,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600011.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X000983.SZ,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X600160.SH,X000408.SZ,X600219.SH,X600995.SH,X000932.SZ,X002080.SZ,X002409.SZ,X000629.SZ,X600688.SH,X600612.SH,X600157.SH,X600096.SH,X600378.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.140629804457538,0.334056318930548,0,0.220840790940476,0,0,0.174974094078204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18607448814717,0,0,0,-0.164649867132531,0,-0.0663241442535881,-0.135327081322416,0,0,0,0,0,0,0.0259989043668984,0,0,0,0,0,0,0,0,0.0337336587000642,0.00480773222407229,0,0,0,0,0,0
X600547.SH,0.00320567907428092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677851337539865,0,0,0,0,0,0,0,0,0,0,0.637740652851635,0,0.0847730385708438,0,0,0,0,0,0,0,0,0,0.0141836002112256,0,0,0,-0.339476801517399,0,-0.0431496488820729,0,0,-0.0119214376115572,0,0,0,0,0,0,0
X000792.SZ,0.0560817029125932,0,0,0,0.0808901741557853,0,0,0.114519986753212,0,0.276201211434483,0.0657030019195144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,-0.00210793699645275,0.0828747905648797,0.0853377585950484,0,0,0,0,0,0,0,0,0,0.0197101120477972,0,0,0,-0.0205013579016277,0,0,0,0,0,0,0
X601600.SH,0.0959511616409825,0,0,0,-0.0144909651781063,0,0.0328096309720585,0,0,0,0,0.0738437154894244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125727593284719,0.172261712875715,0,0.391357266673088,0.227190015078463,-0.00481794670781559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838171878454455,0,0,0.00679132565077058,0.0654715942652311,-0.130039493695159,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149392689683594,0,0,0,0,0,0.094005187671238,0.233288955831633,0.0479902295610806,0.0588937115944902,0.0637166895928417,0,0,-0.0877577387944776,0.0584067072356954,0,0,0,0,0,0,0,0,0,-0.0838339138755236,0,0,0,-0.143925290981077,0,0,0,-0.093439236830677,0.119333638249525,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.146763838415817,0,0.0213346154487415,0,0,0,0,0,0,0,0,0,0.0385149603130438,0,0,0,0,0,0,0,0,0,0,-0.0357506508244081,0,0,0,0.0408734556728501,0,0,0,0,0,0,0,-0.025921853335239,0,0,0,0,0.107874663486819,0,0,0,0,-0.0402256645296601,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0535918463229584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821594890788235,0,0,0.0537890671491603,0,0,0,0,0,0,0,0,0,0.0162653871893475,0,0.15779394426064,0,0.0373960662874745,0,0.0796068260112704,0,0.0382080808661866,0,0.0160536574774157,0.0981457852214585,0,0,0.0365530269264599,-0.0221658519181903,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.212604868575205,0,0,0,0,0,0,0,0.0299968587383678,0,0,0,0,0,0,0,0.00840853105710384,0,0,0.00656748109466359,-0.0983553551937742,0,0,0,0.0445839100588149,0,0,0.0184078410364837,0.0209993505123659,0,0,0.0358738346309774,0.0512822508558093,0.0309989163914292,0.00607315566682668,0,0,0,0,0.112085922515901,0,0,0,-0.0224244216762603,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.157421672660832,0,0,0,0,0,0,0,0,0.112397901180749,0,0,0,0,0,0,0.0235013984082352,0,0,0,0.0616114040477697,0,0,0.285469761020226,0,0,0,0.0348682694916471,0,0.050481154956936,0,0,0,0,0,0,0,0.101653266086311,-3.46944695195361e-18,0,0,0,0,0.105437930768056,-0.0795663774623556,0,0.0489491982376815,0.0315676278912888,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117117356401422,0,0,0.0856107427404329,0,0,0,0.10049871450166,0.0285849760947329,0,0.0550162668777402,0,0.00517378724482846,0,0,-0.120837840640642,0.164617798361028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164260834662698,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0277493609096614,0,0,0.0315930015777432,0,0,0,0,0,0,0,0,0,0.333209138697727,0,0,0,0,0.170531395963231,0,0,0.0223547754455041,0,0,0,0.180510687822382,0.0290414684717468,0,0.160938276327587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124676406090356,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0466361333804639,-0.0425201638968221,0,0,0,0,0,0,0,0,0.0436929968096391,0,0,0,0,0,0,0,0,0,0,-0.0325358902169821,0,0.00218887248764816,0,0,0.176772831723401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721464540555528,0,0,0,0,0.0106341856607919,0.023424797496253,0,0.0179173319605445,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0678690935282286,0,0.200439347662193,0,0.112030508319935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349526346663192,0,0.0969975019234411,0,-0.0868045396822961,0,0,0,0,0,0.0585126646259498,0,0,0.0473414085338945,0,0,-0.0646799125502209,0,0,-0.091435993050616,0,0,0,0.012793912554476,0,0.0156341487566267,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0307131046299098,0.0557828000537771,0,0,0.133614694160969,0,0.0517909319759959,0,0,0.0327466550494778,0,0,0.179263573355551,0,0,0,0,0,-0.0393827338411515,0,0,0,0,0.0123441914808592,0,0.256215930423151,0,0,0,0,0,0,0.0188746990769051,0,0,0.0303835318048636,0,0,0,0,0,0,0,0,0.0221907055991909,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.699964534258399,0,0,0,0,0.0157981695764601,0,0.322266445169078,-6.93889390390723e-18,0,0.112265046846794,0,0,0,0,0,0,0.198872099845543,-0.0733809732258604,0,0,0,0.0673722337019687,0,0,6.93889390390723e-18,0,0.117187677419954,0,0,0.0995749812284195,0,0.185827545854739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680803376349139,0,0,0,0,0,0,0
X600027.SH,0.0196913527424061,0,0,0,0,0,0.212099500183091,0,0,-0.124029859875566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435780417564927,0,0,0,0.217054689567108,0,0,0,0,0,-1.73472347597681e-18,0.409560496306062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416519284473006,0.127843632777466,-0.0228299498152722,0.114569038734187,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0632212747895062,0,0.146566586263029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109807955578107,0,0.223177260821952,0,-0.0981148102454937,0.214131287130192,0,0,0,0,0.0833778179938972,0,0,0,0,0.111719003081212,0,0,0,0,-0.0848702864370469,0,-0.0535028455988363,0,0,-0.140535174518188,0,0,0.0539273690875607,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.257651700506705,0,0,0,0,0,0.0110464777406674,0,0,0,0,0,0.082454600028398,0,0,0.118012163072467,0,0,0,0,0.0711573919818197,-0.0440669679327542,0,0,-0.170130367719502,0.012934135528613,0,0,0,0,0,0,-0.0837823907832001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104587450696129,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.0788079148114496,0.0868835319781028,0.160218233935331,0,0,0,0,0,0.155525459646713,0,0,0,0,0,0.0998759443197805,0,0,0,0,-1.38777878078145e-17,0,-0.10335523354105,0.28330279024322,0,0,0.26216217110862,-0.00497873108969548,0.224002785679129,0.165283539293405,0,0,0,0,0,0,0,0,-0.201560174622327,0,0,0,0,0,-0.0122593020039752,-0.0480254514407177,-0.248411457516542,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196132132178153,0.243146475085981,0,0,0,0,0,-0.23586664632547,0,0,0,0.238532448064648,0,0,0,0,0,0,0.169511147752962,0,0.198753480600539,0.213648944965182,-0.0831389825597465,0,0,0,0,0,0.0267247779845717,0,0,0,0.137730231061628,0,0,0,0,0,0.112186947903859,-0.158802329513695,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0348244833598409,0,0,0,0,0,0,0.673915071439085,0,0,0,0,0,0,0,0.111006505181029,0,0,0,0,0,0,0.0283322384003153,0,0,0,0,0,0.0981208703609208,0,0.0204594619911086,0,0,0,0,0,0,0,0.0256513744860575,0,0,0,0,0,0,0,0,0.00432249864780567,0,0,0,0,0,0,0
X601699.SH,0,0.0847272636645328,0,0,0.295934959907304,0,0,0,0,0.00282105733699547,0,-0.0289851186804928,0,0,0,0,0,0,0,0,0.0289397461673569,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0278140511150475,0,0.0123091751325679,0,0,0,0,0.019731701192922,0,0,0,-0.128829913551814,0,0.354239379765833,0,0,0,0,-0.0332736518653184,0,0,0,0,0,0
X000807.SZ,0.148226375380298,0,0,0,0,0,-0.267995122867973,0,0,0,0,0,0,0.764212100450786,0,0,0,0,0,0,0,0,0,0,0.0569703433147564,0,0,0,0,0,0.107819205113359,0,0,0,0,0.079471754740179,0,-0.0189532805668576,0,0,0,0,-0.0755944175087699,0,0,0,0,0,0,0,0.0260857690871343,0,-0.0564505433277488,0.131995286156843,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.230249787725127,0,0,0,0,0,0,0,0,0,0,0,0,0.116440230516378,0,0,0,0,0,-0.0214596702536522,0,0,0.489876746398977,-0.226509519959492,0,0,0,-0.137509199347326,0,0,0,0,0,-0.054080111971257,0,-0.150097467919343,0,0,0.0260071803950134,0,0,0.0573290122292617,0,0.00132607454088803,0.0191255708576971,0,0,0,0,0,0,0
X300037.SZ,0.119522650469224,0,0,0,0,0,0,0,0,0,0,-0.134233190683536,0,0,0,0,0,0,0,0,0.239965811290188,0,0,0,0,-0.0508342483048781,0,0,0,0,0,0,0,0,0,0,0.412532394468831,0,0,0,0,0,0,0,0,0.0592683864402701,0,0,0.134498543327942,0,-0.423535080055583,0.135338016592764,-0.235502495448246,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.100243930192291,0,0,0,-0.152637607884074,0,0,0,0,0,0,0,0.0462595683199325,0,0,0,0.587137090766832,0,0,0,-0.09800205567093,0,0,0,0,0,0,0.117617008798808,0,0,0,0,0,-0.107477612560365,0,0,0,0,0,0,0,0.107615264799977,0,-0.0948501087482627,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0157632461766181,0,0,0.166833718730084,0,0.112340128422039,0,0,0,0,0,0,0,0,0,0,0,0.0831159310911617,0,0.378963076215239,0,-0.0298723072380873,0.186275522244297,0,0,0,0.0633172327606531,0,0,0,0,0,0.490919392694459,-0.114803008060798,0,0,0,0,0,0,0,-0.148368089289022,-0.00888155489695345,0.187322030814108,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0672178632310927,0,0.173287190719112,0.0143357429577888,0,0.246825412630902,0,0,0,0,0,0,0,0.111340906495663,0.126032126809864,0,0,0,0,0,0,-0.137663138369845,0,0,0,0,0,0,0,0,0,0,0,0,0.0403804783638543,0,0,0,0.0546024364672252,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0934603393017127,0,0,0.08402827121121,0,0,0,0,0,0.158303740518835,0,0,0,0,0,0,0,0,0,0.0196339676565732,0,-0.0175373705292068,0,0,0,0,0,0,0,0,0.0118790755624088,-1.73472347597681e-18,0,0,0,0.0377939281446985,0.130884758994805,0.0641597068366385,0.0150120604425852,0,0,0,0,0,0,0,0.0633749335620874,0,-0.0189057933986901,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0982048351067673,0,0,0,0.303111665314188,0,0,0,0,0.356449926268467,0,0,0,0,0,0,-0.435968249244527,0,0,0,0,0,0.139192031349814,0.317308849972499,0,0.069910787944058,0,0,0,0,0,0.313784675147084,0,0.0270920901700537,0,0,0,0.331257702825467,0,-0.0457543362242413,0,0,0,0,0,0,0
X000932.SZ,0,0.018560521633969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258740142324467,0.0351080798717901,0,0,0.0222821898996936,0.0283889420014342,-6.93889390390723e-18,0,0,0,0.157619289050306,0,0,0.000619359552454547,0.0589380778438057,0,0,-0.18769609091125,0,0,0.136482883221966,0,0.0789587742822356,0.0749900358968411,-0.0183434634602392,0,0,0,0,0,0
X002080.SZ,0,0,0,0.11255763224101,-0.0787733175710382,0,0,0,0,0.201147536074304,0,0,0,0,0,0,0,0,0.0738961859103724,0,0,0,0,0,0.183452100116383,0,0,0,0,0.460065268125033,0,0,0,0,0.222825457406633,0,0,0,0,0.0954269990533115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.0764685294392977,0,-0.112545642542529,0,0,0,0.0425120709317125,0,0,0,0,0,0,0,0,0,0.156447215979078,0,0,0,0,0,0,0,-0.481587681983427,0,0,0,0,0,-0.18074944764069,0,0,0,0,0,0.174179577246466,-0.0791410992171756,0,0,0,-0.0676187800818673,0,-0.0669975763038456,0.40161261073029,0,0,0.0651376544042647,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.319387671927094,0,0,0,0,0,0,0,0,0,0,0,0,0.159192716561672,0.38641040107462,0,0,0,0,0,0,-0.0765725053309178,0.0481709899154906,-0.0532593271808481,0,0,0,0.168933702518348,0,0.0745230287319855,0,0,0,0,0,0,0,0,0,0,0,0.0646694153775334,0,0,-0.0243208752479042,0,0,0,0,0,0,0
X600688.SH,0,0.249631600517512,0,0,0,0,0,0,0,-0.01764465409713,0.0372738949260724,0.031110050450627,0,0,0,0,0,0,0,0,0,0,0,0,0.0906219339969196,0,-0.108390501147941,0,-0.0158577371752352,0.0052498361933651,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.105406628891844,0,0,-0.0179022446228525,0,0,0,0,0,0,0,0,0.00785754103976195,0.0574119322633865,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-0.201538606414747,0,0,0,0,0,0.266271364008879,0,0,0,0,0,0,0.495873840928986,0,-0.0664571604152408,-0.0686295022565273,0,0.363047661237744,0,0,0,0,0,-0.22988258807233,0.22190830850172,0,0,0,0.139732043382367,0,0,0,0,0,0,0,-0.135020882756344,0,0,0,0,0,0,0,-0.439041142596171,0.107295693093585,-0.18653670320965,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0277861567043302,0,0,0,0,0.101270588865053,0.114034390543787,0,0,0,0.0824515899737393,0,0,0,0,0.0148893204770092,0,0,0,0,0,0,0.0229219042892303,0,0.0512107534607874,0.0334062513582659,0,0.103496298585463,0,0,0,-0.0822429791792915,0.0757840008261048,0,0,0,0,0,0
X600096.SH,-0.0188806080612476,0,0,0,0,0,-0.0149835175358478,0,0,0.0382537006877209,0,0,0,0,0,0,0,0,0,0,0.126444802019459,0,0,0,0,-0.0108630058841756,0,0,0,-0.0743409482473711,-0.048867397700989,0.062174278415262,0.13484138402646,0,0.0990446422420958,0,0.0462707383866992,0,0,0,0,0,0,0,0,0.0481463321300867,0,0,0.202533285650711,0,0,0,-0.0403878751546632,0,0,0,0,0,0
X600378.SH,-0.0245780086759268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160062330586538,0,0,0,0,0,0,-0.268011746169213,0,0.116617922169333,0.101145538552075,0.0233894703659678,0,0,0,0.375292562324831,0.00493997080545191,0,0.093990770858387,0,0,-0.0614456689899126,0,0,0,0,0,0.0187457048253596,-0.0987146187894354,0,0,0,0,0,0
X600021.SH,0,0,0,-0.0217057224069098,-1.73472347597681e-18,0,0.253484001239281,0.0243087223153814,0,0,0,0,0.165792494588385,0,0.0341488181437087,0,0,0,0,0,0,0,0,0,0,0.237905141821132,0,0,0,0,0,0.0153028008864653,0,0.0316238210756498,0,0,0,0,0,0.0506829770307831,0,-0.0950917091228814,-0.0247589586600608,0,0,0.0705664029833925,0,0,0,0,0,-0.027493924193477,0,0,0,0,0,0,0
Change_TY3M,0,0.0865244031196297,0,0,0,0,0,0.181482549634223,0,0,0,0,0,0,0,0,0,0,0,-0.174366159247805,0,0,0,0,0,0,-0.0517582927383801,0,0.0177267004825622,0,0.0540862178429595,0,0.266021576149698,0,0,0,-0.162526507043447,0,0.0354427062295255,0,0,0,-0.323538404510988,0,0,0,0,0,0,0,0,0.0921226593000523,-0.221615055528817,0,0,0,0,0,0
Slope,0,0,-0.220181745741713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642839178460031,0,0,0,0,0,0,0,0,0,0,0,0,0.0302143834638704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18513598409828,0,0,0.997389285207596,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.144578298920553,0.374598509619564,0,0.328996131715557,0,0,0,0,0,0,0,0,0,0,0.221394542863318,0,0,0,0,0.157882784582836,0,0,-0.277147734821884,-0.0518803577077315,0.0137082486180329,0,0.15641851410658,0,0,-0.237865085685771,0,0,0,0,0,0,-0.107371721584573,0,0,0,0,0,-0.833503244722238,0,-0.687547470213157,0.417481799857654,0,0,0,0,0,0,0
RealEstate_excess,0.159742813288925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853045389318576,0,0,0,0,0,0,0,0,0,0,0,0,0.0501489664221819,0,0,0,0,0,0.0503848605934697,0,0,0,0,0,0,0
MKreturn,-0.0137749925571731,-0.0343338307730132,0,0,0,0,0,-0.0528468449340297,0,0,0,0.0327222666035669,0,0,0,0,0,0,0.114892936849321,0,0.0026737018638201,0,0,0,0,0,0,0,0,0.0495993172384895,0.0324022590710177,0.0905041516858196,0,0,0,0,0,0,0,0,0,0,0.0449567056865766,0,0,0.0789734408295534,0,0,0,0,0.143503535542012,0.0163540206024525,-0.0109499862607315,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225886296608197,0,0.00112993341788751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000753669770246855,0,-0.000703210235072249,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327657218520576,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792272975533187,0,0,-0.000401778099987027,0,0,0,0,0,0.00513659037963914,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
