,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X601600.SH,X600660.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X600352.SH,X600219.SH,X600808.SH,X600489.SH,X600801.SH,X601158.SH,X000825.SZ,X300072.SZ,X000786.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000792.SZ,X600339.SH,X601699.SH,X000408.SZ,X000301.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.185128154961853,0,0,0,0,-0.0434816867046414,0,0.206796305176709,0,0,0,0,0.0623341422156696,0,0,0,0,0,0,0,0,-0.068544110322676,0,0,0,0,0,-0.00931918147749358,0,0,0,0,0,0,0,-0.0696841762318718,0,0,0,0,0,0.280448635539802,0,0,0.271623417077525,0,0,0,0,-0.0124845114404825,0.0705469477623741,0,0,0,0,0,0
X600028.SH,0.120576824475436,0,0,0,0.425312828018042,0.0522034420799361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190079347494979,0,0,0,0,0,0,0,0,0,0,0,0.0506678220789313,0,0,0,0.078764541880365,0,0.150906674644204,0,0,0,0,0,0,-0.0774107988895514,0,0.0353009612618644,0,0,0,0,0,0
X601088.SH,0.269860574234001,0,0,0,0,-0.0718849412461819,0,0,3.46944695195361e-18,0.0252635963679509,0,0,0,0,0,0,0.146825668617119,0,0,0,0,0,0,0,0,0,0,-0.106446398724657,0.0443144724097314,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.153340214784323,0,0,0.131481711716494,0,0,0.0131358258498985,-0.0511017007544071,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.136736436186459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157792805730959,0,0,0,0,0.0185942042895881,0,0,0.0565322374438755,0,0.508214085346681,0,0,0,0,0,0,0,0.212810751280324,0,0,0,0,0,0,0,0,0.0179072726500835,0,0,0,0,0,0,0
X600019.SH,0,0.223611985341213,0,0,0,0,0.0089828515913664,0,0,0,0,0,0,0,0,0,0.0550966513946149,0,0,0.498781187547163,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.018872126644351,0,0,0,0,0,0,0,0,-0.00355310754085955,0.000772344859682623,0,0,0,0.0227154547336793,0,0
X600011.SH,0,0.0515526348514959,-0.00622716999830781,0.0839901114846986,0,0,-6.93889390390723e-18,0,0,0,0,0.0882451580768429,0.0144929752687592,0,0.0814545843322794,0,0,0,0.692670154973025,0,0,0,-1.73472347597681e-18,-3.46944695195361e-18,0,0,0.0005719210249875,0,-0.0326051968936082,0,0,0,-0.253401784687224,0,0,0,0,0,0,0,0,0.000500082780383613,0,0,0,0,0,0,0,0,-0.00682685490260486,0.04837063502222,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662643761141081,0,0,0,0,0.11401348952042,0,0.1758917425602,0,0,0,0,0,0,0,-0.0399122822393402,-0.230998840622182,0,0,0,0.00899358715204501,0,0,0,0,0,0,0,0.296964959137571,0,0,0.049168021745192,0,-0.487671304611413,-0.105697344864884,0.228565737872219,0,0.427121000942303,0,-0.362182874194308,0,0
X600010.SH,0.20365097187649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548898133890697,0,0.0565431622251109,0,0,0.0518409047954515,0.0749136456414183,0,0,0,0.0268274674795769,0,0,0,0,0,0,0.0772257437757425,0,0,0,0,0,0.057743213583509,0,0,0,0,0,0,0,0,0,-0.0235591378227674,0,0,0,0,0,0
X601898.SH,0.164552472552071,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0547117248773445,0,0,0,0,0,0,0,0,0.222909891561559,0,0,0,0,0,0,0,0,0,0.0795371198494161,0.00261373469289322,0,0.119997836511168,0,0.162942654688586,0.11756325542924,0,-0.0179252170716887,0,0,0,0,-0.0464817528482135,0,0
X600547.SH,0,0,0.0105202061277304,0,0,-0.0463676982423967,0.0748993551264285,-0.00215871388344198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430568938550943,0,0,0,0,0,0.486787096067749,4.33680868994202e-19,0,0.259129939298846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01956823990814,0,0,0.0484630894664751,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0893850402581614,0,0,0,0.0750029180457711,0,0,0,0,0,0,0,0,0,0,0.0385160459319571,0,0.109746847405008,0,0,0,0,0,0,0,0,0,0,0,0,0.0885531017541313,0,0,0.0229079191265585,0,0,0,0.0458143063074875,0,0,0,0,-0.0286118328044375,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0437601188349059,0,0.0928749352446767,0.0386585425334667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133214986725982,0,0.0648087041077864,0.0956451846976199,0,0,0,0,0,0,0,0,0.0464300606669159,0,0,0.00871921232579307,0,0,0,0,0,0.129817744990794,0,0,0,0,0,0,0,0,-0.078423880310385,0,0,0,0,0,0
X600660.SH,0,-0.0775162599816289,0,0,0,0.20475272948238,0,0,0,0,-0.118322741180689,0,0,0.185407407346874,0,0,0.261813481990367,0,0,0,0,0,0.00653382468484986,0.0189552377250214,0,0,0,0.130961180276591,0.0803319077712206,0,0,0,0,0,0,0,0,0,0,0,0.205359594152211,-3.46944695195361e-18,0,0,0.0180779619927062,0,0,0,0,0.0655676711355922,0.00216415264843705,0.113841916551057,0,0.154257838382777,0,0,0,0
X600688.SH,0.0414548106093448,0,0,0,0,0,0,0,0,0.00615716176672442,0,0,0.404877799318971,0,0,0,0,0,0,0,0,0,0.0269411013359889,0,-0.0389978432038706,0,0,0.0214441599582416,0,0,0,0.309437483725565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963696792450666,-0.0117176376249109,0.0425068690285271,0,0,0,0,-0.113238822067365,0
X600886.SH,0,0.0501060161895468,0,0,0,0.199238947085357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708233639934368,0,0,0,0.0217567555361591,-0.014751367192361,0,0.142217917253527,0,0,0,0,0,0.0528062640516775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636575569760901,0.0209793949273949,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0364791957224371,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.129456214592208,0.00488857988478066,0,0,0,0,0.00352433988438666,0.212758228270037,0,0,0,0.0183677419743381,0.029962982719008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750888857444053,-0.0406875694663243,0,0,0,0,0,0
X600188.SH,0,0,0.644082385004156,0,0,0,0.10970906027384,0,0,0,0,0,0.164532078213651,0.166227610944674,0,0,0,0,-0.00362556772482092,0,0,0,0,0,0,0,0,0.133721821973252,0.023867002186465,0,0,0,0,0,0,0,0,0,0.127943577444225,0,0,0.0324562724849097,0,0,0,0,0,0.0376319660953389,0,0,-2.16840434497101e-19,0.0118642907697539,0,0,0,0,0,0
X600362.SH,0.0012044385641169,0,0,0,0,0,0.146302580714108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12396594234805,0,0,0.125540627530671,0,0.0426782035577944,0,0.05187869750719,0,0,0.0459381331642218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137410265553555,0,0,0,-0.0221740879608451,-0.0264448950823485,0,0,0,0,0,0
X600027.SH,0,0,0.0200839554440545,0,0.245955904654551,0.192949913510277,0.15063952478214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194911614722011,0,0.053538698429746,0,0,0,0,0,0,0,0,0.361798107835905,0.0856375422559054,0,0,0,0,0,0,0,0,0,0,0,-0.00819692736268361,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.656093697957201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116000226255544,0,0,0,0,0,0,-0.0877834946214594,-0.0562882392449685,0,0,0.348069527495516,0,0,0,0,0.0695208677910476,0.0500747362875149,0,0,0,-0.114112319131458,0,0,0,0.0036997980718198,0,0,0,-0.160293415317993,-0.00773893066528443,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-3.46944695195361e-18,0,0.058085453985695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313235231305343,0,0,0.239862422382495,0,0,0,0,0,0,0,0,0.0322900213925326,0,0.0241338048724343,0,0.16796994811886,0,0,0,0.0193843752002185,0,0,0.0483793985105188,0,0,0.0727357646499814,0.194852498077791,0,4.33680868994202e-19,-0.0301822806963358,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.488996805396868,0,0,0,0,0,0,0,0,0.120306272868219,0,0,0,0,0,0,0,0,0,0,0,0,0.0803422804465619,0,0,0.143016994579325,0.15919223940246,0,0,0,-0.109082427524506,0,0,0,0,0,0,0,0,0,0.0416678914104566,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0320665365608152,0,0,0,0,0,0,0,0,0,0,0.0605152197635095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414643189086978,0,0,0.223365946723233,0.0583337434853455,0.142281917697467,0,0,0,-0.0276047886079894,0,0,0,0,0.0199225484640995,0,0,-0.0072295555914944,-0.0647355011023688,0,0,0,0,0,0
X002466.SZ,0,0.0940198619675351,0,0,0,0.0359366208351497,0.0252528349947193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526008430373036,0,0.583433597301532,0,0,0,0,0,0,0,0,0,0.168809113970085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215918951999385,0.0154111894410337,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0711717254496127,0,0,0,0,0,0,0,0,0,0,0,0.483888596783725,0,0.0816878084296307,0.0608589247748113,0,0,0,0,0,0,0,0,0.135403747143604,-4.33680868994202e-19,0.0926226047924591,0.060433069112062,0,0,0.00307916483052442,0.0449450678447639,0,0,0,0,0,0,0,0.00348170161839182,0,0,0,0,0,0,0
X000709.SZ,0,0.166317803523828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174922120336566,0,0,0,0.0694064373869373,0,0,0,0,0,0.109351444722374,0,0,0,0,0,0.119970960018046,0,0,0,0,0.110828951294944,0,0,0,0,0,0,0,0,0.00746027794034722,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832722978045657,0,0,0,0,0.0511774147754517,0,0,0,0,0,0,0,0.102076201214944,0.0377349157935782,0,0,0,0,0,0,0.178311249899979,0,0,-0.0968986934041253,0,0,-0.0254001218691765,-0.0361154618569004,0,0,0,0,-0.0943251513175856,0
X600299.SH,0,0,0,0,0,0,0.0612625565327687,0,0,0,0,0,0,0.101818340412294,0,0,0,0.0838273354962181,0,0,0,0,0,0,0,0,0.0488182547184954,0,0,0.00516956908315218,0,0,0,0.0992577182416115,0,0,0.172367599077995,0,0,0,0.0776496095998198,0,0,0,0,0,0,0,0,0,0.0102859338842402,-0.114776086108217,0,0,0,0,-0.2153777383132,0
X000629.SZ,0,0,0,0,0,0,-0.429784937492652,0,0,0,0,0,0,-0.137500141583871,0,0,0,0,0.396531974324722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538385809088114,0,0,0.487622219143317,0,0.267155403169799,-0.0999775699465109,-0.00109711153852285,3.46944695195361e-18,0,0.437547174916488,0,0,0,0,0,0,-0.0531315923896439,0.206514887666562,0.138595564511211,0,0,0,0.214901422672888,0
X600352.SH,0,0,0,0.0105935767760781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053840509407782,0.0620907619366746,0,0.207525211291965,0.164804749751358,0,0,-1.73472347597681e-18,0,0,0,0.0925912331584624,0,0,0,0,0.110235483747627,0.162536609214932,0,0,0.00267233165063769,0,0.0324420485739947,0,0,0,0,0,0,0,-0.00554240546095998,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.12912797702327,0.0638614749529581,0,-0.0506402029630037,0,0.180456631422762,0,0,0,0,0,0,0.042520003961186,0,0,0,0,0,0,0.0552475783711581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652984760985409,0,0,0.000602453071496377,0.0496683020861288,0,0,0,0.174202034856334,0,0.00650190118859995,0,0,0,0,0,0,0
X600808.SH,0.0714157524999094,0,0,0,0,-0.157091021155153,0,0,0,-0.0317466884696682,-0.00793763815781961,0,0,0.114787858846083,0,0,0,0,0,0.549774896455341,0,0,0,0,0,0,0,0,0,0.101259042675296,0,0,0,0,0,0,0,0,-0.113804984928078,0,-0.105727396006619,0.0811701874644253,0,0,0,0,0,0.339701342026219,-0.122978203643528,0,0.00340511492879486,0,0,0,0,0,0,0
X600489.SH,0,0,6.93889390390723e-18,0,0,0,-0.0784187074736687,0.112922765850233,0,0.664376851913455,0.102350081605478,0,0,0,0,0,0,0,0.0347084888198267,0,0,0.03671186815242,0,0,0,0,0,0,0,0,0,0,0,0.0169844441997145,0,0,0,0.0223978470675545,0,0,0,0,0,0,0,0.0152638975203349,0,0,0,0,0,-0.0361251522830659,0,0,0,-0.0519506369786632,0,0
X600801.SH,0.0612587532080916,0,0,0.383562767467788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214646062058142,0.243791141480221,0,0,0,0,0,0,0,0,0,0.11231561822916,0,0,0,0,0,0.0934860904732314,0,0,0,0,0,0,0,0,0.0758029334298842,0,0,-0.0294106243011495,0,0,0,0,0,0,0
X601158.SH,0.0630393416610362,0.00409367611987183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290395663432257,0,0,0,0.0973183016811617,0,0,0,0,0.0159449914166873,0,0,0,0,0,0.0055813390151467,0,0.0546205612094335,0,0,0,0.063848006690141,0,0,0,0.0560478636286225,0,0.0123882040120426,0.198803758583469,0,0.00431598714512904,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.127633674022533,0,0,0,0,0,0,0,0,0,0.0692893471901778,0,0,0.0464995982041953,0.1613243614731,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.159140849619609,0,0,0,0,0,0,0,0.162477047913845,0,0,0,0,0,-0.0259871109458873,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557896544761217,0,0,0.279713935510439,0.153476220892609,0,0.0993273848238037,0,0,0,0,0.100035604535776,0,0,0,0,0.222915800880164,0,0,0,0.190978832575331,0,0,0.171585141740436,0,0,0,-0.170665359251364,-0.0258440883365639,-0.164844064560532,0,0,0,0,-0.224984902535314,0
X000786.SZ,0,0,0,0,0,0,0.0665711512676435,0,0,0,0,0,0,0,0,0,0,0,0.0534065495563178,0,0.355031209855576,0,0.205735223404348,0,0,0,0,-0.157759705910296,0.0375526110629616,0.40176229755659,0,0.171112661410621,0,0,0,0,0.0284298269814044,0,0.167305880483407,0,0,0,0,0,-0.112179580369758,0,0,0,0,0,-0.0218481088295903,-0.0140537146016544,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.338946002272678,0,0,0,0,0,0.0666508124209214,0,0,0,0,0,0.24669642219032,0,0.47656786918423,0,0,0.00903975295084185,0,0,0,0,0,0,0,0,0.0673461550260986,0,0,0,0,-0.0825322370615659,0,0,0,0,0,0,0,-0.189071037217597,-0.0200778674160577,-0.127212437268481,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0521418748051896,0,0,0,0,0,0,0,0,0.0474733453765989,0,0,0,0,0,0,0,0.116147532530917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849355331893968,0,0,0.174035912972478,0.0124871446466352,0,0,0.0277849344158426,0,0,0,0,0.00252556464542545,-0.0376759543154877,0,0,0,0,0,0
X600583.SH,0.668420243129375,0,0,0,0,0.0621880394470878,0,0,0,0,0,0,0,0,0,0,-0.263687129956976,0,0,0,0,0,0.130287606839514,0,0,0,0.0942832285219847,-0.00959125300653029,0,0,0,0,0,0,0,0.0685915721896695,0.0646306478922816,0,0,0,0,0,0.418286070292213,0,0,0,0,-0.0379448270003772,0,0,-0.00137107240674951,0.0505801518913542,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.103075666878459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283075113995344,0,0,0,0,0,0.139009152363071,0,0,0.158761760755493,0,0,0,0,0,0,0.0687512324131108,0,0.149037653181075,0,0,0,0,0,0,0,0,0.288772256727088,0,0,0.00237424241962665,-0.0883859145317158,0,0,0,0,0,0
X600339.SH,0.202203884043871,0,0,0,0,0,0,0,0,0.186662169274889,0,0,0,0,0,0,0,0,0,-0.322768404898243,0,0,0,0.0437827555923589,0.0372435727160386,0,0,0,0,0,0,0,0,0,0,0.022582638292468,0.0461341637756516,0,0,0,0.50285204646892,0,0,0,0,0.366213378567833,0,0,0,0,0.024139973563575,-0.0140367939292528,0,0,0,0,0,0
X601699.SH,0,0,0.0663345658147648,0,0,0,0,0,0,0,0,0.127737165613494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246644433125128,0,0,0.029447363773847,0,0.0132865310268435,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200684774577511,0,0,0,0,0,0
