,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X000983.SZ,X600098.SH,X000825.SZ,X000539.SZ,X002092.SZ,X601699.SH,X600021.SH,X000027.SZ,X000723.SZ,X600623.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.333875051556093,0,0,0.0345905245329453,0,0,0,0.0567763045804613,0,0,0.042147125288214,0,0,0,0,-0.0171688552399626,0.0760968519664953,0,0,0,8.67361737988404e-19,0,0.0207033759852345,0,0,0,0,0.00978291833571953,-0.0154659436853814,0,0,0,0,0,0,0,0,0,0,0.0335672632029093,0,0,0,0,0,0,0.072785731143804,0,0,0.00453797994698033,-0.00960807576429042,0,0,0,0,0,0
X600028.SH,0.882841443236527,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030193041612206,0,0,0,0.0363293600158151,0,0.0126959630562395,0,0,-0.121532562930282,0.0208548428762091,-0.00708754357668004,0,0,0,0,0,0
X601088.SH,0,0.017059435743239,0,0,0.00257946228556051,0.0316632359063816,0,0.0415339071981072,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0889845405316571,0,0.108376367331427,0,0,0.0527387751100575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197924449783485,0,0.00245441354937094,0.171599893233652,0.0132805095729237,0,0,0,1.73472347597681e-18,0,-0.0302632950384823,0.012977221025168,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0722214480304121,0.259548247473724,0.0209776639330724,0,-0.0558329435076665,0,-0.00834540069778152,0.0768621707274927,0,0,0,0,-0.0691338320293315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106043551348777,0,0.056876081216073,0,0.00375042243586703,0,-0.0486529897303817,0.0249705496317959,-0.012026294590317,0.012276474238262,0.135570307339163,0,0,0,0,0
X600019.SH,0,0,0.212427764104587,0.0992316489136884,0,0,0,0,0,0,-0.14370989349267,-0.0522455428429957,0,0.083770800414834,0,-0.0439662543203556,0,3.46944695195361e-18,0,0,0,0,0,0.279825129200397,0,0,0,0,-0.0858257019818152,0,0,0,0,0,-0.166324003471588,0,0,0,0,0,-0.162977833582429,0,0,0.104528147552043,0,0,0.0381497736882612,-0.138095291768359,0,0.010765321236739,-0.0234302175495172,0.0148105978781872,0,0,0,0,0,0
X600585.SH,0,0.087620160966176,0,0,0.0831045788157491,0,0,0,0,0,0,0.0249460756582689,0,0,0,0,0,0,0,0,0,0.0331478496794199,0,0,0.232656674951545,0,0,0,0,0,0,0,0,0,0,-0.244700968263286,0,0,0,0.121416473705518,0.147559475326554,0,0,0,0.0161269011242363,0,-0.0206736172323535,0,-0.0845845071081317,-0.285172214049411,0,0.00766190618883102,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.126853254321128,0,0,0,0,0,0.0393404657427865,0,0,0,0,0,0,0,0,0.178673355221906,0,0,0.0406201577531498,0,0,0,0,0,0,0,0,0,0,0,0.0335693834599933,0.0467685180095269,0,0,0,0,0,0,0,0.0869335861190403,0,0,-0.0207294207394463,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113225744246274,0,0,0,0,0,0,0.0355466081979247,0,0,0.0120269854602777,0,0.0115381105647354,0,0,0.0288292179938894,0,0,0,0,0,0,0.0244622564190752,0,0,0,0.0299077861239309,0.152082308385147,0.0207438310899319,0,-0.0192930445941108,0,0.225088856123294,0,-0.0216742242462579,0.00132091682101583,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.282763198363123,0,0.00153066799344617,0,0,0,0,0,0,0,0,0.0949917396696375,0,0,0,0,-0.168053997511316,0,0,0,0,0,0,0,0,0,0.123463157515364,0,0,0.0249272901411135,0,0,0.0799037251473747,0.132840724154852,0.201123584247256,0,0,0,0.029968678461403,-0.141291709195268,-0.00318102361893861,0,0,0,0,0,0,0
X600688.SH,0,0.518226499837733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759615163592579,0.0293213324547887,0,0,0,0,0,-0.0181678982158337,0,0.0715307666421553,0,0,0,0.100532240953868,0,0.0136958112849999,0,0,0,0,0,0,-0.0655740052150678,0,0.13571180997735,0.044604024198473,0.0274704049120414,0,0,0.0207504127457181,0,-0.00195512264292352,-0.0108120271200916,0.00850259306705827,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0873796919946783,0,0,0,0.189481742573726,0,0,0,0,0,-0.050016985099708,0.169858556011121,0,0,0,0,0,0,0,0,0,0,-0.0834994647487446,0,0.0444724918148173,0,0.530328445895223,0,0,0,0,0,0.210040332402976,0,0.0611053510310798,0,0,0,0,0,-0.0973730499440395,0,0,0,0.0575846280202973,0.0513659559752975,0,0.00768752828128429,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0274015685964815,0,0,0,0,0,0,0,0,0,0,0,-0.0251324698953268,0,0,0,0,0,0,0,0.776769506432735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125118034894951,0,0,0,0.055478921001117,0,0.00992815171276451,8.67361737988404e-19,0,-0.119085905050072,-0.0212944569181254,0.012334894012801,0,0,0,0,0,0
X600795.SH,0,0,0,0.136782326932075,0,0,0,0,0,0,0,0,0,0,0,0.121659497922705,0,0,0,0,0,0,0,0,-0.0328379547969813,0.017720042115583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952209316147067,0.0284594776026087,0,0.0929599963360968,0,0,0,0,0.0380435721358429,0,0,-0.0162144513005826,0.0116786056987127,3.46944695195361e-18,0,0,0,0,0
X600309.SH,0,0.0850722101774306,0,0,0,0,0,0,0,0,0,-0.169835216359996,0.0700207926962182,0,0,0,0,0,0,0.046988278691396,0,0,0,0,0,0,0.0574951164542445,0,0.17551907788125,0,0,0,0,0,0,0,0,0,0,0.0142513315141468,0,0,0.0440656068917919,0,-8.67361737988404e-19,0,0,0.0477360381801902,0,0,-0.000779816448512852,-0.0119974359732602,0.144853203843474,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0377818305258533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451945096031882,0,0,0,0,0,0,0,0,0,0,0,0.0182925606773826,0,0.0377485721169483,0,0.0766611637065659,0.0130598836315096,0,0,0,0.0822846221529435,0.0068762012753728,0,0.0126359448443484,-0.0201603230509725,0,0,0,0,0,0
X300072.SZ,0,-0.0441405658841045,0,0,0,0,0,0,0,0,0.114591642730095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752494986323434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136184863638269,0,0,0,-0.016255698795903,0,0.0172797800768996,0.120218200938597,0,0.138706190565784,0.00453020415973127,0.0192794744037963,0,0,0,0,0,0
