,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X600660.SH,X600010.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600096.SH,X600426.SH,X600362.SH,X000408.SZ,X000786.SZ,X000983.SZ,X300073.SZ,X600803.SH,X000723.SZ,X601991.SH,X600141.SH,X000629.SZ,X002080.SZ,X600027.SH,X002192.SZ,X601699.SH,X600219.SH,X300037.SZ,X002407.SZ,X600801.SH,X600486.SH,X002497.SZ,X600157.SH,X002353.SZ,X600378.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.255918416822425,0,0.0634200863340881,0,0,0,0.0969835553867974,0,0,0,-0.0517581966891023,0,0,0,0,0,0,0,0,0,0,0,0,0.191188025590897,0,0,0,0,0.274891460949458,0,0.026630765707575,0,-0.0311139303556187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436906340303115,0,0,0,0,-0.0396159233476598,0,0,0,0,0,0
X600011.SH,-0.129730801925607,0,0,0,0,0,0,0,0.0815827983796827,0,0,0,0,0,0,0,0,-0.1764736393905,0,0,0,0,0,0,-0.0816700472333338,0,0,0,0,0,0.215518025374393,0,0,0,0,0,0,0.549530228880209,0,0.0127933234047401,0,0,0,0,0,0,0,0,0,0,0,-0.0305670397332477,-0.117497922394013,0,0,0,-0.0800784603392973,0,0
X600111.SH,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.036444242891581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225275787968756,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.242991109813363,0.129960113001843,0,0,0.355247939878906,0,0,0.00655433854260298,0,0,0.046173760566225,0.11731778889691,0,0,0,0.120972206553752,0,0
X002271.SZ,0,0,0,0,8.67361737988404e-19,0,0.17944569803659,0,0,0,0,0,0,0,0.159154120960766,0,0,0,0.0383152089062123,0,0,0,0,0,0,0,0,0,0.725037988313822,0,-0.280802024634852,0,0,0.0685490573226999,0,0,0,0,0,0,0.0588738450073814,0,0.177949746537974,0,0,0,-0.28933231830894,0.00651324798391244,0,0,0,0.00923341216290257,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0272201464852642,0.0456522697376998,0,0,0,0,0,0,0,0.0119887258679856,0,0,0,0,0.253467229794358,0,0,0,0.0149058471030615,0,0,0,0,0,0,0,0.0685417588547258,0,0,0,0,0.0254470050128246,0.180489206907614,0,0,0,0,0,0.00282132527889362,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.102876442982754,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.515700883863689,0,0,0,0,0.0323089341983047,0,0,0,0,0,0,0,0,0,0,0.0534379716315476,0,0,0,0.233498933732002,0,0,0,0,0,0,0,0,0,-0.090877043448491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582687985896255,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0237561701147143,0.0163752617953649,0.0936173002590601,0,0,0,0,0.0761620143776557,0,0,0,0,0,0.0771633916364137,0.0307852370971649,0,0,0,0,0,0,0,0.0997759333886973,0,0,0,0.00849567336357059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185382880839329,0,0,0,0,-0.0231438045887988,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359047968872862,0,0,0,0,0,0.113015956206853,0,0,0,0,0,0.0441876299644266,0,0,0,0,0,0,0,0,0,0,0.112387459411513,0,0.0229911713933026,0.284856536875377,0.0773732995713638,0,0,0.0232155759869959,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.054079723168983,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0308757237387568,0,0,0.0118657931977047,0,0,0,0,0,0,0.115494698834839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115784436700055,0,0,0,0.116984463261768,0,0,0,0,0,0,0,0.0196123109946301,0,0,0,3.46944695195361e-18,0,0,0,0,0.0474654624910054,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0713230979421143,0,0.07244518746221,0.0779930190253081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756599613955439,0,-0.064294381019082,0,0,0,0,0.0547856205553042,0,0,0,3.46944695195361e-18,0,-0.0341605915045507,0,0.0156764910451119,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.129206208852505,0,0,-0.0453703644369095,0,0
X600547.SH,0,0,0,0,0,0,0,0.0851688325292473,0,0,0,0,0.0398882709076803,0,0,0,0,0,0,0,0,0.25666671638263,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202447106668477,0,0,0,0,0,0,0.00612658809809498,0.175491305548458,0.0401979957104757,0,0.0283737308959907,-0.124506042491697,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0957043441321275,0.0735498594287091,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.240670310529433,0,0,0,0,0,0,0.0305804378455262,0,0,0,0,0,0,0,0,0,0.0302976407223056,0.0733536663567523,0,0.0230347324846494,0.121535166988272,0.285919378230834,0,0,0,0,0,0,0,0,0.0322148388665008,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.118188989902497,0,0,0,0,-0.0273734541143001,0,0,0,0,0,0,0.118644627195888,0,0,0,-0.100381632619125,0.0602510869034801,0,0,0,0.185053793294301,0,0.118623497161237,0,0.222810735644961,-0.0149099110067538,0,0,0,0,0,0.0674713163903694,0,0,0,0,0,0,-0.0197824325379534,0.0114503740978534,0.0281029911249808,0,0,0.0221402384693086,0,0
X600176.SH,0,0,0,0.137452716150067,0,0,0,0,-0.0114704696124069,0,0.0294187796067672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222103626122959,0,0,0,0,0,0,0,0,0,0,-0.0487986257807924,0,0,0,0,0,0,0.0818237537227436,0.0793316863889894,0,0,0,0,0,0,0,-0.0148048502921009,-0.134918548350546,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133940170668449,0,0,0,0,0.0154348956224859,0.0943631973289507,0,0,0,0.0447027775813239,0,0,0.00766486347441909,0,0,0,0,0,0,0,0,0.873923049294849,-0.196809479578126,0,0,0,0,0,0.0764105250483004,0,0,0,0,0,0.105295310416853,0,0,-0.0745970928497089,0,-0.0376487388261261,0.151921373697552,0,0,0.00715627752608594,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0568830448818698,0,-0.0424802159485098,0,0,0,0,0,0,0.174659601612679,0,0,0,0,0,0,0.0578915676752167,0,0.100035142127559,0,0,0,0.205205120580189,0.142678658365321,0,0,0,0,0.208060015779533,0,0,0,0,0,0,0.041902443787406,0,0,0,0,0.00460961281017821,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369792643249421,0,0,0.0617097072719361,0,0,0,0,0.0539999247414666,0,0,0,0,0,0,0.00818474821642593,0,0,0,0.0059200906893326,0,0,0,0,0.154426813844108,0,0,0,0,0,0.0034246327545237,0.00942904958888587,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.103514531342599,0,0,0.325747470681998,0,0,-0.0228479237146643,0.187089015681021,0,0,0,0,0.0963576742119741,0,0,0,0,0,0,0,0,0,0,0,0,0.0139350654316752,0,0.0645094504605814,0,0,0,0,0,0.198325009852503,0,0,0.0127410641241335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.00987169044849546,0,0,0.570195903458415,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0432796690504489,0,0.0672906387766664,-4.33680868994202e-19,0,0,0,0,0,0.0877449752969625,0,0,0,0,0,0,0,0.032102048085628,0,0,0,0,0,0,0,0.0215582212447181,0,0,0,-0.00551424365689527,0,0,0,0,0,0,0
X000983.SZ,0,0.0647520394213953,0,0,0.125931336475588,0.0014285772533126,0,0,0,0,0.567833160595209,0,0,-0.054839336348387,0,0,0,0,0,0,0,0,0,0,0.0404555449611563,0,0,0,0,0,-0.0854628936223199,0,0,0,0,0,0,0,-0.0780904770065949,0.455577365262301,0,0,0,0,0,0,0,0,0,0,0,0.00819142411650524,0.00826767067104888,0,0,0,-0.0242468115670335,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0.00342968369733508,0,0,0.104651338231454,0.0605296730629942,0,0,0,0,0,0,0,0,0,0,0,0.0177931850125156,0.127372905899546,0,0.0514320421962603,0,-0.0331047206281398,0,0,0,0,0.0661598069443737,0.12230470519899,0,0,0,-0.111999385524141,0,0.158504005900246,0.14490126563727,0,0.017670620534444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.171597912882098,0,0,0.0462178379762709,0.0785691879859021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589255807889105,0,0,1.73472347597681e-18,0,0,0,0,0.00205991108102507,0,0,0.143967956797519,0,0,0,0,0,0,0,0,0,0,0.0611062788324937,0,0,0,0,0.0342359593479616,0,0
X000723.SZ,0,0,0,0,0,0.0478370665127374,0,0,0,0,0,0,0.0674682838362408,0,0,0.0137880799406602,0,0,0,0,0,0.241854013965164,0,0,0.0872079001714103,0,0,0,0,0,0,0.0211062885415052,0,0,0,0,0,0,0,0,0,0.201455065580518,0.0257297571201528,0,0,0,0,0.0767501744736001,0,0,0,0.0355912130623243,-0.0588784970653384,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496860676345125,0,0,0,0,0,0.0604181155356705,0,0,0,0,0,-0.0161625590519028,0,0,0,0,0.238527140960015,0,0.205189450032814,0,0,0,0,0,0,0,-0.0322986023755614,0,0,0,0.0817512873399422,0,-0.0025730026710695,-0.0263943962176755,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0.0640134283260183,0,0,0,0,0,-0.00204988470459633,0,0,0.108485550769327,0,0,0,0,0,0,0.552608376367247,0,0,0,0,0,0.0454112977303133,0,0,0,0,0,0,-0.173952793202539,0,0,0,0.0709847237858556,0,0,0,0,0,0,0,-0.00632875196627242,0,0.00340429733726973,-0.0364314700110184,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451650441139217,0,0,0.138778748585481,0.0103523195864063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676443873880839,0,0,0,0,0,0.22515082285586,0,0,0,0.436411490601561,0,0.0350613219926101,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0491982420881506,0,0,0,0,0,0,0,0,0,0.0339328297541994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226670718658213,0,0.15028700022213,0,0,0,0,0,0.0385877261135024,0,0,0.0823077201363833,0.0804936105264502,0,0,0.049253778154826,0,0,0.0429432431406256,0,0,-0.0103183697315842,0,0,0,0,0.0103550697629227,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.46342402930297,0,0,0,-0.106662582411683,0,0,0,0,0,0,0.209197217176121,0,0,0.0174791817630595,0,0,0,0,0,0.121454506093671,0,0,0,0,0,0,0,-0.00801508435468809,0,0.114844471319293,0,0,0,0,0,0,0,0,0,0,0.0252325803623207,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0.499895496786801,0,0.00668837954924587,0.0390011335659322,0,0,0,0,0,0,0,0,0.199552960950856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231421642168039,0,0,0,0,0,0,0,0,0,0.0242727615074877,0.177143577269241,0,0,-0.0283708326227488,-0.0722225917819112,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0031212064486812,0,0,0.238723767686528,0,-0.0127407071422378,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0708201401412805,0,0,0,0,0.432110752607958,0,0,0,0,0.225510065726995,0,0,0,0,0,0,0,0,0,-0.154838057933152,3.46944695195361e-18,0,0,0,0.159683126985128,0,0.0439036657947287,0,0,0.0869180624407255,0,-0.0217636517078737,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.242524447589475,0,0,0,0,0.011628408285845,0,0,0,0.214677447058972,0,0,0,0,0,0,0,0,0,0,0.112650078503406,0,0,0,0.0895891776463624,0,0,0,0,0,0.0829849744183618,0,0,0,0,0,0,0,0,-0.0051473969051721,0,0,0,0,0.0130834507466822,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0432823301431719,0.0424493047190709,0,0.0569151072607423,0,0,0.140247980211483,0,0,0,0,0,0,0,0,0,0,0,0,0.0515737516133756,0,0,0,0.093890606853572,0,0.297526636252622,0,0.0470758727186566,0,0,0,0.0747073344207027,0,0,0,0,0,0.0347172644196721,-0.0349955731935744,0,-0.00317816359102515,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744869578182608,0,0,0.0266741632080426,0,0,0,0,0,0,0,0.0733481140102148,0,0,0.073055022367459,0.0769088856756033,0,0,0,0,0.381737891607479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673967898169476,0,0
X600801.SH,0,0,0,0,0,0,0.214572969188257,0,0,0,0,0.0211561995043203,0,0.0369766795326458,0,2.16840434497101e-19,0,0,0,0,0,0,0.145293560341792,0,0.0484822350034167,0,0,0,0.186220338530493,0.0270092751503275,-0.0366923311743623,0,0,0,0,0,0,0.0612918743764595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598331693400835,-0.0315007009595356,0,0,0,-0.111898877594056,0,0
X600486.SH,0.26163570058513,0,0,0,0,0.107326833574833,0,0,0.0391148252953152,0,-0.0609862062054488,0,0,-0.0767775750101145,0,0,0,0.112445680218347,0,0,0,0,0.00296276230202974,0,0.0108619185666544,0,0,0,0,-0.101167982714098,0,0,0,0,0,0,0,0,0,0,0.212882462306795,0,0.0293505332265293,0,0,0,0,0,0.0632595652686578,0,0,-0.0346317698654412,-0.0168524812644691,0,0,0,0.0121175250316412,0,0
X002497.SZ,0,0,0,0,0.142091349309812,0.20140274840994,0,0,0,0,0,0,0,0,0,0.0499324347637434,0,0.0308997942541988,0,0,0,0,0,0,0,0,0,0,0,0.0641261999711422,0,0,0,0,0,0,0,0,0.103068853577214,0.0884093577027907,0,0.0834689285335052,0.0800389240525416,0,0,0,0,0,0,0,0,0.052011642094583,-0.0216154931976505,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0144994487590027,0.0538645752901624,0,0,0,0,0.0520725812012956,0,0,0,0,0,0,0,0.205063344614655,0,0,0,0,0,0,0,0,0,0,0.136401200955304,0,0,0,0,0,0.0674000472391218,0,0,0,0,0,0,0,0,0.110921887055214,0,0,0,-0.0116780986583299,0,0,0,0,0,0,0
X002353.SZ,0.236982218806111,0.0890828698883308,0,0,0,0,0,0.0158757800182788,0,0,0.0257221344955426,0,0,0,0,0,0,0,0.0266609504071671,0,0,0,0,0,0.189566570493315,0,0,0,0.172056215745152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385969882965804,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.220273386044781,-0.0132577430850962,0,0,0,-0.0526404460817417,-0.138283250210803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133147286828159,0,0,0.103586574369479,-0.197963405978307,0,0,0,0,0.296689411929107,0,0,0.287160740363017,0,0,0,0.122123735568697,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.377836815328603,0,0.138302511854027,0,0.0150373848003535,0,0,0,0,0.031546758148075,0,0,0.219127764811598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447567645003047,0,0,0,0,0,0.0530745672685518,0,0,0,0,0,0.0138324641532677,0.0348323060645673,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.116689441817408,0,0,0,-0.0334357476678385,0,0,0,-0.100640449645559,0,0,0,0,0,0,0,0,-0.0585975532978524,-0.149861522652854,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0298090408611619,0,0,0,0,0,-0.0260237098681626,0,0,-0.0528753341318836,0,0,0,0,0,0,-0.0851725629985752,-0.0611136585185528,0,0,0,0,0,0
Slope,0,0,0,-0.38109254841159,0,0,0,0.265053016868056,0,0,0,0,0,0,-0.000988169376768343,0,0,0,0,0,0,0,0,0,-0.153995393394786,0,0,0,0,-0.0299430557277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110476735276913,-0.567207314161636,0,0.180367648178473,0.635764335476545,0,0,0,0,0,0,0,-1.39198563961742,0,0
TED,0,0,0,0,0,0,0,-0.0604521454359561,0,0,0,0.048881718109126,-0.103659440256748,0,-0.125123629950981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071915833815129,0.176850393128146,0,0,0,0,0,0,0,-0.0840580507050133,0,0,0,-0.123217806478562,0,0,0,0,-0.133247070720853,0,0.260428299698984,-0.55687278669726,0.190587737695286,0,0,0,0,0.265983957919827,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945751351586672,0,-0.0727938014733809,0,0,0,0,0,0,0.0145715745070417,0,0,0,0,0,0,0.0240617158234986,0.154315220511778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507857285836125,0,0,0,0.0158773601725662,0,0,0,0,-0.0457031166439828,0,0
MKreturn,0,0,0,0,0,0,0,0.0173353264375334,0,0,0,-0.0196074205448523,0,-0.0874966855065222,-0.0664870191275684,0,0,0.136832044796033,0,0,0,0,0,0,0.0150259539457143,0,0,0.0280874337323791,0,0,0,0,0,0,0,0.084824947212095,0,0,0,0.09569978220764,0,0,0,-0.107754328568889,0,0,-0.10843802971298,-0.11946311526312,0,0,0,0.0328999463937794,0,0,0,0,-0.00349965780328345,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102906844099728,0,0,0,0,0,0,0,0,0,0,0,0,0.00113504439869234,0,0,0,0,0,0,0,0,3.67288697145641e-05,-0.00201759408764767,0,0,0,0,0,0,0.00268632730335193,0,0,0,0.0100872754711889,-0.0070963731307004,0,0,0,0.0187094118018058,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460378774564571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637027048095823,0,0,0,0,0,0,0,0,-0.512365492054445,0.326443042864684,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000422435640266793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331616813373105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558599673570813,0.0422613343912005,0,0,0,0.0127912117257318,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0110773303952174,0,0,0,0,-0.00427041605500483,0,0,-0.0203161585394137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187435915714808,0,0,0,-0.0397735696581023,0.0313184541140886,0,0,0,0.00396914003323802,0,0
