,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X600111.SH,X000786.SZ,X600010.SH,X600011.SH,X600886.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X000807.SZ,X000932.SZ,X000898.SZ,X600688.SH,X600315.SH,X002353.SZ,X000825.SZ,X000408.SZ,X600157.SH,X002080.SZ,X000959.SZ,X300037.SZ,X600027.SH,X000966.SZ,X600486.SH,X000883.SZ,X600516.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.258416321907756,0,0.0317999581662499,0.0696152168539471,0.103930571908454,0,8.67361737988404e-19,0,0,0,0.00313953626463095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.157913574939615,0,0,0,0,0,0,0,0.0903168981330044,0.00220012223011288,0,0.0369832329587323,8.67361737988404e-19,0.079342745154997,0,0.0905007718502763,0,0,0,0,0,0,-0.0290843188300136,0,0
X600011.SH,0,0,0,-0.0115459935287999,0,0,0,0,0,0,-0.039500201624788,0,0,-0.0620038551821194,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.257246085974448,0,0,0,0,0,0,0.0525750522914591,0.0370557067039359,0,0,0,0,0,0,0,0,0,0,0.159075922784388,0.0116394807786359,0,0,0.0229056755045106,0,0,0,0,0,0,0,-0.022844464301725,0,0
X600886.SH,0,0,0,0,0,0,-0.197460972454384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430010736300849,0.119223438838773,0.0527157301027507,0,0,0,0,0,0,0.0217754156892913,0.0541155768415575,0.159944166673536,0,0,0,0.0477223492464173,0,0,0,0,0,0,0,0,0.103672858474277,0,0,0,0,0.0165519767251825,0,0,0,-0.00184057876043191,0,0
X600188.SH,0,0,0,0,0,0,-0.0566475472360634,0,-0.177315492769226,0,0.55568832558744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028274091269873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813551504722195,0.135573789831439,0.379761741304238,0,-0.0600298375399666,0,0,0,0,-0.00159834321784502,0,0
X600176.SH,0,0,0,0,0,0,0.0714669217564787,0,0,0,0,0,0,0.0749864328791167,0,0,0,0,0,0,0,0.090394878540229,0,0.39526074727985,-0.137818638441006,0,0,0,0,0,0,0,0,0.0945612918568609,0,0,0,0,0,0,0,0.564898436431897,0,0,0,0,0.0535126718083929,0,0.00610404133197222,0,0,0,0,0,0,0,0.0292521442474163,0,0
X600426.SH,0,0,0,0.151914672272613,0,0,0.0333967155618598,0,0.00182844721276531,0.0590502955329815,0,0,0,0.102518005187044,0,0,0,0,0.0819235185274253,0,0,0,0.122711472009082,0,0,-0.251515174084911,0,0,0,0,0,0,0,0.0204342233269233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423441941494567,0,0
X000027.SZ,0,0,0,0,0,0,0.0581415199220108,0,0,0,-0.204623912282248,0.103601455384952,0,-0.320411982578638,0,0.0916741864285267,0.245875765209566,0,0.21361160015857,0,0,0,0,0,0,0.415575963384924,0,0,0,0,0,0,0,0.0661629655019748,0,0,0,0,0,0,0,0,0.0554417913883981,0,0,0.255761461663497,0,0.166357916289729,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0499963153688124,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0134595602012825,0,0,0,0,0,-0.00913003776047974,0,-0.0234024609741862,0,0,0.208612617231458,0,0.0583831461438506,0,0,0.239466958672039,0,0,0,0,0,0,0,0,0.0063115735549997,0,0,0,0,0,0,0,0,0,-0.092680624963111,0,0.0408333928345909,-0.133312483165191,-0.108993753342909,0,0,0,0.0425191764364441,0,0,0,0,-0.022274864243444,0,0
X600803.SH,0,0,0,0,0,0,0.108071723244018,0,0.155165103860426,0.0558560263895734,0,0,0,0,0.00458823875476986,0,0,0,-0.0898451398114777,0,0,0,0,0,0,0,0,0,0,0,0,-0.022034895146373,0.129646614146997,-0.0465174985195516,0,0,0,0.0779405710546029,0.0032135151070184,0,0,0.198721531511247,0,0,0,-0.0286181199622654,0,0.106562308258811,0,0,0,0,-0.00399602802630207,0,0,0,0.00312450691761141,0,0
X600795.SH,0,0,0,0,0,0,-0.042920124154838,0,0,0,0,0,0,0,0.0219218125938432,0,0,0,0,0.17055046036097,0,0,0,0,-1.73472347597681e-18,0.236668068189514,0,0,0,0,0,0,0.172032619142202,0,0,0,0,0,0,-0.0952580755036391,0,0,0,0,0,-0.0539848183201059,0,0.0979429206343223,0,0,0,-0.0101597602613049,0,0,0,0,-0.00643645297069113,0,0
X600219.SH,0,0,0,0,0,0,0.0329289998212515,0,0,0,0.0918978216759258,0,0.200127229236177,0,0,0,0,0,0,0,0.0164283287459418,-0.230482300575486,0,0.0847686201736615,0,0,0,0,0,0,0,0,0.439796930034511,0,0,0,0,0,0,0,0.185154870645824,0,0,0,0,0,0.00967371245840825,0,0,0,0,0,-0.0567623843461918,0,0,0,-0.0101680551750128,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.0616867780674347,0,0,0,0,0,0,0,0.016947403948804,0,0,0,0.0970817651475046,0,0,0,-0.0889527249499644,0.192301394521621,0,0,0,0.145016671963106,0,0.11331809816194,0,0,0,0,0.122075756558571,0,0,0,0,0,0,0,0,0,0,0,0.0291101864180284,0,-0.00494644800815237,0,0,0,0,-0.0414551851220498,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.1897230708341,0,0,-0.0484689272185151,0,0,0,0,0,0,0,0.121877400516739,0,0,0,0,0,0,0,0,0.0174321299059484,0.0948310650956024,0,0,0,0,0.00979750242683529,0,0,0,0,0,0,0.0478994597249788,0,0,0,0,0,0,0.0168095483660272,0,0,0,0.000563345594387154,0,0
X600489.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0702675963618426,0.0442761097464633,0,0,0,0,0,0,0,0,0,0,0,0,0.0737825307565084,0,0,0,0,0,0,0,0.119137209234694,0,0,0.0166527146492271,0,0,0,0,0,-0.000279594979890422,0,0.0524529991604525,0.0796706707052295,0.108987275049436,0,0,-0.0297032849211714,0,0,0,0.0116351038056622,0,0
X000807.SZ,0,0,0,0,0,0.367901905682191,0.00873615153677169,0,0,0,0,0,0.555887853354098,0.208212411129141,0,0.0128227480109143,0,0,0,0,0,0,0.0616954139645807,0,0,0,0,0,0.0939178895179423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385525869174398,0,0,0.0584876222540755,0,0,0,0,0,0,0,-0.0412379152904055,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0544502717998402,0,0,0,0,0,0.0681107129089789,0.0365657916249388,0,0,0,0,0.0797706036514897,0,0.0368669795061336,0.115353764157519,0,0,0,0,0,0.256206941526474,0,0,0,0.699520226225222,0,-0.0892372669506976,0,0,0.0198893829744844,0,0,0,0,0,0,0,0,0.128117403017474,0,0,0,0,0,0,0,0.0242117533879287,0,0
X000898.SZ,0,0,0,-0.00959900032492309,0,0.371375549145069,0,0,0,0,0,0,0,0,0,0.00171052623859595,0,0,0.0203285993182463,0,0,0.0381910213742638,0,0,-0.048527441843961,0,0,0,0,0,0,0,0,0.0905023815854334,0,0,0,0,0.0247278757479532,0,0,0,0.221461908384368,0,0,-0.0422773656584827,0,0,0,0.170758206048386,0,-0.0412538588832985,0,0,0,0,0.0233879821398583,0,0
X600688.SH,0,0,0,0,0,0,-0.0509432535163108,0,0,0.0907677019811501,0.0985208523023599,0,0,0,0.0300617745623833,0,0,0,0,0,0,0,0,0.0556988827973877,-0.00763582881562258,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0227126280249654,0,0,-0.00289469534596529,0,-0.0276739844048587,0,0,0,0,0,0,0.164150154816988,0,0,0,-0.00802077468249813,0,0,0,-0.011768833757047,0,0
X600315.SH,0,0.303132454509913,0,0,0,0,0,0,0,0.412281483419408,0.065866451273452,0,0,0,0,0,-0.0248190589787218,0,0,0,0,0,0,0,0,-0.013697065091523,-0.0349276275065871,0,0,0,0,0,0,-0.0274089929830788,-0.124744288369784,0,0,0,0,-0.106318995677682,0,-0.0225112135742645,4.33680868994202e-19,0,0,-0.106394145726625,0,0,0,0,0,0,0,0,0,0,0.00428838003318646,0,0
X002353.SZ,0,0,0,0,0,0,-0.0118697412385717,0,0,0.198755670821117,0,0,0,0,0,0,0,0,0.435949441216424,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734009075855689,0,-0.0437536391778871,0,0.0496932218601239,0,0,0,0,0,0.127665953905571,0,0,0,-0.0792153789904324,0.368874048706673,0,0,0,0,0,0,0,0,0,-0.0683657682603066,0,0
X000825.SZ,0,0,0,-0.0689335097557526,0,0.301450420678079,0,0,-0.0358057986765118,0,0.145584985729329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560029348071785,0,0.398595491038823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117266652104852,0,0,0,0,0,0,0,-0.0335241437859225,0,0
X000408.SZ,0,0,0,0,0,0,0,0.01980930107626,-0.0441846731883254,0,0,0,0,0,0,0.0478214361157743,0,0,0,0,0,0,0,0,0,-0.0626749508612825,0,0,0,0,0,0,0,0.243228286477603,0,0,0,0,0,0,0,0,0,0.0248923742172993,0,0,0,-0.065210790001515,0.192128275991693,0,0,0,0.00633314521692454,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0713414593404225,0,1.73472347597681e-18,0,0,0,0,0,-0.0981717826291245,0,0,0,0,0.0772711620905555,0.0093962625393796,0,0,0,0,0,0.00582990072704885,0,0,0,0.105556647951903,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0582674915595942,0,0,0,0.127722617975614,0,-0.034508448370408,0,0.0681880973712476,0,0,1.73472347597681e-18,0,0,0,0.0519959312008017,0,0
X002080.SZ,0,0,-0.14251490420957,0,0,0,0,0.230491368434432,0.0958864474277018,0.188101806707226,0,0,0,0,0,-0.0724162519681403,0,0.0842740824401373,0,0,0,0,0.134337540857898,0,-0.0668190014879207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388631505666427,-0.00336152068161423,0.0730489559751919,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0418424431013366,-1.0842021724855e-19,0,0.0372611577409396,0,0,0,0.0443134686476718,0,0,0,0,0.30240426312523,0,0,0,0,0,0,0,0,0,0,0.0467230441305859,0,0.0713175013482298,0,0,0,0,0,0,0,0,-0.0215954925881287,0,0.0373656989448234,0,0,0,0.0347715813069776,0,0,0,0,0,0,-0.0284134575314919,0,0
X300037.SZ,0,0,0,0.151737191944492,0,0,0.215178993321673,0,0.137724595543584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302758807277615,0,0,0,0,0,0,-0.305874788494093,0,-0.0156246681907691,0,0,0,-0.0302319661798384,0,0,0,0,0,0,0,0.0103618811879474,0,0.162340879440049,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0272496780188648,0,0,0,0,0,0,0,0,0.106384883657781,0,0,0,0,0,0.0912364253472311,0,0,0,0.0135218825957359,0.150958726206039,0,0,0,0,0,0,0,0.0206051336855021,0,0,0,0,0.0663160881324321,0,0,0.0248847602632124,0,0,0,0,0,0.0159381281385462,0.0661028709152019,0,0,0,0,0,0,0,-0.0180757245478914,0,0
X000966.SZ,0,0,0,0,0,0,0,0,0,0,0.0881848991933473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702582411932623,0,0,0,0,0,0,0,0,0.230927744933203,0,0,0,0,0,0.050288659991953,0,0,0,0,0,0,0.152138873339051,0,0,0,0,0.107793720577968,0,0,0,0,0.0578618929042472,0,0
X600486.SH,0,0,0,0.108566775502,0,0,0.0377549854547158,0,0.0873437829383249,0,0.255040226784938,0,0,0,0,0,0,0,0.0425099884002315,0,0,0,0.566874689074311,0,-0.0317150777763108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360276952239628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03608757730174,0,0
X000883.SZ,0,0,0,-0.136674373760991,0,0,0,0,0,0,0,0,0,-0.113670586071032,-2.16840434497101e-19,0.0376952007230805,0.191835168928958,0,0.0669126959993522,0,0,0,0,0,0.405957065065825,0,0,0.837144763198622,0,0,0,0,0,0,4.35650484252564e-05,0,0,0,0,0,0,0,0,0,0.205571236408367,0,0,0,0.0638111900844909,0,0,0.0135558042174567,0,0,0,0,-0.0433510117003597,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484249183870516,0.181829916508328,0,0,0,0,0.161747606360976,0.325602961332043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1495143478626,0,0,0,0,0,0.0862092016950147,0,0,0,0.0100663858671249,0.00520424601921116,0,0,0,-0.0478968823449509,0,0
X601168.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.351701088994876,0,0.00903571564148104,0,0,0,0,0,4.33680868994202e-19,0,0,0.0727611995452628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101965148876847,0,0,0,0,0,0,0,0,0,0.0435963090154062,0,0,-0.14308719927057,0,0,0,0,-0.027961527994284,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0791795853623605,0,-0.154443882738204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305177120012124,0,0,0,0.0802709379667927,0,0,0,0,0,0,0,0,0,-0.0757509851885172,0,0,0,0,-0.00363382398185106,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555596653070293,-0.153389698497652,0,0,0,0,-0.0353020981062194,0,0,0,0,0,0,0,0,0,0,0,-0.0655554246236637,0,0,0,0,0,0,0,0,0,0,0,0.0397766727319162,0,0,0,0,0,0,0.747348435616749,0,0,0,-0.111279060430489,0,0
TED,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0653055775955997,0,0,0,0,0.104015291457845,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0248095909834835,0,0,0,0,0,0,0.0305973996784092,0,0,-0.0513258318178553,0,0,0,0,0.0415693199905466,0,0,0.713876337067631,0,0,0,0,0.120511094430308,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641493308619625,0,0,0,0,-0.0706923053556468,0,0,0,0,0,0,0,0,0,0,-0.0363419963424024,0,0,-0.0521096437428773,0,0,0.0260327584924077,0,0.0748135555019222,0,0,0,0.0817052909799932,0,0,0.144978488428808,0,0,0,0,0,0,0,0,0,0.0109356921548796,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212212076048729,0,0,0,0,0,-0.010842973459087,0,0,0,-0.0364897960978505,0,0,0,0,0,0,0,0,0,0,0.00267676436415845,0,0,0,0,0,0,0,0.0155758395264783,0,0,0,0,0,0,-0.0130224117330284,0,0,0,-0.0221962053085846,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110512406240704,0,-0.000608926816865071,0,-0.00260696047510397,0,0,0,0,0,0,0,0,0,0,0,0,0.0007948247843701,-0.000691037222053422,0,0,0,0,0,0,0,0,0,0,0,0,-9.85126969350815e-05,0,0.0028488166535725,0,0,0,0,-0.00460231180579526,0,0,0,0.000760408256254298,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994269935682774,-0.125661067761251,0,0,0,0,0,-0.0629378303457622,0,0,0.1945104674057,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25516169355567,1.44819117362868,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00113901266237536,0,0,0,0,0.0003653886877382,0,0,0,-0.00527707551153146,0,0,0,0,0,-0.000170686043717822,0,0.00898294201805171,0,0.00168745840789042,0,0,0,-0.00237401693605417,0,0,0,0,0,0.000325950274314837,0,0,-0.00373748301912528,0,-0.00499090208694411,0,-0.00112859974191454,0,0,-1.0842021724855e-19,0,0,0.000262177291885768,0,0,0,0,0.0048273061314561,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116529628399491,0,0,0,0,0,0,0,0.0296794477108751,0,0,0,0,0,-0.0193238801639661,0,0,0,0,0,0.00155500776553947,0,0,-0.00090922499829437,0,-0.0152874449385557,0,-0.00240501563005193,0,0,0,0,0,0.00940441174118523,-0.0339678270084433,0,0,0,-0.0225806751911972,0,0
