,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X000983.SZ,X600803.SH,X000786.SZ,X600096.SH,X000723.SZ,X000408.SZ,X601699.SH,X600486.SH,X601991.SH,X600219.SH,X600141.SH,X000807.SZ,X002353.SZ,X600295.SH,X300073.SZ,X002080.SZ,X600801.SH,X600985.SH,X600027.SH,X000830.SZ,X002192.SZ,X600157.SH,X000683.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0749300706087296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792519201365189,0,0,0.149606955064842,0,0,0,0,0,0.0573193603023287,0.0158582181674374,0,0,0,0,0.0249759536027834,0.0500638865693316,0,0,0.0114206500867788,0.0127387224163672,0,0,-0.0176249777167455,0,0,0.2276245987554,0,-0.0166727822508959,-0.0370499651208318,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.191574162231549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398842073657324,0,0,0,0,0,0.00242946025640533,0,0,0,0,0,0,0.203212981585181,0,0,0,0.0781833702378035,0,0,0,0,0,0,0,0.0442293152453113,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.00943310988423247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113059109063518,0,0,0,0,0,0.0701018006736156,0,0,0,0.00775274270477423,0.0387104802652574,0,0,0.0188622759529326,0,0,0,0,0,0.017484937604007,0,0.00227696278231931,0,0,0,0,0,0,0.0170703186059287,0.00872181063703783,0,-0.00437222544680415,-0.0203344747832973,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0317442193879973,0,0,0,0,0,0.0427037759661752,0,0,0.0365180976861085,0,0.254690980406246,0.0598779084961921,0,0.0425381024141039,0,0,0,0,0,0,0.0412342202683994,0,0,0,0,0,0,0,0,0,0,0,0,0.0793800665103866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.191780184084253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670073667434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145624773570723,0,0.0654857425140261,0,0.0303100635539408,0,-0.111995114593979,0,0.58684215022693,0,-0.0816387282695394,0.0519703916725631,0,3.46944695195361e-18,0,0.242821215220605,0.0584572933279229,-0.0246443914157359,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0261743927295636,0,0,0,0,0,0,0,0.049230996428331,0,0,0,0,0,-0.0235201915915921,0,0,0,0.092345177307619,0,0,0,0,0,0,0,0.156986817889439,0,-0.0309193860146826,0,0,0,0,0,0.00148620811804957,0,0,0,0.318461186342931,0,0.10057631561333,0,0,0,0,0,0,-0.0360799084961067,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.478765472935214,0,0.209829139146358,0,0,0,0.0141890115239006,0,0,0,0,0,0,0,0,0,0,-0.0690399795662404,0.0816080442095097,0.0655828541756767,0,0,0.0282943389772653,0,0.103295326162513,0,0,0,-0.0590794056748023,0,1.73472347597681e-18,0.046368934882726,0.0637118366341913,0,0,0,0.0470093027855849,0,0,0,0,0,0,-0.012505074897858,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0186419878032132,0,0.306950147606867,0,0.207063175343208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393845428510117,0,0,0.0563140208664558,0,0,0,0,0,0,0.33206356440616,0,0,0,0,0,0,0,0,0,0,0,0,0.111111137961994,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0630639757837959,-0.0592102897140329,-0.178783984704865,0.721483636122632,0,0,0,0,0,0,0,0.0694529465029948,-0.033418627328212,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0480237274785273,0,0,0.000766844803739602,0,0,0,0.0566485146301766,0.0434712034013859,0,0.107337746590986,0.0460484858745332,0,0,0,0,0,0,0,0,0.127470569159744,0,0,0,0,0.0101343513623546,0,0,0,0,0,0,0
X600019.SH,0.0113430440896292,0,0,0,0,0,0,0,-0.0342431787361986,0,0,0,0.0576514020005985,0,0,0,0,0.146075318850302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.172754654992205,0,0,0.0182509948818813,0.0485031058555128,0,0,0,0.155447433921364,0.0688566273034976,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,-0.113541557953771,0,0,0,0,0.174919327131522,0,0,0,0,0,0,0,0,0,0,0.427331566841296,0,0.147006069742206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107564331532286,0,0,0.259882097817128,0.0299814104924074,0,0,0,0,0,0,0,0,0,0.0209673486948912,0,0,0,0,0,0,0
X601898.SH,0,0.175477129502558,0,0.113696003911832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864272177083252,0,0,0,0,0,0.184084406701593,0,0,0.0657467834348405,0,0,0.0542280414392209,0,0,0,0,0,0,0.0700654592087606,0,0,0,0.157534679969635,0,0,0,0,0.00133615395510021,0,0,-0.0107391624554403,-0.0558225017279582,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.131050148702403,0,0,0,0,0,0.247056038527046,0,0,0.0917437387100655,0,0,0,0,0,0,0,0,0,0,0,0.627650728082741,0,0,0,0,0,0.0919558289886958,0,0,0,0,0.0383984906275794,0,0,0,0.0096153417667917,0.0255650146267273,0,0,0,0,0,-0.0837409855488987,0,0.0251844501963943,0,0,0,0,0,0
X600660.SH,0,0,0,0.14676937441784,0,0,0,0,0.199236034740106,0,0,0,0.104339006731745,0,0,0,0.0183887439161373,0,0,0,0,0,0,0,0,0,-0.0563998174368348,0.275575316058501,0,0,-0.0621843990326868,0,0,0.0233604539414481,0,0,-0.180579142114688,0,0,0,0,0,0,0,0,0,0.0979090618964924,0,-0.0347353026200253,-0.0901478647748367,0,0.035223884246556,-0.0159575648752145,-0.0208427953839078,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500704922787448,0,0,0,0,0,0,0.131821763869031,0,0,0,0,0,-0.112503927860081,0,0.00132407347577301,0,-0.0632901566946081,0,0,-0.0749895485894868,0,0,0,0.207186376133024,0,0,0,0.633383367758697,0,0,0,0,0,0,0.0704491086777853,0.0311171628399305,0,0,0,0,0,0
X000877.SZ,0,0,0,0.030114646960786,0,0,0,0,0,0,0,0,0.0884408510062979,0,0,0,0.099868407585701,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00891269862589526,0,0.0532475969209773,0,0,0,0,0,0,0,0,0,0.0236931766136594,0,0,0.295876586637796,0,0,0,0,0,0,0,0,0.0113864907676066,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.219169268601627,0,0.0158338829566756,0,0,0,0,0.237481094449478,0,0,0.253961197970821,0,0,0,0,0,0,0,0,0.001658876016512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418734351875906,0,0,0,0,0,-0.0645999351302631,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0467674718628579,0.12330075359291,0,0.0552383751741327,0,0,0.0712850005642082,0,0,0.0401358587633762,0,0,0,0,0,0,0,0,0.194356898118416,0,0,0.222425879526857,0,0,0,0,0.109240615045851,0,0,0,0,0,0,0,0,0,0,-0.0217832381350754,0,0,0.0841427702383008,0,-0.00518723544611181,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,-0.0602084112281006,0,0,0,0,0,0,0,0,0,0,0,0.374861117248252,0,0,-0.0284445667791426,0,0,0,0,0,0,0,0,-0.202159614358825,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.369912317130981,0.208827829345699,0,0,0,0,0.231218266738872,0,0,0,0,-0.00920975490556065,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292505941127474,0.010990145942095,0.036033955765411,0,0,0,0,0,4.33680868994202e-19,0.0260708045533063,0,0.0415536464576535,0,0.387890251147845,0,0.0760843991534512,0,0,0,0,0,0,0.0515263307966511,0,0,0.0229760509885244,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0394505537782887,0,0,0,0,0,0.225384601802335,0,0,-0.0139858270236154,0,0,0,0,0,0.0473608523888524,0,0,0,0,0,0,0,0,0,0,0,0.0652753920968241,0,0,0,0,0,0,0.0518930261270901,0.0952926213602622,0,0,0,0,0,0,-8.67361737988404e-19,0,1.73472347597681e-18,0.0938161501173821,0,0.00763961964674315,-0.0626210401216268,0,0,0,0,0,0
X600886.SH,0,0,0,0.00178295304289597,0,0,0,0,0,0,0,0,0,0,0,0,0.143694527858931,0,0,0,0,0,0,0,0,0,0,0,0.119179147637666,-0.0367181521203967,0,0,0,0,0,0,0,0,0.0100800334492696,0,0,0,0,0,0.183969890299637,0,0,0,0,0,0.142099052996036,-0.033419483467726,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0873330615034698,0.0330253720686211,0,0.142863013264293,0,0,0,0,0,0,0,0.0413804354130201,0,0.0982692202288756,0,0,0,0,0,0,0,0.0631581811175225,0,0,0,0,0,0,0,0.00116695064862178,0,0,0,0,0,0,0,0,0,0.0225671554256317,-0.0948026135333201,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723731312182911,0,0,0,0.0301919266622456,0,0,0.0535104218342444,0.165921777520345,0.297501764296144,0.0444712763497073,0,0,0,0,0,-0.0147379033435991,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0282811833478922,0,0,0,0,0,0,0,0.189236089968323,0,0,0,0,0,0,0,0,0,0,0,0,0.00119151113189802,0,0,0,0,0.151046379986047,0,0.0769701866238518,0,0,0,0,0,0,0,0,0.010502633318816,0.264383377944042,0,0.00727925747581216,-0.0628075225096058,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.145055859853394,0,0,0,0,0,0.142076577120453,0,0.0615209680690998,0,0,0,0,0,0,0,0,0,0.0159970034729353,0,0,0,0,0,0,0.0298084176201854,0,0.248434686343169,0.0601637632546762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0.00222573668464386,0,0,0,0,0.00541434032079301,0,0,0,0,0.589933037817508,0,0,0,0,0,0,-0.013034195334783,0,0,0,0.199811394775796,0,0,0,0,0,-0.0562581363501995,-0.00603564112793777,0,0,0.522333211851085,0,0,0.061266555147278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854644175004635,0.0489482263409344,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.0763789905111644,0,0,0.00779426660989797,0,0,0,0,0,0.176418255978576,0,0,0.156175938753114,0,0,0.0954724319106472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288167937071446,0,0,0,0,0,0,0,0,0,0.0330832976222346,0,0,-0.0759195830374373,0,0,0.0148234262411595,0,0.0123736836053641,-0.0853543580308805,-0.0287224846321488,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0385326042121185,0.0529552664065439,0.192718173450805,0,0,0,0,0,0,0,0,0,0.1653536480818,0,0,0,0,0,0,0,0,-0.0952205767667098,0,0,0,0,0,0.112516590344242,0,0,0,0,0,0,0,0,0,0.148122623259048,0,0.142191393074899,0,0.00844504304100822,-2.16840434497101e-19,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.229912294347036,0,0,0,0,0,0.145610535059722,0,0,0.0225940849561459,0,0.0859606122293657,0,0.0621268956829563,0,0,0,0,0,0,0,0,0,0,0.0385875555095391,-0.142949535494816,0,0,0,0.624734659057713,0,0,0,0,0,0,0,0,0,0.0717976254720192,0,0,0,0,0.0162781644804515,0.0792770928406608,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.179071558644627,0,0.169874104432518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266281694701125,0,0,0,0,0,0,0,0,0.202273571297828,0.0533107531971089,0,0,0.00974911220183269,0,0,0,0,0,0.0676213739457393,0,0,0,0.00638312319308539,0.00531608780771373,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.261925336276298,0.153459845509873,0.0942950358919708,0,0,0,0,0.0311863919801671,0,0,0,0.0539512948033837,0,0,0,0,0.0945452954015492,0,0,0,0,0,-0.0269096306555522,0.369852716518867,0,0,0,0,0,0,0,-0.149891028510885,0,0.0541365967742792,0,0,0,0,0,0.0642420760940069,0,0,0,0,0,0,0,0,0,0,0,0
