,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X600886.SH,X000792.SZ,X002466.SZ,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600489.SH,X600803.SH,X600176.SH,X600027.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X000408.SZ,X600219.SH,X600985.SH,X002080.SZ,X600688.SH,X000629.SZ,X300037.SZ,X002353.SZ,X002128.SZ,X600157.SH,X600612.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.895460099573633,0,0,0,0,0,0,0.110107261002109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619935447855965,0,0,0,0,0,0,0,0,-0.0144355246495399,0,0,0,0,0.134867924736347,0.04702171521899,-0.00790647729743275,0,0,0,0,0,0,0
X600028.SH,0.649917716603633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288001336889964,0.0790507504983164,0,0,0,0.0715465513028028,0,0,0,0,0,0,0,0,0,0,0,0,-0.133949700545847,0,-0.0219096805240065,0.000612413695563021,0,0,0.0004140933183629,0,0,0,0,0,0,0
X601088.SH,0.0218191396876778,0.0111109633018538,0,0,0.145836536576916,0.0525906099827943,0,0,0.173037871829972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741989658324489,0.00838043780793401,0,0,0.0260146321806241,0,0,0,0,0,0,0,0,0,0.0572993081100873,0,0,0,0,0.05793962481314,0,0,0,0.0384447072230022,0,-0.00114990635360406,0,0,0,0,0,0,0
X600309.SH,0.0187713964015063,0,0,0,0.051123277318449,0.000447242524787181,0,0,0,0,0.216167701583496,0,0.0234633638407065,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0905804700272979,0,0.0964681771384197,0,0,0,0,-0.0475705888130055,0,0,0.0298120902728199,0,0,0,0,0,0,0,0.0485538667790366,0,0.0287023922394353,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.06366226393684,0,0,0.0791349161379077,0,0,0,0,0,0,0,0,0,0,0,0.239719769883995,0,0,0,0,0,0.342036376621285,0,0,0,0,0,0,0,0,0,0,0.0657048403211633,0,0,0,0,0,0,-0.00481917185048635,0,0,0,-0.157796350091504,0,0,0.0265291422485742,-0.040344971883915,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0941057555824559,0,0,0,0.0362027776064716,0,0,0,0.0677354927620352,0,0,0,0.210452539933453,0,0,0,0,0.0766987340271896,0,0,0,0.140896258598635,0,0,0,0,0,0,0,0.247602262895402,0.297049120127184,-0.0358578019684403,0,0,0.275087173202817,0,0,-0.0243342170898147,0,0,-0.221129676781481,0,0,0,-0.124095227273348,0,-0.000786629437029101,-0.00673006899138847,0.0782496601394541,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0697179809791207,0,0,0,0,0.15715254575362,0,0,0,0,-0.0167930048865395,4.33680868994202e-19,0,0,0,0,0,0.0581999042557074,0,0.0132764537134286,0,0,0,0,0,-0.139010314334462,0.173139505575109,0,0.0369979211895621,0,-0.0535852270385061,0,0,0,0,0,0.11118123092264,0,0,-0.145049662406807,0.126370444793594,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.170993115362822,0,0,0,0,0,0,0,0,0.361172837857596,0,0,0,0,0,0,0,0,0,0,-0.0833074377857778,0,0,0,0,0,0.775273016157101,0,0,0,0,0.0404762943724618,0,0,0.0319204042225108,0,0,-0.0764032845769498,0,0,0.131350009134428,0,0,0,0.010660643865621,0,-0.102581921965963,-0.00443627134487084,-0.0392404142743317,0,0,0,0,0,0
X601898.SH,0.0522429616012042,0,0,0,0.193924080423174,0,0,0,0,0,0,0,0,0,0,0.0772702096734907,0,0,0,0,0,0,0,0,0,0.162218856540751,0.0766234560542213,0,0.254327867875008,0,0,0,0,0,0,0,0,0,0,0,0.097407340199787,0,0,0,-0.165246304336351,0,0,0,0,0,0,0.00436543535021411,0.00412604283257049,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.035097295298507,0,0,0,-0.168327734330475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505715283531211,0.155472081420004,0,0,0,0,0,0,0,0,0,-4.16813780799892e-05,0,0,-0.0499616366924947,0,0,0.0217639197084326,0.0727388558740418,0,0,-1.73472347597681e-18,0,0,0,-0.0260756855351308,0,0,0,0,0,0
