,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600010.SH,X000877.SZ,X002271.SZ,X600660.SH,X600011.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X600803.SH,X002080.SZ,X601991.SH,X000408.SZ,X600795.SH,X600688.SH,X600027.SH,X300037.SZ,X000807.SZ,X300073.SZ,X600801.SH,X000825.SZ,X600352.SH,X002353.SZ,X002326.SZ,X600489.SH,X000630.SZ,X000959.SZ,X600141.SH,X600516.SH,X000960.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0,0,0,0.0958044293493201,0,0,0,0.0386739921586457,0,0,0,0.1302851182314,0.0016248644695449,0.106246613707225,0,0,0,0,0,0,0,0.0632951367752192,0,0,0,0,0,0,0,0.0528788028657476,0,0,0,0.0793659291158184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183626249221464,0,0,0,-0.0396075030238504,0,0
X600188.SH,0,0,0.408814453103468,0,0,0,0,0,0,0.131402220915719,-0.0202997858773701,0,0,0,0,0,0,0.143197856774995,0,0,0.443988772094298,0,0,0,0.0585561812560706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165598456136244,0,0,0.100163585816827,0,0,0,0.0447739955220522,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.160838988558585,0,0.031697907111896,0,0,0,0.0487388013294301,0,0.135933724663602,0,0.10752207839512,0,0,0,-0.0211595158653795,0,0,0,0,0,0,0,0,0,-0.135015276278797,0,0.564786612374468,0,0,0,0,0,0.00877826378087688,0,0,0,0,0,0,0,0,0.00829894985443557,0,0,0,0,0.0194599795281262,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.227696911848295,0,-0.49416240124794,0,0.104896938257353,0,-0.0265513034620018,0.245735994723706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191415465675898,0,0,0,0,0,0,0,0,0.0549744946093595,0,0,0,0,-0.0140428190825031,0,0
X600547.SH,0,0,0,0,0,0.09323322069032,0,0,-0.111041184753753,0,0,0,0,0,-0.0176266829751471,-0.102627499917786,0,0,-0.0443198217209259,0,0.00379713633248031,0,0,0,0,0,0.00592510686384472,0,0,-0.103463163967014,0,0,0,0,0,0,0,0.018833973393964,0,0,0,0,0.0600671997099261,0,0,0,0.0593134929520893,0,0,0,0,0,0.00864197333975282,0,0,0,-0.0730902943992383,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40070817027248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996196536510704,-0.130962957219335,0,0,0,0.0374828729154243,0,0,0,0,0,0.229301616299343,0.0066801321439959,0,0.0656588886491505,0,0,0,-0.0192609500497944,0,0,0,0,-0.022726962495207,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358954425970636,0,0,0,0,0,0,-1.73472347597681e-18,0.0367119612520716,0,0,0,0,0,0,0,0,0.00904970279684329,0,0,0,0,0,0,0,0,0,0,0.38370433530192,-0.0393470519410978,0,0.0503409480326275,0.0369614404700883,0,0,-0.00257372008556963,0,0,0,0,-0.000103364550497295,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.102429065011154,0,0.197208593402266,0,0.172243286060212,0,0,0,0,0,0,0,0,0,0,0.0150884532618286,0,0,0.140983791901395,0,0.334138635229365,0,0.0767214957411105,0,0,0,0,0,0,0,0,0,0,0.0208914139096675,0,0.125167572841612,0.0858203766177902,0,0,-0.00584244778940604,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.194478457061189,0.13220793592142,0,0,0,0,0,0,0,0,0.118793205832168,0,0,0,0,0,0.00728395517607966,0,0,0,0.130932316908172,0,0,0,0,0.137783175021858,0,0,0,0,0.0211677006101423,0,0,0,0.0335179513327103,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064274921040188,0.0261793759737069,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208330150150406,0,0,-0.163787191054972,0.333794314969184,0,0,-0.0843044329351225,0,0,0,0,0,0.228188137404785,0,0,0,0,0.134198013904352,-0.330335342560101,0,0,0,0,0,0.192220672584716,0,0,0,0,0,0,0,0,0,0,0,-0.163060726871546,0,0.00234628448939178,0,0,0,0,0.0960291403301001,0,0
X600426.SH,0,0,0,0,0,0,0.0214166689845939,0,0.0700683934706489,0.0225419006513794,0,0,0,0,0,0,-0.0391407218141069,0,0.17413962676286,0,0,0,0,0,0.0441660470073346,0,0.145551671491898,0,0,0,0,0,0,0.169820792170568,-0.107726299881878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0381060132170606,0,0,0,-0.101763982057774,0,0.140535525896741,0,0,0,0,0,0,0,0.202309028229571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371657447522722,0.088835807545836,0,0.00735346979244317,0,0,0,-0.0413312777162589,0,0,0,0,0,0.0707684648467916,0,0,-0.0254972703694822,0,0,0,0,-0.0323925309331796,0,0
X600219.SH,0,0,0,0,0,0.033112539753061,0,0,0,0,0,0,0.111886653284343,0,0,0.0213732897192642,0,0.433587991196778,0.0354859344841216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221578655691574,0,0,0,0,0,0,0,0,0,0,0,0,0.0674570768191208,0.0115029971957406,0.0373624042556136,0.0183920713979105,0,0,0.0147108423575635,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0452247708311739,0,0,0,-0.00952953766712048,-0.142423862225941,0,0,-0.094036079164032,0,0,0.0183674433914116,0,0,0,0,0,0,0.0331706974670032,0.151071962968382,0,0,0,0,0.107381354019662,0,0,0,0.0431387796829652,0,0,0,0,0,0,0,0,-0.0574016744212747,0,0,0.0810882342272988,0,0.133888270054144,0,0,0,0.00828918397913524,0.00461494912176995,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0300463204205125,0,0,0,0,0,0,0,0,0.248601835508705,0.309259852236974,0.0535421351805993,0,0,0,0.084081012965243,0,0,0.233764915508944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427915764871145,0.0632219219434055,0,0,0,0,0,0.0752381925833135,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152230409950857,0,0,0,0,0,0,0,0.466416199644036,0,0,0,-0.0595632950859129,0,0,0,0,0,0.137730051798135,0,0.137264111839099,0,0,0,0,0,0,0,-0.0330403540341503,0,0,0.193167747607388,0,-0.0762916577757124,0,0,-0.161765400446991,0,0.00310549834850934,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.116736663354301,0,0,0.391977653127334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12558937075763,0,0,0,-0.0198334372986256,-0.0345584496609988,0.165632984041185,0,0,0,0,-0.0270278646659861,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.027388010360285,0,0,0,0,0,0,0.058089559245083,0,0,0,0,0,0,0,0,0,0,0,0,0.0604783044438989,0.296963237297708,0,0,0,0.278992375951776,0,0,0.077565627521088,0,0,0,0,0,0,0,0.00704144160510852,0,0,0,0,-0.056327474180308,-1.0842021724855e-19,0.014031526881951,0,0,0,0,0,0
X600688.SH,0,0,0.0531003181574624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169923319749463,0,0,0,0,0,0,0,0,0.0665253533837552,-0.0697423315546013,0,0,0,0,0,0,0.0653600297887165,-0.0780656203595804,0.160219199507554,0,0,0,0,0,0,0,0.10334621383864,0.196822351190931,0,0,0.00972194318003534,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.00994400622058499,0,0,0,0,0,0,0,0.330977037625547,0,0,0,0,0,0,0,0,0,0.00136802683040242,0,0,0,0,0.0266209098186859,0,-0.0361183379618839,0.393214072153194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174183284876241,-8.67361737988404e-19,0,0.210096866892847,0.0202744587242183,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0766089323446724,0,-0.043162046562359,0,0,0,-0.0146700365777439,0,-0.0227325756799742,0,0,0,0.0787218266057982,0,0,0,0,0,0,-0.0427816792475546,-0.290717773368747,0,0,0.0573801939097783,0,0,0,0,0,0,0,0,0,0,0,-0.161767611234606,0.167254092313911,0,0,0.0256420051513929,0.074309263753624,-0.011524414550876,0,0,0,-0.0303344676429138,0,0,0,0,-0.0121986990255423,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144108111209444,0,0.0329631195084583,0.245295666168772,0.0613275391211401,0,0,0,0.0664499831445079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234928685291491,0,0.0313881180755075,0,0,0,0,0,0,0,0,0,0,0.0067648628300089,0,0,0,-0.0544347164372137,0,0
X300073.SZ,0,0,0,0,0,0.0757461755504896,0,0,0,0.142592537977375,0,0,0,0,0,0,-0.0241502522340425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665123845790525,0.0744789343263449,0,0,0,0,0,0,0.282559940726297,0,0,0,0.0329931383521681,0,-0.0345388529109239,0,-0.0242920334213085,0,0,0,0,0,-0.0408292657686331,0,0
X600801.SH,0,0,0,0,0.436584670688444,0,0,0.370621559069372,0,0,0,0,0,0,0,0,0.00315638094686681,0,0,0,0,0,0.128175382573985,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.151003665884968,0,0,0,0,0,0,0.0734770116419022,-0.114395543675869,0,0,0.0105372375959697,0,0,0,0,0,-0.00284868228394979,0,0,0,0,0.0545379784743665,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.30585446582754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704843516477159,0,0,0.150507763285663,0,0,0,0,0,0.0539165012100629,0,0,0,0,0,0,0,0,0,0,0,0.126315945901905,0.0719000470918994,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0737594295245061,0,0
X600352.SH,0,0,0,0,0,-0.0120592018048897,0,0,-0.0399803398535982,0,0,0.0053644766802597,0.00642933001498244,0,-4.33680868994202e-19,0.0645211032014484,0.0109963426068389,0,-0.0306218567687708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174921800759596,0.0732565608714666,0,0,-0.00292380341235248,0,0,0,0,0,0,0,0,-0.00559692262506332,0,0,0,0,-0.0470658120911752,0,0
X002353.SZ,0,0,0,0,0,0,-0.0602639957298223,0,0,-0.0859925164571618,-0.176727342021567,0,0,0,-0.0104696774510666,0,0.076769838883481,0,0,0,0,0,0,0,0,0,-0.0300940935309483,0.0751575775614233,0,0,0.116833936406505,0,0,0.145596900646424,0,0,0.0958308343509824,-0.0215703905162169,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127041339845504,0.195524834574509,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.279104661996761,0,0,0,0.0805542760097584,0.195978177834163,0,0,0,0,0,0.0847971632400079,0,0.385705851609707,0,0.015953144717909,0,0,-0.300348193185877,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0856024648094648,0,0,0,0,0,0,0,0,0.0734950094392396,0.231320845228403,0,0,0,0.114384434432831,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0704953797656986,0,0,0,0,0,0.0491648188836162,0,0,0.0263711364914449,0,0,0,0.00318248724587819,0.0538542086416342,0,0,0,0.0681397855894932,0,0,-0.0501098825554009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0373410110831953,0,0,0,0,-0.00220789884566437,-2.16840434497101e-19,0,0,0,-0.0811362338976203,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.085670224039034,0,0,0,0,0,0,0.17220245585704,0.0305930892609703,0,0,0.118838679075583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889906063574063,0,0,0,0,0,0,0.0549574421935165,0,0,0,0.0143243519655178,0,0,0,-0.0517179069322937,0,0
X000959.SZ,0,0,0,0,0,0,0,0.141342734887187,0.11616482861629,0,0,0,0,0,0,0,0,0,0.0223223506706257,0,0,0,6.7762635780344e-21,-0.147038428371448,0,0,0,0.128284183840394,0,-0.00968539092888045,0,0.055068655834551,0,0,0.0240033907729093,0.103999878104516,0,0,0,0.457434850620406,0,0,0,0,0,0,0,0,0,0,0,0.00866112555893003,0,0,0,0,0.000998019849604516,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145709366547457,0,-0.0858791695674812,0,0.428826656507401,0,0,0,0,0,0,0,0,0,0,0.297613603640913,0,0,0,0,0,0,0,0.255200675136268,0,0,0,0,0,0,0,0.231792181459783,0,0.0678427589030542,0,0,0,-0.0784069707580548,0,0,0,0,-0.0710387501115718,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.116019484560428,0,0,-0.0958420215237837,0,0,0,0,0,0,0,0,0,0,0,0.0750193821007,0,0,0.00403222578936973,0,0,0.152474494343106,0,0.0860265349438616,0,0,0,0,0,0,0,0,0.15565638707259,0,0,0,0.0706304635990639,0,0.231660732876958,0,0,0,0.0404854089744958,0,0,0,-0.0594965171250275,0,0
X000960.SZ,0,0,0,0,0,0,0.322298190295359,0,0,0.137684115246814,0,0,0,0,-8.67361737988404e-19,0,0.0972381641322865,8.67361737988404e-19,0.0692187540954602,0,0.0673381258738858,0,0,0,0,0.0338455219490925,0,0,0,0,0,0,0,0.132883148878632,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0802915280049637,0,0,0,0,0.0165496153155595,0,0,0,-0.0183034983713179,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0144470111326083,0.123052807946693,0,0,0,0.0970822160311159,0,0.0459357842012512,0.0442096986107743,0,0,0.0645502842497025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101465961036213,0,0,0,0,0,0,0,0.0411292573005533,0.0398693778610584,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0032370800754116,0,0,0,0,0,0.0552389216648512,0,0,0,0,-0.0348119275153623,0,0,0,0,0,0,-0.0273989999539697,0,0,0,0,0.0491165757141296,0,0.0596856289494438,0,0,0.106174461194481,0,0,0,0,0,0,-0.0119901272972187,0,0,0,0,0,0,0.0724389885073776,0,0,0.0881176864924177,-0.276733216315983,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981017707981302,0,0,-0.0957010876642508,0,0,0,0,0,0,0.0197992138726253,0,0.0301966020912081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.282133015846299,0,1.1468498499085,0,0,0,0.779650183182381,0,0
TED,0,0,0,0,0,0,-0.167363936752225,0,0,-0.0287128010276118,0,0,0,0,0,0,0,0,0.0963334412702061,0,0,0,0,0,-0.122216715400006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.59776629652057,0,0,0,0,-1.03209876975302,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0144012945274295,0,0,0.0358654895825551,0,0,0,1.0842021724855e-19,0.00388997979225458,0,0,0.0666566645412266,0,0,0,-0.0144387398401021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277226659808533,0,0,0.107866958071295,0,-0.0409270061400157,0.00861729027573427,0,0,-0.015997968265629,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0297348625034578,0.0214441873883447,0,-0.0141468334994831,0,0,0,-0.00708350114692001,0,0.0832711972337918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352507974444011,0,0,-0.00221043263851016,0,0,0.015598557686868,0,0,0,0,0,0,0.0788232709035501,-0.0435335156034259,0,0,0,0.0370228829466202,0,0,0,0,0,0.00784597843864833,0,0,0,0.0193037177374985,0,0
MKvol,0,0,0,0,0,0,0,0,0.00120949743531595,0.000196830178585026,0,0,0,0,0,0,-0.000430193310591009,0,0,0,-0.000564888783890291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361646542590464,-2.95711784658028e-06,0,0,0,0.00932958904821761,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0029510565848178,0,0,-0.0493340567575846,0,0.0988773596972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742323605577089,0,0,0,0,0,0,0,0,-0.0934255859259913,0.0519441882048131,0,0,0,0.0626583187250086,0,0,0,0,0,0,-0.217813801995155,0,0,0.472639535691573,-0.804961010836292,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00441945296707792,0,0,-0.0114234294219056,0,0.00480951620102742,0,0,-0.00599002398957628,0,0,-0.00859835148527039,0,0,0,0,0,-0.00233836077492911,0,0,-0.00769578138474744,0,0,0,0,0.0261905588781607,0,0,-0.0132994183873108,0,0,0,0,0,0.0112598360753784,0,0,0,0,0,0,0,0,-0.000724694574640521,0,0,0,0,0.00854848004595383,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0118131510482124,0,0,0,0,0,0.00771947967883692,0,0,0.0224210410334648,0.0054820685588553,-0.0311271312299591,0,0,0,0,0,0,0,0.000678028692253817,0,0,0,0,0,0,0,0.0167286717706585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929819540619811,0,0,-0.0421103632159264,0.0541365432519189,0,0,0,-0.0138681345232795,0,0
