,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X002466.SZ,X000883.SZ,X601158.SH,X000629.SZ,X600612.SH,X600219.SH,X600426.SH,X000027.SZ,X000630.SZ,X002353.SZ,X600583.SH,X600315.SH,X000553.SZ,X601699.SH,X600578.SH,X600021.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0.104796547574209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066050964898756,0,0,0,0.114466801748207,0,0,-0.203064796913945,0,0,0.407739005393506,0,0,0,-0.00983129091065641,0.0809385587934082,0,0,0,0,0.00708776394106937,0,0.0518433660530205,0,0,0,0,0,0,0.0151560688615146,-0.00832474378933786,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727026297894061,0.144972351852242,0,0,0,0,0,0.00989596744742084,0,0.0235226502229611,0.0205816237679312,0.0404308144260035,0,0,0.128998380124056,0,0,0,0,0.0531644908148513,0.03408062576856,0,0,0,0,0.0335024330773019,0,0.0782710533932551,0,0.0265848027380401,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110003586325625,1.73472347597681e-18,-0.0454661108847157,0,0,-0.00442951391176886,0,0,0.075994425147852,0,0,0,0,0,0.00252264178601059,0.0317522696292201,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0.0885616183866498,0,0,0.00304507703012786,0.114578777308544,0,0.0067867164701722,-0.0250461158088574,0,0,0,0.0564028022777445,0,0
X601991.SH,0,0,0,0,0,0,0.00293985391188875,0,0,0,0,0,0,0,0,0,0.105792516750336,0,0,0,0,0,0.0539352907784018,0.141456896148595,0,0,0,0.0731524119108397,0,0.0127013828335667,0,0,0,0.107634028313038,0,0,0,0,0,0,0.0490775165610175,0,0,0,0,0,0,0,0,0,0,0.0121571840461544,0.0110823747966106,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0384372317453479,0.199302335224555,0,0.0730103731484369,0.0829005943518325,0,0.103860444381587,0,0,0,0,0,0,0,0,0,0,0,0.0346386462931647,0.0552312176802132,0,0.0572612136550278,0,0,0,0,0,0,0,0,0.0520386507961884,0,0,-0.0364005723891353,0.0427368935869748,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0219940448133792,0,0,0,0,0,0.079780445406688,0,0,0,0,0,0,0.0895863690249731,0.014276339723385,0,0,0,0.0368559567440173,0,0,0,0,0,0,0,0,0.0103268897294494,0.0549508461773221,0,0,0,0,0.0558584166806337,0,0,0,0,0,0,0,0,0,0,0.0388628088990965,0,0,0,0.00430511709211672,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.124401417124605,0,0,0,0,0,0.361445786269528,0,-0.036527562867654,0,0,0,0,0,0,0,0,0,0.118042373816373,0,0,0.0443675134915426,0,0,0,0,0.0969015888825215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240608279716816,-0.0117552470740873,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.00989663776576966,0,0,0,0,0.274524970881404,0.221897807045404,0,0,0,0,0,0,0,0,0,0.0674261138743948,0,-0.124124251798797,0,0.0247162405066625,6.93889390390723e-18,0,0.135524263750285,0,0,0,0.0253988622851306,0,0,0,0,0,0.0377402794039179,0,0,0,0,0,0,0,0,0,0,0,-0.0299327004030146,0.0330197484377044,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835749312158798,0.357152291313004,0.651482927270556,0,-0.158816561127448,0.320128067822939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224862171583913,0,0.158326118589513,0,0,0,-0.670607792014266,0,0,0.307505815436582,0,0.0391539645441343,-0.0483008960778879,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.126777822047977,0,0.966409801801829,0,0,0,0,0,0,0,0,0,-0.0685607952118194,0,0,0,-0.179182492628016,0,0,0,0.403593892400955,0,0,0,0,0,0,0.0980018851975631,0,0,0,0,0,0,0,0,0,0,0,0,0.0150208246659548,0,0,0,0,-0.0460584605501827,-0.0531870012700368,0,0,0,0.469772042692255,0,0
X600027.SH,0,0,0,0,0,0,0,0.469848983992177,0,0,0,0,0,0,0,0,0,0,0.0735840467437127,0.00356296853389671,0,0,0.0236117799573206,0.111802382902811,0.115233111555779,0,0,0,0.0269482632427062,-0.0861899463122414,0,0,0,0,0,0,0,-0.0704620593774369,0,0,0,0,8.67361737988404e-19,0,0,0,0.0782139379351198,0,0,0,0,0.0180413119577108,-0.0400554379835027,0,0,0,0,0,0
X600801.SH,0,0,0,0.870281001358184,0,0.201878973517225,0,0,0,0,0,0,0,0,0,0,0,0,0.151499407501677,0,0,0,0,0,0,0,0.00190779821368456,0,0,0.0288495362506677,0,0.00389392222659168,0.131303786627616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151204744338002,0,-0.00851088729234552,-0.00145493581547487,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.014996956961204,0,0,0,0,0,0,0,0.231118607339236,0,0,0,0.209054730806923,0,0,0,0,0,0,-0.039781718509115,0,0,0,0,0,0,0,-0.113310640953628,0,0,0,0.152809385863981,0,1.11370137730259,0,0.213547555121763,0,0,0,0,-0.0440850107248202,0,0,0,0,0.0845129586934313,-0.0900140090309087,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.172168770666341,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0716002105643773,0,0.0189170741704244,0,0.0151507690244897,0,0,0.103420946114716,0,0.0953547450046197,0,0,0,0,0.141238542612268,0,0,0,0.0822972525402539,0,0,0,0,0,0,0,0,0,0,0,0.0157986850053253,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.69290932937383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384565814794438,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.119777203234979,0,0,-0.0426513583614426,0.0876939542615642,-0.104866154945262,0,0.0735671794606175,0,0,0.259537658584499,0,0,0,0,0,0,0.0779014216836334,0.0111283994099584,0.0292726233046039,-0.148467442850616,0,0,0,0,0
X002271.SZ,0,0,0,0.175383003968246,0.0999457017594516,0,0,0,0,0,0,0,0.45001620821107,0,0,0,0,0,0,-0.00610458550848467,0,0,0,0,0,0,0,0,0,0.191128050765607,0,0,0,0,0,0,0,-0.0157462811943836,0,0,0,0,0.020198548494386,0,0,0,0.265057633235438,0,0,0,0.282015144337232,-0.0239792012514548,0.0716913624643006,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.083779494093207,0,0,0,0.249626716804262,0,0,0,0,0,0,0,0,0.0768023732404104,0,0.349413564842657,0.0992432999775459,0,0,0,0,0,0,0.192596430911053,0,0,0,0,0,0,0,0,0,0,0,0,0.0423470035064886,0,0,0,0,0,0,0,0,-0.0378812087729305,0.047602322577924,0,0.158478419204125,0,0,0,0
X000898.SZ,0,0,0,0,0.112057511173546,0,0,0,0,0,0,0,0,0,0,0,0,0.139460228654895,0,0,0,0,0,0,0,0,0.0293424710725417,0,0,0.0946252799483875,0,0.0328835712529878,0.0720111129573075,0.0410457024714977,0,0,0,0,0,0,0.0545563135069785,0,0,0,0,0,0,0,0,0.0253245389339379,0,0,0.0508412603130461,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0140779307803825,0,0,0,0,0,0,0,0,0,0,0,0.0644037799293592,0,0,0,0.070734049494463,0,0,0,0.146597427639031,0,0,0.113573092540175,0,0.0313018584691598,0,0,0,0,0,0,0,0,0.0415359914995413,0,0,-0.0738107490281558,0,0,0,0,0,0,0,-0.00894345593809923,1.0842021724855e-19,0,0,0,0.0225896187687325,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.149675467124142,0,0,0,0,0,0,0,0.139085011464136,0,0,0.0559834887050445,0,0.0550133630551023,0.120725794685518,0.0879470668741049,0,0,0.0693880394878905,0,0,0,0,0.0912145323578462,0.043121451795612,0.23519658104927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650795908445788,0,0,0.00364175777702356,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603897369561924,0,0.00156111015483155,0,0,0.0661997089291203,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0974801561822088,0,0,0,0,0,0,0.0449372716980446,0,0,0,0,0.0538546239567767,0,0,0,0.0800402255482502,0,-0.00830408266799361,0.0259941220988826,0,0,0,0.0487203445465803,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491035102661001,-0.0301498703987703,0.085231031759653,0.0634306437956936,0.0280827451099844,0,-0.0408139001078711,0,0,0,0,0.0869920329825999,0,0,0,0,0,0,0,0.266051568782031,0.417190488644481,0,0,0,0.105968344025314,0,0,-6.93889390390723e-18,0,0,0,0,0,0.00238982910997162,0.0270790093267559,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0962357415559924,0,-0.0276269053343281,0,0,0,0,0,0,0,0,0,0.0825216682142546,0,0,-0.00126089719010838,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0723264404772997,0,0,0,0.652180867758498,0,0,0.0946717392742022,0,0,0,0,0,0,0,0,0.0829626509825512,0,0,0,0,0,0.00798972957811618,-0.00620060053423136,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033679140308892,0,0.191100952066517,-0.224419279137125,0.222444170771344,0,0,0.264023519759137,0,-0.127677970234574,0.717376525391972,0,0,0,0,0,0,0,0,0,0.168292568765948,0,0,0,0,0,0,0.0322122222272425,0,-0.041009725999355,0.0167379702900635,0,-0.0422918693434883,0,0,0,0
X000883.SZ,0,0,0.269288274290856,0,0.067067474494838,0,0,0,0.21761250346616,0,-0.00123721078626907,0,-0.118658155026137,0,0,0,0,0,0,0,0,0,0.153281552051064,0,-0.00345588727228966,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.217572594595224,0,0,0,0,0,0,0,0,0,0,0,0,0.0376963150833049,0,0.0338035275454456,-0.0188062125944389,0,0,0,-0.0226923894646936,0,0
X601158.SH,0,0,0,0,0,0,0.0104836316983495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803364015698517,0.0290358982054792,0.0378576390126468,0,0,0,0.235136576610246,0,0,0,0,0.101300010025227,0,0,0,0,0,0.0220733287751555,0.0260044186595457,0,0,0,0,0,0,0,0,0,0,0.0140542159115931,-0.0182973132889561,0,0,0,0,0,0
X000629.SZ,0,0,0,0.226452153977189,0,0,0,0,0,0.279546223878135,0,0,0,0,0.311998044205813,0,0,0,0,0.161189395175122,0,0,0,0,0,0,0,0,0,0,0,0,0.111119206099756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136493952762783,-0.0379290851095308,0.0170764402475062,-0.0336577375461374,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.215645843667102,0,0,0,0,0,0,0,0.120887177051528,0,0,0,0,0,0,0,0,0,0.194638869102997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392451069497075,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888647337257045,0.146830179328695,0,0,0,0,0,-1.0842021724855e-19,0,0.0831007471149373,0.0624758805044866,0,0,0,0,0.0395184985526842,0,0,0,0,0,0,0,0,0,0,0,0.0450697714074145,0,-0.00169825436512309,-0.0089104363277224,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.259731859854442,0,0,0,0,0,0,0,0,0,0.126003270117813,0,0,0.194035251658752,0,0,0.112811356891129,0,0,0,0.0265167622090328,0,0,0,0.0601542196110292,0,0,0,0,0,0,0,0,0.11327116981432,0,0.079028869807131,0,0,0,0,0,0,0.016254742246473,-0.0152964111627646,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514430186923096,0,0.16802455863297,0.0182383270768485,0,0,0,0.0131704282745882,0,0.10017673439981,0,0,0,0,0,0,0,0,0,0,0.0521332987652726,0,0,0.0334375366843136,0,0,0,0.175116503312323,0,0,0.0141224578170754,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.089184113736255,0,0,0,0,0,0.0694063299130697,0,0,0,0,0,0,0,0.0919881975821711,0,0.0992037502521949,0,0,0,0,0.104624720006702,0,0,0,0,0,0,0,0,0,0,0.0802117342247758,0,0,0,0,0.0383280272929786,0,0,0,0,0,0.0163285973116548,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440420481481248,0,-0.0163218533790495,0,0,0,0,0,0,-0.107756777461973,0,0.241382442876517,0,0,0,0,0,0.220300326164243,0,0.273620454406015,0,0,0,0,0.0669714885581354,0,0,0,0,0,0,0.0557325616569022,-0.043572976479222,0,0,0,0.284250231735368,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476643039918177,0,0,0.0225983379933573,0,0.0895469425912208,0,0,0,0,0,0,0.0868921570685619,0,0,0,0,0,0,0,0.0888364593649603,0.0848846448713391,0,0.177432853747833,0,0,0,0,0.0976099695721801,0.0126539931697892,0,0,0,-0.0089896257095802,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.534499449760593,0,-0.11567508994241,0,0,0,0.164248229492354,0,0,0,0,0,0,0,0,-0.0958376228547073,0,0,0,0,0,0,-0.134138638031807,0,-0.236628951357834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098738096919771,0,0,0,0,0,0,0,0,-0.0343052207712643,0.0941281348889165,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.122117116472784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158811377967734,0,0,0,0.0302724384095625,0,-0.0107805227301001,0,0,0,0,0.0810812977258223,0,0.23895595320349,0.0967039692430664,0,0,0,0,0,0,0,0.0687992095155311,0,0.0506608364892987,0,0,0,0,0.0662722717248051,0,0,0,-0.00846983199709674,-0.0844575460949649,0,0,0,0.283356934527062,0,0
X601699.SH,0,0,0,0,0,0,-0.0478552320998813,0,0,0,0,0,0,0,0,0,0,0,-0.167974101565867,1.73472347597681e-18,0,0.168127171243512,0.0935600015408744,0,0,0.248262310391459,0,0,0,0,0,0,0.284917705723067,0,0,0,0,0,0,0.0115904780459442,0,0,0,0,-0.0525661621184897,0,0,0,0,0,0,0,0.0294339683328082,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,-0.214815403537566,0,0,0,0.0633836913052671,0,0,0,0.0206580781825248,0,0,0,0,0,0.000850832024788932,0,0,0,0,0,0,0,0,0,0,0,0.0363607013408841,0.0624942771959964,0,0,0,0.205126425453795,0,0,0,0.100756525990126,0,0,0,0,0,0.00337914315455843,-0.000117823134228665,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.163750166703911,0,-0.053823145820989,0,0,0,0,0,0,0,0.179629909743287,0,0.101122385168578,0,0,0,0.146294133825343,0,-0.0161701166369782,0,0.0215434052531484,0,-0.0409122107069403,0,0,0,0,0,0,-0.0979563226461903,0,0,0,0.152780011315357,0,0,0.0884342504738682,0,-0.075439371681857,0,0,0,0,0,0,0.152971211864327,0,0.0259834282563676,-0.0202438050605334,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0534078690606888,0,0.281676060737393,0,0,0,0,0,0,0,0,0,0,0.297032324990095,0,0,0,0,0,0,0,0.0348430401199957,0,0,0.198554909806015,0,0,0,0.104433363284488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221178265225196,0.0195826704694998,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0368482778583982,0,0,0,0,0,0,0.21758550902194,0,0,0,0,0,0,0,0,0,0,-0.0961795291320852,0,0,0,0.235410609043903,0,0,0,0,0,0.124370694390447,0,0,0,0,0,-0.00745788527046446,0,0,-0.145759937319824,0,-0.243990168399122,0,0,0,0.0675772826448589,-0.41719547591788,0,0,0,-0.01158317618084,-0.0345846618606221,-0.409467081215876,0,0,-0.143728279745635,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084200195782427,0,0,0,0,0,0.312127262202938,0,0,0,-0.238032804303098,0,0,0,0,0,0,0,0.0323005635782857,0,0,0,0,0,0,0,0,0,0,-0.769248657486698,0,0,0,0,0.690224029392949,0,0,0,0,0,0
TED,0,0,0,0.0785334344716787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760891026564635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710334892928214,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0096933879755223,0,0,0,0,0,0,0,0,0,0,-0.017015480564527,0,0.0557055956307657,0,0,0,0,0,0,0.00168441276130773,0,0,-0.0390635910380366,0,-0.0517107379548994,0,-0.00603513854458038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223733634489092,0,0.00621650245336835,0.0217489874386431,0,0,0,0.0284706096573193,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0456464452824444,0,0,0,0,0,0,0,0.0148348154674137,0,0.207139470103188,-0.0950744890607041,0,0.165966881009973,0,0,0.20914591649914,0,0.0301230875773231,0,0,0.0185711966669936,0,-0.0853690712656165,0,0,0,0,0,0,0,0,0,0,0,0,0.00389226828170239,0,0,-0.0245356266593041,0,-0.0344519065758935,0.0320457075705203,0.0858521332500479,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237346420585939,0,0,-0.000692094727581778,0,0,0,0,0,0,0,0.00281140769655405,0,0,0,0,0,0,0,0,0.00218505554948122,0,0,0,0,0,0.0132552068156726,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0349755047278757,0,0,0,0,0,0,0,0,0,-0.0958298457547473,0,0,-0.0732874899849593,0,0.0558531086436679,0.306567935501181,0,0,0,0,0,0,0,-0.0244252799189867,0,0,0,0,0,0,0.112618942772562,0,0,0,0,0,0,0,0,0.078099279735798,0,0.124856821346462,-0.0438715819825703,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0137034898120326,0,0,0.013468442477917,0,0,0,0,0,0,0,0,0,0,0,0.00267914207891136,0,-0.00451538500276872,-0.00305806897040408,0,0,0,-0.002977440130917,0,0,0,0,0,0,0,-0.0035199845585898,0,0,0,0,-0.00751547338269641,0,-0.00701080574382231,0,0,0,0,0,0,0.0130257750332931,-0.00214044611296103,0,0,0,-0.0303631706748527,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0179802781158193,0,0,0,0,0,0,0,0,0,0,0,0,0.0143931708834857,-0.00897837430522056,0,0.0145298891327957,3.31373125476561e-05,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561373969255794,0,0,-0.00808714591579659,0,0,0,0,-0.0358195200096007,0.0115600234531999,-0.0477863890454852,0,0,0,0.0969839021477526,0,0
