,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X600011.SH,X600188.SH,X000877.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X601991.SH,X600219.SH,X600795.SH,X600803.SH,X600096.SH,X000723.SZ,X000786.SZ,X002407.SZ,X600027.SH,X600295.SH,X002353.SZ,X000825.SZ,X600160.SH,X600688.SH,X600399.SH,X600352.SH,X600489.SH,X000898.SZ,X600157.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0581770515544599,0,0,0,0.09797250308294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534386078938887,0,0,0.0574034990921539,0,0.136295641008026,0,0.0105023748238508,0,0.159146645773924,0,0,0,0,0,0,0,-0.00892226505832846,0,0,0,0,-0.0389642015878369,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0250245341658877,0,0,0,0.0611511545953028,0,0,0,0,0,0,0,0,0,0,0,0.0109896895415965,0,0,0,0,0,0,0,0.00777985257397646,0,0,0,0,0.139040743601527,0.152470523783672,0.0086208415160666,0,0,0,0,0,0.0701588494062035,0.0132036088020126,0,0,0,0,0,0,0,-0.0152432729230344,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0178505706854508,0.00119725987895057,0.043515430348111,0,-0.0567711228421091,0,0,0.332685460195941,0,0,0,0.0371812958682135,0,0,0,0,0,0,0,0,0,0,0,0.128200810350395,0,0,0.0284044128259268,0.117940361036023,0,0,0,0,0,0,0,0,0,0,0,0,0.0365491069251946,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.020427628007611,0,0,0,5.42101086242752e-20,0,-0.0290189438077258,0,0,0,0.0477736592840301,0,0,0.108330447919435,0,0,0,0,0,0,0,0,0,0,0.129152605770703,0,-0.100603728338076,0,0,0,0.0812752814521919,0,0,0,0,-0.00122115005460086,0,0,0,0,-0.00023255820911762,0,0,0,0.0447279530908695,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0310546244199916,0,0.482847475191017,0,0,0,0,0,-0.0304700097631655,0.0534509011378761,0,-0.0982894066504471,0,0,0,0,0,0,0,0.0459699644514744,0,0.0977198075908208,0,0,0,0,0,0,0.0510912707425329,0,0.196507688320006,0,0,0,0,0,0.0542580569527811,0,0,0,0,0,-0.0552103186499332,0,0,-0.0483066485705695,0,0,0,0.111171322559131,0,0
X600585.SH,0,0,0,0,-0.0725306758917094,0,0,0,0,0,0,0,0,-0.0367037795259373,0.0169469665955776,0.501521227470627,0.278403426825808,0,0,0,0,0,0.0495185050663912,0.126251989971525,0,0,0,0,0.0814515292102782,0,0,0,0,0,0,0,0,-0.0289366717966442,0,0,0,0,0,0,-0.0194398009238037,0,0,0,0,0,0,0,0,0,0,0,-0.0372901171524286,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.305036493887011,0,0.100179641989982,0,0,0,0,0,0,0,0,0,0,0,0.0545214301864767,0,0.248454924881902,0,0,0,0,0,0,0,0,0.11858294673581,0,0,0,0.0230870472310227,0,0,0.271508526960117,-0.0915805808855622,0,0,0,0,0,-0.0222111010023589,0,0,0,0,0,0,0
X600019.SH,0,0,0.0461672134961734,0,0,0,0,0,0.032968823670222,0,0,0,0.0211938344605054,0,0,0.0153825808914815,0,0,0,0,0,0,0,0,-0.0480701390690096,0,0,0,0,-0.0250838762719928,0,0.0186536878361573,0,0.0716174518950708,0,0,0,0,0,0,0,0,0.069395159917511,0,0,0,0,0.602242619514395,0,0,0,-0.0140377379878802,-1.35525271560688e-20,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.174269827845835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272178382975437,0,0,0,0,0,0,-0.228816230677926,0,0,0.0993779626680929,0.11042480616001,0,0,0,0,0,0,0,-0.0163629142035354,-0.188363203170786,0.0203114254777998,0,0,0.145204558436208,0,0,0,3.46944695195361e-18,0,0
X002466.SZ,0,0,0,0,0.296679489634306,0,0.243360894592369,0,0,0,0.099127184471945,0,0,0,0,0,0.0248352417431753,0,-0.0111651325347408,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.172691946259487,0,0.0757867357051556,0.00118428799264185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216622786195455,0,0,0,0,0,0,0
