,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000553.SZ,X600219.SH,X000959.SZ,X600489.SH,X000723.SZ,X002271.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X002092.SZ,X000630.SZ,X000983.SZ,X600299.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.586440587332969,0,0,0,0,0,0,0,0,0,0,0,-0.0118805057975966,0,0,0,0,0.0917239426646737,0,0.0238581149513592,0.00917684949359284,0,0,0,0,0,0,0,0,0.1427368029173,0,0,0,-0.0757470392988301,-0.11724741574256,0,0,0,0,0,0.0323553632513928,-0.0124568390069484,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.238297991450166,0.02961112647828,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0293461391674304,0,0,0,0,-0.140522681471445,0,0.0618203657010506,0,0,-0.21199073091001,0.0907130333382921,0,0,0,0,0,0,0,0,0,-0.0512126836411762,-0.128920427475081,0,0,0,0,0,-0.0416727149873661,0.109452680144005,-0.109269135185418,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0374365351932688,0,0.0191916069448069,0,0,0,0,0,-0.0343310805035094,0.0995230987179554,0,0,0,0,0,0,0.0897969336077409,0,0,0,0,8.67361737988404e-19,0,0.0139917972898028,0,0,0,0.0526795985098584,0,0,0.449014644246928,-0.026678604275903,0,0,0,0,0,0,0,0,0,0,0,-0.132280824467413,0,-0.0288533779589078,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0019736596180662,0,0,0,0,0,0,0,0,0.0166923783883628,0,0,0,0.44702503369898,0,0,0.0531045021555177,-0.0132218657236968,0,0,0,0,0,0,0,-0.0932551699549683,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.340466319803627,0.129477352546609,0,0.000503017744296809,0,0,-0.00356093722423448,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.00907633953697045,0,0,0,0,0,0,0.164027624032354,0,0,0,0,0,0,0,0,0,0,0,0,0.065654724881858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195157315408232,0,0.338958198457301,0,0.0886552014459779,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X601991.SH,0,0,-0.0642867573029494,0,0,0.109303621393352,0,0,0.0527873074222839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193338573845407,0,0,0,0.0246105486966141,0.20931139364935,0.0301841436091277,0,0,0,0,-0.0564427659870698,0,0,0,0,0,0,0,0,0.146070156730337,0,0,-0.0203611352086202,1.0842021724855e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.135345763434369,0,0,0,0.0938036298534258,0,0,0,0,0,-0.0106655885915477,0,0.0338414431236223,0,0,0,0,0.00579934940995948,0,0,0,0,0,0,0,0,0.0369230746750415,0,0,0,0,0,0.651146240327137,0,0.00245912079283412,0,0,0,0,0.0176977420041916,0,0,0,0,0,0,0.00225571458368952,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.236275476689072,0,0,0,0,-0.00971452803826055,0,0,0,0,0,0.0241974649118804,0,0,0,0,0,0,0,0,0,0,-0.142255619339636,0,0.0752976494091504,0.251073868098308,0,0,0,0,0,0,0,0,0,0,0,0,0.0102549989075442,0,0,0.240020246606842,0,0.664794315868145,0,-0.0117097022636868,-0.0325040650702784,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.333383343738914,0,0,0.360894891576521,0,0.249972666204414,0,0.247763735593548,0,0,0,0.208568289514002,0,0,0,0,0.0442519694786594,0,0,0,0,0,0,0,0.0356003423314981,0,0,0,0,0,0.63157247892467,0,0.187908628932871,0,0,0,0,0,0.418259033571248,0,0,-0.434780662222198,0,0,0.384868890697719,0,-0.0787893304178067,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0439353328754086,0,0,0,0,0,0,0,0,0.00841896404257977,0,0,0,-0.0161741308826445,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0298457612852924,0,0,0,-0.0614852698831058,0,0,-0.063454318306342,0.0633339573945523,0,0,0,0,0,0,0,0,0,0,-0.122155894310433,-0.0101177777798705,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.155402680687109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594397459719639,0,0,0,0,0,0,0,0,0.00765962155719841,0,-0.0148860404059961,0,0,0,-0.0309605329978584,0,0.113597199378585,0,0.00343727781751411,0,0,0,0.593698140507931,0,0,0,0,0,0,0,0,-0.0358513757597602,0.00924493773427517,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.163110225403866,0,0.00525841627283939,0,0,0,0,0,0,0,0,0.0461349909376359,0,0,0,0.0945948429920585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245579001776324,0,0,0,0,0,0.0859362374233072,0,0,0.0665502767121181,0,0,0,0.029099619898149,0,-0.0541214634853818,0.020026901515178,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.124690340284986,0,0,0.00326713638134959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286446728030878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196453331199103,0,0.00744168101471037,0,-0.0119108063865622,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185960427747169,0,0,0,0,0,0,0,0,0,0.333040016976864,0,0,0,0,0.106177545190547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211445547114939,0,0.184919008427904,0,0.0800630160885377,0.0574764601897084,0,0,0,0,0,0
X600027.SH,0,0,-0.0733133127841705,0,0.03313227702326,-0.047036507849955,0,0,0,0.139986924515755,0.0148685642955117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782749349204937,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127045905808767,0,0,-0.018478245862328,0.0224232229279993,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0955456738136931,0,0,0,0,0,0.138835925336347,0,0,0.101541179551707,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.069559527798462,0,0,0,0,0,0.0151870849527961,0,0.559441959993625,0,0,0,0,0,0,0,0,0,0,-0.0709447403904215,0,0.0417438080628564,0,0,0,0,-0.00461101085035133,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.793720819151138,0,0,0,0,0.159692112593961,0,0,0,0,0,0,0,0.156785324706985,0,0.401366897599086,0.0726363411281031,0.0772373653922419,0,0,0,0,0.353137099994117,0,-0.0276371404286716,0,0,0,0,0.365732984407244,0,0,0,0,0,0,0.0393459816080614,0,0.0284973273133305,0,0,0,0,0,0.182406612294634,0.275362073376748,-0.160265952629269,0,0,0,0,0,0
X600176.SH,0,0,0,-0.153663342526548,0,0,0,0,0.0374021496116582,0,0,0,0,0,0,0,0.0694603384476842,-0.0263270601050426,0,0,0,0,0,0,0,0,0,0.0839977847915299,0,0,0,0,0,0,0,0.0657030282697822,0,0,0,0,0,0.0797853814389247,0,0,-0.0790709140759291,0,0,0.107534995194235,0,0,-0.0297118938216928,0.0277145755333394,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.0152417129717578,0,0,0,2.16840434497101e-19,0,0.061065325274276,0,-0.139369622373499,0,0.128058070347641,0,0,0.0338091995451225,0,0,0.0326628472312754,0,0,0,0,0,0,0.0285031806975542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188948941657305,0,-0.0171560238942721,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0533663107926284,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0147460744927509,0.123189795141201,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.146455704002976,0,-0.0474780022145419,0,0.122361765857229,0,0,0,0,0,0,0,-0.0136990088019007,0,0,0,0,0,0.00957964803456849,0.179848884297629,0,-0.0749237640642296,0.198597892141448,0,0,-0.117087691593443,0.118519915977018,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.00933352355287178,0.0896748130161975,0,0,0,0,0,0,0,0,-0.0699461721837473,0,0,0.207815018174627,0,0,0,0.0969649051161176,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0115305035811617,0,0,0.0598384399947442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156013138115003,0,-0.00339464635774384,-0.015597828748955,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512139279671807,0,0.0527155206726995,0,0,0,0,0,0.0456536193916176,0,0.0870001121042898,0.112507857741857,0,0.0623534547796964,0,0,0,0,0,0,0,0,0,0.136231488598887,0,0,0,0.128069892793436,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0112401546052285,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0323316937248768,0,0,0,0,0,0,0,0,0,0.213598808005678,-0.00451493824612683,-0.0108906865278157,0,0,0,0,-0.00167455981292404,0,0.0471249403208052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225328116383838,0,0,0,0,0.00940328366280514,0,0,0,0,0,0
X000723.SZ,0,0,-0.173502764857418,0,0,0.0615779073370617,0,0,0,0,0,0,0,0.0608592518645336,0,0,0,0,0,0,0,0,-0.0284702992402203,0,0.0574192671544212,0,0,-0.102651783487669,0,0.0918519353057362,0,0,0,0,0,0.0148740684473603,0,0,0,0,0,0,0,0,0.0466115091865582,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733305654693715,0,-0.0432068047433447,0,0,0,0,0.127981106865002,0,0,0,0,0,0,0,0,-0.292797731642023,0,0,-0.341772913233797,0,0,0,0,0,0,0,-0.085539336804661,0,0,-0.120981647669253,0,0.124317563785518,0,0,0.088146002292724,-0.0514550490014879,0.0576198995644437,0.102333619084834,0,0,0,0,0
X600352.SH,0,0,0.152870756728008,0,0,0,0,0,0.0937188617899991,0,0,0,0,0,0,0,0,0.158810909961373,0,0,0,0,-0.0780947696816446,0,0,0.0482740498750184,0,0.145224719241818,0,0,0,0,0,0.104730289129255,0,0,0,0,-0.0597968255172166,0,0,0,0,-0.0315842619234151,0.064864268278672,0,0,0.162582059367944,0,0,-0.049609097166059,-0.00222773959630053,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0629100158084969,0,0,0,0,0,-0.05842244272436,0,0,0,0,0,0,0,-0.0514858029425574,0,0.0317534255674516,0.0350029314247487,0,0.017301345607439,0,0,0,0,0,-0.0440730574828558,0,0,0,0,0,0.0376259041809946,0,0,0,0,0.0052923057802224,0,0,0.101577692541637,0,0,0,0.00322427497837504,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.160230820207021,0,0,0.070611224864313,0,0.094733930677446,0,0,0,0,0,0.780593572188696,0,0,0,0,0,0,0,0.0991695912951196,0.0909665823823742,0,0.0153687448792182,0,0,0,0.0270370488263088,-0.0539034156379335,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00217503681765304,0,0.0078948423300792,0.078485773952768,0,0,0.0116014988368494,0,0,0.0243192046926135,0,0,0,0,0,0,0.104462930984513,0,0,0,0,-0.0632287758457278,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.000305590039012309,-0.00370653582084518,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.196690310992462,0,0,0,0,0,0,0,0,0,0,0,0,0.251839191611953,0,0,0,0,0.162638315116093,0,0,0,0,0,0,0,0,0,-0.527177980359361,0,0.158809894405283,0,0,0,-0.197573489748112,0,0,0,0,0,0.439333854481101,0,0.0373143336093239,0,0.220200212645013,0,0,0.0162987598847257,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.541304494367491,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241034227568056,0,0,0,0,2.16840434497101e-19,0,-0.041781073339511,0,0,0,0,-0.32221791107162,0,0,0.0369250603680359,0,0,0,0.138695991339501,0,0,0,0,0.175195636660942,0,0,0,-0.102845446179694,0.078386663718846,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0265609138708116,0,0,0.0690101760967051,0,0,0,0,0,0,0,0,0.373458088598961,0,0,0,0,0,0,0.0961202090093686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980029407236115,0,0,0,0,0.105089403616522,0,-0.0226419078823823,0.00772973581581531,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,-0.0108504703078282,0,0,0,0,0,-0.0214698830521305,0,-0.0288968413134776,0,0.666808685755343,0,0,0.263351395164588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114149074874597,0,0,0.00285951989874314,0,0,0,0,0,-0.0178566497888887,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.029858035929517,0,-0.047454880961974,0,0,0.04049123132338,0,0,0.170221450085117,0,0,0.0266092554434446,0,0,0,0,0,0.0931855334452123,0.0519512937332149,-0.0290125159349124,0,0,0,0,0.00111115235098986,0,0,-0.00386468561296413,0.043336111076823,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0386132119145083,0,0,0,0,0,0.00329307304447935,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.00644884823487934,0,0,0,0,0.231968282398354,0,0,0,0,0,0,0,0,0,0,0.239347478311992,0,0,0.0880824854591416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151456770966035,0,0.218895917939491,0,0,0.121773333111546,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0152036336712626,0,0,0,0,0,0,0,0,0,-0.0777059616449873,-0.010827079026252,0,0,-0.0185058217733424,0,0,0,0,0,0,0,-0.11653206522695,0,0,8.67361737988404e-19,0,-0.0416091688590245,0,0,0,0,0.051772494531789,0,0,0,0,0,0,0,0,0.0345219317801494,0.00311544355932927,0,0.0420132360040807,0,0,0,-0.0275459770589122,-0.0319944295132974,0,0,0,0,0,0
Slope,0,0,0,0.371663259777118,0,0,0,0,-0.108566456406315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803287879178224,0,0,0,0,-0.188308539994963,0,0.135126317585661,0,-0.410989856226951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754883370013558,-0.164481137993663,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.893058545899672,0,-0.778810534419658,0,0.241531072602615,0,0,0,0,0,0,0,-0.792315252410103,6.93889390390723e-18,-0.057529834314362,0,0,0.434669865156105,0,0.0286112037159002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.630124574056347,0.00535435790497879,0,0,0,0,0,1.19019138852369,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0428670101613143,0,0,0,0,0,0,0,-0.0070012945628116,0,0,0,0.126215600227226,0,0,0,-0.161244567054344,0,0,-0.120841549071275,0,0,0,0,0,-0.0303462977729679,0,-0.0365281800956468,0,0,0,0,0,0,0,0,0.320399309822254,0,0,0,0,0.105703724685556,0,0,0,0,0,0,0.0969597293935728,-0.0651513890684522,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0189067334925981,0,0,0,0,0,0,0,0,0,0,-0.0689916026514997,0,0,0,0,0,-0.0298284912326325,0,0,0.0137533458024632,0,0,0,0,0,-0.0101576810237687,0,-0.0025452193205115,0,0,0.0290089035000066,0,0.0579437026547441,-0.0462789206974792,0,0,0,0,0,-0.035931380161952,0.0200500705712242,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00128926043190282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200481480696332,0,0.000559128128056397,0.00147270046329843,0,0,0,0,0,0,-0.00220500506007797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178290725979636,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0150048556677756,0,0,0,0,0,0,0,0,0,-0.0126111090099946,-0.0118130891398305,0,0,0,0,0,0,0.0154674873640938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306901851504895,0,0,0,0,0,0,0,0.0542656356202474,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0203512644300234,0,0,0,0,0,0,0,0,-0.00438136557324091,0,0.0200255348125029,0,0,0,0,0,0.000344790389870105,0,0,0,0,0,0,0.00052745624976654,-0.0231907949813495,0,0,0,0,0,0,0,0,0,0,0.00759303184391114,0,0,0,0,0.00381107727353876,0,0,0,0.0223370290465847,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00378341871299233,0,-0.023835761215893,0,0,0,0,0,0,0,0,-0.0305718616162719,0,-0.00446035342407474,0,0.0106772724279726,0,0,0,0,0,0,-0.00876854416907043,0,0,-0.0112112024666226,0,0,0,-0.00087567336260393,0,0,0,0,0,0.0107079402994481,-0.0448753576530752,0.0361559868982632,0,0,0,0,0,0
