,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X600660.SH,X600795.SH,X002466.SZ,X300072.SZ,X601992.SH,X000898.SZ,X601991.SH,X600547.SH,X600516.SH,X600886.SH,X600111.SH,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X002460.SZ,X600352.SH,X601699.SH,X000825.SZ,X600027.SH,X000553.SZ,X002271.SZ,X600808.SH,X000983.SZ,X600299.SH,X000792.SZ,X600489.SH,X000959.SZ,X601158.SH,X000830.SZ,X600219.SH,X000408.SZ,X002110.SZ,X000883.SZ,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0.138065789864012,0.00788378686216033,0.242898880906171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844438795121251,0,0,0,0,0,0,0.0294223684051738,0,0,-0.0802703060655807,0,0,0.0530076007983765,0,0,0,0.112963548074519,0.0309191924251083,0,0,-0.0235875158465367,0,0,0,0,0,0,0,-0.0110894783597179,0.0286188188609973,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0165930210832647,0,0,0,0,0,0,-0.024500521941382,0,0,0,0,0,0,0,0,0.0738907955553563,0,0,-3.46944695195361e-18,0,0,0,0.768925369448347,0,0,0,0,0.0961540031578928,0,-0.0236355017277142,0,0,0,0,0,0,0,0,0,-0.0758714929642783,0,0,0,0,-0.0190798873505517,0.03463470816094,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292721856860653,0,0,0,0,0,0,0.139076989921789,0,0,0.00904898093563282,0,0.0238139482430732,0,0.123478964619954,0,0,0,0,0,0,0,0,0,0,0.113583417797714,0,0,0.175428344290084,0,0.0378943629948109,0,0,0.0037129125715216,-0.0135360928668582,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254829970911569,0,0,0.0480665454106243,0,0,0,0,0,0,0,0,0,0,0,0.0782685860901713,0,0.0282129735548701,0,0,0,0,0.202300038146812,0,0,0,0,0,0,0.0632921322063621,0,0.0564271536030674,0,0,0.00147041037672592,0,0,0,0,0,0,0
X000898.SZ,0.0299066948546539,0,0,0.225812089794775,0.0119527576512935,0,0,0,0,0,0,0.0769664459611606,0,0,0,0,0,0,0,0,-0.0348560852086782,0,0.149965573297358,0,0,0,0,0,0,0,0,0,0,0,0.308649431777275,0,0,0.0792775544181774,0,0,0,-0.0205182689350228,0,0,0,0,0,0,0,-0.00341140017699746,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.00875510278295537,0,0,0.107218635848533,0,0,0,0,0,0,0.0803097137307592,0,0.196500861496487,0,0,0,0.0435538095639151,0,0,0,0,0,0,0,0,0,0.0101446970130329,0,0,0.0194054089863851,0,0,0,-0.0293592078481384,0,0,0,0.0390111023244382,0,0,0.0344647718845093,0,0,0,0,-0.0232771340601585,0.0123793911738763,0,0,0,0,0,0
X600547.SH,0,0.371915966487831,0,0,0,0,0,0,0.117624080012911,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242616182503812,0,0,0,0,0,0,0,0,0,0,0.782708659207457,0,0,-0.00225344300425108,0,0,-0.152736956253271,0,0,0,0,-0.0110577255112647,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48383642517411,0,0,0,-0.148812893197629,0,0,0,0,0,0.279590522761926,0.0288115319423376,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.146570708097464,0,0,0,0,-0.0686615697296212,0.0206242797393925,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0418408495052925,0,-0.0239811293529459,0,0,0,0,0,0,0,0,0.0428632390151156,0.0743621691133312,0,0,0,-0.0730399161576441,0,-0.0406472210536325,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0818438067206258,0.0408556150307352,0,0,0,0,-0.0193313363183244,0,-0.0863512159019514,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.154740374644822,0,0,0,0.0138997568904681,0,0,0,0,0.0450133586111087,0,0,0,0,0,0.0103123400363885,0.0836433057388172,0,0.0581722103146705,0.176944184830339,0,0.0809052695685976,0.00699151185340951,0.0892360464192121,0,0,0.25169853655886,0,0,0,0,0,0,0.0643752798956748,0,0,0,0,-0.00914566775772331,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0904868327445257,0,0,0,0,0,0,0,0.374483230888447,0.157495224759582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476821095284673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131376870366396,0,0.132800846214452,-0.269272430730974,0,0.234383624991414,0,0,-0.0340093665879362,-0.0134020449141127,0,0,0,0,0,0
X600157.SH,0,0.0202737369979709,0,0,0.00688859266569586,0,0,0,0,0,0,0,0,0,0.0191921690168567,0.0204221211576614,-0.00390398993556722,0,0,0,0,0,0.0380675297395236,0,0,0,0,0,0.0183175341065397,0,0,0,-0.0324790858234877,0,0,0,0,0.00336233274606897,0,0,0,-0.017251213306005,0,0.019871391685193,0,0,0,0,0,-0.0147962086613533,0.0230015438357572,0,0,0,0,0,0
X000709.SZ,0,-0.0866901800288598,0,0,0,0,0,0,0.0851574265051527,0,0,0,0,0,0,0,0,0.0624750730891501,0,0,0,0,0.0193495690127774,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.136861071869811,0,0,0,0,0.0618621433681825,0,-0.00298407854411076,0,0.0224713822077836,0,0,0,0,0,-0.00488772403841715,0.00220211806337725,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.12791374222853,0,0,0,0.204410006390247,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.263741053112111,0,0,0,-0.0775657343360609,0.059043305356022,-0.0380385803379296,0,0,0.0743439558255045,0.418330936348372,0,0,0,-0.0447820087565901,0,0,0,0,0,0,0,0,0,0,0,-0.0834047576453468,0.106587244824445,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.212188309714602,0,0,0,0,0,0,0,0,0.831292811408532,-0.0367060264141972,0,0,0,0,-0.123985235040485,0,0,-0.111832371296679,0,0,0,0,0,0,0.198560409058103,0,0,0,0,0,0,0,0,0,0,0.0645063631781309,0,0,0.0624768861612186,0,0,0,0,-0.015323702474004,-0.0212403666963263,0,0,0,0,0,0
X600352.SH,0,0,-0.355906894833071,0,0.107972568557871,0,0,0,0.360144675477074,0,0,0,0,0,0,0,0,0,0,-0.0982805412087696,0,0,0,0,0,0,0,0,0,-0.0603533352463931,0,0,0,0,0,-0.106282764200507,0.0625337907351241,0,0,0,0,0.0806375691357629,0,0.152767863668406,0.0605676910424281,0,0,0,0,0.0196653140115823,-0.0260495074261289,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.26030276643243,0,0,0.0400418271355138,0,0,0,0,0,0,0,0,0.0206114253264257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449513768470579,0,-0.0197596569745642,0,0,0,0,0,0,0.138215454441362,0,0,0,0,-0.0446493796830673,0.0499409265342001,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.12950625841553,0,0,0.169721160688794,0,0,0,-0.0411192703267747,0,0,-0.00973736878946376,0,0,0,0.145968918522331,0,0,-0.0766553130928657,0,0.198794995873299,0.0719066353571414,0,0,0.0419059919047877,0,0,0,0,0,0,0,0.485504970898328,0,0,0,0,0,0,0.040466388771332,0,0.0930591090921345,0,0,0,0,0,-0.0241615477976257,0.0296260961922253,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.115154525058209,0,0.327378736982562,0,0,0,0,0,0,0,0,0,0,0,-0.020858649060475,0,0,0,0,0,0,0,0.00700382126204816,0,0,0,0,0,0,0,0.147380973436796,0,-0.0304647888723636,0,0,0,0,0,0,-0.0230690083064193,0.0924349621923785,0,0,0,0.015892462454358,-0.00956668805013712,0,0,0,0,0,0
X000553.SZ,0,0,-0.0365420440925774,0,0,0.204934194201138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196515684319207,0,0,0.0879498767364284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245449031085571,0,0,0,0.203213720536487,0,0,0.0170109899654957,0,0.0872645651159687,0,0,0.0220677933311101,-0.0351553646877252,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.251683577038506,0,0,0,0,0,0,0,0.0347452939872231,0,0,0,0,0,0.179290532525249,0,0.0361521650386781,0.044968187018628,0,0,0,0,0,0,0,0,0,0,0,0.0149108448587623,0,0.0648387257070115,0.0521147531472168,0,0,0,0,-0.0516160527139715,0.0290462968278908,0,0,0,0,0,0
X600808.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0.178517915550463,0,0,0,0,0,0,0,0,0.35481563239437,0,0,0,0,0.262072843315774,0,0,0,0.0619354681869187,0,0,0,0,0,0,0,0,0,0,0.0184637044008209,0,0,0,-0.0729929074709469,0,0,0.107536971401656,0,0,0,0,2.16840434497101e-19,0.0123786591754594,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448393061727049,0,0,0,0,0,0,0,0.101902550110238,0,0,0,0,0,0,0,0,0.112171694010186,0,0,0.030352485791289,-0.0250868477177327,0,0,0,0,0,0
X600299.SH,0,0,-0.135523950565407,0,0,0,-0.170256651498453,0,0,0.272051899165689,0,0,0.0190109985615891,0,0.0866222891364403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420850102737848,0,0.201838072649049,0,0,0,0,0,0.0357221744620712,0,0,0,0,0,0,0,0.201851949242733,0,-0.386831761413769,0,0.00417290511533689,0,0,0,0,0,0
X000792.SZ,0,0,-0.526651032519237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217950801359265,0.0443637264406016,0,0.874167650530668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414319612356354,0,0,-0.00569839424923441,-0.0288412814525407,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.167993330439605,0,0,0,0,0,0,0,0.38902270708677,0.0125567702781933,0,0,0,0,0,0.0215087655486153,0,0,-0.0185899847192961,0.00954015298249733,0,0.0594085799459948,0,0,0,0,0.0467418538931107,0,0,0,0.00310886798093855,0,0,0.00841035713269236,0,0,0,0,-0.00439883271943739,-0.0120698952884723,0,0,0,0,0,0
X000959.SZ,0,0,0,0.296822431258187,0,0,0,0,0,0,-0.0503057409022081,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00319566793380724,0,0,0,0,0.286128589901413,-0.0156870316795349,0,0,0,0,0,0.101562665506196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191892925638673,0.00898127355004977,0.0581203540213324,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358800225886815,0,0,0,0.00663424966919637,0,0,0,0,0,-0.018547271554995,0,0,0.0386806700059653,0.0850171312431387,0,0.117847095588014,0,0,0,0.0521674907098924,0,0,0,0,0,0,0,0,0,0,0,0,0.000691803256196055,0.0060643568927201,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,-0.349929521697787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128031745857693,0,0,0.35110158148007,0.153290955390673,0.414094199447139,0,0,0,0,0.196022132153135,0,-0.0651280924236773,0,0.0940024449733854,0,0,0,0,0,0,0.443907168726673,0,0,0,0,0.0724101876209781,-0.00511498316042763,0,0.663237036768694,0,0,0,0
X600219.SH,0,0,0,0.0997180548578689,0,0,0,0,0.0498377925319676,0,0,0.0530638647160298,0,0,0,0,0.106456748911,0.0129678938077662,0,0,0.065623685067168,0,0,0,0,0,-0.0572308952437423,0,-0.068285021002876,0,0,0,0,0,0,0,0,0.143185773729728,0,0,0,-0.00510169920504601,0,0,0.0136688352344274,0,0,0,0,0.00188657974116255,-0.00764125405112176,0,0,0,0,0,0
X000408.SZ,0,0,0.0507544037925726,0,-0.0225748679309514,0,0,0,0,0,0,0,0.167629473037023,0,0,0,0,0,0,0,0,0,0,0.088222506914722,0,0,0,0.119269992192403,0,0,0,0,0,0.0550745751000246,0,0,0,0.175051469621585,0,0,0,-0.00251754262465395,0,0,0.134674661674141,0,0,0,0,-0.00201327924980809,0.0161030847864003,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.264151771243441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630730366603338,0,0,0,0,0,0.00828993535528123,0.388791475411638,0,0,0,0,0,0,0.434102480885504,0,0.335599223637627,-0.162407131360961,0,0,0,0.188903782526784,0,0,0,0,-0.0109765480000842,0,0,0.0683209906674358,-0.042699364425741,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119680571930447,0,0.00616591721081435,0,0,0,0,0.118493717410437,0,0,0,0,0,0.0188535105749304,0.010633944322048,0,0,0,0,0,0,0,0,0.0406578568330601,0.0802895316080667,0,0,0,0,0,0.00636485426524539,0,0,0,0,0,0
X600583.SH,0.0379145680456095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17514699443814,0.0846864947436683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087662415815756,0,0,0,0,0,0,0,0,0,0,0,-0.00255629764915445,-0.0527468672031782,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132769607555881,0,0,0,0.0192349511685427,0,0,0,0,0.02929989769374,0,0.0520257174101524,0,0,0,0,0,0,0.060185652013308,0,0,0.0693840563767222,0,0,0,-0.0166922134057942,0.0461009847072052,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00725562682297829,-0.00301556153015871,0,0,0,0,0,0
Change_TY3M,0,-0.226715697171653,-0.0414988569141286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544338026585135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013372205177574,0,-0.250684512680329,-0.00961772309154376,0,0,0,0,-0.0305985009600609,-0.00597917469919257,-0.113568283526804,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554501383597585,0,0,0,0,0,0,0,0,0.0835697372534857,0,0,0,0,0,0,0,0,1.36402656174245,0,0,0,0,0,0
TED,0,0,0.0404131432392462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126934459537236,0,0,0,0,0,0,0,0,0,-0.131036384187891,0,0,0,0,-0.113016740814868,0,0,0,0,0,0,-0.17822176582741,0,0,0,0,0.54720160675838,0,0,0,0,-3.47190157011601,0,0
RealEstate_excess,0,0,0,0.277304849183963,0,0,0,0,0,0,0,-0.0732243191156072,0,0,0,0,0.128206373427243,0,0,0,0.199385458006623,0,0,0,0,0,0,8.67361737988404e-19,-0.0924162361864175,-0.0747352993886501,0,0,-0.0679177187550192,0,0,0,0,0,0,0,0,0.0217739010023585,0,0,0.0364442181487625,0,-0.0459907769522973,0,0,-0.0384991179169211,0.0208444744615369,0,0,0,0,0,0
MKreturn,0,0.127746961543652,0,0,0,0,0,0,0,0,0,0,-0.132235665481485,0,0,0,0,0,0,0,0,0,-0.0236713938422863,-0.089862602834498,0,0,0.078635061630729,0,0,0,0,0,0,0.137097159698598,0,0,0,-0.02444495591891,0,0,0,0.0623674678853205,0,0,0,0,-0.0681924558954822,0,0,-0.00767548590105977,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000150252437780728,0,0,0,0,0,0,0,0,0,0,0,0.000757801807316818,0,0,0.00207753674997985,0,0,0.000117804866685967,-0.000102719603156656,0,-0.000434759681252098,0,0,0,0,0,0,-0.0012257690194583,-0.000348507566517383,0,0,0,0,0,0,0,0,-0.000550486577519672,0,0,-0.00285263737278129,0.00621541819819168,0,0,0,-0.00223910721702199,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874746672149967,0,0,0,0,0,0,-0.0327162554942035,0,0.0344607459547333,0,0,0,0,0,0,0,-0.0355488459553484,-0.0198075472657408,0,0,0,0.00367124155360229,0,0,0,0,0,0,0,0.0411511604427241,-0.0631954571292762,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00347975783487211,0.00358409060092542,0,0,0,0,-0.00260343361958607,0,0,0,0,0,0,0,0,0,0,0.00705630822864041,0,0,0.00551914011979325,0,0,0.015397145131753,0,-0.0188497008323117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187500847705507,0,0,0,0,-0.0220202131876359,0.0380227982689466,0.0026723300730086,0,0,0,0,0
CarbonVol_Hubei,0,0.009264361158936,0,0,0.00443046149400456,0,0,-0.0158872603748012,0,0,0.00205310664595929,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576382899630984,0,0,0,0,0.00693018274325007,0.000805428272859218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006306826822623,-0.013533817248909,0,0,0,0,0,0
