,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X000709.SZ,X600352.SH,X002460.SZ,X600299.SH,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X300072.SZ,X000825.SZ,X000786.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X600583.SH,X000408.SZ,X000301.SZ,X002110.SZ,X000792.SZ,X600339.SH,X002271.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000629.SZ,0,0,0,0.120561022827533,0,0.0487905539829575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989556999121934,0,0,0,0,0,0,0.446942600269778,0,0,0,0,0,0,0.0415590777421869,0.158358984868289,0,0.135738901412952,0,0,0,0,0,-0.0326128152485948,0,0,0,0,-0.0680287607947032,0,0
X600808.SH,0,0,0,0,0,0.0694544497013043,0.0184772938820983,0,0,0,0,0,0.266924616497542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103595794992734,0,0,0,0,0,0,0,0,0,0,0,0,0.0602993953646298,0.4860812272251,0.0122088731749208,0,0,0,0,0,0.0142571700707677,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897202266721965,0,0,0,0,0.0639286481254951,0,0.127238568408107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104417700088792,0,0,0.0167749997418286,0,0,0.0397355156263299,0,-0.0057806322483863,-0.000131804925242388,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.148440502398397,0.181952759048741,0,0,0,0,0,0,0,0,0,0,0,0.0492856610491818,0,-0.0980338894410879,0,0,0,0.231054396664435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23292370130688,0,0.0104208427520737,-0.03303822771429,0,0,0,-1.73472347597681e-18,0,0
X600801.SH,0.10479151644783,0,0,0.103633137668189,0,0,0,0,0,0,0,0,0,0,0,0,0.17276486448897,0,0,0,0,0,0.146642195983434,0,0,0,0,0,0,0,0.00499094249393628,0.0294909342589658,0,0,0,0,0,0,0,0,0.388786922644087,0,0,0,0,0,0.0305433507840396,0,0,0,0,-0.00333615719087261,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.032396605563219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693408337617232,0,0.040941136901502,0,0,0,0,0.231106905491152,-6.93889390390723e-18,0,0.222338501517217,0,0,0,0.220293026370079,0,0,0,0,0.0591585545270368,0,0,0,0,0,0.0693758192139035,0,0,0.295395376816372,0,0,-0.017945011466835,-0.139107843847408,0,0,0,-0.0937920276827501,0,0
X000825.SZ,0,0,0,0,0,0.0782276977914704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196188753026178,0,0,0.0111064850992076,0,0,0,0,0.0604724939484908,0.11937663060678,0,0.0936949358031437,0,0,0,0,0.0560043387733013,0,0,0,0,0,0.0230143808313148,0,0,0,0.011856716131645,0,0,0,0,0,-0.0131651184726468,-0.0112041849959633,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.066372891708107,0,0,0,0,0.0329054227142154,0,0,0,0,0.114977301865228,0,0,0.159835999345498,0,0,0,0,0,0,0,0,0,0,0.10018096555211,0,0,0,0,0,0,0,0,0,0.132707830213231,0,0,0,0,0,0,0.326070440329754,0,0,0,0,0.0103052083939169,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0695047862363543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375492459893742,0,0.097868157099025,0,0,0.120282057561688,0,0,0,0,0,0,0,0,0,0,0,0,0.070280348936994,0.0526026764248236,0,0.130618941535672,0,0.0414282108538621,0,0,0,0,0,0.00337285702608289,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050409796159575,0,0,0.195497827208241,0,0,0,0,0.0957932777178733,0,0,0,0,0,0,0,0,0,0,0.146936780992028,0,0,0,0,0.223012218394867,0,0,0,0,0,0,0,0,0.0896344467705232,0,0.00485425505988084,-0.00756154535976066,0,0,0,0.0121898214411885,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0289476327823397,0,0,0,0,0,0,0,0,0,0,0,0,0.00599791303567896,0.09653905638595,0,0.0367298358626436,0,0,0,0,0,0,0,0,0,0.138878041982992,0.100992240681307,0,0.182525222843994,0.128969091248722,0.16004298139771,0,0,0,0,0.0863873788981887,0.132322850484142,0,0,0,0,0,-0.0295019800017215,-0.0598877595048443,0,0,0,-0.123613569692512,0,0
X600583.SH,0.0681557777833219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174663016063942,0,-0.0178833729926818,0,0,0,0,0,0,0,0,0.0499133759924728,0,0,0,0,0,0,0,0,0.621902492929537,0,0,0.297418537047364,0,-0.0368338966621118,0.11088454975658,0,0,0,0,0,0
X000408.SZ,0,0,0.215557144230102,0,0,0.0743774002602221,0,0,-0.0653965253964528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164413461690889,0.0717919154273666,0,-0.00596846455439959,0,0,0,0,0,0.114079305883084,0,0,0,0,0,0.10685371268432,0,0,0.108985042981636,0,0,0.0219273703305012,0,0,0.0267261862089582,-0.0103635531382014,0,0,0,0,0,0,0
X000301.SZ,0.181335412136768,0,0,0,0,0,0,0,0,0.345178939954735,0,0,0,0,0,0,0,0,0,0,0.0585688471019857,0,0,0,0,0,0,0,0,0.0874032649546612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163851704750726,0.23567326886066,0,0,0,0,-0.0162744900494535,-0.054669465449252,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0221593513752101,0,0,0,0,0,0,0,0,0,0,0,0.0635257863294136,0,0,0.153791971115565,0,0.0426394627555939,0,0,0,0,0,0,0,0.345234461456624,0,0,0,0,0,0,0,0,0.188735373855002,0,0,0.0371314968893186,0,0,0,0,0,0,0,-0.000253318554448826,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.118870987521996,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.174613340735811,0,1.38777878078145e-17,0.00621461075656266,0.0627788283676961,0,0,0,0,0,0,0.123320643535367,0,0,0,0,0,0,0.0755037718402147,0.0662592117259322,0,0,0,0.0656861465800854,0,0.0656194497786576,-0.297785612100255,0.0117453563936165,-0.109644816597887,0,0,0,0,0,0
X600339.SH,0.294466411382945,0.48172154303037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178481105190651,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.203544184502102,0,0,0,0,0,0.198822651321746,0,0,0,0,0,0,0,0,0,-0.0117903075444964,-0.0187011244305633,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0245555516477311,0,0,0,0,0,0,0,0,0,0,0.098496865146873,0,0,0,0,0.00482941867280977,0,0.151704565197127,0,0,0,0,0,0,0,0,0,0,0.560364026827116,0,0,0,0,0,0,0,0.162258830950806,0,0,0,0,0,-0.0147669645188129,0,0,0.143268622183305,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134145853266576,0,0,0,0,0,0,0,0,0,0,0.0574030652633069,0,0,0,0,0,0.172670806693903,0,0,0,0,0.107000138006921,0.00239308655855723,0,0,0,-0.0273010794894658,0.00801898794062713,-0.0846762638518259,0,0,-0.179930593348998,0,0
X000027.SZ,0,0,0.102860840445161,0,0,0,0,0.251317229222907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151518827658365,0,0,0,-0.0902746217212616,0,0,0,0,0,0,0,0,0,0,0,0.205676595927976,0,0,0,0.0306182551664624,0,0,0,0,0,-0.00223869917186621,-0.0208739111601041,0,0,0,0,0,0
Change_TY3M,-0.157741526820335,0,-0.0403086619130809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135048817749601,0,0,0,0,0,0,0,0,0.188188429331388,0,-0.367030216576008,0.0356581764967879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125430820499212,0,0,0,0,0,-0.0540002816352558,-0.10897475720183,0,0.116370382798203,0,-0.200146223373134,0,0
Slope,0,0,0,0,0,0,-0.604479491519651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25136506469506,0,0,0,0,0,0,0,0,0.69388528165944,0.52610388579083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48236807335121,0,0,0,0.931900082934962,0,0,0,-2.35325162383965,0,0
TED,0,0,0,0,0,0.528273952296148,0,0,0,-0.351539546098912,0,0,0,0,0,0,0,0,0,0,0,0.238395431730344,0,0,0,0,0,0,-0.319548875599193,0,-0.185552544664274,0,0,0,0,0,0,0.0873420496594772,0,0,0,0,0,-0.264865329675552,0,0,0,0,0,0,-0.817927264802838,0.193113488773933,0,0,0,0,0,8.67361737988404e-19,0
RealEstate_excess,0,0,0,-0.0778563223441346,0,0,0,0,0,0,-0.0660625276619935,0,0,0,0,0,0,0,0,0,0,-0.0466925183768678,0,0,0,0,0,0,0,0,0.0195270203928986,0,0,0,0,0.0821896541617425,0,0,0,0,0.105808955300764,0,0,0.0478160202587169,0,-0.0914195667554171,0,0,0,0,0,-0.00819362497071448,-0.00172038435161284,0,0.0689418251234396,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0217237094780644,0,0,0,0,0,0,0,0,0,0,0,0,-0.116654224949865,0.0165132226552544,0,0,0,-0.267291880097731,0,0,-0.0670161860855988,-0.0719855815935085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100495222907803,0,0.0475886115336377,0,0,0.052896977263389,-0.00763554718429342,0,0.260604394812947,0,0,0,0,0
MKvol,0,0.00769382033409245,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.00244956507249328,0,0,0,0,-0.000125420387235417,0,0,0,-0.00274272071645927,0,0.00333417885499292,0,0,0,0,0,-0.00434481962724786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228162913273565,0,0,-5.42101086242752e-20,0,0,-0.00224898815167561,0.000919793512989454,0,0,0,0.00135907336244793,0.043926911082125,0
CarbonVol_Shenzhen,0,0,0,0,0.0678326805397166,0,0,0,-0.0870405379792884,0,0,0,0,0,0,0,0,0,0,0.0563243517609934,0,-0.0796473980324359,0,0,0,0,0,0,0,0,-0.0845676483968497,0,0,0.0250899627630972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177963102851485,0,0,-0.0974514107409721,0.0985308723734208,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014678486020825,0,0,0,0,0,0,0,0,-0.0118844184352451,0,0,0,0,-0.0087843466205048,0,0,0,0,0,0,0,0,-0.0057696367999895,0,0,0,0,0,0.0304199373187515,-0.0493636742217874,0.07489824656995,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00204302439361471,0,0,0,0,0,0,0,0.0187259588982676,0,0,-0.0125067367688402,0,0,0,0,-0.00235777772890524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223012433720397,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572525760012229,0,0,-0.00381168366541223,0.00662588933211158,0,0,0,0.0329003855925291,0,0
