,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600801.SH,X600027.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600612.SH,X002466.SZ,X600299.SH,X000629.SZ,X000883.SZ,X601158.SH,X600426.SH,X002353.SZ,X600219.SH,X601699.SH,X000630.SZ,X600583.SH,X600021.SH,X000553.SZ,X600985.SH,X600578.SH,X000825.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695511911119978,0,0,0,0,0,0.0932823534715453,0,0,0,0,0,0.00925808751679674,0.251087822456249,0,0,0,0,0,0,0,0,0,0,0,0,0.0308577584716637,0,0,0.0299117024461632,0.019916422493412,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0339342967421896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456784068206068,-0.0461473380522835,0,0,0,0,0,0.0688875235222422,0,0,0,0,0.0732047788928152,0,0,0,0.0111235396300684,0,0,0,0,0.00305500084269457,0,0,0,0,0,0.0869360229647283,0.0581414694235112,0,0,0,0,0.00581843320241146,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.00478085355951159,0,0,0,0,0,0,0,0,0,0.121412418683383,0,4.33680868994202e-19,0,0,0,0.0643399658112103,0,0.0909889438087111,0,0.208526001687929,0,0.0230172313669108,0,0.0697395087630118,0,0,0,0,0,0,0,0,0.00376763287307327,0,0,0,0,0,0,0,0,0,0.00965802864520524,-0.0054175539174489,0.0145871495219031,0.000923892703062821,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.26774916543448,0.171070175982027,0,0,0,0,0,0,0,0,0,0.066459630270778,0.107652512952785,0,0.0765849363522555,0.0640881467199446,0,0,0,0,0,0,0,0,0.0514288075733246,0,0,0.00741769474556046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389909755066309,0.0292646006186155,0,0,0,-0.0159116490656814,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165616989405283,0,0,0.0661616599912488,0,0.0337197175676494,0,0,0,0,0,0,0,0,0,0,0,0.0886278920898784,0,0,0,0,0,0,0,0,0,0,0,0.0687518666446105,0,0,0,0,0,-0.0110176117305181,0,0,0,0,0,0
X600688.SH,0,0,0,-0.117372919098482,0,0,0,0,0,0,0,0.0570617314093892,0,0,0,0,0,0.185532856598033,0,-0.0359029864996812,0,0,0,0,0,0,0,0,0.0706353893798283,0,0.106613027817421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157854188985688,0,0,0,0,0,-0.0129675569662258,0.0326161252184218,0.0205416665091197,0,0,0,-0.0387261791630804,0,0
X600188.SH,0,0,0,0,0.0780560071052735,0,0,0,0.0741108408372448,0,0,0,0,0,0.0319619841108292,0,0,0,0,0,0,0,0.0699414271689686,-0.132018512895348,0,0,0,0,0.112106473666637,0,-8.67361737988404e-19,0,0,0,0.176687395108486,0,0,0,0,0.0310344314193075,0,0.150058809106378,0,0,0,0,0,0,0,0,0,-0.0187118639195147,0.0341182746160848,0,0,0,0,0,0
X600352.SH,0,0,0,0,-4.33680868994202e-19,0,-0.226601330383261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383474289351504,0,0.615309817525476,0,0,0.39368174217186,0,0,0,0,0,0,-0.114412034111184,0,0,0,0,0,0,0,0,-0.426287059634601,0,0,-0.169796541347723,0,0.1496349796477,0,0,0,0,0.0707868284579442,-0.0203982807853082,0,-0.0653505266345612,0,-0.138527499778529,0,0
X600111.SH,0,0,0,0,0,0,0.191470927982216,0,1.06502185661634,0,0,0,-0.0997689838561926,0,0,0,0,0,0,0,0,0,-0.309086272846966,0,0,-0.0344275837222035,0,0,0,0.429353033111187,0,0,-0.275109537761603,0.148654939089569,0,0,0,0,0.395257996654835,0.0875416367906008,0,0,0,0,0,0,0,0,0,0,0,-0.0209566979003283,-0.0545810581811851,0,0,0,0,0,0
X600801.SH,0,0,0,0.74682096683636,0,0.244691577444329,0,0,0,0,0,0,0,0,0,0,0,0,0.172411244721329,0.0446990698721777,0,0,0,0,0,0,0,0,0.0358390175650201,0.193884996840514,0.0681927866844473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702861980714617,0,0,0,0,-0.0195842737810579,-0.00212401503276618,0,0,0,-0.01811890798637,0,0
X600027.SH,0,0,0,0,0,0,0,0.341862955030288,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0332516714480665,0.0115472372032797,0,0,0.0509666594839013,0.0904316282693857,0.169633222291198,0,0,0,-0.0418014630898535,0,0,0,-0.0917341859432337,0,0,0,0,0,0,-4.33680868994202e-19,0,0.105742907664801,0,0,0,0,0,0,0,0,0,0.0310171443347213,-0.0346241891455987,0,0,0,-0.0594958451599447,0,0
X000723.SZ,0,0,0,0,0.456793790538045,0,0.128691313213583,0,0,0,0,0,0,0,0,0,0,0,0.425634598406598,0,0,0,0,0.0886043756073474,0,0,0,0,0,0,0,0,0.00818452250770532,0,0,0,0,0,0.765143328979863,0.564532954688738,0,0,0,0,0,0,0,0,0,0,0,0.0333726941331238,-0.100866156970762,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.710193434283231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630905861258714,0,0.0176969563207387,0,0,0,0,0,0,0,0,0,0,-0.113796276197256,0,-3.46944695195361e-18,0,0,0,0,0,0,0.257363083360785,0.0946305076097863,0,0,-0.100288583603292,0,0,0,0.0274917698498754,-0.00416202864114942,0.0281183730211665,0,0,0,-0.0109426044687287,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603198558200307,0,0,0,0,0,0,0,0.103794399655509,0.0271266808913476,0,0,0,0,0.0684540617255583,0.0436419607803935,0.0443672494331118,0,0,0,0.171458453919606,0,0,0,0,0,0,0,0,0,0,0,0.0158917194383588,0,0,0.0386300003635127,0,0,0.0257237701485266,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0889695793740581,0,0,0,0,0,0,0.110723380049842,0,0.239018218785476,0,0,0,-0.0833833044076573,0,0.0623696486106261,-0.0472895516736227,0.0110120420937401,0,-0.0292622221920228,0.112891285341732,0,0,0,0,0.0923665614609052,-0.0329770690284378,0,0,0,0,0,0,0,0,0.209124483487093,0,0,0,0,0,0,0,0,0,0,0,0.206054665087134,-0.0255682100307016,0.0617447339163071,0,0,0,1.73472347597681e-18,0,0
X000898.SZ,0,0,0,0,0.0466881462834307,0.0565359699804849,-0.00151392177712472,0,0,0,0,0,0,0,0,0,0,0.150808986316051,0,0,0,0,0,0,0.0452323224870507,0,0,0,0.0506781409691744,0.0393145372203712,0,0,0,0.111635746236929,0,0,0,0,0,0,0,0,0,0,0,0.040305637953849,0,0,0,0,0,0,0.06077996282977,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0183591431917406,0,0,0,0,0.0680460952045022,0,0,0,0,0,0,0,0,0.104095558922988,0.031754137068107,0,0,0.0624169252712373,0,0,0,0,0,0,0,-0.0324494623797659,0,0,0,0.103205317645126,0,0,0,0.00998697259682876,0,0,0,0,0,0,0,0,0,0,0.177262420812806,0,-0.0130024818254872,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119883094949701,0,0,0,0,0,0,0.0409619607252822,0.275003107128189,0,0,0.0560599139273381,0,0,0,0,0,0,0,0.168799441167444,0,0,0,0,0.130572939148947,0,0,0,0,0.0174947374673822,0.0183139194876624,0,0,0,0,0,0
X000786.SZ,0,0,0,0.110102962955972,0,0,0,0,0,0,0.162550894341037,0,0,0,0,0,0,0,0,0.00439546637160302,0.230005600045161,0,0.0426921536427029,0,0,0,0,0,0.337290433341926,0,0,0,0,0,0,0,0,0,0,0.0293020569241564,0,0,0,0.0692882431545292,0,0,0,0,0,0,0,-0.0154767401033279,0,0,0.124465390209648,0,-0.0192421750703548,0,0
X002460.SZ,0,0,0,0,0.136538045962037,0,-0.027532771011313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061900011575284,0,0,0,0,0.653146607674745,0,0.098205733860622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701005406678504,-3.31754844224296e-05,0,0,0,0.0233105509062825,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918102412244139,0.0047481498371794,0.0207881226759986,0,0,0.0703166637711818,0,0,0,0,0,0,0.0362504451485259,0,0,0,0.087170735934422,0,0,0,0,0,0,0,0.0386630977778472,0,0,0,0,0.0755627870232075,0,0,0,0,-0.00106315694645571,0.0334690900573683,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484031300348706,0,0,-1.0842021724855e-19,0.472977816867623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109361792444168,0,0,0,0.35540716189375,0,-0.0262806154946245,0.008343659798082,0.00029924425913783,0,0,0,0.0129083311111925,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243931966241588,0,0,-0.0604395423526169,0.135841512192169,0,-0.282844999967856,0,0,0.336487772974911,0,0.623007802283894,0,0,0,0,0,0,0,0,0.115994343686609,0,0,0,0,0,0,0.118443191954604,0,0,0,0,-0.0216904268351435,0.0624619554215444,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004637154579,-0.00453879371580777,0.0678101711210802,0,0,0,0,0,0,0,0.0219242777059682,0,0.0782241226367211,0,0.219935516846968,0,0,0,0,0,0,0.127963287522954,0.257072762825094,0,0,0,0,0.00808253863192605,0,0,0,0,0,0,0.039172408628714,0,0,0,0.00721668055551511,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26159619911436,0,0,0.025451768307138,0,0,0.0908528039200514,0,0,0,0,0.289723649026843,0,0,0,0,0,0,0,0,0.128309051108276,0,0,0,0,0,-0.0220335623577329,0.428547169224135,-0.218401483640434,0,0,-0.242778342000491,0.0280927543199773,-0.0255574408821239,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.150348004147236,0,0,0,0.0263032383272812,0,0,0,-0.0568410803916826,0,0,0,0,0,0,0.058692349364557,0,0,0.162889686176157,0,0,0,0,0,0.0124918864497743,0,0,0,0,0,0.00943462269970544,-0.136757258288508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370188616670842,0.0253191061184225,0,0,0,-0.057624709450358,0,0
X601158.SH,0,0,0,0,0,0,0.00622272549742481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248947768482954,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0770281675132062,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0992601843645357,0,0,0,0.216085071428596,0.0638832285361226,0,2.16840434497101e-19,-0.0151489296774645,0,0,0,-0.000784000165122872,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.151958860127293,0,0,0,0,0,0,0,0,0,0.144990096440365,0,0,0.199624130246218,-0.0104483659222133,0,0.189305791670072,0,0,0.0188087103629644,0,0,0,0,0.150513772162919,0,0,0,0,0,0.125807692662078,0,0,0,0,0,0,0,0,0,0,0,0.018886944541578,-0.0212672034972367,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0519428991559423,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.138454258929178,0,0,0,0,0.15331151092635,0.167177211835641,0,0.278290289769267,0,0.270426803577384,0,0,0,0,0,0,0.253498962484894,0,0,0,0,-0.329703976549428,0.0482384923417111,-0.0274579982274673,0.197493444456089,0,0,0.10259078751084,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.160259476320671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103603652451616,0,0.0474077170950312,0,0,0,0,0,0,0,0.0261322343803725,0,0.116275236531528,0,0,0,0,0,0,0,0,0,0,0,0.0241874646576096,0,0,0,0,9.06887262579925e-05,-0.0122184802306498,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00520224344638348,0,0,0,0,0.0644220483037881,0,0,0.0603726360669277,0,0.0586135323843298,0,0,0,0,0,0,0,0.0575711701671575,0,-2.71050543121376e-20,0,0.145829760786019,0,0,0,0,0,0,0,0,0,0,0,0.0288250585475381,0,0,0,-0.0572233126482282,-0.012979928468314,-0.00811466852076937,0,0,0,-0.00558659434001294,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0480720041485358,0.102667608391996,0,0,0,0,0.131556269842438,0,0,0,0,0,0,0,0.0886204676332049,0.099228867250932,0,0,0,0,0.0869919966452556,0,0.00224935811745987,0,0,0,0.0270455443365973,0,0,0,0,0.0135977111274628,0,0,0,0,0,0.0299350579433398,0,0,0,0,0,0.0174106889492341,0.00756082927146463,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329866591943854,0,0,0.0207514314857796,0,0,0,0,0,0,0,0,0,0,0,0.0971090778429323,0,0,0,0.195274480638038,0.131388144164307,0,0,0,0,0,0,0,0.120212003043185,0,0,0,0.0170854559327304,0.00180557896949631,0,0,0,-0.00490402181488978,0,0
X600021.SH,0,0,0,0,0.204608956131968,0,0,0,0,0,0,0,0,0,0.0982097150543628,0,0.254946234100207,0,0,0.0334409211966574,0,0,0,0,0,0,0,0,0,0,0,0,0.0658148301026609,-0.0466426199691301,0,0,0,0,0,-0.0766881954894759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0063593721870003,0,0,0,-0.0615309399978682,0,0
X000553.SZ,0,0,0,0,0.130906634759065,0,0.0110268710656861,0,0,0,0.0741048435256433,0,0.287506196019588,0,0,0,0,0,0,-0.125895648847626,0,0,0.126103895628146,0,0,0,0,0,0.234364848040383,0,0,0,0,0,0,0,0,0,0,0.176743757239529,0,0,0,-0.0758384460356138,0,0,0,0,0,0,0,0.00813049410884503,-0.0702886626933955,0,0.204158213689428,0,0,0,0
X600985.SH,0,0,0,0,0,0,-0.0067481266689817,0,-3.46944695195361e-18,0,0.459493975741388,0,0,0,0,0,0,0,0.0878402305059455,0.198533050906615,0,0,0,0,0,0,0,0,0,0.168793411105127,0.218166782196936,0,0,0,0,0.107543863364287,0,0,0,0,0,0,0,0,0,-0.121474383698949,0,-0.00293594984933302,0,0,0,-0.00257236588584138,0.0454179414250689,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,-0.00356910456301297,0,0,0,-0.205049622723465,0,0,0,0.118887857460123,0,0,0,0,0.0599651910136792,0,0,0.018171042404921,0,0,0,0,0,0,0,0,0,0.113788407836067,0,0,0,0,0,0,0.010645262316341,0,0,0,0.0603215067198931,0,0.150658487984128,0,0,0,0,0,0.00746714248113455,0,0,0,0,0.0459901075061768,0,0
X000825.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0.0782902972309436,0,0,0.0168077391956996,0,0,0,0,0,0,0.00694448426821935,0,0,0,0,0,0,0,0,0,0.0303502674359164,0,3.46944695195361e-18,0,0,0.0941115635947996,0.0871295052254391,0.0171376086707263,0,0.335603009778185,0,0.0326296593352424,0,0,0,0,0,0,0,0,0,0.0410004511697789,0,0.0142155536395338,0.0204910107388741,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00358875176689133,0,0,0,0,0,0,0,0,0.0214921282051489,0,0,0,0,0,0,0.116806869865233,0,0,0.123661553120194,0.10393775804787,0,0,0,0,0,0.120116785688952,0,0,0,0,0.00707144393389701,0,0,0,0,0,0,0,0.0844039929678278,0,0,0,0,0.0124502141408173,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.141510606696936,0,0,0,0.143108527955821,0,0,0,0,0,0,0,0,0,0,0.0160236121385183,0,0,0,0,0.0700627893630427,0,0.22813572051057,0,0,0,0,0,0,-0.141209164609021,0.0459949351133493,0.204501975259203,0,0,0,0,-0.106422658362147,0,0,0,0,0,0,0,-0.436006493030782,0,0,0,0,-0.0853785165496257,-0.107317787973839,0,0,-0.169685335432454,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164815841199752,0.0602853328689802,0,0,0,0,0,0,0,0,0,0,0.341858320688926,0,0,0,0,0.311193129353612,0,0,0,0,0,0,0,0,0,0,-0.421342072794578,-0.254034306674749,0,0,0,0,0.590149194769008,0,0,0,-0.674535793830983,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319294491681436,0,-0.151936298763439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751856884797639,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0372923260374753,0,0,0,0.0989970904529085,0,0,0,-0.0375194469370061,0,0,0,0,0.0112082211571964,0,0,0,0,0,0,0,0,0,0,-0.060062854502305,0,0,0,-0.0588183101480219,0,0,0,0,0.0139852085396544,0,0,0,0,0,0.0338003709846071,0.0138503564947146,0,0,0,0,0.0121683808542578,0.00759738179822584,0,0,0,0.0366832032705329,0,0
MKreturn,0,0,0,0,0,0,0.00666020752123184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524918519307889,0,0,0,0,0,0,0,0,0.077136886539222,-0.00405539233670707,0,0,-0.0415817249386696,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.178577754988515,-0.0250463767211789,0,0,0,0,-0.00321541839008938,0.0104977258766148,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0032855752964996,0,0,0,0.0115145631282071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017890040534956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215423508919115,0,5.36079811803179e-05,2.71050543121376e-20,0.0148354930410896,0,0,0,-0.0173604969212106,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0126843200724297,0,-1.21939547116815,0,0,0,0,0,0,0,0,-0.895463008421657,0,0,0,0,0.125023666551265,0.765581304582622,0,0,0,0,0,0,0,0.226158848455668,0.0387415940912434,0.981900794747209,0,0,0,0,0,0,0,0,0.0972518274318716,0,0,0,0,0,0,0,0.316244095349807,-0.210078312777654,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0187029329781453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313696472203263,0,-0.000112096898278008,0,0,-0.0031692325031164,0,0,0,-0.00122228115686994,0,0,0,0,0,-0.00457023513368981,0,0,0,0,0,0,0,0,0,0,0,0,0.0136021283123134,0,0,0,0,-0.0468728338518968,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0337625973354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380856851036811,0,0,0,0.0209601871615439,0,0,0,0,-0.00155625306027018,0,0,0,0,0,0,0,0.00625105428737007,0,0,0,0,0,0,0,-0.00105211410083776,0,0,0,-0.0842046081490709,0.0262940247315267,-0.0549849751619202,0,0,0,0.0305042666518143,0,0
