,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601991.SH,X600688.SH,X600886.SH,X600157.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X000539.SZ,X600583.SH,X000709.SZ,X000027.SZ,X601158.SH,X000883.SZ,X601992.SH,X600309.SH,X002075.SZ,X000898.SZ,X000629.SZ,X600021.SH,X000060.SZ,X600352.SH,X000792.SZ,X600307.SH,X600489.SH,X600547.SH,X600808.SH,X600863.SH,X000825.SZ,X002353.SZ,X600098.SH,X600022.SH,X600008.SH,X600578.SH,X600660.SH,X002470.SZ,X601918.SH,X000878.SZ,X600623.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.602911690883645,0,0,0.0143529419541725,0,0,0,0,0,0,0,0,0,0,0,0.0185724825395051,0,0,0.00204023912951621,0,0.0567326335167531,0,0,0,0.0606264069343346,0,0,0,0,0,0,0,0,0,0,0.000613972900002899,0,0,0,0,0,0,0,0,0,0,0,0.0392538155531474,0,0,0.00657499780325838,1.0842021724855e-19,0,0,0,0,0,0
X600028.SH,0.495207786436412,0,0,0,0.0455035970920259,0.0443238958470466,0,0,0.0188567628981882,0,0,0,0,0,0,0,0,0,0,0.0620669194372702,0,0,0,0,0.0430130374423521,0,0,0,0,0,0.0148508415173826,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0135481381390876,0,0,0,0.110942138869518,0,0,0,0,-0.00299954707376672,0.00535357405200216,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.216824368978069,0,0,0,0.105356806591399,0,0,0.0323798708959233,0.0480029683761109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155281507174684,0,0,0.122639891685107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13159432293631e-05,0,0,0,0,-0.0208923739845749,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.133182689047103,0,0,0.00472512080311133,0,0.014219860505728,0,0,0,0,0,0,0.280372708231078,0.165194817276729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370497820629432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910956911453081,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0337321584663686,0.0253438266037254,0,0,0,0.145899760936291,0.0128708714672841,0.0537311897383168,0,0,0.062124166021582,0,0,0.0126182563549271,0,0,0,0,0,0,0,0,0,0,0.0839903565820121,0,0,0,0,0,0,0,0,0.102533923300427,0,0,0,0,0.206395372702547,0,0,0,0,0,0,0,-0.00652607021073584,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.121276941149927,0,0.0990586347434228,0.0284483330743987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145141679168868,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101311302641436,0,0,0,0,0,0.0331124456894551,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0943891514294651,0,0,0.0434411795885237,0,0,0,0,0.028558571884422,0,0,0,0,0,0,0.166157701540405,0,0,0,0,0,0,0.159859656050271,0,0.043377077709179,0.101277727511943,0,0,0,0,0,0.0617130603535215,0,0,0,0,0.0564589857352,0,0,0,0,0.0417345810160893,0,0,0,0,-0.00138667157077821,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0192941131344532,0,0,0,0.124055527757554,0,0.0679150932673425,0,0.110923347578566,0.00305187942387224,0,0.0542808902961574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103600751288821,0,0,0,0,0,0,0,0.225959416781978,0,0,0,0.0484267772300915,0,0.162625659074989,0,0,0,0,0,0,0,0,0.0100984279113854,0,0,0,0,0,0
X601600.SH,0,0.00389379725099433,0,0,0,0.109978315014922,0,0,0,0,0.0612874549309186,0,0,0.040664736740149,0,0,0,0.0634219734982194,0,0,0,0,0,0,0,0,0,0,0,0,0.184529212600301,0,0,0,0,0,0.191475254337892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979499316119963,0,0,0,0,0,0,0
X600585.SH,0,0,0.149015858881239,0,0,0,0,0,0.0666516612475957,0,0,0,0.245469899918556,0,0,0,0,0,0,0.018439069375864,0,0,0,0.0879343144376221,0.121202008083207,0.075395430239927,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0187665122153701,-0.0176308400910902,0,0,0,0,0,0
