,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X300072.SZ,X600660.SH,X600795.SH,X601992.SH,X002466.SZ,X600516.SH,X600547.SH,X601991.SH,X600111.SH,X000898.SZ,X600886.SH,X600176.SH,X002460.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000553.SZ,X600352.SH,X000792.SZ,X601699.SH,X600027.SH,X002271.SZ,X000825.SZ,X000830.SZ,X000983.SZ,X600489.SH,X600808.SH,X000959.SZ,X002092.SZ,X600219.SH,X600299.SH,X000408.SZ,X601158.SH,X600583.SH,X002110.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.311566814654908,0,0.0240254309426005,0,0,0,0,0,0,0,0,0.026948034623167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374371845176296,-0.0268183850538067,0,0,0,-0.0610005340140748,0,0,0,0,0,0,0,0.0364419864836148,0,0,0,0,0,-5.42101086242752e-20,0.00941783690961744,0,0,0,0,0,0
X600028.SH,0.147048506643162,0,0,0,0,0,0,0,-0.0163564497754185,0,0.349497870841015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569142731577702,-0.117834027922219,0,0,0,0,0,0,0.0220108892934483,0,0,0.160121536040072,0,0,0,-0.0117934106809357,0.0208269133213098,0,0,0,0,0,0
X601088.SH,0,0,0,0.108113670258652,0.18631851227135,0,0,0,0,0,0,0,0,0,0,-0.00596810101083667,0,0,0,0,0,0,0,0,0,0.0140289341771719,0,0,-0.0352793412696897,0,0,0.0966096660718069,0,0,0,0.153140807452432,0,0,0,0,0,0,0,0,0,0,-0.00670223566541462,0,0,0,0,0.024441414371284,0,0,0,0,0
X600019.SH,0,0,0.0957455488497477,0,0.249734837882005,0,0,0,0.0585485581934787,0,0,0,0,0,0,0,0,0.0752047763350876,0,0,0,0.460696516143705,0,0.0437203953391397,-0.15180368405293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122384489135684,0,0,0,0,0,0,0
X600585.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0.275097534297584,0,0,0.188887896456099,0,0,0,0,0.0445426448736019,0,0,0,0,0,0,0,0,0.20969845911092,0,0,0.148540632705377,0,-0.305685248149561,0.0139701109576758,0,0,0,-0.0842686352671735,0,0,0,0,0,0,0.0996245631833933,0,0,0,0.0346683975330082,0,0,-0.0193052763796606,0.0242184148400579,0,0,0,0,0,0
X600010.SH,0,0,0,0.0104401129766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326113673224625,0,0,0,0.0583023835302673,0,-3.46944695195361e-18,0,0,0,0,0,0.0363567178916107,0,0.201459590106916,0.0267972713124336,0.129418404250066,0,0,0,0,0,0.00772858734992914,0,0,0.017628603888679,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0291292396798688,0,0,0,0.0434446196377549,0,0,0.00592542797523788,0,0.0228870628136876,0,0,0,0,0,-0.0790700960240081,0,0,0,0,0,0,-0.0267745074501641,0,0.0790979411457135,0,0.0155959371757659,0,0,0,0,0.00480140113497012,0,0,0,0,0,-0.0285005107585245,0.0455733584680321,0,0,-0.00416083276032024,0.0108687407801925,-0.0790633843305598,0,0,0,0,0
X600309.SH,0,0,0.134441845111211,0,-0.0769821488421592,0,0,0,0,0,-0.220703069870881,0,0,0,0,0,0,0.00518553084763805,0,0,0.00508111068307763,0.0355011017373671,0,0.000725263485508609,0,0.193363939973503,0,0,0,0,0,0,0,-0.0838050690421648,0,0.00160714403219695,0,0,0,0,0,0,0,0,0,0,-0.0352745182873186,0,0,-0.0505491952700581,0.0730467600831641,0,0,0,0,0,0
X600188.SH,0,-0.18553873273839,0,0,0.291399690235117,0,0.0314692998297304,0.0571478667876654,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.191325410025218,0.0794534097081459,0,0,4.33680868994202e-19,0,0.0899286510150981,0.330773286584708,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0743898235379074,0,0,0.0253382677942359,-0.0209861237474077,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.112002689179193,0,0,0,0.0419482896708999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447164284001484,-0.0413054088693924,0.0524521526601727,0.0715434061415781,0,0,0.0170184252687462,0,0.0408553343800854,0,0.0807940696337869,0,0,0,0,0,0,0,0,0,0,0,0.00457884026139003,0,0,0,0,0,0
X600688.SH,0,0.388284851146461,0,0,-0.0862586370842559,0,0,0,0,0,0,0,0,0,0,-0.0835759777793423,0,0,0,0,0,0,0,0,0,0.144546350468543,0,0,0,-0.02544660615885,-0.0122586905254898,0.0815401212581709,0,0,0,0.0461698293779705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067087348093366,-0.00724585034981924,0.133427035255862,0,0,0,0,0
X600362.SH,0,0,0,0.412706995797162,0,0,0,0,0.0183550138037586,0,0,0,0,0,0,0,0,0.0756812864871563,0,0,0.185995250624459,0,0,0,0.0478343247009828,0,0,0,0.0766026181429774,0,0,0,0,0,0.169401095260883,0,0,0,0,0,0,0,0.0449792208930382,0,0,0,0,0,0,0,-0.0500369898715173,0.0715393509638343,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0306754040023889,0,0,0,0,0,0,0,0,-0.0504359381740548,0,0,0,0,0,0,0.127859260232638,0,0.0725945623524277,0,0,0,0,-0.0461445862304002,0,0,0,0,0.031328490899573,0,0,0,0,0,0,0,0,0,0,0,0.0833761863772315,0,-0.0237210459497925,0.0369522696824762,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.155423782530971,0,0,0,-0.0610287747631168,-0.100256015554216,0,0,0,0,0,0.109050707148875,0,0,0,0,0,0.139851267481426,-0.00680053567302405,0,0,0,0,0,-0.023150453439755,0,0,0.313494851196965,0,0,0,0,0,0,0,0,0.00555628899891009,0,0,0,0,0.0488938059424008,0,-6.7762635780344e-21,-0.0260101502049556,-0.128853867699236,0,0,0,0,0
