,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X002466.SZ,X601991.SH,X600660.SH,X600547.SH,X600886.SH,X300072.SZ,X600111.SH,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X002460.SZ,X000898.SZ,X600339.SH,X000959.SZ,X600489.SH,X002092.SZ,X600808.SH,X600352.SH,X601158.SH,X000630.SZ,X600219.SH,X000883.SZ,X002271.SZ,X000983.SZ,X600176.SH,X000792.SZ,X000723.SZ,X600299.SH,X600578.SH,X600549.SH,X000408.SZ,X000060.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.00108362977930819,0,0,0,0.143019344606493,0,0,0,0,0,0,0,-0.0802608233341244,-0.0179513139394519,-0.0133116371387591,0,0,0,-0.0399152577584296,0,-0.0429714062154949,0.0398475181563289,0,0,0,0,0,0,-0.0177307707963612,0,0,0,0,0,0,0,0,0,0.0810907022257635,0,0,0,0,0,0,0.00579174877810397,0,0,0,-0.0184532482310635,-0.00902761783634082,-0.0401295522502367,0,0,0,-0.113736739602872,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.28972417911659,0,0,0,0,0.161608341858382,0,0,0,0.0677003345738844,0,0,0,0.06383021011468,0,0,0,0,0.0463181831488861,0,0,0,0,0,0,0,0,0,0,0,0.0487416212499111,0.182822419211871,0,0,0,0,0,0,0,0.0538400916243854,0,0,-0.00862715132502068,-0.00976338179560854,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780230810614085,0,0,0,0,0.062466036895862,0,0.0416767953502374,0,0,-0.0482324659797735,0.00700020682948302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124367199662846,-0.0151256621630546,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0703906164952733,0,0,0,0.0475993490815802,0,0,0.0527764464769868,0.00571691697941218,0,0,0.0352869608112628,0,0,0,-0.0650569217467465,0.333719071673515,0,0,0,0,-0.206667998191231,0,0,0,0,0,0,0,0,0,0,0.47597458144927,0,0,0,0,0,0,0,0,0.0277758678757008,0,-0.0169197482219739,-0.016444227277505,0,0,0,0.154993631480838,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828842209086035,0,0,0,0,-0.0632514175570343,0,0.0490671726747189,0.670850730976358,0.0609416104472972,0,0,0,0,0,0.150677278325132,0,0,0.182071678537123,0,0,0,0,0,0,0,0,0,0,0.15800708536209,0,0,0,0.304073044604793,0,-0.0125592110109831,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516506418960324,0,0,0,0,0,0,0,0,0,0.584994413973991,0,-0.0358106117613088,-0.0433938937186313,0,-0.070832690793081,0,0,0,0,0,0,-0.00803873962416373,0.172626594043845,0,0.138421274704478,0,0,-0.134343929877987,0,-0.198653505988437,0.113872473958737,0,0.0704549319938713,-0.0128064414408562,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177260539824906,0,0,0,0,0,0,0,0.0276375951244796,0,0,0,0,0,-0.0382500017278161,0.251953487486348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658431656323253,0,0,0,0.00793385357424475,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.103133989086378,0,0,0,0,0,0,0,0,0,0,0.0126830614510118,0,0,0,0,0.0283547230374627,-0.0947699904274646,0.0261595772979454,0,0,0,0,0,0.00677584328149317,0,0,0,0,0,0,0,0,0,0.176108503457216,0.0171973329091048,0.0360165222620085,0,0.0209033061491119,0,0,0,0.170301158151093,0,0,0,0.0147923508504734,-0.0318941774992818,0,0,0,-0.211605477424531,0,0
X600547.SH,0,0,0,0,0,0,0.311261423955355,0,0,0,0,0,0,0,0,0.116417831156715,0,0,0,0,0.073189683582315,0,0,0,0,0,0.00716342343881982,0,-0.115800094716061,0,0,0,-0.0146640176584547,0,0,0,0,0,0,0,0,0,-0.0155160007806255,0,0,0,-0.214809745986547,0,0.26991537006695,0,-0.0578894220666955,0.123028945919476,0,0,0,1.39113863455415,0,0
X600886.SH,0,0,0,0,0.0763307574457408,0,0.116001423337396,0,0,0,0,0,0,0,0,0,0,0.12611890158781,0,0,0.043822783024244,0,-0.0509431927897295,-0.0238888592736365,0,0.091744462847233,0,0,0,0,0,-0.013446010021041,0,0,0,0,0,0,0.0685188198241405,0,0,0,0,0,0,0,-0.0150322866388298,0,-0.0288256010768216,0,0.00446470355809462,-0.00733263379090314,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.666320912542404,0,0,0,0,-0.159002680665672,0.183368327653646,0,-0.102998933874566,0.570833220421905,0.217732565018485,0,0,0,0.428575546894556,0.3093639870794,0,0,0,0,0,0.0601440743125016,-0.871664755471909,0,0.0812823162016046,0,0,0,0,0,0,0,0,-0.195253408767371,0,0,0,0,0,-0.130077902919819,-3.46944695195361e-18,0,0,-0.0751019745996629,0.188515884018412,0,0,0,-1.73472347597681e-18,0,0
X600111.SH,0,0,0,0,0,0.439984535877168,0,-0.0119411876211953,0,0,0,0,0,0,0.0413652952056151,0,0,0,0,0,0.142183781725368,0,0.10644891903132,0,0,0,0.0512254652933632,0,0,0,0.12167463129287,-0.0152892065279072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24830797207613,0,0.017478891591355,0,0,-0.0109213840268671,0.0344673519867641,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.333532184935815,0,0,0,0,0,0.00566839367360979,-0.205499146181211,0,0,-0.0780691138957773,0,0,0,0,0.281713209290532,0.140378577818416,0,0,0,-0.164819471829493,0,0,0,0,0,0,0,0,0.121157486086362,0,0,0,0,0,0,0,-0.00858740027973717,0,-0.00280013770514273,0.059133429598548,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176534280796434,0.429222535459534,0,0,0,0,0,-0.000752192064302949,0,0,0,0,0,-0.0116467593250942,0,-0.00771161909014656,0.30081196013954,0,0,0.118084035060427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381781524384452,0,0.053813266108935,0,0.0135798818750203,-0.0362276181604059,0,0,0,0,0,0
X600157.SH,0,-0.116449781745148,0,0,0,0,0,0,0,0,0,0,0,0,0.105768066668729,-0.0192053972275024,0.00610971307578743,0,0,0,0,0.0983590068321446,0,0.0457613927995295,0,0,-0.0658309968856021,0,0,0,0.0102598237038309,0,0,0,0,0,0,0,0,0.0334428266051951,0,0.0460498838216825,0.0481416036092362,0.053001394372198,0,0.0324356479667566,0,0,-0.0306001929617574,0.0576273793830768,-0.0115986057449554,0.0177952387893572,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0925977483992362,0,0,0.213048329907858,0.00319866670891574,0,0,0,0,0,0,0,0,0,-0.0455749577475938,0,-0.0113189636281933,0.100070239293193,0,0,-0.179319809776786,0,0,0.206562273352046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324950154406923,0,0,0,0,-0.0182391051993606,-0.022349155694975,0,0,0,-0.0645285010364892,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0462187803557585,0,0,0,0,0,0,-0.0842052398297202,0.978489242579892,0,-0.193795350268341,0.0843031643312933,0,0,0,0.117814661668988,0,0,0,0,-0.167484397966035,0.185769948139481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872156241758996,0.0471221577478714,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.105848505373876,0,0.0833384435145459,0,0,0,0,0,0,0,0,0,0,0.101967780452421,0,0,0,0,0,0.109817142283414,0,0,0,0.256438920625753,0,0,0,0,0,0,0,0,0.0256936129983282,0,0,0,0,0.0139979947412245,0,0,0,-0.0188700223579013,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.216757520767274,0,0,0,0,-0.269196759703324,0,0,0,0,0,0,0,0,0,0,0,-0.091950959666702,0,0,0,0.0308294247414085,0,0,0,0,0,0.619434634381479,0,0,0,0,0,0,0,0,0,0,0,0,0.0743633510328495,0.237285421082394,0,0.28927481788255,0,-0.0161184095148108,-0.0431823108051179,0,0,0,0.385942604678224,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253078887021717,0,0.123879625019963,0,0,0,0,0.0507578546221892,0.0153536629199756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104757224424521,0,0.166356368379367,0,0,0,0.00578339601265995,0,0,0.0713758343275767,0,-0.0101062677645951,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.213315393218412,0,0,0,0,0,0,0,0,0,0,0,0,0.140645637775935,0,0,0,0,0.0699482157190795,0,0,0,0,0,0.0860725475537729,0,0,0,0,0,0,0.00829606475328061,0,0,0,0,0,0,0,0,0,0,-0.0106353327400257,-0.0388068843767765,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00483942098776841,0,-0.0527324389618792,0,0,0,0,0.0702798370182481,0.220689253880781,0,0,0,0,0.107715399517263,0,0,0,0.0142486705993029,0,0,0,0,0,0,0.0755637567102005,0.0874745788292914,0,0,0.103924611467644,0,0,0,0,0.0509084796093834,0,-0.0237217770714224,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.290847409887744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277644218972714,0,0,0,0,0,0,0,0,0,0,0.0586793196846215,0.0333072027445427,0.083103453261973,0,0,0,0,0,0,0.0495021496928571,0,-0.0268688126088124,0.0555184439625517,0,0,0,0,0,0
X600352.SH,0,-0.0555690213089228,0,0,0,0,0,0,0,0,0,0,0,0,0.116474191215457,0,-0.00449551862702241,0.00517974954455621,0,0,0,0,-1.73472347597681e-18,0,0.059577523838605,0,0.0370395929029046,0,0,0,0,0.135760478986261,0,0,0,0,0,0,0,0,0.0402123651736604,-3.46944695195361e-18,0,0,0.0727522713084432,0,0,0,0,0,-0.0192388579636903,0.00593074873944117,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356089628811087,0,0,0,-0.0337477644752039,0,0.00286534709431843,0,-0.0398227791177851,0.0237444328766997,0,0,0.0284507418802564,0,-0.0927714426808759,0,0.121633016777711,0,0.155423445004841,0,0,0,0,0,0.0488111894841519,0,0,0,0,0.028215471917163,0,0,0,0,0,0,0.00732640259238307,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289590270157028,-0.00722902108575315,0,0,0,0,0.061711692980381,0,0,0,0,0,0.0398234069001454,0,0,0,0.00815731476075349,0,0,0,0,0,0,0.137032457937053,0,0,0,0,0,0,0.0709309974504616,0.0976236561357486,0.0419781380792384,0,-0.0142109873717372,0.0204697689525397,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089311149535323,0,0,0,0.0152965332319783,0,-0.0275799720260433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103126615589116,0,0,0,0,0,0,-0.0179939444075524,0,0,0,-0.0241732066355066,0.0338475039539617,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.016834868909654,0,0,0,0,0,0,0.0545234655498182,0,0.0156031467771625,0.0207368550975772,0,0,0,0,0,0.00444739346247554,0.0191295397413608,0,0.025551793330288,0,0,0.05262988904674,0.00288297663000516,0,0.0621343377378956,0,0,0,0,0,0,0,0,0,0.0647124462031787,0,0.0966291485748847,0,0,0,0,0.00432822751478629,0,-0.01618619188016,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.168871683350399,0,-0.111882824470028,0.0883589246888058,0,0,0.177854115460682,0,0,0.113419022249808,0,0,0,0.387011799532031,-0.007821667936941,0,0,0,0,0,0,0,0,0,-0.0383758534443125,0,-0.0771244615812473,-0.139599442796348,0,0,0,0,0,0,0,-0.326312807157178,0,0,0,0,0,0,0,0,0.142716180113357,0,-0.000865101503780854,0,0.0694985481647384,0,0,-0.0311976978401769,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18388024341825,0,0,0,0.156562656243719,0,0,0,0,0,0,0.129175606169307,0.0114592553282877,0,0,0,0,0.0957994284314136,0,0,0,0.313793435085909,0,0,0,0,0,-0.0662763767759019,0,0,0,0,0,0,0,0,0.123157103153921,0,0,-0.0133511529623992,-0.0425235964556569,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.308181157334893,0,0,0,0,0,0.0560870523145836,0.153939120572689,3.46944695195361e-18,0,0,0,0,0,0,0.0445604476364441,0,0,0,0,0,0,0,0,0.0430104210610798,0,0,0,0,0,0,0,0,0,-0.0420121901006116,0,0,0,0.101254440607005,0,0,0,0,0.00722097204286338,0.0685696139006185,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253392922254358,0,0,-0.120287317626,0,0,0.315178393007224,0,0,0,0,0,0,0,0.00709127513312679,0,0.328745479005051,0,0,0,0.131216277602337,0,0,0,0,0,0,0,0.425658269629307,0,0.020454244274402,-1.73472347597681e-18,0,0,0,-0.0138466588126872,0.06093168682861,0,0,0,-0.186544321428019,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.145315457859805,0,0,0,0,0,0,0,0,0,0.121150412524664,0,0,0,0,0,0,0.178962655723122,0,-0.130629131449814,0,0.109782266869521,0,0,0,0.0755402037604025,0,0,0,0,0,0,0,0,0,0,0,-0.0352507651090801,0,-0.174463045556045,0,0.0428567476752243,0,-0.0126278392843193,0.0153568713618815,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464352114831222,0,-0.00837455225815621,0,-0.0579307880300016,0.115595899945846,0,0,0,-0.146651772935831,0,0.431277828694349,0,-0.0405769447320115,0,0,0,0,0.0842390611774873,0,0,0,0,0,0,0,0,0,0.387070522941835,0,0,0,0,0.0728722695203456,0,0,0.112093692054287,-0.018125669479233,0.0930466093152867,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0174486434165623,0,0,0,0,0,0,0.176165861362042,0,0,0,0,0,-0.0595925150498709,0,0,0,0,0,0,0,0.0164006339374615,0,0,0.0270084930969345,0,0,0,0,0,0,0,0.161159056461411,0.0726779885187594,0,0,0,0,0,0,0,0,0,-0.0138141685704702,-0.0139145534159089,0,0,0,0.123353783617529,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.152970403427484,0,0,0,0,0,0,0,0,0.402165478598783,0,0,0,0,0.0112445392400999,0,0.0615694427204082,0,0,0,0,0,0,0,0,0,0,0.0866508078864748,0.39461494880047,0,0,0,0,0,0,0,0,0,-0.00439501461168803,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643450901426889,0.192628371140221,0,0,0,0,0,0,0,-0.0278069120189156,0,0.327917861590866,0,0,0,0,0,0,0.589430260302982,0,0,0,0,0,0,0,0,0,0,0,0,0.122590740731121,0,-0.0366707713984605,0.0192417429543893,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0962785368622531,0,0,0,0,0,0,0,0,0.00222266532217751,0,0.00697747625456085,0,0,0,0.0636188994669097,0,0.0196422773124534,0,0,0,0.251227962740657,0,0,0,0,0,0,0.112223585705269,0.105100094368665,0,0,0,0,0,0,0,0.0952235980948733,0,0.00296973053939296,0.00785225677079431,0,0,0,0,0,0
X600008.SH,0,0,-0.363128545226202,0,0,0,0,0,0,0,0,0,0,0,0.617564378345791,0,0.071356302044381,-0.0902822031217813,0,0,0,0,0,0,0,0,0,0,0.0556163422757337,0.207537682918308,0,0,0,0,0,0,0,0,0,0.0487824560234477,0,0.0218043383818227,0,0,0,0,0.117164351525751,0,0,0,-0.0213234579625249,-0.00414467191181139,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.20887234365179,0,0,0,0,0,0,0,0.0918313540340488,0,0,0,0,0,0,-0.0834352472767596,0,0,0,0,0,0,0,0,-0.0652780088433268,-0.00546083954982212,0,0,0,0,0,0.170320362780371,0,0,0.120973679669042,0,0,-0.164844333340425,0,0,0,0,0,0.0231832779441247,-0.0592235001624871,0,0,0,0,0,0
Slope,0,0.82765910647137,0,0,0.321391375494087,0,0,0,0,0,0,0,0,0,0,-0.399574375868451,0,0,0,1.68886501359523,0,0,0,0,0,0,-0.0383189817841692,-0.445727849319084,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16,0,0,0,0,0,0,0,0,0,0,0,0,1.93807938496506,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.0416262555778629,0,0,0,0,0,0,0,-0.28392245614815,0,0,0,0,0.656214332780868,-0.685233960494774,0.296028762168424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533410630418548,0,0,0,0,-2.53279591590208,0,0
RealEstate_excess,0,0,0,0,0,0,-0.172584597587497,-0.101844025242,0,0,0,0,0,-0.0537780715760773,0,0,0,0,0,0,0,0,-0.115183550938584,0,0,0,0,0,0.0246136979009364,0,0,0,-0.020378872168392,0,0,0,0,0,0.0323841953329917,-0.196938165314271,0,-0.0293810330943668,0,0,0,0,0.0385833479711442,0,0,0,-0.0256711385436481,0.011071930472971,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0612262320063376,0,0,0,0,0,0,0,0.0479377076054774,0,0,-0.0279590779401377,0,0,0,-0.0428372677994762,0,-0.0395459133244538,0,0,0,0.00497596918628493,0,0,0,0,0,-0.0247933521466238,0,0,0,0,0,0,-0.00745868837966712,0,0,0,0,0,0,0,0,0,0,0.00322687327601991,-0.00781681987702602,0.0416630753209068,0,0,0,0,0
MKvol,0,-0.00200927209586981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000222746672161295,0,0,0,0,-0.000408011243721697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46156531613118e-05,0,-0.000284656347815983,0,0,0.0011395154083595,-0.00128969399739133,0,0,0,0,0,-0.000855343466682747,0.00111022511166696,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174601754644934,0,0.0626750573115408,0,0,0,0.0474343491182608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352838566666437,0,-0.0519794380948249,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0208500254189282,0,0,0,0,0.00915768334703866,0,0,0,0,0,0,0,0,0,0,-0.0363042056317417,0,0.0175006894869528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124410251732722,0,0,0,0,0,0,0.00510071229600152,0,-0.00268669419364723,-0.0101256348885051,0,0,0,0.145451147934876,0,0
CarbonVol_Hubei,0,0,0,0,-0.00621116223655276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512424459412285,0,0,0,0,0,0.0112980761297406,0,0,-0.0106514817102992,0.00225499778007896,0,0,0,0,0,0,0,0,-0.008885035315726,0,0,0,0.00474452926541491,0,0,0,0.00440322584515501,0.0030209441934245,0,0,0,0,-0.108715990604637,0,0
