,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600886.SH,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X002271.SZ,X000877.SZ,X601699.SH,X600489.SH,X600803.SH,X600027.SH,X000983.SZ,X000807.SZ,X601991.SH,X600176.SH,X000786.SZ,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X300037.SZ,X600612.SH,X600688.SH,X000629.SZ,X600801.SH,X600157.SH,X000959.SZ,X600096.SH,X002128.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.203570709235771,0,0,0,0,0,0,0,0,0,0.166316215713315,0,0,0,0,0,0.17888859593371,0,0,0,0,0,0,0,0.319915039986376,0,0.0144481154329225,0,0,0.0438462648707573,0.0901585167170959,0,0,0,0,0,0,0,0,0,0,0,0,0.0613526916550842,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00192410681712548,0,0,0,0,0,0,0,0,0,0,-0.0206135926730524,0,0,0,0,0,0,0,0,0,0,0,-0.0346011009330215,0,-0.0453466078240349,0,0,0.114250781372779,0.145988744269406,0.00584569248845224,-0.00600114930075759,0,0,0,0.0753611505661808,0.0867339160850447,0.0277254059013857,0,0,0,0,0,0,0,-0.0516570941581731,0,0.0281350898457863,0,0.211799496556262,0,0,0,0
X002460.SZ,0.0773298120587121,0,0,0,0.108517956667598,-0.062489410210177,0,0,0,0,0,0,0,0.831186673917325,0,0,0.00460361362145676,0,0,0,0,0,0,0,0,0,0,0,-0.0762291963120534,0,0,0,0,-0.0183529828279362,0,0,0,0,0,0,0,0.142677353997155,-0.0999730865975758,0,0,0,0,0,0,0,0,0.00920702999842207,-0.0285144715401814,0,0.0174366086693201,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.718549822491377,0,0,0,0.0527147816418543,0,0,0,0,0,0,0.104614804319266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026619729025799,0,0.131781556690684,0,0,0,-0.142609615868728,0,0,-0.0178745820629932,0.0334091355862088,-0.0623845350297715,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.131215011057678,0,8.93994226847417e-05,0,0,0,0,0.343248337287792,-3.46944695195361e-18,0,0.0214135854198435,0,0,0,0.0645832411060998,0,0,0,0,0,0,0,0.0120563873270459,0.0175689746118299,0,0,0,0,0,0,0,0,0,0,0.0152661563039072,0.0158697185898734,0,0,0,0,0,0,0,0,0,-0.0445882481358132,0,-0.0124082550585701,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0215143532675315,0,0.265414237342672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972731021110487,0.31345270493429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103287532322456,0,0,0,0,0,0,0,0,-0.00305142079052029,-0.016508871112477,0.0655491104351282,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.151909529314574,0,0,-0.0235576248418633,0.283111225675049,0,0.1640004268925,0,0,0,0,0,0,0,0,0.0227542638020137,0,0,0,-0.0862603926799879,0,0.0663251092925885,0.0888009347267848,0,0.0174892208557579,0,0,-0.04605440766142,0,0.0189567881066809,0,0,0,0,0,0,0,0,0.302190381038703,0,0,0,0,0,0,0,0.0237880572833593,0,0,0,0,0,0
X000708.SZ,0.177897264039387,0,0,0,0,0.0922809201749922,0.0757170711616476,0.0191497554482703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155162997145024,0,0.292707534360583,0,0,0,0,0,0,0,0,0.0537756948733991,-0.306363929050683,0.243484662699361,0,0,0,0,0,0,0.0261134089343947,0,0,0,0,0,0,0,0,0.0525366810575505,0,0.0170936434584811,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669750925007243,0,0,0.263616885489836,0,0,0,0,0.122784564699616,0,0,0,0,0,0.0560056125873605,0,0,0,0,0,0,0,0.0231367163667774,0,0,0,0,0,0,0.00694053471243268,0,0,0.00085582130830067,0,0.217405830324465,0,0,0,0.0356806801146496,-0.0442695106440549,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0345932426439309,0.160785796480101,0,-0.027608195212875,0,0,0,0,0,0,0.274327975810337,0.0517397104581996,0,0,0,0,0,0,0,0,0,-0.0221631889426554,0,0,0,0,0,0,0.0470883957725137,0.0720068655332904,0.0539767123647079,0.0278563953116626,0,0.0825482610590808,0,0,0.0639764481707228,0,0.0939040254730771,0,-0.00265566465231899,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0400786082847921,0.0226887114199372,0,0,0,0,0,0,3.46944695195361e-18,1.73472347597681e-18,0,0,0,0,0,0,0,0.0146802234444498,0,0,0,0,0,0,0.158135305790596,0,0,0,0,0,0,0.0418198842542477,0.226269443811808,0.17173282630313,0,0,0,0,0,0,0,-0.0190289176162777,0,0,0,0,0,-0.00735577500065963,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105286650079171,0,0,0,0,0,0,0,0.00313728628826718,0,0,0,0.233161539193739,0,0,0,0,0,0,0,0,0,0,0,0,0.235872817498969,0,0,0,0,0,0.19339110298771,0,0,-0.0596892673500708,0.0186811621448812,0.00965801217742984,-0.0268141241190332,0,0,0,0,0
X600362.SH,0,0,0,0.0176940788814493,0,0,0,8.67361737988404e-19,0,0,0.0550859188422921,0,0.011021690848161,0.0442777768427197,0,0,0,0,0,0.0830440315920866,0,0,0,0,0,0,0,0.0392598826303936,0,0,0,0,0,0,0.0393925257611078,0,0,0,0,0,0,0,0.0285241930180436,0,0.068839985940083,0.127200868093894,0,0.243532884625627,0,0,0.0228985408345362,0.00832885379910104,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0714745659786633,0,0,0,0,-0.0339708841540068,0,0.148166499896352,0,0,0,0.230038442409095,0,0,0,-0.350626964783305,0,0,0,0,0,0.014316930784901,0.00649082459015518,0,0,0,0,0.180924214830233,0,0,0,0,0,0.00758382507427428,0,0.115055672007529,0,0,0,0.332698145825487,0,0,0,0,0.094454451448088,0.0142797737126601,-0.00645023357847432,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528800784466778,0,0,0,0,0,0,0,0,0,0,0,-0.0326279895463613,0,0,0.116445001615517,0.147329091249745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343574708678968,0,0,0,0,0,0.0441219028848942,-0.048789359798594,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.215664031839451,0,-0.415135033249288,0,0,0.264966364812101,0,0,0,0,0,-0.00927414075906527,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.32620194965564,0,0,0,0,0,0,0,0,0,0,0,0,0.184758131790387,0,0,0.024331198702922,0,0,-2.16840434497101e-19,0,-0.00616617155133487,-0.0163672059415532,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0370168331508498,0.552040732218376,0,0,0,0,0,0,0,0,0,0,0,0.00948039934707476,0,0,0,0,0,0,0.0560153073771395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120882813410325,0,0,0,0,0,0.0616317049852161,0,0,0,-0.00600497147668998,-0.0146599381727872,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0507525604276227,0.0942201467151777,0,0,0,0.0119433575977881,0,0.077354326179063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326478032603403,0,0.489212046336058,0,0,0,0,0,0,0,0,0,0,-0.154169156647852,0,0,-0.0192853243859504,0,0,0.0975970381034186,0,0.458043515245306,-0.011647722632319,0,0,0,0,0,0,0
X600027.SH,0.012416404954618,0,0,0,0,0,0,0.374704602599786,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.234808776665002,0.0221152754596557,0,-0.0099999688792929,0,0.1835088092197,0.00894408323921047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332751010511155,-0.0373823291407866,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.00111422350157859,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698188615662899,0.538785197771252,0,0,-0.0776465849076906,0,0,0,0,0,0,-0.0883884767677773,0,0.170659191431408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232317787466617,0.0444295651626012,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.283969352673582,0,0,-0.0744871635301221,0,0,0,0,0,0,-0.296858377239094,0,0,0,0,0,0,0,-0.177868444143721,-0.138276532042771,0,0,0.161782490598617,0,0,0,0.303808596199903,0.0846081758013646,0,0,0,0,0,0,0,0.220868664980103,0,0,0,0,-0.0135469843706974,-0.00760157059460273,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.134953361185091,0,0,0,0,0,0.0433244825458334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164595358250378,0.241034199527967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531264721818006,0,0,0.150885773747532,0,0,0,0,0,0,0.00203452050519519,0,0,0,0,0,0
X600176.SH,0,0,0.138068711181068,0,0,0,0.297906544091383,0.0918915809942061,0,0,0,0,0,0,0,0,-0.347558004827727,0,-0.0616252629215612,0,0,0,0,0.170999886035934,-0.0205151579599788,0,0,-0.0490658719656198,0,0,0.513715031533348,0,0,0,0,0.21951329699908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145372986865287,0.126897704572091,-0.145280001475065,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.151746637189216,0.082117928934625,0.128634555112789,0,0,0,0,0.172142006559903,0,0,0,0,0,0,0,0,-0.0666928572098416,0,0,0.139433257710925,0,0,0,0,0,0.145757644464253,0,0,0,0,0,0,0,0,0,0,0,-0.0194869753156336,0,0,0,0,0,0,0,0,0,0,0.0475902749675836,0,0,0,0,0,0
X000932.SZ,0,-0.187038170772644,0,0,0,0.402179015960027,0,0,0,0,0,0.0730848082957668,0,0,0,0,-0.012751865759062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823613884425176,0.122168273458816,0.28060495427266,0,0,-0.0368322930388522,0.00471725329925987,0,0,0,0,0,0,0
X600160.SH,-0.550144907854312,0,0,0,0.103317399160825,0.0981215511242395,0,0,0,0,0,0,0,0.175045618414751,0,0.644500712229886,0,0,0,0,0.0896790755849499,0,0,0,0.0202206044035047,0,0,-0.133569352597298,0,0,0,0,0,0,0,0,0,0,0,0.0298746913232757,0,0,0.296883773519042,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00329762011216671,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.31362570123627,0,0,0.0787436544293355,0,0,0,0,0,0,0,0,0,0,0,0.140380529832173,0,0.128715719329128,0,0,0,0,0,0,0,0,0,0.040633699801577,0,0,0,-0.00403507691899613,0,0,0,0.0810405511158764,0,0,0,0,-0.0182615037312679,-0.00932552722471285,-0.00608589485736651,0,0,0,0,0,0
X000933.SZ,-0.0420393512395969,-0.0516684376517077,0,0,0.192384225525693,0,0,0,0,0,0,0,0,0,0,0,0,0.0156444014760102,0,0,0.0593893156271677,0,0,0,0,0,0,0,0,0.11234755629177,0.40552010233331,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.215713985517589,0,0.0317525984282348,0,0,0,0,0,0,0,0.143837070235576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830810669515619,-0.0330229463802159,0,0,0,0.0234411586986128,0,0.106697904358812,0,0,-0.0334373854793146,-0.00190590511731735,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.244295153339434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40324728814084,0.191138170622601,0,0,0,0.104211910145154,0,0,0,-0.00336367547925005,0,-0.100176557003135,0,0,0,0,0,0,-0.0302196378179714,0,0,0,0,0,0,0,-0.0283248499279382,0.006195217184622,0.0192493955172187,-0.210308676573755,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0266691049540836,0,0,0,0.159950324253121,0.173894834502789,0,0.231263778197519,0,0,0,0,0,0,0,0,0,0,0.153234293030547,0,0,0,0,-0.149886161175505,0,0.000791414231318289,0,0,0,0,0,0.255556557288082,0,0,0,0,0,0,0.153323391812649,0,0,0,0,0,0.0208498997454448,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.165762582306511,0,0,0,0,0.118375087513693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208669816904486,0,0,-0.0176808529641265,0.0524770262130277,0,-0.113596955849093,0,0,0,0,0,0.00726449057642976,0,0,0,1.73472347597681e-18,0,0,-0.0661921444513955,0,0,0,0,0,0,0,0,-0.0812125311817839,0.108444614512241,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.158811637340028,-0.0203026622827297,0,0.193622093435039,0,0,0,-0.0427455044659151,0,0,0,0,0,0,0,0,0,0,0.295011052620475,0,0,0.126040084577273,0,0,0,0,0,0,0,0,0,0,0,-0.0800674889690482,0,0,0,0,0,0,0,0,0,0,0,0,0.0688405851872555,0.0279757191323567,-0.02935155099265,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0376904363485826,0.107467377682686,0,0,0,0,0,0,0.0730758902763615,0,0,0,0,0,0,0.0807730137604628,0,0.0157439233571793,0,0,0.0486196870549848,0,0,0,0.155013292088413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194076499438222,0,0,0,0.0379293751615562,-0.0401509175216438,0,0,0,0,0,0
X000629.SZ,0.0565375876411814,0,0,0,0,0,0,0,0,0,0,0,0,0.149100472410816,0,0,0.0682980061525563,0,0,0.137862082472913,0.0863788497133432,0,0,0.0203849969491355,0,0,0,0,0.0725963735141058,0,0.125706043387008,0,0,0,0,0,0,0,0,0,0,0,0.0758055128931782,0,0,0,0,0.0569220095945743,0,0,0,0.00141139552001431,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.358868240389483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270366969948454,0,0,0.0168300668845521,0,0,0,0,0,0,0,0.0813087477952974,0,0,0.186860627436931,0.0185436321136876,0,0,0,0.0483417682204574,0,0.00539128690211292,0,0,0,0,0,0,0.0502051739702415,0,0,0,0.0543985046954719,0,0,0,0,0,0
X600157.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.114341106196051,0,0,0,0,0,0,0.0339859481449474,0,0,0.00744625442799935,0,0,0,0.0109150864332478,0,0.0398088280604907,0,0,0,0,0,0.0345965281770258,0,0,0,0,0.0193385989332101,0,0,0,0,0.025754958074124,0,0,0.0605563550330621,0,0.0621934795016691,-0.00536294110291093,-0.0203284614124138,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.25082244770251,0,0,0,0,0,0,0,0,0,0,0,0,0.127861536595239,0,0,0.0533930950073105,0,0,0.0537689117136439,0,0,0.0674393556181345,0,0.0323688570314442,0,0,0,0,0,0,0,0,0,0,0,-0.0369260788210699,0,0.0204715871538078,0,0.138687315862135,0,0,0,0,0,0.00830290746781771,0.000182041975014864,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0533127897690021,0.157703717955943,0,0.112539550222746,0,0,-0.0358038691480344,0.252932050743909,0,0,0,0,0,0,0,0,0.0648068669350916,0,0,0,-0.0415211588769046,0,0,0,0,0,0.168842211319736,0,0,0,0,0,0.0381146408069459,0,0,0,0,0.146800791484052,0,0,0,0,-0.00531171288155871,-0.00211826770023102,0,0,0,0,0,0
X002128.SZ,0.0565009007557275,0,0,0,0.0279101289689502,0,0,0,0.0688667640574384,0.0850885431701521,0,0,0,0,0,0,0,0,0,0,0.0451163174326858,0,0,0,0,0,0,0.00657421163514604,0,0.261319786704681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163233839907981,0,0,0,0.186604770394855,0,0,0,0.0143233310370411,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.11258065902379,0,0,0,0,0,-0.613544828390148,0.0193441730195731,0,1.73472347597681e-18,0,0,0,0,0.0380160135029383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493637511907506,0,-0.102671596648246,0,0,0,0.0439038176978075,0.237736659802712,0,0,0,0,0,0,0,0,-0.00436031452528226,0,0,0,0,0,0,0
Slope,0,0.744351895184484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323043125577772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369916449757773,1.06595246863707,0,-0.208996994301921,0.2853063545274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12915021225294,0,1.24188668753997,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.107343555863968,-0.0578995800512047,0,0,-0.165637308757234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11860072371067,-0.0232497929512665,-0.220029074811484,0,0,0,-3.46944695195361e-18,0,-0.00195025578227418,0,0,0,0.132895206011379,0,0,0,0,0,0.280988316481059,0,0,0,0,-0.133117555163723,0.573641151153252,0,-0.191660302474617,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.211220972960769,0,0,0,-0.119983086707726,0,0,-0.0624895492966881,0,0.0461324078898624,0,0,0,0,0,0,0,0,0,0,0,0.0158184636911013,0,-0.0518654256207089,-0.2138775545973,0.031235508034125,0,-0.110606336202504,0,0,0,0,0,0,0,0,-0.0202894871074174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,3.46944695195361e-18,0,0,-0.0629890153536752,0,-0.016850634638875,0,0.110534067309866,-0.0431033245846821,0,0,0,0,0,0,0.108886479935111,0,0,0,0,-0.0447893672814889,0,0,0,-0.119642707945513,0.032555500087074,0,-0.0299989443111152,0,-0.0646549725382412,0,0,0,0,0,0,-0.00921856591058785,0,-0.141476679541537,0,0,0,0,0,0,0,-0.0210374748725843,0,0.00538620078631764,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00122622600937932,0.00201197718494685,0,0,0,0,0,0,-0.000350697933508117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726921885840331,0,0.00192313538716083,0,0,0.000912391730782592,0,0,0,0.000461467813744031,0,0,0.00083040501899019,0,0.00117124861102364,0,0,0,0,0,0,0,0.000482045007619471,0,-0.00109897079604874,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00123488075752245,-0.010398622767798,0,0,0,0,-0.000618559975273239,0,0,0,0,0,0,0,-0.00782576731172538,0,0,0,0,0,0.00189116019689258,0,0,0,0,0,0,0,-0.0040598709747476,0,0,0,-0.00314565931973565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747674030489846,0.0043060668759595,0,-0.0117124809317281,0,0,0,0
CarbonVol_Guangdong,0,0.000341018976413859,0,0,0,0,0,0,0,0,0.00226421162209552,0,0,0,0,0,0.0016859805050199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003633906428124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00132342453543712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495424375159266,0,0,0,0.00243745288724414,0,-0.00302180556537133,0,0,0,0,-0.00761005569873212,0.00166177016551275,0,-0.00597923490808884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144904254622011,0.0105120145478814,-0.00175821526735062,0,0,0,0,0
