,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X600801.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000786.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X600985.SH,X002353.SZ,X000401.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X000825.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0432309157414912,0.0325589724836721,0.0462237178668291,0,0,0,0,0,0.0336694037121993,0,0,0,0,0,0.00964478593043226,0.0447065821299788,0,0.00546069551936757,0,0,0,0,0,0,0.00185938656159691,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121823924671497,0,0,0.014764281990318,0,0,0,0,0,0,0,0.0139172009505316,0,0,0,0,0,0.0549255072957179,0,0,0,0,0.0749603957076119,0,0.086468338853457,0,0,0,0,0,0.0186524474062067,0,0.0463588546117758,0,-0.029096364236968,0,0,0,0,-0.0130012404720547,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106555145778525,0.144023754960504,0,0,0.00467859724922013,0.0774517169533805,0.042953787769122,0,0,0,0,0,0,0,0,0,0,0,0.118508066956692,0,0,0,0,0,0,0,-0.0453803626611497,0,0,0,0,0,0,0,0,0,-0.00248105504299038,-0.0111838213627197,0,0,0,0.000297332668028165,0,0
X600585.SH,0,0,0,0,0,0.0851955039015837,0,0,0,0,0,0,0.108385036246848,0,0,0,0,0.017770515925251,0,0,0.363485340450625,0.0208633818045154,0,0,0,0,0,0,0,0,0,0,0,0.0146134202572978,0,0,0,0,0,0.0234326022642096,0,0,0.0506470391886048,0,0,0,0,0,0,0,0,-0.0081569172818458,0,0,0,0,0.0257005676566608,0,0
X600019.SH,0,0,0,0,0,0.00997671541627271,0,0,0,0.0109900450514355,0,0,0,0,0,0,0,0.0284107468417018,0,0,0.155760666128188,0.0662033846413818,0,0,0,0,-0.0228125130948568,0,0.0405196866573169,0,0,0,0,0,0.110205456608306,0,0,0,0,0,0.0266043378609883,0,0,0,0,0,0,0,0,0,0,-0.00775990906100504,0,0,0,0,0.0250118026269167,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115886915121769,0,0.22864562915686,0,0,0,0.0238459786406402,0,0,0,0,0.0666865793700658,0,0.0886902855213331,0,0,0,0,0,0,0,0,0,0,0.085114161331268,0,0,0,0,0.439418670867182,0,0,0,0,0,-0.0909815026677464,0.0388365495027274,0.0446690322309827,0,0,0,0.122343311977914,0,0
X600011.SH,0,0,0,0,0,0.0767785152459673,0,0,0.10356708363445,0,0,0,0.011255021028716,0,0,0,0,0,0,0,0,0.0798567206347478,0,0.104060758988226,0,-0.185598665266143,0,0,0,0,0,0,0,0.0592996328022413,0,0,0,0,0,0,0.244088561182143,0,0,0,0,0,0,0,0,0,0.0264040897960323,0,-0.024889683584817,0,-0.3281943419426,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0224455706894281,0,0,0,0,-0.0279505268732636,0,0,0,0,0,0.0880002384796673,0,0,0,-0.0424560049934284,0,0,0,0,0.829561828605162,0,0,0,0,0,0,0,0,0,0,0,0,0.139223786969231,0.0812022253971101,0,-0.121488686959304,0,0,0,0,0,0,-0.0320036265194508,0,-0.0838033576646664,0.095826577044701,0,0,0,-0.079314592004634,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.158302368462858,0,0,0,0,0,0.198933797813128,0,0,0,0,0.161422846539966,0.0152405372291306,0,0,0,0,0,0,0.0297012083251753,0.049236195128522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051149300595555,0,0,0,-0.016544147327559,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232416827645552,0,0,0,0,0.0862654901876449,0.00963036858205879,0,0,0,0,0,0,0.0318778191687423,0,0,0,0,0,0.0733012355755579,0,0,0,0,0,0,0,0,0,0,0,0,0.223422687626818,0,0,0,-0.00285400379202234,0,0,0,0,0,0,0
