,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X600362.SH,X601898.SH,X600010.SH,X600489.SH,X000786.SZ,X600352.SH,X600111.SH,X600176.SH,X600188.SH,X600529.SH,X601991.SH,X600299.SH,X600795.SH,X600688.SH,X600426.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X600315.SH,X002409.SZ,X002353.SZ,X600486.SH,X600219.SH,X000301.SZ,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000401.SZ,X000898.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141037176136345,0,0,0,0,0,0.158520924525,0,0,0,0,0.34443955010593,0.192181059250404,0.089611344881079,0,0,0,0,0,0.257179209121723,0,0,0,0,0,0,0,0,-0.00937661904312933,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.190028460707229,0,0,0,-0.0372712622952182,0,0.105491971728822,0,0,0,0,0.177147503830768,0,0,0,0,0,0,0,0,-0.0730703809317219,0,0,0,0,0.0204640150751466,0.0263149597974159,0,0,0,-0.0443103704685505,0.0366121705631272,0,0.0364569004444549,0,0,0,0,0,0,0,0,0,0,0.184237035681542,0,0,0.00525523451004407,0.0102078231617674,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0711535261561176,0,0,0.0455984221193478,0.0457199435263433,0,0,0,0,0,0,0.00126030056073309,0,1.0842021724855e-19,0,0,0,0,0,0,0.0279789341307872,0,0,0,0.0114073055162818,0,0.0253123041392015,0,0,0,0.103024747158834,0.0157387311085495,0,0.00674889574691345,0,0,0,0,0.0314147957608978,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600801.SH,0,0,0.522148320503043,0,0,0,0,0,0.104206838644226,0,0.179119189734493,0,0,0,0,0,0,0,0,0,0,0,0.10748443134935,0,0,0,0,0,0,0,0,0,0.0802179564386196,0.0461679305325389,0,0,0,0,0,0,0.0860202593530996,0,0,0,0,0.0237667823136427,0,0.106569119308307,0,0.0673771185300678,0,-0.0153545726815987,0.0211527369140429,0,0,0,0.0425785588516661,0,0
X601600.SH,0,0,0,0,0,0,0,0.0133126349677093,0,0,0,0,0,0,0,0,0,0,0.000743002921850575,0,0,0,0,0.330022719729354,0,0,0,0,0,0,0,0,0,0,0.0802814813193019,0,0,0.110309227890996,0,0,0,0,0.0146821984075772,0,0,0.00350017864874038,0,0,0,0.238900236013695,0,0.0111127624561142,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0348423408051218,0,0,0,0,0,0,0,0,0,0,0,0.217169782354419,0.011666312478343,0,0,0,0,0,0,0,0,0,0,0.0311224275822744,0,0.0901712897722522,0,0,0,0,0,0,0,0.0295552867360602,0,0,0,0.372716381864957,0,0,-0.00126514198761707,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0431987150096123,0,0,0,0,0,0,0,0,0,0,0.00850691017389575,0,0,0,0,0,0,0,0.490656559743877,0,0,0,0,0,0.086560396629669,0,0,0,0,0,0,0,0,0,0,0,0.029235404392693,0,0,0,0,0,0.0199205404308642,0.0137335707759574,-8.67361737988404e-19,0,0,0.000989753051717571,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0522725513623297,0,0.0548042103855788,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117528366202702,0,0,0,0,0,0,0,0,0,0,0.018412132505261,0,0,0.213906212754951,0.0805090237631417,0,0.00370064911486566,-0.0112111639514147,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.949853560458883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990871810922388,0,0,0,0,0,0.107770056560198,0,0,0,0,0.038558834848914,0,0,0.0170127400459284,0,0,0,0.103837817472433,0,-0.00797305132200432,0,0,0,0,0,0,0
X000786.SZ,0,0,0.0632680669603815,0,0,0,0,0,0,0,0,0,0,0.0217945477829126,0,0,0,0,0,0,0,0.0953348873711383,0,0,0,0,0,0,0,0.0130501262283355,0,0,0.12773866824267,0,0,0,0,0,0,0,0,0,0.060316085790964,0,0,0,0,0,0,0.0776739907975621,0,0.00529696535392586,-0.00765863068854159,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0899476576361485,0,0,0,0.03654988283161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032016427488233,0,0,0,0,0,0,0,0,0,0,0,0.174451886450144,0,0,0,0.0850194741704112,0,0,0,0.0533742660965446,0,0.00478124316247284,-0.00294088861557751,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.00299406041716314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123144120474633,0,0,0,0,0,0,0,0,0,0.0231180307228829,0,0,0,0,-0.1458364163097,0.107996796850052,0,0,0,0,0.19754409742804,0,0,0,0.376465774172056,0,0,0.163058767365976,0.0730523273585427,0,0.00246052331875204,0.00823435931761884,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.198014892397986,0,0,0,0,0,0,-0.00769896765704057,0,0.224018875600761,0,0,0,0,0,0,0,0,0,0,-0.0888622905109279,0,0,0,0,0,0,0,0,0,0,0,0,0.114258341259563,0.0673142034526155,0,0,0,0,0,0,0,0,0,0,0.0888648520244259,0,-0.0102935423460611,-0.0149945242097157,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.166058638478809,0,0,-0.0453961389655307,0,0,0,0.0462849170611305,0.317249362028733,0,0,0,0,0,0.0349228745895401,0,0,0,0,0,0,0,0,-0.0196787893865525,0,0,0,0,0,0,0,0,0,0,0.0176030738223167,0,0,0.11254150230738,0.0659547303252548,0,0,0,0,0,0.00179562719306953,0,0,0,0,0.0661818724617648,0,0
X600529.SH,0,0,0,0,0,0.248934549747815,0,0,0,0,-0.201053030970418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110146959058767,0.180107567307206,0,0,0,0.568708106183634,0.371034599258214,0,0,0.139596231023347,0,0,0,0.105636056368603,0,0,0,0,-0.0150608468264779,0,0,0,-0.00316986806287598,0.00326255332455973,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00320858739735918,0,0.00654894428817359,0,0,0.104742179390307,0.0164500419788166,0,0,0.112078807751336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273622852709172,0,0,0,0,0.0495181969308495,0.0646109335431909,0,0,0,0.0700714992777799,0,0.00432091662195431,-0.0148716324487353,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.177690230712248,0.0755067040492394,0,0.124247611765396,0,0,0,0.0434693628308005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132702718922393,0.0317094647768172,0,0,0,0,0,0.101099113777665,0.0648201804145622,0,0,0,0,0.0143400513284887,0,0,0,0,0,0,0,0,0,0.0022985657049956,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0362146401421147,0,0,0.0356901830795815,0,0,0,0,0,0,0.0606039973649771,0,0.0496421736913557,0,0,0,0.16038502242631,0,0,0,0,0,0,0.0269712859938036,0,0,0.166150764875585,0,0,0,-0.0458806830226766,0,0,-3.46944695195361e-18,0.0534275855070164,-0.0328576077183976,0,0,0,0,0,0,0,0,-0.00803226800286281,0.00955929762233856,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0205743225091869,0,0,0.109571634776909,0,0,0.198713824649938,0,0,0,0,0,0.0127745705670001,0,0,0,0,0,0,0.0814091255130558,0,0,0,0,-0.00478590584195321,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0677706938922419,0.035734418530745,0.0608163405987402,0,0,0,0,0,-0.00249077399117436,-0.00217843687466513,0,0.0709908317531841,0,0,0,0
X600426.SH,0,0,0,0,0.0661011164028156,0,0,0,0.0542327668215424,0,0,0.105618095695957,0,0,0,0,0,0,0,0,0,0.0213395383840911,0,0,0.0188724057510324,0,0,0,0,0,0,0,0.307645985695535,0,0,3.49034602122119e-05,0,0.343550625197242,0,0,0,0,0,0,0,0,0,0.136734292755491,0,0,0,0.0253872021961746,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.336113647301456,0,0,0.255578214680209,0,0,0,0,0,0,0,0,0,0,0.231147886801345,0,0,-0.429631423463191,0,0,0,0,0,0,0,0.54718154935363,0,0,0,0.0345955902825429,-0.335473582999386,0.198423854308622,0,0,0,0,0,0,0.0164641203882981,0,0,0,0,0,0.0231125068305659,0,0,0,0,-0.0508549938002209,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.157383183650833,0,0,0,0,0.186324966694484,0,0,0,0,0,0.0379236713876844,0,0,0,0,0,0,0,0,0,-0.0530105130756363,0,0.079573017977287,0,0,0.155317838263491,-0.00150063399113691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000380962687079856,0.0212285733031918,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0356166639204633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724484448218037,0,0.0846568058472405,0,0,0,0,0,0.115998815191688,0,0,0,0,0,0.00453846195303724,0.356009667412293,0,0,0,0,0.120838366887025,0,0,0,0,0,0,0,0,-0.00591026394300736,-0.0217671566552414,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0400709508451571,0,0,0,0,0,0.0551719159402347,0.243594575557031,0,0,0,0,0,0,0.00683452179334112,0,0.061007737336487,0,0,0,0,0,0,0.053226052448308,0,0,0,0,0,0.0303428317530059,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0383357527943221,0,-0.0042917368629469,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-1.38777878078145e-17,0,0.114388850799196,0,0,0.0800080505096819,0,0,0,0,0,0,0,0.288066361428215,-0.0117418698845324,0,0,0.07786891550289,0,0,0,0,0,0,0,0,0,0,0,0,0.0409760864091652,-0.0420937457777686,0,0,0,0,0,0.00800239661237076,0,0,0,0,0,0,0.130901588946223,0,0.00995835127895676,-0.00805910487937725,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.45389081559981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337362558844262,0,0,0,0,0,0.016515420112158,0,0,0,0,0,-0.0395385281993154,0,0,0,0,0,0.0990610392022147,0,0,0,0,0,0,0,0.179057718079689,0.0246888422868769,0.0445217596331619,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0470781710533368,0,-0.248005368861436,0,0,0.308751650835053,0.181223983675253,0,0,0,0,0,0,0,0,0,0.0763300701775,0,0,0,0,0,0,0,0,0,0,0.00788954733848834,0,0,0,0,0.395098307045061,0,0,0,0,0.0253696482345195,0,0.346983840086445,0,0,0,0,0.149514459331691,-0.291825559572685,0,0.0223699786106007,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135595163202902,0,0,0,0,0,0,0.0494117402109119,0,0,0,0,0,0,0,0.0540801489258105,0,0,0,0,0,0,0,0.043163302349469,0.191996463740372,0,0,0,0,0,0,0,0,0,0,0,0.176753428730647,0,0.0568047394909726,0,-0.011805649009466,-0.00749159245597078,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.273103374156405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128366511065536,0,0.209644264792032,0,-0.154044779275287,0,0,0,0.084189683804727,0,-0.0695214765792568,0,0.151947914367353,0,0.0879141595344507,0,0,0,0,0,0,0,0,0,-0.179252581688874,0,0,0,0,0.00527841080544474,0.0273275874441842,0,0,0,0,0,0
X600219.SH,0,0,0.108134430977234,0,0,0,0,0,0,0,0,0,0,0,0,0.0348162388701916,0,0,0,0,0,0,0.00162332208011879,0.246200018918982,0,0,0,0,0,0,0,0,0,0,0,0,0.139537235868155,0.0198740945039943,0,0,0,0,0,0,0,0.0835428186542362,0,0,0,0.0217942729031709,0,0.0102456407360787,-0.018296706901568,0,0,0,0,0,0
X000301.SZ,0,0,0,0.118626281130536,0,0,0.0417421457471,0,0,0,-6.93889390390723e-18,0,0,0.0968296020238276,0,0,0,0,0,-0.139426956931336,0,0,0,0,-0.00505552894590411,0,0,0,0,0,0,0,0,0,0,0,0.0389782411927721,0,0,0,0,0,0,0,0,0,0,0,0,0.150650049331599,0,0.0353457364351554,-0.0347239876145796,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0364431649347941,0,0,0.0197718060064176,0,0,0,0.359052524572997,0,0,0,0,0,0,0,0,0.168696584078973,0,0,0,0,0,0,0.0116209942866332,0.00313588108952054,0.075594100188202,0,0,0.033118301082216,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00331634936579445,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.191804599042084,0,0,0.300230854160696,0,0,0.31327448814763,0,0,0,0,0.103368254063442,0,0,0,0,0,0,0,0,0,-1.05386179335183,-0.0518626818606809,0,0.220314678034903,0,0,0.293724662548142,0.250544971398676,-0.00786473497762474,0,0,0,0,0,0,0,0,0,-0.366871708652048,0,0,0,0.0122935002417379,-0.0135787053940916,0,0,0,-0.312386147513002,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0738076564835403,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.137182639932242,0.03169824130103,0,0,0,0,0,0.0473699266225523,0,0,0,0,0.0557545432988306,0.0791113152738739,0,0,0,0,0,0.0352103654652967,0,0.0737966971692581,0.111008407162104,0,0,0,0.0717728993493933,0,0.00505868543240681,-0.00308202451348453,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.146274785410657,0.00436003397244191,0,0,0.115738935298559,0,0,0,0,0,0,0,0,0.264895448571582,-0.0144230343132517,0,0,0,0,0,0,0,0,0,0,0,0.0724108840142966,0,0,0,0,0,0,0,0,0.00545658338354651,0,0,0.298713640372786,0,0,-0.0015614750277258,0.00675477154075179,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511455509128454,0,0,0,0,0,0,0,0.085525682225182,0,0,0,0,0,0,0,0,0.114088592339709,0,0,0,0,0,0,0.158740295156733,0,0,0,0,0.0248035605222619,0,0.21966738481452,0,0,0,0,0.127197501079152,0,-0.0119186842241587,0.0233221517077383,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322646389273308,0,0.157307409248122,0,0,0,0,0,-3.46944695195361e-18,0,0.0241929525446488,0,0,0,0,0,0,0.0336882999624219,0,0,0,-0.115781891843774,0,0.0397045987173993,0.0226836010044321,0,0,0,0,0,0.00796667965319539,0,0,0,0,0,0,0,0.00305074856624006,0,0,-0.0968838442876279,0,0.0071248469534863,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108740253084018,0,0.0932193946136368,0,0,0,0,0,0,0,0,0.0792417434368559,0,0,0,0,0,0,0.0738355479557626,-0.0133114706361627,0,0,0,0,0,-0.00779927242959538,0,0,0,0,0,0,0,0,0.184342469469985,0,0,0,0.112054146074113,0.13887516917479,-0.0172397329056254,0.00733563157813247,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578463823711874,0,0,0,0.259192059362924,0,0,0,0.00257742628425789,0.112932813388004,0,-0.051361669896928,0,0,0,0,0,0,0,0,0,0,-0.0407739286768791,0.0699835097386215,0,0,0,0,0,0,0,0,0,0,0,0,0.137374245611175,0,0.0063326806460469,0.0026677608204896,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0332602891881614,0,0.0241598290986743,0,0.699548226293845,0,0,0,0,0,0.0674425229243427,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206887927689273,0,0,0,0,0,0.00756436278689139,0,0,0.109485930127026,0,0,0.0679445111985077,0,0,-0.00588968384123698,0.0172801730852834,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0822653899688296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406487568423566,0,-0.169987250975688,0,0,0,0,0,0,0,0,0,0,0.158829120876609,0,0,-0.121904183074054,0,0,0,-0.0652665846818258,0,0,0,0,0,0,0,0,0.0435562386001472,-0.0740541239777351,0,0,0,-0.162337325964281,0,0
Slope,0,0,0,0,0.0248950232137207,0,0,0,0,0,-0.0354519655752313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127360636574413,0,0,0,0,0,0.126764320817714,0,0,0,0,-0.102955007264336,0.718303761650674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656625254386756,0,0.512325841099002,0,0,0,7.6536681563806,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81517705506208,0,0,0,0,1.62507742318617,0.772352922064699,0,0,0,0,0,0,-2.60667707496546,0,0,0,-0.272588150840027,0,-1.07527291654089,0,0,0,0.828635443325244,-1.21289464608742,0,0,0,0,-1.69559214643962,0,0,1.26072258618394,0,0,0,0,-1.03754146947799,0.511936788346227,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0313838894948813,-0.0560778830651972,0,0,-0.0240763147379325,0,0,0,0,0,0,0,0,0,0,-0.0368581995774641,0,0,0,0.181710601699931,0,0,0,-0.0303788299690599,0,-0.163044598401931,0,0,0,-1.73472347597681e-18,0,0,-0.00129603847281265,0,0,0,0,0,-0.0548519949561626,0,0,0,0,0,-0.00712680533606093,-0.0111367027835801,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.134447468655367,0,0,0,0,0,0,0,-0.183828281378281,0.0942486008328252,0,0,0,0,0,-0.188756017753286,0,0,0,0,0,0.0693500929427308,0,0,0,0,0,-0.0707698698577541,0,0.025753218863205,0,-0.0886033342999324,0,0,0,0.032417576024996,0,0.319611500338449,0,0,0,0,-0.0179356493763995,0,0.00343990906766269,-0.00738772461963101,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013096299265779,0.00122304094082757,0,0,0,0,0,0.00110424461292052,0,0,0,0,0,-0.00365829523954387,0,0,0,0,0,0.00200654544273439,0,0,-0.00116395341039532,0,0,0,0,9.8764313781611e-05,0.00874449641064742,-0.006084129559893,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0198762824871944,0.0363229951641853,0,0,0,0,0,0,0,-0.0115092232662246,0,-0.0864386947436392,0,0,0,0,0,0,0,0,0,0,-0.0150259513216114,0,-0.0183677052942711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651637309639234,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00138493020947618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000959959977253096,0,0,0,0,0,0,0,0.00158387599475957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134372221624194,0,-0.00319505379175173,0.00212526250238171,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00308734016364591,0,0,0,0,0,0,0,5.35297309528771e-05,0,0,0,0,0,0,-0.00874370619415124,0,0,0,0,0,-0.000136368007574682,0,0.00197651408864686,0,0,0,0.00185843503058045,0,0,0,-0.00303822971728242,0,0,0,0,0,0,0,-0.00204580011068186,0.00479459976948665,-0.00610473126366122,0,0,0,0.00914129198469089,0,0
