,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X000709.SZ,X600188.SH,X600111.SH,X600362.SH,X600583.SH,X601992.SH,X002075.SZ,X601158.SH,X600309.SH,X000539.SZ,X000027.SZ,X600021.SH,X000898.SZ,X600352.SH,X000883.SZ,X002353.SZ,X601918.SH,X002470.SZ,X000792.SZ,X000629.SZ,X600863.SH,X600307.SH,X600808.SH,X600098.SH,X000878.SZ,X600660.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0.177909142201847,0,0,0.0654245087519955,0,0.0205936859356769,0.219173925560696,0,0,0,0,0,0,0,0,0.0363480660300348,0,0,0,0,-0.0226172741430422,0,0,0.000221746580730955,0,0,0,0,0,0,0,0,0.0225630818218582,0,0,0,0,0,0,0,0,-0.0295178237173799,0,0,0,0,0,0
X601991.SH,0,0,0,0.0377301692646306,0,0,0.174018880935275,0,0,0,0,0,0,0.0470214675087434,0,0,0.282783397442099,0,0,0,0,0,0,0,0,0,0.00945888795774346,0,0,0.0151633001761123,0,0.00849500297626535,0,0,0,0.00537069418397507,0,0,0,0,0,0.180197802934716,0,0,0,0,0,0,0,-0.00817748647346745,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.173063858035318,0,0,0,-0.191954829503248,0,0,0,0,0,0,0,0,0,0,0,0.380071527069843,0,-0.0202550882067926,0,0,0,0.116884690859294,0,0,-0.0962398280247578,0,0,0.344945259243311,0,0,-0.0943043466021881,0,0,0,0,0,0,0,0.0269915541662775,0,0,0,0,0,0,0.0161564849705814,-0.0203630826101142,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.179521004726834,0,0,0.172028877004057,0,0,0,0,0,0,0.0976499250444665,0,0,0,0,0,0,0,0,0.0590616233318394,0,0.0115575349747181,0,0,0,0,0,0,0,0.119206855229386,0,0,0,0,0,0,0,0,0,0,0.0100409096401483,0,0,0,-0.00821927083462612,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181134891135214,0,0,0,0,0.00280457198857219,0.0633775068357172,0,0,0,0.213164080318302,4.33680868994202e-19,0,0,0,0.051789111330346,0,0,0,0,0,0.0224267626802102,0,0.11906892675663,0,0,0,0,-0.028110673347123,-0.0509930904186968,0.0534266701952547,0,0,0,0,0
X000709.SZ,0.0955875478641719,0,0,0,0,0,0,0,0,0,0,0,-0.00616509120560002,0,0.0151399309270311,0,0,0,0,0,0.0461573412257971,0,0,0,0,0,0,0.137312802615515,0,0,0,0,0.0319434648502954,0,0,0,0,0,0,0,0,0,0,0,0,0.0554631927137067,0,0.325035789885928,0,-0.0447737026485068,-0.00207630429100312,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.483059159507581,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0210266388250988,0,0,0.0300459641384449,8.67361737988404e-19,0,0.0996103267849102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236730545315748,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.159579590991693,0,0.147130764689689,0.0566372228321948,0,0.202976843611052,0,0,0,0,0,0,0.00995832844242359,0,0.0584050946528763,0.0209764660188949,0,0,0,0,0,0,5.26956537078883e-05,0,0,0.110798429242949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923936925055522,0,0,8.67361737988404e-19,-0.0210022351961274,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.136510976610062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148621551854588,0.057070373573668,0,0.016495522580591,0,0,0.058226346094039,0.0318841874757616,0.0865778808862643,0.261733394165911,0,0,0,0,0,0,0.186706347331734,0,0,0,0,0,-0.033053381740511,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.20595186479864,0,0,0.352340315155776,0,0,0,0,0,0,0,0,0.129518098612435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239416353805056,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0512647941298683,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815779804169212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159240890652433,0.0314523154436762,0,0,0.123908751504337,0,0,0,0.352035749964072,0,0.0680524789646434,0.024805962723431,0,0,0,0,0,0,0,0,0,0,-0.00245660611792008,-0.00573159626665619,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592852091681334,0,0,0,0,0,0.169142008564927,0.102202301805918,0,0.138454710835529,0.168668416872188,0,0,0,-0.00982999247019799,0,0,0,0,0,0,0,0,0.165246145124444,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X601158.SH,0,0,0,0,0,0,0.0460548149761927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460309207922926,0,0,0,0,0.156950479886419,0,0.0546685334659576,0.0509628642572125,0.0753129027654307,0,0.0197144833894892,0,0,0.0685165427263936,0,0,0.0373221596528716,0,0,0,0,0,0,0.118706356737135,0,0,0,0,-0.00717523112526468,0.000584294854331543,0,0,0,0,0,0
X600309.SH,0,0,0,0.113528192346982,0.0129328568496884,0.164649051622552,0.0699972015229441,0.00149862404065713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215000870651103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232380367224911,0,0,0,0,0.0105223411759503,0,0,0,0,0,0,0
X000539.SZ,0.338808036633865,0,0,0,0,0,-0.058815045967829,0,-0.173715090638496,0,0,0,0.150352735827961,0,0,0,0,0,0,0,0,0.218113293306129,0,0,0,0.0958330691412913,0,0,0.00638443003269114,0.0949640633642099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100564706459886,0,0,0,0.101028606232632,0,0,0,0,-0.183779926095709,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014408773379802,0,0,0,0.00870049911072882,0,0,0,0.139653554544432,0,0,0.0363581665469948,0,0,0,0,0,0.00742066057153658,0,0,0,0,0,0,0,0,0,0,0.0167317144323307,0,0,-0.00226066721210689,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275560005691407,0,0,0,0,0,0,0,0,0.220648526543789,0,0,0,0.157489031720543,0,0.152110800129867,0,0,0,0,0,0,0.00527677650378844,0,0,0,0.0413859604392457,0,0,0,0.00634459546099612,0,0,-0.00395092972409382,-0.00504833059865341,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0497201277448683,0,0.248050422727163,0,0,0,0,0,0.228000420750794,0.00629254700430846,0.0960858469931627,0,0,0,0,0,0,0.230553046678007,0,0.0214076665350267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00989594243058192,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.125122121087262,0.069181881480363,0.224016773225281,0,0,0,0,0,0,0,0,0.0644222776372514,0,0.0234226837300558,0,0,0,0,0,0.0800600797099977,0,0,0,0,1.0842021724855e-19,0,0.0889689296257413,0,0,0,0,-0.0164623949111448,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.111047540479671,0.0953399409068567,0,0.0224251887993585,0,0,0,0,0,0.0114385861632314,0.0514574471402152,8.67361737988404e-19,0.0602418809078662,0.0342092759198515,0,0,0,0,0,0,0,0.137120723059872,0,0,-0.00453519908523165,-0.0134101546367117,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333481916078112,0,0,0,0,0,0,-0.00143221854544299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509718877496703,-0.00522040966256499,0,0,0,0.028094230694415,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.243564146718554,0,0,0,0,0,0,0,0,0,0,0,0,0.0776990531443177,0.140799861899035,0,0,0,0,0,0,0,0,0.271585610559778,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433602175732432,0,0,0,0,0,0
X002470.SZ,0.065306030403185,0,0,0,0.0226251607465889,0,0,0,0,0,0,0,-0.0491966259106783,0,0,0,0,0,0,0,0,0,0,0,0.163276271814853,0.20399692544676,0.11109442123663,0,0,0.0576606223471696,0,0,0,0,0,0,0,0,0,0,0,0,0.0826478585697035,0,0,0,0,0.0383965152402749,0,-0.0091534998956985,-0.0129940712531217,-0.0134228661854055,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.00805029400951982,0,0,0,0,0,0,0.0861743989230222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273922614389507,0,0,0,0,0,0,0,0,0.218482840950107,0.00978565242491677,0,0.0205724334218909,0,0,0,0.31433799248024,0,0,0.0218932202421846,0.0360861487159789,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266115341660365,0,0,0,0,0.0627956553826542,0,0.0463578883875065,0,0.214322371750949,0,0.0153346356941577,0,0,0,0.168411413157544,0,0,0,0,0,0,0,0.116866706306552,0,0,0,0,0,1.0842021724855e-19,-0.00364625108444899,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0301754614208112,0,0,0,0.0153647697362431,0,0,0,0,0,0.0138172137991483,0.0898619237898316,0,0,0,0,0.238636180031307,0,0,0,0,0,0.0196014168366258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255300112705838,0,0,0,-0.00871266655243533,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121216721785585,0,0.00187391982917773,0,0,0,0.202084207404464,0,0,0.15173024802605,0,0,0,0.107627558301886,0,0,0,0,0,0,-0.0080678259941871,-0.0502273777127103,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00845243618874333,0,0,0,0,0,0.185533735063782,0,0.314073461393513,0,0,0,0,0,0,0,0.00950228277214964,0,0,0.0811332021690867,0,0,0,0,0,0,0,0,0,0,0,0.0813769962060997,0.126290902663883,0,0,0,0,-0.0305400649313422,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0510885424747584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358186532429482,0,0,0.193734743828701,0,0,0,0,0,0.113948862485743,0,0.139349818688996,0,0,0.0702849030913316,0,0,0,0,0,0,0,0,0,0.0895234423047943,0,0,-0.00846442005001718,-0.0214599270703849,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0.00519936026635052,0,0,-0.037625574923445,0,0.0665034060608486,0,0,0,0,0,0,0,0,0,0,-0.0290428494547925,0,0,0,0,0,0,-0.0378957413733368,0,-0.0222747540287046,0,0,0,0,0.048058596122841,0,0,0,0,0,0,0,0,0,0,0,0,0.0282440357676706,-0.0235210970055029,0,0,0,0.200348784151336,0,0
X600660.SH,0,0.0212686078901377,0,0.129422848068146,0,0.108209338565712,0,0,0,0,0,0,0,0,0,0,0.0508864179968809,0.0725010050609508,0,0,0.127657048213496,0,0,0.0699466249243353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125960682260516,0,0.0971203920304936,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.234355615853944,0,0,0.0722116708124334,0,0,0.0228127120858688,0,0.0826474032627452,0,0.219627691637514,0,0,0,0,0.10388793946254,0,0.137494334561864,0,0,0,0,0,0,0,0,0.0128577299167161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012313308492292,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114918670979684,0,0,0,0,0,0.0477096374880423,0,0,0.0656144246536693,0.0644037958884694,0,0,0,0,0,0,0.122157182010258,0,0,0,0,0,0,0,0,0.0828384244446587,0,0,0,-0.0758330033561033,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211281869920653,0,0,0.0108667225837001,0,0,0,0.0823593688288728,0,0,0,0,0,0,0.0829896475514105,2.16840434497101e-19,0.0823244730535489,0,0.0394997190399333,0,0,0,0.0805463727162953,0,0,0,0,0,0,0,0,0.0339803170860192,0,0.111556802080744,0,0,-0.0067382535474003,-0.00273467253905868,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0666505969153519,0,0,0,0,0,0,0,0,0,0.126340748726045,0.113025331924882,0.0585339477418324,0,0,0,0,0,0,1.73472347597681e-18,0.102729633423852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0574835949701849,0,0,0,0,0,0.226935557332651,0,0,0,0,0,0,-0.00470034563102723,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132675699047478,0,0,0.0113783878339843,0.23493215815845,0,0,0,0.0765718936019445,0.0723580246818826,0,0,0,0,0,0,0,0.0688454735122987,0,0,-0.00978931107320194,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870983439132214,0,0,0,0,0,0.414723958142766,0,0,0,0,0,0,0,0,0,0,0,0,0.125408877975539,0,0,0,0.0165563216677395,0,0,0,0,0,0,0,0,0,0.0196362601416611,0,0,0,0
X600315.SH,0,0,0,0.0391498894603992,0,0.103199536452859,0,0,0,0,0,0.255492544646319,0,0,0,0.142605844984383,0,0,0,0,0,0.025135832246421,-0.0333842128541433,0,0,3.46944695195361e-18,0,0,-0.0484246329602998,0,0,0,0.0215282115839686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406822376710436,-0.0300498163304091,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0161958238624147,0,0,-0.013137727804099,0,0,-0.030840256088649,0,0,0,0,0,0,0,0,0,0,0,0.00887553409259044,0,0,0,0.151622911014039,-0.111762496970241,0,-0.0270823844665417,0,0,0,0,-0.222186592079864,0,0.126517649006249,0,0,0,0,0,0,0.0318932903811391,0,0,0,0,-0.0424007145604505,0,0,0,0,0,0
Slope,0,0,0,0.475748335768861,0,0,0,0.531082261689022,0,0,0,0.373024044630678,0,0,0,0,0,-0.280130355265278,0,0,0,0,0,0,0.128974111543254,0,0,-0.944899751596584,0,-1.29559146087095,0,0,-0.378076423834764,-0.789797799750425,0,0.936673000242381,0,0,0,0,0,0,0,0,0,0.604808470939773,0,0,0,0,0.256683940161806,-1.04616289703803,0,0,-0.239559198817921,0,0
TED,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0.72029986134546,0,0,0,-0.499324346327002,0,8.67361737988404e-19,0,0,0,0,0.580552095810395,0,0,0,0,0.150720622719204,0,-0.00211024350577405,0,0,0.0155019051355448,0,0,0,0,0,0,-1.0491780739088,0,0,0,-0.967022852664062,0,0,0.622706761419095,0,0,0,0.14953997482524,0,0,-0.201479464642406,0,0,0,0
RealEstate_excess,0,0,-0.0883305725916709,-0.123680863367776,0,0,0,0,0,0,0,0,0,0,0.31075117826999,0,-0.0286121583898239,0,0,0,0.166228330005787,0,0,0,0,0,-0.0217361505143484,0,0,0,0,0.243309321942023,0,0.0892737230307061,0,0,0,0,0,0,0,0,-0.240026504012086,0,0,-0.0788046056760416,0,0,0,0,-0.00980950643620913,0,0,0,0,0,0
MKreturn,0,0,0,-0.0916479163014907,0,0,0,0,0,0,0,0,0,0,0,0.0725984012926614,0,0.0834403252446753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936175530787558,0,0,0,0,0.147864942562485,0,0,-0.397626323384149,0.208294159613529,0,0,-0.0387250475273152,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157008965623159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869585667687614,6.60015618089881e-05,0,0,0,0.127136766421887,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657612512582767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232778999997643,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00335618518003326,0,0,0,0,0.00595811062668814,-0.00823535012574734,0,0,0,0.00852352923507898,-0.00607157483574946,0,0,0,0,0,0,0,0,0,0,0.00063560158908751,0,0,-0.00425257686613954,-0.00702187097363382,0,-0.00510530732991299,0,0,0,0,0,-0.000479577216569204,0,0,0,0.0236309988492577,0.0126818986197898,0.00578903092418075,0,0,0,-0.0312380912365094,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000480489992119943,0,0,0,0,0,-0.000590111824951904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104499922431813,0,0,0,0,0,0,0,0,0.00247005829042548,0,0,0,0,0,-0.0134705879774508,-0.00710362891470297,-3.87223411171999e-05,0,0,0,0,0,0
