,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601600.SH,X601991.SH,X600188.SH,X600362.SH,X600111.SH,X600010.SH,X600795.SH,X600886.SH,X600688.SH,X601992.SH,X600027.SH,X600309.SH,X600583.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X601699.SH,X000539.SZ,X000630.SZ,X000831.SZ,X000825.SZ,X000027.SZ,X000983.SZ,X600315.SH,X000937.SZ,X600660.SH,X600352.SH,X600549.SH,X002470.SZ,X600808.SH,X600578.SH,X600307.SH,X000959.SZ,X601168.SH,X000960.SZ,X600008.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0895524800204816,0,0.187345525809778,0,0.0109649849758724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157510522989582,0.0592207914606959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685188996878413,0,0,-4.33680868994202e-19,0,0,0.0192433873553379,0,0,0,0,0,0.00447305169439789,-0.00941019786129101,0,0,0,-0.00687755801081368,0,0
X600028.SH,0,0,0,0,0,0.115009723475525,0,0,0,6.7762635780344e-21,0,0,0,0.0400283052705549,0,0.0511375718453118,0,0,0.021080145459079,0,0,0,0,0,0,0.103456480206504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593910243945574,0,0,0,0,0,0.215681552817094,0,0,0,-0.000164312695508197,-0.0184656614895217,0,0,0,0,0,0
X601088.SH,0,0,0,0.113175584382442,0,0,0.154533861268498,0.125546282588554,0,0.189098401670929,0,0,0,0,0,-0.058985960878906,0,0,0,0,0,0,0,0,0.0587385917434301,0.021485332681078,0,0,0,0,0,0.0706130097148944,0,0,-0.0241429470045997,3.46944695195361e-18,0,0.0354865102445631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238875312521407,0,0,0,0,0,0
X600585.SH,0,0.175851196521498,0.00304424165603305,0,0,0,0,0.182849628804131,0,0,0,0,0.0530874308981607,0,0,0,0,0.042939539490628,0,0,0,0,0,0.00790778886330978,0,0.00167607438704472,0,0,0,0,0,0,0.0880891017970815,-0.0150222285451428,0,0,0,0.0474152874053866,0,0,0,0,0,0,0,0,0,0,0,0.0554748931316749,0,-0.0157288359571279,-2.71050543121376e-20,0,0,0,-0.0963062259706302,0,0
X600011.SH,0.0834690081263837,0.0107421726673767,0,0,0,0.274769430386221,0,0,0,0,0,0,0.00112591479697076,0,0,0.221253689089426,0,0.398654813430876,0,0,-0.0380633806525672,0,0,0,-0.0268842575177769,0,0.0726424470301225,0,0,0,0,0,0,-0.0689254798159669,0,0,0,0,0,0,0,0,0,0,0,0.0221601231059006,0,0,0,0,0,0.020486879002474,-0.048187902461169,0,0,0,0,0,0
X600019.SH,0,0,0,0.184957074027236,0.1231159425468,0,0.0162388427522255,0,0,0.0599072238748979,0,0,0,0,0,0,0,0,0,0,0.0383484250481221,0,0,0.231492574985125,0,0,0,0,0.145002019365429,0,0,0,0,-0.0740719924522561,0,0,0,0,0,0,0,-0.0406803919209004,0,0,0.0416346387001224,0.0750018794757715,0,0,0,0.0204649004499527,0,-0.00769776973316575,0.00793493571101471,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.262881134292825,0.0496913046732856,0.199767741614373,0,0,0.0736073550507159,0,0,0,0.0262952806831555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116072124483724,0,0,0,0,0,0,0,0,0,0,0,-0.0267789883825656,0,0,0,0.0890983540892605,0.0452661397286922,0,-0.00201254162901938,-0.0258467574473112,-0.0864746220607854,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0261785197138257,0,0,0.073195142840427,0.306309592947346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300115773384426,0,0,0,0.0775747374971954,0.0182537665571699,0,0.0987931790511016,0,0,-0.03059255310925,0,0,0,0,0,0,0,0.0246339095783521,0,0,0.0747592557229334,0,0,0,0.132962373060766,0,0.00240751662719661,-0.000110816623759272,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0263134844384919,0,0,0,0,0.0559140269619274,0,0,-0.0112454808849838,0,0,0,0,0.132519246439261,0,0,0,0,0,0,0,0,0,0,0.122789008929839,0,0.00803306017713857,0,0,0,0.00255720479380902,0,0,0,1.73472347597681e-18,0,0,0,0,0.168075639329063,0,0,0,0,0.104871346369663,0,0,0.0118279348598586,-0.0308513819606667,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.289756343172611,0,0,0,0,0,0,0,0,0.245099013217789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194388488135405,0,0,0,0.0765481478479927,0.455367883272496,0,0,0,0,-0.0297624347872359,0,0,0,0,0,-0.00889170502665288,0,0,-0.0294122171967462,0.0547668615720757,0,0,0,0,0,0
