,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X600352.SH,X000898.SZ,X000630.SZ,X000709.SZ,X000792.SZ,X600021.SH,X000883.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X600307.SH,X600489.SH,X600863.SH,X002466.SZ,X000629.SZ,X300072.SZ,X600578.SH,X600022.SH,X600547.SH,X600008.SH,X000060.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147477919522604,0,0,0,0.0291131191298169,0,0.0339351316303723,0,0.30766066090564,0,0,0,0,0,0,0,0,0.203270430079299,0.0069734519101453,0,0,0,0,-1.73472347597681e-18,0,0,0,0.16174964273867,0,0,0,0,0,0,0,0,0,-0.0371254050582583,0,0,0,0,0,0,0
X601991.SH,0,0,0.117651948783663,0,0,0,0,0,0,0,0,0,0.0870346242386757,0,0,0,0,0.102394351407519,0,0,0.0153719578063367,0,0.0799204026849749,0,0,0,0,0,0,0,0,0.312685249553878,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372386366176239,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.102219109265823,0,0,0,0,0,0,0,0.458320568668553,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0150015697974378,0,0,0,0,0,0,0,0.0392646786628063,0,0,0,0,0,0,0,0,0.103835319766669,0,0,0.0629688208600133,0,0,0.0264303025201018,0,0,0,-0.0281600074451932,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.271614216194288,0,0,0,0,0,0,0,0,0,0.985348238157285,0,0,0,0,-0.0238993303905992,-0.437950867085966,0.46662387103693,0,0,0,0,-0.200578298723158,0.0947519320591896,0,0,0,0,0,0.139991228546121,0,0,0,0,0,0,-0.939565748005792,0,0,0,0,0,0,0,0,-0.0782192365534461,-0.0571646230456663,-0.455455811633925,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.144357062793221,0,0.297170101412012,0,0,0,0,0,0,0,0,0.0930899139745108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402960465078542,0.169244607597692,0,0,0.170259225336876,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.236017774375214,0,0,0,0,0,0,0.0145168062417333,0,0,0,0,0,0,0.0659047270353154,0.146203443815408,0,0,0.0111615100944858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168531384601408,0.0132173701876776,0,0,0,0,0,0,0,0,0,0.126300916922875,0,0,-0.00943637390355389,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.025570106852657,0,0,0,0,0.0316744472111596,0.0749155425395004,0.0468098067806075,0,0,0,0.0453096390296447,0,0.0224734985234786,0,0,0,0,0,0,0,0,0,0,0,0.0472230199170831,0,0,0,0,0.146040636558503,-6.93889390390723e-18,0,0,0,0,0.0931321767418027,0,0,0,0,0,0,0.195971541715809,0,0,-0.0243740472278849,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.22539342442661,0,0,0,0,0,0.0584339102406386,0.0110456828970651,0,0,0,0,0,0,0,0,0,0,0.061202987598765,0,0.153137114181891,0,0.141286065376564,0,0,0,0,0.0469395363980108,0,0,0.13171065868673,0,0,0,0,0,2.16840434497101e-19,0,0.0378410996185195,0,0,0,0,0,0,0,-0.00229022428235892,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.12924823209815,0,0,0,0,0,0,0.216323179121791,0,0,0,0,0,0,0,-0.0245169424801562,0,0,0,0,0,0,0.103404722333857,0,0,0,0,0,0,0.358061179927625,0,0,0,0,0,0,0.02301378223376,0.0124379774166799,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0424946154712045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064447725568481,0,0,0,0,0,0,0,0.115220673284129,0.061317509198596,0,0,0,0,0.0355889498067471,0,0.197601050895633,0,0,0,0.147131008486973,0,-0.0218696590546387,0.074753022263235,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0729329688190626,0,0,0,0,0,0.164542937749684,0,0,0,0,0.0311187408481279,0,0,0,0.119560776734722,0,0,0.166785428823633,0,0.0763122799100638,0,0,0,0,0,0,0,0,0.00948270753692246,0,0.0470236009381622,0,0,0,0,0,0,0,0,0,0,0,0.0742827694801322,0,0,0,0.0489870909970926,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0884699791259395,0,0,0,0,0,0,0.228539847929155,0,0,0,0,0,0,0,0,0,-0.0916887827734545,0,0,0,0,0,0.492289467586145,0.0314727665568437,0,0,0,0.0474139743393182,0.0381511871640993,0,0,0,0.221125102538662,0,0,0,0,0,0,0,0,0,0.0233368319932155,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0042464050234786,0,0,0,0,0,0,0,0.123403694535307,0,0,0,0,0,0,0,0.0451754979423608,0.0100014790710158,0,0,0,0,0.557903649532695,0,0,0,0,0,0,0.269261692430686,0,0,0,0,0,0.041601665496595,0,0,0,0,0,0,0,0,0,0,-0.0372136336044228,0,0,0,0,0,0,0
X600309.SH,0,0,0.0838922775604803,0.104520617246925,0,0,0,0,0,0,0,0,0.026423050009975,0,0,0,0,0,0,0.128808567218856,0,0,0.178122346499947,0,0,0,0,0,0,0.00185498726590654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172336779810411,0.0601510414472229,0,0,-0.0160598876721162,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.252537765111319,0,0,0,0,0,0.0335517807563249,0,0,0,0,0,0,0.111694106317342,0,0,0,0.0786306114776303,0,0,0,0,0,0,0.066078429503205,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0.251916924427202,0,0,-0.0129418750648313,-0.0146320988836454,-0.0934452553685854,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0705462710298671,0,0,0,0.0419884971321799,0,0,0.0801759621340118,0,0.0668692022935171,0,0,0.132793459057857,0,0,0,0,0,0,0,0,0,0,0,0.0489892162224123,0,0.0646375821929174,0,0,0,0.10240688479149,0,0.04221142620345,0,0.096979831534496,0,0.0602752345026526,0,0,0,-0.00965280159973026,0,-0.0391608096854352,0,0,0,0,0
X000898.SZ,0,0,0,0,0.106705126089371,0,0,0,0,0,0,0.125287790437656,0,0,0,0,0,0.155262789426045,0.0475133933280752,0,0.179360273421096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290302769286986,0,0,0,0,0,0.0329020240729381,0,0,-0.0378951252094777,0.010004480240394,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.0747148365765808,0,0,0,0,0,0,0,0,-0.0164705636976528,0,0.013399681036913,0.101262649773874,0,0,0.0019890336893171,0,0,0,0,0,0,0,0,0.123868769459624,-0.242018817050588,0.0776148537638469,0,0,0,0,-0.0783084956072816,0,0,0,0,0,0,0,0,0,0.0284929778039397,0.130304787365952,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.0893187346002322,0,0,0,0,0,0,0,0,0,-0.0369530655348138,0,-0.087343435789604,0,0,0,0,0,0,0,0,-0.137402088806523,0,0,0,0,-0.129287931535148,0,0,0,0,0,0.0199413078300709,0,0.325046062805489,0,0,0.520742052078898,0,0,-0.0963565343427048,0.0310655764725074,0.0598184748122742,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0486306687215798,0,0,0,0,0,0.124936142093478,0,0,0,0,0.119904371945328,0.00978652521989641,0,0.124326164792543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152357745706994,0.00227838263121776,0,0,0,0,0,0.0968533366405415,0,0,0,0,0,0.0284330122276232,0,0,0,-0.0326115456393389,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.070625586850016,0,0,0,0,0,0,0,0,0.107587672183882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323841558268565,0.231350546465314,0.0213142274397428,0.118080173494537,0,0,0.152083365144688,0,0.0769360387735223,0,0,0,0,0.0411848501961827,0,0,-0.00926350941080852,0.036905903570524,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.00891961503501086,0,0,0,0,0,0.219905084052425,0,0,0,0,0,0,0.113415860241598,0,0,0,0.139193982348452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568530331517676,0,0.155669971946666,0,0,0,0.0632573705163947,0,0,0,-0.0385804189202158,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0866097596051482,0,0,0,0,0,0.112030806374395,0,0.033541283338041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158814459780132,-4.33680868994202e-19,0,0,0,0,0,0.0329447688748781,-3.46944695195361e-18,0,0,0,0,0.0408357450539704,0,0,0,-0.0296782807553549,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.105300074232287,0,0,0,0,0,0,0,0,0,0,0,0.112551029942059,0,0,0,0,0,0,0.206206569766376,0,0,0,0,0,0,0,0,0,0,0,0,0.165625111699602,0.264919052455699,0,0,0,0,0,0,-0.0242874566667112,0.0614111559703895,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.156317414889832,0,0.0790222597980892,0,0,0.0544731890505153,0,0,0,0,0,0.107959631308613,0,0,0,0,0.359597978126189,0.0714228276978024,0,0,0,0,0,0,0,0,0,0.211102477481443,0,0,0,-0.00510349328921838,0.0649228128318176,-0.177264436392981,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233261911871378,0,0.00757006736266062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148105443582516,0,0,0,0.219820689832137,0,0,0,0,0,0,0.115009220597195,0,0,-0.00928928367508402,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.121530626157361,0,0,0,0,-0.0830915774191299,0,0,0,0,0,0,0.0362614388252319,0,0,0,0,0,0,-0.0701849786819813,0,0,0,0.366207348918553,-0.0975476025283134,0,0,0,0.204724347646236,0,0,0,0,0.0398892271452514,0,0,0,0,0,0,0,0,0,-0.0162528885419152,0.0388921031126021,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.026154566816019,0.218740256435914,0,0,0,0,0,0,0,0,0,0,0.135523806012603,0,0,0,0.0136509083863472,0.0858925883002848,0.132401799357878,0,0,0,0,0.180035581343415,0,0,0.138274707730266,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.0315113720847873,0,3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0.123069780041894,0,0,0,0,0.0217683262828308,0,0,0,0,0.01069910546871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191974934109893,0,0,0,0,0,0,0,0.347559371519111,0,0,0,0,-0.0389033238267258,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0152418375049185,0.0498127336783875,0,0,0,0,0.0256103083416848,0,0.0519624577615644,0.0602486051538979,0.233875839281439,0,0,0,0,0,0,0,0,0,0.144058801026954,0,0.015469805652232,0,0,0,0,0,0,0,0,0,0,0,0,0.0512787396546884,0.131811757002706,0,0,-0.022747225521039,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310753121200152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103717964468985,0.233887694559695,0,0,0,0,0.114748714568827,0,0,0,0,0,0,0.347842964092491,0,0.0318228204693742,0,0,0,0,0,0,0,0.314446096295169,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.100588870436991,0,0,0,0,0,0,0,0,0,0.177492650479616,0,0,0,0,0,0,0.0838841756013532,0,0,0,0,0,0,0,0,0.028864500519981,0,0,0,0,0.0881340393615782,0,0,0.120204688294038,0.187681807653582,0,0,0,0.0712865852849586,0,-0.0426945878341116,0.0609128077928267,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310541733178302,0.00397971832709723,0,0.169921753629626,0,0.386803332386149,0.0114069691546669,0.0630657982311364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396916176812379,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0485601848452005,0,0.254366532364104,0,0,0,0,0,0,0,0,0.0952011127406977,0.0532682909395563,0,0.138984094043025,0,0,0,0,0,0,0,0,0,0,0,0.162628448081271,0.0135334062174371,0,0,0,0,0,0,0.0669279523843545,0,0,0,0,0,0,0,0,-0.00483697721853679,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155453267250975,0,0,0,0,0,0,0,0,0.0992382968258068,0,0.127151208253032,0,0,0,0.285691314805085,0,0.0389565846115448,0,0,0,0.0165812002941703,0,0,0,0,0,0,0.0549744347250405,0.0386418571885366,0,0,0.0149957369491622,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.138438015104997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307145483847986,0,0.0292292693541584,0,0,0,0,0,0,0,0.252684239600293,0,0,0,0,0,0.336833268251234,0,0,0,0,0,-0.0213071097466416,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.255125238670446,0,0,0,0,0,0,0,0,0,0,0.00867915383751766,0,0,0,0,0,0,0,0,0.0448403494516913,0.093824341342328,0,0,0.21486162372347,0,0.00252476323621839,0.118354537717214,0,0,0.015730947200702,0,0,0,0,0,0,0.0403669020704238,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018678470235076,0,0,0,0,0,0,0.0184726563688758,0,0.103866859395655,0,0,0,0.0448517663562345,0.239457337502383,0,0.293610543642742,0,0,0,0,0.0273513646586484,0,0,0,0,0,0,0,0,-0.039601823041026,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0184837562049959,0,0,0,0,0,0,0,0,0,0,0,0.0410384540381528,0,0,0,0,0,0,0,0,0,0,0.0316903678922126,0,0,0,0.0633352860184336,0,0.11191869589063,0.029724389494295,0,0,0.0139223497768309,0,0,0,0,0,0,0.378313178246508,0,0,-0.0237090097523186,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.207864967330565,0,0,0,0,0,0,0,0,0,0,0,0,0.0591873083894442,0,0,0,0,0.0947358780682631,0,0,0,0,0.129505935254742,0,0,0,0,0,-0.0532957817151319,0,0,0,0,0,0,0,0.0410555869903403,0,0,0,0,0,0,0,-0.00729403796468559,-0.0243873115276346,0.00395498493338334,0,0,0.0794267583347485,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570201201100806,0,0,0,0.0730296463372276,0,0,1.17455366836651,0,0,0,0,0,-0.688631092944293,0,0,0,0,0,0,0,0,-0.841507324167099,0,0,0,0.325429040370207,0,0,0,0,0,0,0,0,0,0,1.21699036171957,-0.141042283000751,0,0,5.26135273674482,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121634571959975,0,0,0,0,0,-0.0510326547278471,0,0.0343279032400691,0,0,-0.206089916692689,0,0,0.214640822607283,0,0.237758191470541,0,0,0,0,0,0,0,0,-0.137656767459262,0,0,0,0,0,0.304180945371943,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.409232211670088,0,0,0,0,-0.105423985200148,0,0,0,0,0,0.0365780430610575,0,0,-0.040968053263991,0,0,0,0.0721996744573983,0,0,0,0,0,0,0,-0.0896694727777423,0,0.112657893931383,0,0.182101831133081,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00698015106737623,0,0,0.56499595603772,0,0,0,0
MKreturn,0.326928910870626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185365902289143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322683866565234,0,0,0.125513942054865,0,0,0,0,-0.0404671387258657,0.00842938371922898,0.193893790015277,0,0,0,0,0
MKvol,-0.00226307699874693,0,-0.00896703344251744,0,0,0,0,0,0,0,0.00429385197498604,0,0,0,0,0,0,0,0.00713972380473574,0,-0.000146389480123736,0,0,0,0,0,0,-0.00629367073763318,-0.00712627532999113,-0.00815291135509492,0,0,0,0,0,0,-0.00349976985737227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018434668976238,0.00604613791088057,0,0,0,0.028030367752963,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618967457016213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1052047827784,0,0,-0.00963647230729036,0,0,0,0,0,0,-0.000852250863276193,0,0.145872931271206,0.0192701477602195,0.218661110061287,0,-0.0621378069221998,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00311012061160067,0,0,0,0,0,0,0,0,0,0,0,0,0.00760994406096915,0,0,0,0,0,0,0,0,0,0,0.00370991795652416,0,0,0,0,0,0,-0.0104856062086933,0,0,0,0,0,0,-0.0011295524560259,0,0.0133625714688009,0.00338184200168142,0,0,0,0.0125961543024884,0,0
CarbonVol_Hubei,-0.00382282308874226,0,0,0,0,0,0,0,0,0,0,0,0,0.000932334605841534,0,-0.00514301915812118,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.000329349223069942,0,0,0,0,0,0,0,0,0,0,-0.000402825122102415,0,0,-0.000881399002184047,0,0,0,0,-0.000472249792387,0,0,0,0,-0.00997514396890462,0.00043250841005213,0,0,0,0.0183956318581864,0,0
