,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X601992.SH,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X000709.SZ,X000898.SZ,X000959.SZ,X600489.SH,X600339.SH,X600299.SH,X601158.SH,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X002460.SZ,X000883.SZ,X000983.SZ,X600219.SH,X600352.SH,X000539.SZ,X000825.SZ,X000027.SZ,X002092.SZ,X000723.SZ,X600578.SH,X601699.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.442341790592937,0,0,0,0,0,0,0,0.0187065476395656,0,0,0,0,0.0952776709519989,0,0,0,0,0.0684450143963493,0,0,0,0,0,-0.0771290059658039,0,0,0,0,0,0,0,0,0,-0.0862024761821972,0.149989514013359,0,0,0,0,0,0,0,0,0,0.0749830989107226,0,0,-0.0518918814275423,0,0.00078841823897196,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0457441776077186,0,0,0,0,0,0,0,0,-0.0023512604906253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795565530885057,0.666583118697658,0,0,0,0,0,0,-0.0169552329346698,-0.0546532136039109,0,0,0,0,0,0,0,-0.00623615822206846,0.129501083870233,0,0,-0.00177104007671229,0,0,-0.000364847369570654,-0.00154437617676133,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0305760873076366,0.0345727812017848,0,0,0.0512462892840453,0.0195941257363617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228846461654101,0,0,0,0,0,0.0692572603982715,0,0.0138964872619045,0,0,0,0,0,0,0,0,0.00134066403586656,-0.0028827800899413,0,0.0537287176049039,0.0308761442293692,0,0,-0.00488318898669627,0.000535847037217469,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158832446574811,0.0937863774234162,0,0,0,0,0,0,0,0,0.0990038383905335,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0598225217824442,0,0.123664158689199,0,0,0.0852621073253038,0,0,0,0.119513239559675,-0.0469213713451668,0,0,0,0,0,0
X600309.SH,0,0,0,-0.265037576983956,0.0239529482914703,0.193407687905437,0,0,0,-0.0686582153819064,0,-0.232830932537158,0,0,0,-0.00591368678891748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359276137791302,0,0,0,0,0,0,0.276345559521453,0,-0.114793095124618,0,0.0573709131909661,0,0,0,0,0.365284067780323,0,-0.0148924608445512,-0.0113224904302709,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.295158599247984,0,0,0,-0.133477311223783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710476381102861,0.0261282288644032,0,0,0,0,0,0.0578908125224426,0,0,0,0,0,0,0,0.0369983870413301,0.00870819839055179,0.00658816039433349,0,0,0,0,0,0
X600660.SH,0,0,0.104661299453309,0.249892631538024,0,0,0,0.0153201044762022,0,-0.0405493212092726,0,0,0,0,0,0.000776632186723901,0,0,0,0,0,0,0,0,0,0,0,0,0.127514160012122,0.287662292234621,0,0,0,-0.13609600440895,0,0.119120126257441,0,0,0,0,0,0.013869992993969,0,0,0,0,0,0,0,0,0.0155038467242868,0,0,-0.275492646424303,0,0,0,0
X600188.SH,0,0,0,-0.033915159263952,0,0,0,0.0938434697257752,0,-0.0268508114171056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614061163935065,0,0,0,0,0,0,0,0,0,0,0,0.498628999100759,0,0,0,0.00711996744983673,0,-0.0334295240362892,0.0096603476267725,0,8.67361737988404e-19,-0.194382670234794,0,0,0.0164964035299122,-0.00465764519037324,0,0,0,0,0,0
X601992.SH,0,0,0,-0.136836970985024,0.0890664531034997,0,0,0,0,-0.0032141522449072,0,0,0,-0.0804204688468979,0,0,0,0,0,0,0,0,-0.111559035553084,0,0.425607117521854,0,0,0,0.207879508943095,0,0,0,0,0.150063705022635,0,0,0,0,0,0,0,0.0409033726845126,-0.0132387626511964,0.163185680384404,0,0,0.0934652292652071,0.05040351332607,0,0,0,-0.00890730370309193,0,0,0,0,0,0
X600886.SH,0,0,0.138981004268337,0,-0.184029924810088,0.00485807819500603,0,0,0,0,0,0,0,0,0.066250505274273,0,0,0,0,0,0,0,0,0,0.0662127003587312,0,0,-0.212016203012629,0,0,0,0,0,0,0,0.0333213677137868,0,0,0,0,0,0.0398954934072045,0,-0.0828344955439872,0,0,0,0,0,0,0.0320339824104005,-0.0146287935302185,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.197813460192905,0,0,0,0.070976883497838,0,0,0,0.0516229398997628,-0.0333246712357138,0,0,0,0,0,0,0,0.0137474978245238,0,0,-0.0375690686107459,0.0408492677189672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533718130862445,0.00881589958497557,0,0,0,0,0,-0.01227484691035,0,0,0,0,0,0,0
X600157.SH,0,0.0785426497214774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153835958058752,0,0,0,0,0,0,0.00990239147832799,0,0,0,0,0,0.0708791147181648,0.00956298685094068,0,0,0,0,0,0.00890236380178061,0,0.102999615224259,0.0547210316678392,0,0,0,0,0,0,0,0.0691303656257703,0,0.0677011783557215,0,-0.00528272419101878,0.0048588669749904,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102168908984553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385517382570186,0,0.042504145921538,0,0,0,0,0,0.221316420648564,0,0,0.00644564704961528,-0.156957446839793,0,0,-0.00218300853770607,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0316344455764745,0,0,0,-0.047524349101549,0,0.129764112171757,0,0,0,0,0,0,0.0119684717529037,0,0,0,0,0,0.0435847226863545,0,0,0,0,0,0,0,0,0.112368030765215,0,0,0,0,0,0.119689320866864,0,0,0,0,0,0,0.011354406135158,-0.000673363295314434,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1442586787743,0,0,0.27613699845578,0,0,0,0,0,0,0.397922299185183,0,0,0,0,0,-0.00315945285726781,0,0,0,-0.0720423639337781,0,0,0,0,0,0.0970294636626363,0,0,0,0,0.164095846592416,0,0,0,-0.0124559588639098,4.33680868994202e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0.000785311456719615,0,0,0,0,0,0,0,0,0,0,0,0.0886350875071246,-0.0623309003363743,0,0,0,0,0,0,0,0.271952950266251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128013877586201,0,0,-0.0845984823983577,0,0.388702227590031,0.0656987167011695,0,-0.0452274262922079,0.00413820901040662,-0.00474101291113263,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.049687500022493,0,0,0,0,0,0,0,0,0,0.283197004681075,0,0,0,0.197030278629397,0,0,0,0,0,0.335411201171484,0,0,0,0,0,0,0.0652696508868968,0,0,0,0,0,0.0288698007819335,0,0,0.0595650160232174,0,0,0,0,0,0.0281737459507316,-0.00547796427363591,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.00168999494005232,0,0,0.759897088931463,0,-0.00889469756791371,0,0,0,0,0,0,0,0,0.0270656274981873,0,0,0,0,0,0.00564645887781059,0,0,0,0,0.0629182101993563,0,0,0,0.00734608671358266,0,0,0,0,0,0.0115286253292447,0,0,0,0,0,0,0.00848740092308976,-0.00206192772554197,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0754640543281742,0,0,0.206842321632633,0.215180791758758,-0.00696903612970924,0,0,0,0,0,0,0,0.253916058273578,0,0,0,0,0,0,0,0,0.130532217305205,0,0,0,0,0,0,0.0615905751240177,0,0.193442376243517,0,0.0200391502781113,0,0,0,-0.111282268158832,0.355432569023533,0,0.064635826024747,0,0,0,0,0,0.036870084115486,-0.0182404435654649,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0239824442992469,0,0,0,0,0.0284696552397414,0,0,0,0.0345380503025943,0.00534690152689501,0.0437124099886871,0,0,0,0,0,0,0.0552978135564397,0,0,0,0.0546236864137189,0.239531526604956,0,0,0,0,0.0729315610940535,0,0,0,0,0,0.0622882283108505,0,0,-0.089126195043583,0.0747013131181142,0,0.0679640768679493,0,0,0,0.00277454095948824,0,0.00317398571217277,-0.000426455071077638,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.045084626525569,-0.0306899908231706,0,0,0,0,0.0507779642407366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671499709012581,0,0,0,0,0.0638319944503499,0,0,0,-0.0347223189920864,0,0,0,0,0,0.15772384526739,0,0,0.00959731161970814,-0.00468623300821613,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0177627127315801,0,0,0,0,0,0,0,0,0.230947494333621,0,0,0,0,0,0,0.0578776590299018,0,0.131328325369485,0,0.0210928251551589,0,0,0,0,0.0918127562429483,0,0.126589434190614,0,0,0,0,0,0.0443237548518452,0.0215944944711252,0.129204265044115,-0.0267887290345408,0,0,0,0,0,0.0177147146705857,0.00736127258052671,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0304781755869905,0,0,0.434786614720831,0,0.0245429697598835,0,0,0,-0.0667431603491101,0.0832962185812868,0,0,0,0,0,0,0,0.0854001444760809,0,-0.0588020673691922,0,0.0195696274762014,0,0,0.0589547129928341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.27511153905674,0.059361793900163,0,-0.0158888745521978,0.00414370442759151,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728305804819168,0,0,0,0,0,0,0,0.0546893351603031,0,0,0,0,0.228683844513518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221624165074039,0,0,0,0,0,0,0,0,0.0159410448626729,0.00819858238399113,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362655664354412,0,0,0.0593996680548902,0,0,0,0,0,0.0277374622924101,0,0,0,0.0495588862308949,0,0,0,0,0,0,0,0,0,0.100897967382387,0,0,0.00798991367750373,0,0,-0.0265260227088858,0,0.0834411737838513,0,0,0,-0.0256632800196457,0.00635970253904065,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0261513991643969,0,0,0,0.0128894750164845,0,0,0,0,0,0,0,0,0.819292342863385,0,0,0,0,0,0.249406974127832,0,0,0,0,0,0,0,0,0,0,0,0,0.0953575177892596,0,0,0,0,-0.130738504033793,-0.0288203590916501,0,0,0.0141511468587863,-0.000553510061864563,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0161853239373386,0,0.0975239625066314,0,0,0,0,0.00947194951479697,0,0.0469565268093228,0,0,0,0,0,0,0,0,0.154002666037909,0,0,0,0,0,0,0.0453808182125188,0,-0.0959311180290665,0,0,0,0,0,0.0139873045854038,0.174645626605633,0,0,0,0,0,0,0.00819479682622755,-0.00146643196046257,0.000792215152607129,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0238077301335204,0,0,0,0,0,0,0,0,0,0,0,0.0816659136661491,0,0.0398743501983037,0,0,0,0,0,0,0,0,0.035535409707294,0,0.0213826171384848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205363596657907,0,0.337778883271225,0,0,0,-0.0183243621103577,0.000687818509405864,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.115566626729706,0,0.135104817730677,0,0,0,0,0,0.201793361327376,0,0,0,0,0,0,0,0,0,0,0.134121652315396,0,0,0,0,0,0,0,0,0.0824606963637547,0,-1.38777878078145e-17,0,0,0,0,0,0,0.00727985660514791,0,0,0,0,0,0.00269461690530425,0.0022870541766039,0,0,0,0,0,0
X600352.SH,0,0.01570212115515,0,-0.145826397885353,0,0,0,0,0.0264785755559156,0,0,0,0,0,0.0770978138853057,0.0879382016116428,0,0,0.077203385351197,0,0,0,0,0,0.0942570796129425,0,0.0718542201648092,0,0,0,0,0,0,0,0.0901304557676176,0,0,-0.0671423493927513,0,0,0,-0.147476796968817,0,0,0,0,0,0,0,0,0.00634109963054059,-0.00255426553017864,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,-0.0730989048954916,0,0,0,0.0896066753186676,0,0,0.039385471240449,0.0660256857032402,0,0,0,0,0,0,0.0686181458065833,0,0,0,0.00717074126067548,0,0,0,0,0,0,0.086897879375159,0,0,0,0,0,-0.0631774775865951,0,0,0,0,0,0.127850725385286,0,0,0,-0.00635504429793816,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011160495438623,0,0,0,0,0.249412273153566,0,0,0,0,0,0,0,0,0,0.0295871578320452,-0.0895564751998863,-0.233233902343288,0.128493408692546,0,0,0,0,0,0,0,0,0,0,0.00637956119232498,0,0.291702616715125,0,0,0,0,0,-0.0439017287341495,0.00399498363368069,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0440446538273956,0,0,0,0,0,0,0,0,0.0671001452177489,0,0,0,0,0,0,0,0.0498455873537579,0.0945568656314244,0,0.0496851079350034,0,0,0.307810446444247,0,0.00355273887618444,0,-0.0125382870345482,0.0439409090156724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327462043291885,0.00248925943283949,0,0,0,0,0,0
X002092.SZ,0,-0.0974814796961343,0,-0.0398925955774955,0,0,0,0,0.0715232556467841,0.0862915460098503,0,0,0,0,0,0.119722587014612,0,0,0.0702405645348081,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0956776221398852,0,0,-0.0526013966036262,0.435957285312768,0,0.217409468743,0,0,0,0,0,0,0,0.107848998353277,0,0,0,0,0,0,0,0,0.00601964708612774,-0.0112240415821684,0,0,0,0,0,0
X000723.SZ,0,0.123419438996193,0,0,0,0,0,-0.0837660411721449,0,0,0,0.396639395968044,0,0,-0.17008497792075,0.152254125250477,0,0,-0.132449065471962,0,0,0,-0.266578158822643,0,0,0,0.296643229067341,0,0,0.638894506763539,0,0,0,-0.0152444991251477,0,0,0,0,0,0,0,0.516055468524877,0,0,0,0,0,0,0,0,-0.0617858544034671,0.0672038682298662,0,0,0,0,0,0
X600578.SH,0,0,0.0520155331177493,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0164237237023235,0,0,0,0.114311688115233,0,0,0,0,0,0,0,0.0486096752325239,0,0.00680052606384521,0,0,0,0.035661060202764,0,0,0,0,0,0,-0.0177467292399707,0,-0.00844408802285128,0,0,0.025644830357161,0,0,0,0.0758568856118562,0.0785043642923061,0.00613656017930582,-0.00276497449729647,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.0404414304166596,0,0,0.0347804656699198,0,0,0,0.127566265285457,0,0,0,0,0.0421085019676148,0,0,0.285027131049471,0,-0.152843704251031,0,0,0,0,0,0,0,0.0629431724826394,0,0.215930457111262,0,0,0,0,0,0,-0.0182834671287203,0,0,0,0,0,-0.0334420371568152,-0.0115246683475841,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364716228859775,0,0,0,0,0,0.307979203909158,0,0,0,0,0,0,0.0106395842866635,0,0,0,0,0,0,0,0.0756081082250193,0.0462776271279164,0,0.0590839425045203,0,0.019078212106068,-0.119032786710799,-0.0101313161896847,0.0105612422850058,0,0,0,0,0,0
X600176.SH,0,0.0398054854447454,0.126254024156962,0,0.182945773743245,0,0,0,0,0,0,0,0,-0.0390897283250085,0.0931929389413667,0,0.0735614034288065,0,0.0594178431512001,0,0,0,0.104336714229692,0,0,0,0,0,0,0,0,0,0.315678045116981,0,0,0.0219879333536677,0,0,0,0,0,-0.0391376241118556,0,0,0.0541877256007803,0,0,0,0,0,0.0288636412994485,-0.0127473043127462,0,0,0,0,0,0
Change_TY3M,0,0,0.190030161001856,-0.0494205471965218,0,0,0,0,-0.0699441640333344,0,0,-0.102714776731976,0,0,0,0.00914207334519179,0,0,-0.148310122802641,0,0,0,0,0,0.0536381998140407,0,0,0,-0.118064670392246,0,0,0,0,0,0,0.120253050697562,0,-0.10733738538117,0,-0.254391958680264,0,0.144831141716534,0,-0.144558043450202,0,0,0,0,0,0,0.0118689775582193,0.0249666597274215,0,0,0,0,0,0
Slope,0,0.463063369791485,0,0,0.308916571599892,0,0,0,0,0,0,0,0,-0.137759367512815,0,0,0,0,0,0,0,0,0,0,0,0,0.432910606159098,0.483619094469073,0,0,0,0,0,0,0,-0.508292686856045,0,0,0,0,0,0,0,0,0,-0.240010812396392,0,0,0,0,0,0.157210230929412,0,0,0,11.1171789286387,0,0
TED,0,-1.58187858063962,0,0,0,0,0,0,0,0,0,-1.42544231870347,0,0,0,-0.875654676761428,2.21725059640054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231318618655545,0,0,0,0,0,-0.352379870766845,0,0,0,0,0,-2.27511335027373,0,0,1.55057144461686,0,0,0,0,0,-17.4906087642079,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.15461126662026,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0737403219479014,0,0,0,0,0,0,0,0,-0.00296828932410801,0,0,0,0,0,0,0,-0.11980761595689,0.0194016389068591,0,0,0,0,0,-0.000373970141515711,0,0,0,0,0,0,0
MKreturn,0,0,-0.0149160734131167,0,0,0,0,0,0,0,0,0,0,-0.00954306767702366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099677676475452,0.00270119398424613,0,-0.0192219822457725,-0.0526660535530503,0,0,0,0,-0.0309483693083791,0,0,0,0,0,-0.00995803493088633,0,0.0424124025797255,-0.0380541737807769,0,0,0,-0.0812300264808802,0,0.00831257122372919,-0.00216882624722894,0,0,0,0,0,0
MKvol,0,0,-0.0011909015055489,0,0,0,0,0,0,0,0,0,0,0,0.000932210784830883,0,-5.46658005596841e-05,0,0,0,0,0,0,0,0.000813863556745839,8.60409095473992e-05,-0.00080049257145108,-0.00266770802470102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104272270278821,0,0,0,0,-0.000998593364649996,0,0,0.00274024185398201,-0.00183940725674272,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00222807872395964,0,0,-0.0244994755770351,0,0,0,-0.00699940103959146,0,0,0,0,0,0,0,0,0,0,-0.0308898407375227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369545314010333,0,0,0,0,0,0,0,-0.0559907836767511,0,0,0.0496307236873648,-0.00129067604973806,0,0,0.034539497798902,0.00134463939721712,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0428558356344244,0,0,-0.0111383720131122,0,0,0,-0.00105274461206765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172877045689271,0,0,0,0,0,0,0.0216514270939581,-0.0215359018774466,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.0217594506805336,0.0146813384240233,0,0,0,0,-0.00410373883342253,0,0.0021015879494409,0,-0.021781369525888,0,0,0,0,0,-0.0159154595122837,0,0,0,0,0,-0.016870816985853,0,0,0,0,0,0,0,0,0,0,0.0106535636899591,0,0,0,0,0,0,0.00745838408590125,0.00478855091315597,-0.0127622523489362,0.00718398618461668,0,0,0,0,0,0
