,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X601898.SH,X600111.SH,X002271.SZ,X000877.SZ,X002466.SZ,X600010.SH,X600011.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600426.SH,X600886.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000723.SZ,X000786.SZ,X600096.SH,X600803.SH,X600795.SH,X000807.SZ,X600219.SH,X600295.SH,X000932.SZ,X000408.SZ,X600801.SH,X000630.SZ,X601991.SH,X600141.SH,X000825.SZ,X600489.SH,X600985.SH,X000959.SZ,X601666.SH,X002353.SZ,X600157.SH,X002080.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.317950139182744,0,-0.0266204693595741,0,0,0,0,0,0,0,0.0331402418895748,0,0,0,0,0,0,0,0,0.0110660755517654,0.223006031373425,0,0,0,0,0,0,0,-0.0697339987312645,0,-0.169169560700062,0,0,0,0,0,0,0,0,0,0,0,0.0112530392412136,0,0,0,0.141125716302833,0,0
X000301.SZ,0,0,0,0.377090858347384,0,0,0,0,0,0,0.162606722054164,0.135246320370043,0,0,0,0,0,-0.0582249983167023,-0.0250042896672697,0.179541936975158,0,0,0,0,0,0,0,0,0,0.0886712509909278,0,0,-0.0368859901612035,0,0,0,-0.0994281116051307,0,0,0,0,0,0,0,0,0,0,0,0.11876443634304,0,0,-0.00132669934083926,0.0173478454089292,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.167038945863151,0.138647921123775,0,0,0,0,0,0,0,0,0.0842009573560901,0,0,0,0,0.0491745993600175,0,0,0,0,0,0,0.000572738870470564,0,0,0,0,0,0,0.136621062056063,0,0,0,0,0,0,0,0,0,0,-0.035471790480367,0,0,0,-0.0108249814307052,0,0,-0.024993034112093,0,0,0,0,0,0
X600886.SH,0,0,0,0.00823397572266781,0,0,0,0,0,0,0,0.0955356764828125,0,0,0,0.00980356220598145,0.175333753747867,0,0,0,0,0.13819235831011,0,0,0,0,0,0,0.0653616662509143,0,0,0,0,0,0,0,0,0,0,0.0879970323083809,0,0,0,0,0,0,0,0,0,-0.0288214358804269,0,-0.0417517263354863,0,0,0.0838230657404968,0,0.0570159021640808,0,0
X600362.SH,-0.0231290354225139,0,0,0,0,0,0,0,0,0,0,0,0,0.0381727131926739,0,0,0,0.220613387179003,0,0,0,0,0,0,0,0.101274884321566,0,0,0.108735024279654,0.046856247889213,0.0804460875495299,0,-1.38777878078145e-17,0,0.0177093779719272,0,0,0,0.228617089149978,0,0.0187751930729989,0.174402283684206,-0.0238523934626918,0,0,0,0,0,0,0,0.00796070316664083,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.102330322218609,0,0,0,0,0.172935851770153,0,0,0,0,0.0813397306018166,0,0,0,0,0,0.108309754527916,0.0756104830091953,0.0845654112816667,0,0,0,0,0,0.0116236069326752,0,0,0,0,0.0480759834587238,0,0,0,0,0,0,0,0,0,0,0,0.0380117898932769,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0961292491571616,0,0.0812595017368043,0,0,0,0,0,-0.00130801302177199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52105155084545,0,0,0,0,0,0.0362601339819799,0,0,0,0,0,0,0,0.161329592977477,0,0,0,0,0.280775498000586,0,0,0,0,0,0,0.018849430281267,0,0,0,0.0225165943555013,0,0
X601699.SH,-0.0835711422881925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358508889139016,-0.0704072433290635,0,0,0,0,0,0,0,0,0.30853015313978,0,0.125641326113814,0,0,0,0,0,0,0,0,-0.112294024680919,0,0.0653146934281803,0,0,0,0,0.253634735771284,0,0.285293710418065,0,0,0,0,0,0,-0.0381654444679318,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.069604262573536,0,0,0,0,0.00286310554954823,0,0.0308908980587548,0,0,0,0,0,0.0157344220787494,0,0,0,0,0,1.38777878078145e-17,0.204234760480629,0,0.23669319088657,0,0.227625082740613,0,0.0694151150648045,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0394488509182894,0,0,0,0,-0.102615261587348,0,0
X000786.SZ,0,0,0,0,0.144574380830959,0,0,0,0,0,0.144700398248038,0.585537850654939,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274735442748755,0,0,0,0,0,0,0.159939221961449,0,0.00492274025085404,0,0,0.0455534458166766,0,0,-0.0551300289160336,0,0,0,0,-0.075214588922684,0,0,0,0.119098337695934,0,0,-0.00604486962828001,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.147421966562587,0,0,0,0,0.131992739743382,-0.0334832929073807,0,0,0,0.134372290321878,0,0,0,0,0.0761617099214941,0,0,0,0,0,-0.0887134059638948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309792793447297,0,0,0,0,0,0,0,0,0,-0.0294219265938018,0.0292851591697382,0.0350215768179641,0,0,0,0.0747363198865862,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794504488350071,0,0,0,0.00358135221904405,0,0.0865636510098663,0,0,0,0.283774810491059,0,-8.67361737988404e-19,0,0.102315769772282,8.67361737988404e-19,0,0,0,0.0548288863496116,0,0,0.0623153066800422,0,0,0,0,0,0,0,0.0774482108233915,0,0,0,0,0,0,0.156079324383243,0,0.0176602518228424,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282959889076386,0,0,0,0,0.0101955306496135,0,0,0,0,0.0622579978835731,0.0549015298914547,0,0,0,0,0,0,0,0.074072468928751,0,0,0,0,0.276137129718725,0,0,0,0.0205537459738364,0,0,0,0,0,0,0,0.0051128001535862,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0181196924335366,0,0,0,0,0,0,0,0,0,0,0,0.764577332802408,0,0,0,0,0,0,0,0.0307504256351225,0,0,0.0727537504997385,0.07335237195533,0,0,0,0,0,0,0,0,0.0571701971945944,0,0,0,0,0,0,0.33598624592221,0.123376333145297,0,0,0,0,0,0.0140209904128189,0,0,0,0.112441364264299,0,0
X600219.SH,0,0,0,0,0,0,0.0116745253327182,0,0.0903765376953016,0,0,0,0,0,0,0.0282899340011165,0,0.273832616624074,0.0124863112718649,0,0,0,0,0,0,0.133606484731374,0,0,0,0,0.224823623114304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196913087655124,-0.021821684355657,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.353420099954116,0,0,0,0,0,0,0,-0.106764291400719,0,0,0,0,0,0.196025626168301,0,0,0,-0.00627653323077254,0,0,0,0.105667538491272,0,0,0,0,0,0,0,0.218703522451709,0,0,0.239160888707075,0.0525857043063451,0,0,0,0.0670196387065273,0,0,0,0.0629427871103919,0,0.0113405519255781,0,0.168268097208339,0.00259189232283991,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104244765686943,0,0,0,0,0,0,0,0,0,0,0,0.0023633336714097,0,0,0.00071171874753497,0,0,0,0,0,0,0,0.0986893180404748,0,0,0,0.0948818751716771,0,0,0.213967548880365,0,0.101378636359618,0.360445201277029,0,0,0,0,0,0,-0.00275154791473814,0,0,0,0,0,0,0
X000408.SZ,0,-0.105978484919671,0,0,0,0,0,0,0.474480648780675,0,0.0190867020407965,0,0,0.0801980201411234,0.021795750376942,0.0355322233180566,0,0,0.195171072399847,0,0,-0.0590021988718328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489257708640989,0,0,0,0,-0.0368513009686668,0,0,0,0,-0.0602840691107646,0.0929490186296767,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.33736469641494,0,0,0,0,0,0,0,0.337611267141863,-0.180106740051304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136261651095387,0,0,0,0,0,0.126272438555945,0,0,0,0.0814714805476371,0,0,0,0,0,0.0185750024771471,0.0107633879980213,0,0.143691435375107,0,-0.00112370500692981,0,0
X000630.SZ,0,0,0,0,0,0.158916068059075,0,0,0,0,0,0,0,0,0,0,0,0,0.0726079964749346,0,0,0,0,0.258060729564652,0,0,0.1262542216651,0,0,0.188446528034226,0,0,0.0815364468440404,0,0.0393084477627525,0,0,0.0324561729740584,0,0,1.38777878078145e-17,0,0,0.047551105897328,0,0,0,0,0,0.0473939988254831,0,0.0397612760555566,-0.0118090905280024,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367592360031062,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0798513544280375,0,0,0.0392998517630444,0.0167529311849541,0.102283315636373,0,0,0,0.277169682901976,0,0.135666815837392,0,0,0,0,0.0284882225015471,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0.0551391013296467,0,0,0,0,0,0.061178138476012,0,0,0,0,0,0,0.155899863111708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406413130940524,0,0,0,0,0,0,0.28135935807208,0,0,0,0,0,0,-0.102924248011992,0,-0.0281207781560154,0,0,0,0,0,0,-0.00576961756706968,0,0,0,0.00950966037767254,0,0
X000825.SZ,0,-0.0513495632973513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510046930852174,0,0,0,0,0.156777781740468,0,0,0,0,0.0239076261495046,0.0551905022027563,0,0,0.27738342547457,0,0.166000393457082,0,0,0.226015699117101,0,0,0,0,0,0,0,-0.110807569760906,0,0,0,-0.0148707167449907,0,-0.0736570915757054,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0597110440855686,0,0,0,0,0,0,0.377096243874462,0,0,0,0,0,0,0.0923655612441732,0.0113676045525954,0,0,0,0,0,0.123585060210478,0,0.0325743298326097,0,0,0.116984481435589,0.0986502004988481,0,0,0,0,0,0,0,0.019595304904713,0,0,0,0,0,-0.0371865385649497,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.193871484156117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.069623272416313,0,0,0,0,0,0,0,0.167105932092492,0,0,0.00270748491089163,0.00930244544515127,0,0,0,0.0474402342583815,0,0,0.259744172386728,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.0157970226479718,0,0,0,0,0,0,0,0,0.0562509155041054,0,0,0,0,0,0,0,0,0,0,0,0.0224798798336657,0,0,0,0,0,0.0897333140405058,0,0.0963356344266516,0.0144095025563915,0.250611519378227,0,0,0,0,0,0,0,0,0.170736057888197,0,0,0,0,0,0,0,0,0,-0.0119757980867163,0,0
X601666.SH,0,0,0,0,0,0.449347742957549,0,0,0,0,0,0,0,0,0,0.00464451693212392,0,0,0,0,0,0,0,0,0,0.252008550609885,0.167564504782115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221836998932263,0,0,0,0,0,0.199124844008363,0,4.33680868994202e-19,0.0291271850067449,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869775537453054,0,0,0,0,0,0,0.18098578620569,0.0630784424107221,0,0,0,0.248187102783989,0.037265600247487,0,0,0,0,0,0,0,0,0,0,0.118399416282403,0,-0.00253657990575302,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212258298546651,0,0.058491068341016,0.00447086095372905,0.134979949301013,0,0,0,0,0,0,0,0.119066818168647,0,0,0,0.0322109378531106,-0.0564187587175274,0,0,0,0.19778313394297,0,0.0696767771622027,0,0,0,0,0.00158959344958832,0.0257712509201132,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662847744332587,0,0,0,0,0,0.139919738346821,0.108568812284083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952353240317029,0,0,0.0372461177162411,0,0,0,0,0,0,0,0.0478190035384743,0,0,-0.0252042201303934,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.123501054943537,0,0,0.130131737655212,-0.0952659276580031,0,0,0,0,0,-0.0230492093683379,0,0,0,0,0,0,0,0,0,0,0,0,-0.117572453324416,0,0,0,-0.0647964925582598,0,0.0515682462281268,0,0,0,0.0483625851054458,0,0.142930258796958,0,0.0943142301045818,0,0,0.0923473770418656,0,0,0,0,0,-0.00338455672620951,-0.114044684661812,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.035707904972007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116645658395685,0,0,0,0,0,0,0,0,0,0,-0.0432134538873167,0,0,0,0,0,0.0960633564970991,0,0.0505075584543898,0,0,0,0,-0.036059761864147,0,0,0.0611019368593863,0,0.148892841970628,0,0,0,-0.104018154653031,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0658053927918844,0,-0.197512878511195,0.136142597328318,0,0.186087539453507,0,0,0,0,0,0,0,0,0,0,0.175399612972237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303633101180238,0,0,0,0,-0.0565434646471593,0,0,0,0,0,0,0.59830499573461,0,0,0,-1.06635441346504,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665346680849295,0,0,0,0,0,0,0,0,0,0,0,-0.0996061282949408,0,-0.0499639335856952,0,0,-0.0838948302830808,0,0.0507209747866632,0,0.175559777407314,0,0,0,0,0,0,0,0.692855220873653,0,-0.0543978761202719,0,0,-0.0910757814297803,-0.352262922307288,0.956469844420861,0,0,0,0,0.936944501955078,0,0
RealEstate_excess,0.0839874131999437,0,0,0,0,0,0,0,0,-0.0230757398538445,-0.0147498761315974,0,0,-0.0636207533685576,0,0,0,0,-0.076364366324742,0,0,0,0,0,-0.0582311659487844,-0.00639211750692376,0,0,0,0,0,0,0,-0.0269953193304536,0,0,0,0,-0.0952084821804878,0,0,0,0,0,0,0,0,0,0,0,0,0.0314588685964902,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0120033142338836,0,0,0,-0.121368107748692,0,0,0,-0.0716516852258112,0,0,0,0,-0.170941447995848,0.0482218033786973,0,0,0,-0.0134309025226143,0,0,0,0,0,0,0,0.1420078531224,0,0,0,0,0,0,0,0.0922788746820486,0,0,0,0,0,-0.0487520805166144,0.0280887039737848,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000120806339752287,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473183697406775,0.000685532335278206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011728929074489,0,0,0,-0.0169967573164392,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00976090795082394,0,0,0,0,0,0,0,0.0102364089030689,0,0,0,-0.00900879773818111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030488245752355,0,0,0,0,0,0,0,0,-0.0148952280984269,0,-0.0726183506959579,0.0575636308343268,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0126209650317623,0,0,0,0,0.00262049807519683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173448232805673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544460486775388,-0.0495940441560397,0,0,0,-0.060877289216695,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0115135453069237,0,0,0,0,0,0.00295112865884745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015446602716426,0,0,0,0,0,0,0,-0.00136260235736855,0,0,0,-0.00480746800772087,0.00432144743893978,0,0,0,0,0,0,0.00852916875757245,0,0,0,0.0252872184622032,0,0
