,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600021.SH,X000883.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X000792.SZ,X601918.SH,X600489.SH,X600863.SH,X300072.SZ,X600022.SH,X600578.SH,X600307.SH,X600547.SH,X600808.SH,X600008.SH,X002004.SZ,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0.0069916592828915,0,0,0.357331427282948,0,0,0,0,0,0,0.127236552868337,0,0,0,0,0,0,0,0,0.0845053500386673,0,0,0,0,0,0,0,0.0799074311388799,0,0.108648277096693,0,0,0,0,0,0,0.00122260046764065,0,0,0,0,0,0,0.0147192779161868,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923227130292169,0.135657016877527,0,0.312954148124431,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134528181196139,0,0,0,0,0,0,0,0,0.123968320726837,0,0,0.0299291207404053,0,-0.019340259524803,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0769223214665422,0,0,0.00664639931083398,0,0,0,0,0,0,0,0.0647915002939161,0,0.112155761043698,0.00320383403920568,0.0021607326991979,0,0.0743072622443785,0,0,0,0,0,0,0,0.146252353803309,0.032703511291248,0,0,0.089724150032126,0,0.1708514123932,0,0,0,0,0,0,0,0,0,0,0,0,0.0119499596676206,0,-0.00861690504332143,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.115800065592151,0,0,0,0.0350895608366826,0,0,0,0,0,0,0.322737462394764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800454562346127,0,0,0,0,0.14004388059178,0,0,0,0,0,0.121330988287559,0,0,0.00530638455546933,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575225672915831,0,0,0,0,0,0,0,0,0,0.136573479011704,0,0,0,0.0803402995400089,0.0967133152153309,0,0.132634118452241,0,0,0,0,0,0.0224366712147688,0,0.0833864244147974,0,0,0,0,0,-0.0111841152884212,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0409555839164756,0,0,0,0,0.115957371147332,0,0,0,0,0.0219842882507842,0,0,0,0,0,0,0.103898211709458,0.0273897311622232,0,0.127635287039217,0,0,0.11462898786918,0,0,0.154866990363816,0,0,0.0800801710021264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123014829271329,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.218653676954981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736276693759217,0,0,0,0,0,0.124491336822056,0,0,0,0,0,0.0175293879480595,0,0,0,0.0170619134364682,0,0,0,0,0,0,0,0,0,0,0.281852664039859,0.0448775373595406,0,0,0,0,0.0299065699855008,0,0.156248936647028,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0202593668001068,0,0,0,0,0,0,0,0,0,0.0849351094420382,0,0,0,0,0,0,-0.0552494253468066,0,0,0,0,0.674444011960549,0.0597799731185849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715693018242977,0.0255502110442366,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.109307338764428,0.051447545584512,0,0,0,0,0,0,0,0,0.051995122131653,0,0,0,0,0,0.522167693264502,0,0,0,0,0.294099564059882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336867524932087,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.129051211611454,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0682052307697405,0.0340829668296419,0.105492338258286,0,0,0.175357718782301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163736347215098,0,0,0.0267990077134216,0,0,0,0,-0.0377160622511197,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.304251773777601,0,0,0,0,0.0436790099870166,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.15389536429563,0,0,0,0,0,0,0.0538019703935891,0,0,0,0,0,0,0,0,0,0.0111865134710285,0,0,0,0,0,0,0,0,0.0226807998188563,0,0,0.197019200402453,0,-0.0117018151766873,0,-0.0315138888165087,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.00538540073361844,0,0,-0.0835004638943742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418372460007636,0,0,0,0,0,0,0,0.0640975228695023,0,-0.0027432785289317,0,0,0,0,0,-0.127600463016029,0,0,0,0.253707411566527,0,0,0,0.0503381616516264,0.0123550622767759,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,-0.13184253169116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0418328120510288,0.354419712885178,0,0,0,0,0,0,0,0.302064203279851,0,-0.110385862631564,0.160956090011408,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0862924240081474,0.0577085675490091,0,0,0,0.0287610234310194,0,0,0,0,0,0,0,0,0,0.164795887802126,0.137600569023883,0,0.107874949430072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312245096613317,0,0,-0.0405140785627925,0.0430985189458394,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0009171589027872,0,0,0,0,0,0,0,0,0.171306700659576,0.0786900141088769,0.0839858640618845,0.028643235168063,0,0,0.0803282182933071,0,0.0872583536698922,0,0,0,0,0.0202341407457961,0,0,0.0850797654924992,0.0995001784757773,0,0,0.0184405149483425,0,0,0.0480846810204832,0,0,0,0,0,0,0,0,0,0,-0.00068412339205422,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115583541060115,0,0,0,0.0798358095441284,0,0,0,0,0,0,0,0,0.166933396646762,0,0,0.296701314132975,0.162135247026244,0,0.158451646677534,0,0,0.0593447259378405,0,0,0,0,0,0,0,0,0.000643295050331637,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0.00534449550413093,0,0.119010354101492,0,0,0,0,0.23299067244643,0,0,0,0,0,0,0,0,0,0,0,0.210376091055638,0,0,0,0,0,0,0,0.0360354189212087,0,0,0,0,0,0,-0.0475794149553956,0,0,0,0,0,0,0,0,0.224512076165765,0,0,0,0,-0.0208755940986114,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.193783354186093,0,0,0,0.0100211019069125,0,0.0499733996640605,0,0.057686794778858,0.0648096184991119,0,0,0,0,0,0,0,0,0,0,0,0.106249832324461,3.46944695195361e-18,0,0,0,0,0,0,0,0.106940353376697,0,0,0,0.000843524712617711,0,0,0,0,-0.0179548664542901,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269894582134971,0.00832682282142869,0,0.074348928195629,0,0,0,0,0.218593843133184,0,0,0,0,0,0,0,0.116865331890089,0,0,0,0.0521670282544942,0,0,0,0,0,0,0,0,0,0,-0.0243572444218403,0.0416357205816545,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0958140791783805,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0636360191973737,0,0,0,0,0,0,0.11269952563086,0.226372112388768,0,0,0,0,0.160646352124679,0,0.169369799148207,0,0,0.0995581175159455,0,0,0,0,0,-8.67361737988404e-19,0,0.172973604571843,0.0196765759210667,0,-0.00891817833241371,-0.0274575949552643,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294888712140404,0,0,0.0748958352059549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605504204873799,0,0,0,0,0,0,0,0,0,0,0,0.567520697982944,0,-0.0212740894380838,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0401490200367125,0,0.322958221577502,0,0,0,0,0.109929145859342,0.0785736265437694,0,0.0707083780630807,0,0,0,0,0,0,0,0,0,0,0,0,0.0633598118279201,-3.46944695195361e-18,0.026058410280996,0,0,0,0,0.0122509139466229,0,0,0,0,0.0644160707416602,0,0,0,0,0,-0.0182269961080359,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113086455553033,0,0,0.146841594496145,0,0,0,0,0,-0.0981954216920203,0,0,0,0,0,0.117649747077072,0.317343036240785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314818984762659,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.284139561501306,0,0,0,0,0,0,0.0160294139840324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378369558402212,0,0,0,0,0,0,-0.0441190197722346,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.00341733914983738,0,0,0,0,0,0,0.0641837593579934,0,0.00761224914789674,0.209288765798187,0,0,0,0,0,0,0,0,0.220350988279377,0,0,0,0,0,0,0,0,0,0,0.0709691577096531,0,0,0,0.104130001972071,0.0513953686014106,0,0,0,-0.0305286668994944,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263281510604788,0,0,0,0,0,0.178232587980414,3.46944695195361e-18,0.00953949301527206,0.351671066876238,0,0,0,0,0,0,0,0,0,0,0.102587161318595,0,0,0,-0.0060325451136444,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148180079484553,0,0,0,0,0,0,0,0.0338841764765176,0,0,0.0898412785687422,0,0,0,0.141943657585294,0.021114817710916,0,0,0,0,0.0283084123388654,0,0,0,0,0,0,0.0320329740840003,0.186009297234392,0.186075426439791,0,0,0.00288142606192207,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0398324103131901,0,0,0.321408554238062,0,0,0,0,0,0,0.0985090387585579,0.121586529434635,0,0,0.0355805857614868,0,0,0,0,0,0,0,0,0,0,0.116833934435336,0,0.0267685517822798,0,0,0,0,0.0424866504468595,0,0,0,0,0,0,0,0,0,0,-0.00149696300132216,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984928270924349,0,0,0,0,0,0,0,0,0,0,0.0441463741929882,0,0,0,0.0757328287449399,0.178337888494147,0,0.0821282347622498,0,0,0,0.2716486143659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.184857366310169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102087604124377,0,0,0,0.0201665465749763,0.091120747738006,0,0,0.0896259055535077,0,0,0.0974942689924915,0,0,0,0.158108760895231,0,0,0,1.38777878078145e-17,0,-0.00578674820839595,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591579259785509,0,0,0,0,0,0,0,0,0,0,0.0950610567891576,0,0,0,0,0,0,0.0686212785226799,0,0,0,0,0,0.0558025741539455,0,0,0.00351745144996155,0,0,0.373099508193792,0,-0.0299881310866629,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0.0610494552996048,0,0,0.189387326034627,0,0,0,0,0,0,0,0,0,0,0.0054924288380202,0.0859544262925709,0,0,0,0,0.127295291250524,0,0,0,0,0,0.0746731688012451,0,0,0.0766344891636114,0.0672121668667642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21570859691731,0,0.00260586471729214,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043342705679529,0.140105715827125,0,0,0,0,0,0,0.43068954475393,0,0,0,0,0,0,0,-6.93889390390723e-18,0.152402824271088,0,0.0886895597155631,0,0,0.398332876015637,0.180765605807771,0,0,0,0,0,0,0.07575339485906,0,0,0,0.0546368688326472,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891658549779228,0,0,0,0,0,0.125811102055724,0.0512367187805115,0,0,0,0,0.0274388565234264,0.27995653806386,0.235954146317133,0.0333745160078311,0,0,0,0,0,0,0,-0.0531414847503712,0.119326186529406,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143629169483222,0,0,0,0,0.227090599132951,0,0,0,0,0,0,0,0.301209022806673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0221393923418736,0,0,0,0,0,0,0,0.0759896965293232,-0.0342820606570024,0,0,0,0,0,0,0,0.0658368050336059,0,0,0.0178218617816579,0,0,0,0,-0.126561244463122,-0.0321943507271668,-0.106422738636919,0,0,0.097280199686306,0.0514220823077537,0,0,0,0,0,0.0726369178672951,0,0,0,-0.0018535459639125,-0.0560873396337931,0,0.0476543903436044,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338745901038402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24665223708423,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171061624852332,0.136343785593477,0,0,0,0,0,0,-0.0993021363438146,0,0,0,0,0,0.277414554216098,0,0.0691622496979623,0,-0.0724626277479533,0,0,0,-0.0932807859374297,0,0,0,0,0,0,0,0,0,0.281653952976274,0,0.225628945771053,0,0,0,0,0
RealEstate_excess,0,-0.0214454466471001,0,0,0,0,0,0,0,-0.139543484764974,0,0,0,0,0,-0.151729743698626,0,0,-0.127447536539043,-0.0700198726412796,0,0,0,0,-0.0312098162336852,0,0.17044452681852,0,0,0,0,0,0,0,0.0512032074000258,0,0,0.381681959284822,0,0.1409547318451,0,-0.225894710519479,0,0,0,0,0,0,0,0,0.0200334300886051,0.135810863718172,0,0.365266009294403,0,0,0,0
MKreturn,0.33565526258282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228686741872586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35791534153196,0,0,0.0218230940779493,0.0631347043118252,0,0,0,0,0,0,-0.0334148982786249,0,0.114896872810592,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260125121864994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215591640627286,0,0,0,0,0.0107200219309181,0,0,0,0,0,0,0,0,0,0.00575804028508789,0.00485556916711986,-0.00438953122797098,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00196022085136904,0,0,0,0,0.00407585545078387,0,0,0,0,0,0,0,0,0,0,0,0,0.0112532793853255,0,0,0,0,0,-0.000524169864623246,0,0,0.00541555981691926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241165343025122,0.013199163125914,0.0510449142716835,-0.018502174468859,-0.0154691367391719,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955428250944484,0,0,0,0,0,0,0,0,0,0.00655453751393283,0,0,0,0,0,0,0,0,-0.00644080620547454,0,-0.0022655373940357,0,0,-1.0842021724855e-19,0,-0.00338271153053429,0,0,0,0,0,0,0,0,0,0,0.0112873498041215,-0.00311302449939791,0,0,0,0,0,0
CarbonVol_Hubei,0.00141622457610743,0,0,0,0,0,0,-0.0106314726013492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894663748263899,0,0,0,0,0,0.0165553990329885,0,-0.0039752812476671,0,0,0.00754528374527388,0,0.00516523440024915,0.00132499899658306,0,0,0,0,0,0.0048151260602657,0,0,0.00433818065777595,-0.00604462602267621,-0.0113443605105225,0,0,0,0,0,0
