,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X600011.SH,X600188.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X002080.SZ,X600803.SH,X600795.SH,X300073.SZ,X600027.SH,X600688.SH,X600352.SH,X000807.SZ,X002353.SZ,X300037.SZ,X000825.SZ,X600801.SH,X000959.SZ,X600489.SH,X000932.SZ,X601699.SH,X600157.SH,X600486.SH,X000630.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0590067907918017,0,0,0,0.0198228422622817,0,0,-0.015434041705366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119253014416103,0.144740698454359,0,0,0,0,0.0423691967871635,0.0384155235437158,0,0,0,0,0,0,0,0,0,-0.0474520566501239,-2.16840434497101e-19,0,0,0,-0.000997403159894505,0,0
X600028.SH,0.00485726941957374,0,0,0,0,0,0,0,-0.0446886006873288,0,0,0,0.0267854530068385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370313167893959,0,0,0,0,0.0941588842537555,0,0,0,0,0,0.0775888614291894,0,0,0,0.0745516638898228,0,0,0.0553022953067465,0,0,-0.0170099817021712,4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152225994889579,0.173632015071537,0,0,0,-0.0294277138364013,0,0,0,0,0,0,0,0.0936336793688322,0,0,-0.0052938751583745,-0.151509497648961,0,0,0,0,0,0.135238911513312,0,0,0,0,0.0322990809162098,0,0.0218444425040194,0,0,0,0,0,-0.0202923610999537,0,0,0.0136556234672254,0,0,0,0,0.0211434709989358,0,0
X600309.SH,0.0501937882681811,0,0,0,0,0,0,0,0,-0.0201227751234999,0.0432902424649896,0.0374996799648664,0,0.0473973216081331,-0.231652673693161,0,0.0092603673146497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108765669723616,0,0,0,0,0,0,0,0,0,0,0,0.0829276106622618,0,0,8.67361737988404e-19,0,0,0.0203917645955366,0,0,-0.0370892873800822,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00486921744172877,0,0,0.00585308595553194,0.0109232929274477,0.0885646689168437,0,0.033986195350933,0,0,0,0,0,0,0.171796774491392,0,0.0507768846580186,0.0227846659665275,0,0.00805621494098555,0,-0.071159318446804,0,0,0,0,0,0,0,0,0,0.0385130663508481,0.345639028273211,0,0,0,0,0,0,0,0,0,-0.0200050817473085,0,0,0,0,-0.0102527160596928,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.529685659965825,0,0,0,-0.0127851288645021,0,0,0,0.0215933029109107,0,0,0.365875962518014,0,0,0,0,-0.117153040874912,0,0,0.0584412010999001,0,0.0954827781890728,0,0,0.262164207879624,0,0,0,-0.0232356255509772,0,0.019393610716993,0,0,0,0,0,0,0,0,0,0,0,-0.0390082409674924,1.73472347597681e-18,0,0,0,-0.116966751442212,0,0
X600019.SH,0.0658090811750414,0,0,0,0,0,0,0,0,0,0,0,0.0218407742357308,0.0127821938025864,0,0,0,0,0,0,0,0,0,0,0,-0.0687642209238061,0,0,0,0,0,0,0,0,0.106604948051868,0.00125993099598528,0,0,0,0,0.1619788438123,0,0,0,0.344201423394213,0,0,0,0,0,0,0,-0.00509739191578934,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.0742642640777133,0,0.213757738679173,0.0377857302315859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286356017055167,0,0,0,0,0,0,0,0,0.0401715473715814,0,0,0,0,0,-0.15539787246711,0,0,0,0,0,0,0,0,0,0,0,-0.030337026029403,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.343760007017404,0,0.100887718804981,0,0,0,0,0.379302827473307,0.131002890354233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070625683139767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681713201204217,0,0,0,0,-0.092720791657844,0,0
X002466.SZ,0,0,0,0,0,0.484816230367716,0,0.241098987267042,0.135634645231719,0,0,0,0,0.0274686125587121,0,0,0,0,-0.0781528724702111,0,0,0,0,0,0,-0.0617104980679575,0,0,0.21532634647623,0,0,0,0,0.150014797382163,-0.122777653105646,0.0175055555813224,0,0,0,0,0,0,0.1605957827184,0,0,0,0,0,0.0695283551192336,0,0,0,-0.0100113313577921,0,0,0,0,0,0
X600660.SH,0,0,0,0.250218180370251,0,0,0,0,0,-0.140333533251364,0,0,0,0,-0.0331644871822768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477975279198003,0.0477934653180255,0.0767775416693825,0,0.0644046320770352,0,0,0,0,0,0,0,-0.0751626976821719,0,0,-0.0567038898736044,0,0,0,0,-0.00735071886503475,0,-0.0527895373632167,0,0,0,0,-0.072187703198699,0,0
X002271.SZ,0,0,0,0,0,0.0288231469433886,0,0,0,0,0.0421857636211321,0,0,0,0,0,-0.124347595831205,0,0,0,0,0.310854826542929,0,0,0,-0.0235625650872976,0.778660843428872,0,0,0,0,0,0,0,0,0,0,-0.0779288344470826,0,0,-0.01610124288302,0,0,0,0,0,0,0.0500569952565082,0,0,-0.097427560960341,0,0,0,0,0,-0.00519047664439427,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174904146883669,0,0,0,0.0755489881859342,0,0,0,0.0705491111625479,0,0,0,0,0.124249719952242,0,0,0,0.384763340338888,0,0,0,0,0,0,0,0,0,0,0,0.197953452027638,0,0,0,0,0.0234266439129551,-0.0117608007397153,0,0,0,0.0173414118742051,0,0
X600188.SH,0,0,0.109356603334838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219272893304048,0.044506777318338,0,0.379705329280686,0,0.278438213076,0,0,0,0.0336451954796959,0,0,0,0,0.240077064859933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479763575247689,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.119659475980391,0,0,0,0,0,0,0,0,0,0.0756039599099942,0,0,0,0,0,0,0,0,-0.0669376101742304,0,0,0,0,0,0,0,0,0,0,0,0.00252947624893912,0,0,0,0.231839253094981,0,0,0,0.0812883079595777,0,0,0,0,0,-0.0643825800961148,-0.0270738043889705,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.180118834984898,-0.0642197471842065,0,0,0.0586637477711344,0.061681369220987,0,0,0.0266896009044111,0.0706348087676025,0,0,0,0.0265020212605794,0,0,0,0,0,0.0908011468293421,0,0,0.0375560621075313,0,0,0,0,0,0,0,0,0,0,0.130039040721807,0,0,0,0,0,0,0,0,0,0,0.0136222474946074,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.148919710920399,0,0,0,0,0.10404728829911,0.0485274436502134,0,0,0,0.00375147488869513,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.175727530916894,0,0,0,0,0,0,0,0,0.183570523043289,0,0.246618014486637,0,0,0,0,0,0,0,0,0.0192943611592836,-0.0152830685492019,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.111972226251571,0,0,0,0,0.0753966290938272,0,0,0,0.164347761802304,0,0.0929875138838408,0,0,0,0,0,0,0,-0.131734238386452,0.195207731487266,0,0,0,0,0,0.0330115448996178,0,-0.0075699319925986,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760984217469458,0,0,0.0823406160466169,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0245679182820896,0,0,0,0.145368760503986,0,0,0,0.0131103549714652,0.0515611890409384,0,0,0,0,0,0,0,-0.0177142676139597,0,0,0,0.00548813895533134,0,0,0,0.058491174854104,0,0,0,0.556919802508159,0,0,0,0,0,0,0,0,0,0.052939229035623,0,0,0,0.0910526311158365,0,0,0,0,0.0703795083756955,0,0
