,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600547.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X600176.SH,X601699.SH,X600803.SH,X000408.SZ,X000983.SZ,X600160.SH,X000629.SZ,X600348.SH,X000723.SZ,X600096.SH,X600378.SH,X600995.SH,X600219.SH,X000786.SZ,X600489.SH,X600157.SH,X002192.SZ,X600399.SH,X000831.SZ,X000933.SZ,X600141.SH,X000807.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.604891354616424,0,0,0,0,0,0,0.20860773833435,0.0903940477282503,0,0,0,0,0,-0.0246774420303951,0,0,0,0,0,0.0351050679307406,0,0.068867624835453,0,0,0,0,0,0,0.0509614170619975,0,0,0,0,0,0,-0.018057949840488,0,0,0.0562061992223403,0,0,0,0,0.0319214965648475,0,0,0,0,0.00450593194229669,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.146940585871271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347237421575683,0.0889138505864616,0,0,0,0,0,-0.0513526333284645,0.0880801593434473,0,0,0,-0.0144184174696285,0.0133134593739478,0,0,0,0,0,0,0,0.0361394409663104,0,0,0,0,0,0
X600028.SH,0.55681326774916,0,0,0,0,0,0,0,0,0.00274092017278666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027916720414587,0,0,0.0761225560368503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207763564749421,0,0,0,0,0.0174738172754485,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109963559639546,0,0,0,0,0,0,0.0276498933265145,0,0.0713192162872547,0,0,0,0.117540360220609,0,0,0,0,-0.110908979541268,0,0.0272482617468831,0,0,0,0.090395540121603,0,0,0,0.0803301924649878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.856616269987123,0,0,0,-3.46944695195361e-18,0,0,0,0.10687996270948,0,0,0,0,0,0,0,0,0,0,0,-0.0057856735545584,0,0,0,0,0.0694560604287404,0,0,0,-0.0409661436922792,0.017333644236281,0,-0.014644731230694,0,0,0,0,0,0,0,0,0,0,0,0,0.0492285622555417,0,0,0,0,0,-0.0454335550470815,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0154649390978053,0,0.417891303965838,0,0,0,0,0,0,0,0,0,0.0592191991491157,0,0,0,0,0,0,0,0,0,0,0,0,-0.172047455407471,0,0,0,0.0864281931911521,0,0,0,0,0.0426247858678133,0,0,0,0,0.146764155399438,0,0.0107895298831341,0.0402111124905784,0,0.130103078201232,0,0,0.0237373441395811,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.437721164313275,0,0,0,0,0,0,0,0,0,0,0.0921523621710314,0.0182666214454115,0,0,0,0,0,0,0,0,0,0,0.228416111356517,0,0.428167172554417,-0.0776456395457395,0,0,0.0390273880089185,0,0,0,0,0,-0.019289250867657,0,0,0,0,0.11631954507589,-0.175348963953568,0,0,0.10959921922574,0,0.0351683057731775,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.24254607171901,0,0,0,0,0,0,0.116970607604623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171918453546441,0,0,0.0508989097183668,0,0.0131281259465102,0.0135404580156858,0,0,0,0.0687038185828141,0,0,0,0,0,0,0,0.169556011758658,0,0,0,0.0372554038438868,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0411105583786917,0,0,0,0.113898482978348,0,0.131784362335181,0,0,0,0,0,0,0,0,0,0,-0.103905102676106,0,0,0,0,0,0,0,0.13271659741373,0,0,0,0.43904807172148,0,0.0224725937972848,0,0,0,0.0258821655662127,0,0,0.0392347262256311,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0558223476244742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021530961558091,0,-0.0383221868485101,0,0,0,0,0,0,0.149820991438303,0.148000029714887,0,0.275121243841889,0,0,0.0316104559397543,0,0,0,0,0,0,0.033499731171965,0.0572309104505275,0,0,-0.117102218062744,0.102867890386231,0,0.0502243178704715,0.0519815195744438,0,0,0.00697024778454771,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0606873936988437,0,0,0,0,0.177011862343311,0,0,-0.0314529653469384,0,0,0,0,0,0,0,0,0.175983236695464,0,0,0,0,0,0.0498949459932679,0,0,0,0,0,0,0,0,-0.0376932950819353,0.214794803196962,0.145959708989165,0,0,0,-0.0551887955632497,-0.172960917433273,0,0,0,0,0,-0.0495196327751605,-0.00327553164494911,0,0,0,0,0,0
