,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X601699.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X000807.SZ,X600219.SH,X600096.SH,X002080.SZ,X600378.SH,X300037.SZ,X600348.SH,X000933.SZ,X600688.SH,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0.0547834080857602,0,0,0,0,0,0,0.143981989102152,0,0,0,0,0,0,0.255838046504797,0,0,0,0,0,0.0727146978516103,0,0,0,0,0,0.241698319751922,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.128630668263787,-0.00167876168778548,0,0,0.00300576258799926,0,0,0,0,0,0.0178513526661105,0,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0510291905458594,0,0,0,0,0,0,0.395328792513631,0,0.0692962635820501,0,0,0,0,0,0,0,0,0,0,0,0,0.147800675480873,0,0.146467034388925,0,0,0,0,0,0,0,0,0,0,0,0,-0.127110334732752,0,0,0,0,0,0,-0.038403056970621,0,-0.295841344515404,0,0.00414577350403701,0.0164205534266869,0,-0.390798650162647,0,0,0,0
X600426.SH,0,0,0,0.0974215905756459,0.00861739511267639,0,0,0,0,0,0.101414037292012,0,0.151721420629831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829139150362943,0,0,0.216662795717827,0,0,-0.114261679890483,0,0,0,0,0,0,0,-0.208215207104575,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0256089106880416,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0468556403700016,0,0,0,0,0,0,0,0.00502957503459985,0.0262072654810598,0,0,0,0.210324169342321,0.0686732140678331,0,0,0.0146160859504623,0,0,0,0,0,0,0,0.0435011911610749,0,0,0,0,0.0405055846467361,0,0,0.0983438144541591,0.172038884311383,0,0,0,0,0,0,0.087066394377153,0,0,0,0.0539177993570946,0,0.00139556121923725,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.576879643875205,0,0,-0.25400749584627,0,0,-0.0120023686083484,0,0,0,0.199648059498584,0.275450727734011,0.0256835160036713,-0.198234468571932,0,0,0,0.148738648721328,0,0,0,0,0,-0.0591373118034516,0,0,0,0,0,0,0,0,0,0,0.0821928424557749,0,0,0,0,0,0,-0.0520707052979264,0.00445819425537712,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906552115225746,0,0,0,0,0,0,0,0.134473990431592,0,0.270035519424083,0,0,0,0,0,0,0,0,0,0.448295443975978,-0.0493649825459937,0,0,0,0,0.169220988694483,0,0.00958265994526186,0.0538414172154293,-0.0234781534046131,0.00639458086335159,0,0,0,0,0,0
X601991.SH,0.114717684684077,0,0,0,0.197623527204062,0,0,-0.429100092120472,0,0,0.432191875583948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196417902319317,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.268977942297882,0,-2.77555756156289e-17,0.113929742477544,0,0,0,0,0,0,-0.0478089512147132,0.0857878290481597,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.502972057692341,0,0,0,0,0,0,0,0,0,0,0,0.0199308988230242,0.275773665928168,0,0,0,0.129093701358526,0,0,0,0.0302604063261436,0,0,0,0,0,0,0,0,-0.132152761488046,0,0,0,-0.123280295898095,-0.109750428885075,0,0,0,-0.0257694319784061,0,0,-0.0969187936299853,0,0,0,0,-0.0332573273880214,-0.0535700821900067,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.411980713519844,0,-0.0139825545738193,0,0,0,0,0,0.074861380538257,0,0,0,0,0,0,0,0,0,0,-0.0589224489144721,0.0906295337451769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148946629143343,0.0699229835864041,0,-0.219878873072525,0,0.0404955593097877,0.0274820079790384,-0.00974799472671366,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135717016780573,0,0.031470086417814,0,0,0,0,0,0,0.0268505973315112,0,0,0,0,0,0,0.161950777483108,0,0.0648774759313588,0.0453563830737895,0.0347694430335321,0,0.0951437251127735,0,0,-0.00530999123110239,0.000228593352071852,0.0162218583216178,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0538343003524212,0,0.107651608662461,0,0,0.166885411521157,0,0,0,0,0,0,0,0.486772644729134,0,0.0371677721871815,0,0,1.38777878078145e-17,0,0,0,-0.026205756331499,0.388119359635967,0.0198094418744735,0,0,0,0,0,0,0,0,0,0,0.0635548577197462,0,0,0,0,0,0,0,0,-0.210026950592618,0,0,0.0687703552795483,-0.0148007326341477,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.298322830607318,0,0,0.00833406082636081,0,0,0,0,0.0143443237565285,0,0,0,0,0,0,0,0,0,0,0.334385409623418,0,0,0,0,0.0807055684264717,0.352909204090615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599885046437513,0,0.285199092242767,0,0,0,0,0,-0.0402405511384077,-0.051328972900073,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.219912252225443,0,0,0,0,0,0,0,0,0,-0.0313038331987241,0,-0.0368582655337153,-0.0488430397537554,0,0,0,0,0,0,0,0,0,0,0.0352324948434009,0,0,0,0.0927663302008106,0,0,0,0,0,0,0,0.193583557778667,0.210864496865191,0.00256588136300368,-0.077793650917901,0,0,0,0,0,-0.026985355951307,0.0230956804477978,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0505777090258535,0,0,0,0.102156223479641,0,0,0,0,0.129733509692722,0,0,0,0.0582605014263807,0,0,0,0.0445897302063569,0.0675333210184748,0,0,0,0,0,0,0,0.14142065364554,0,0,0,0,0,0.396119527550023,0,0,0,0,0,0,0.049448562433777,0.0407830494723654,0,0,0,0,0,0
X000408.SZ,0,0,0,-0.0874863872031153,0,0,0,0,0,0.186704742711799,0,0,0.0261444094368208,0,0,0,0,0,0,0,0,0,0,0,0,0.0875955760327111,0,0,0,0,0,0,0.0788903128840322,0,0.0400233191353639,0,0,0,0,0,0,0,0,0.0400733306589347,0.132634326570848,0,0,0,0,0,0,0.00999278627814411,0.00867156267858503,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0116405307190505,0.0802589390822313,0,0,0,0.436267607541018,0.0971265371820576,0,0,0,0,0.0216772808797794,0,0,0,0,0.03934778947266,0,0,0,0,-0.0234973340637721,0,0,0,0,0.0623945482100392,0,0,-0.0498615542104845,0.0455100657049508,0,0,0,0,0.0330387909717659,0,0,0,-0.00677485632023707,0.0012820934603129,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.117166583028712,0,0,0,0.198083662109824,0,0.190469114138715,0,0,0,0,0,0.0571398047789935,0,0,0,0.0194715974216048,0,0.0927105640419024,0,0,0,0,0,0,0.0150683928714825,0,0,0,0.0563381624771613,0,0,0,0,0,0,0,0,0,0,0,0,0.0173189624900338,0.00962799777953781,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.143300694412181,0,0,0.101831378959314,0.055126367710064,0,0,0,0.0872515564746906,0,0.188031705760594,0,0.0669335920581673,0,0,0,0,0,0,0.053074532356162,0,0,0,0,0,0.022251350335628,0,0,0,0,0,0,0,0,0,0,0.00799043713883038,0,0,0,0,0,0.0143365309573492,-0.00939707712775826,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257243249041387,0,0.0570756218987851,0.261038449596669,0.00884767862964786,0,0,0.0725923104615824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217901060558921,0,0,0,0,1.73472347597681e-18,0,0.0412985776199795,0,0.18126213837857,0,0,0,-0.00278074865061862,0.00194298681723101,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110729155831427,0,0,0,0,0,0.190602456053643,0,0,0,0,0,0,-0.109415019795547,0,0,0,0.157477410148789,0.170400330530374,0,0,0,0,0,0,0,0,0,0,0,0.017864239700746,0.317579532274392,0.057688332824183,0.269319108360326,0,-0.0451382892327919,0,0,-0.0829132405027652,0,0.000484320366171886,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.275551807770137,0,0,0,0,0,0,0,0.0958508454901022,0,0,0,0,0,0,0,0,0,0,0,0,0.152785281855875,0.105878677134121,0,-0.22948374990589,0,0.0449312838738865,0,0,0,0,0,0,0,0,0,0,0,0.163696587091676,0,0,0,0.0170058081385826,0,0,0,0.00483217507015422,0.0133825705452017,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,-0.341787548701005,0.00537741312815765,0,0,0,-0.13051592881806,0.192070362272383,0,0,0,0,0.155288081515334,0,0,-0.179682693121711,0,0,0,0,0.0584575065523091,0,0,0,0,0.0492014238628899,0,0,0,0,0.256721787825422,-0.0717451097022738,0,0,0,0,0,-0.0235672935695508,0,0,0,0.031604889530789,0,-0.115341777922919,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.105587977117755,0,0.0579702754604902,0.074450269741716,0,0,0,0,0.116333727903098,0,0,0,0.151694851407441,0,0,0,0,0,0,0,0,0,0,0,0,-0.245344745260043,0,0,0,0.180346204306385,0.248817259770581,0,0,0,0,0,0,0.338752472476619,0,0,0,0,0,0,0,0,0,-0.00880302256922692,0.0433579168872402,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0.0536891674861793,0,0,0,0,0,-0.020710934980802,0,0,0,0,0,0.0409511921924599,0,0,0,0,0.202997198219445,0,0,0,0,0.295564712746372,0.203581015272135,0.0930811609101307,0,0,0,0,0,0.316985664653029,0,0,0.196324362937506,0,0,0,0,0,0,0,0.00363354277173169,0.0522555492154208,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.233514496537154,0.0900947161662967,0,0,0,0,0,0,0,0,0,0,0,0.20014512829768,0,0,0,0,0,0,0,-0.0704500257962767,0.0660759253747088,0,0,0,0,0.0341274307033946,0.136192567164065,0,0.0339042160176193,0,0,0,0,0,0,0,0,0,0.240867278336532,0,0,0,0,0,0,0.00370722600629038,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.207508105168804,0.0962287892356414,0,0,0,0,0,0,-0.0506239209772439,0,0,0,0.121890286052959,0.151534736793624,0,0,0.0035007097413257,0,-0.0404425159582259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766528495023106,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665311733468038,0.0919941421503806,0,-0.0762268603366664,-0.385442319479831,0.173426345011857,0,0,0,0,0,0,0,0,0,0,0,0.205060159402261,0,1.38777878078145e-17,0,0,0,0,0,0.0365524478486636,0,0,0,0,-0.114639261719209,-0.113630608593051,0,0,0,0,0,0.0861110042976948,0.0128868910751511,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697917241802454,0,0,0,0,0,0.0163297446901576,0,0,0,0.0434420390761834,0,0.0327051092034839,0,0,0,0,0,0,0.0223721177269605,0.0861804753320637,0,0.0715479995092628,0,0,0,0,0,0.0133779467379834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.066149572154543,0,0,0,0,0.525167661932114,0.109069693247774,0,0,0,0,0,0,0.0801738178455961,0.0466402989294785,0,0.0194167267822528,0,0,0,-0.0293421256048381,0.109533835465215,0,0,0.00315197850661826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12262513045606,0.0195835988498928,-0.0109286186402822,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0444561420851806,-0.182383029710617,-0.166647899186419,0,0,0,0,0,0,0,0,0,0,0.0316479702173289,0,-0.330564111890083,0,0,0,0,0,0,0,0,0,0,0,-0.268978168421939,0,0,0,0.0727188748530918,0,0,0,0.222561665922821,0,-0.00522751390736428,-0.128993807601969,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.37123254249,0,0,0,0,0,0.484543586372274,0,0,0,0,0,0,0,0,0,0,-0.849768710805298,0,-1.95024177800277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799373862214812,0.092303561665133,0,-0.271798093236232,0.289304425462041,0,0,0,0,0.198587883107878,0,0,-0.00475959234691093,0,0,0,0,0,0
TED,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403847672934848,-0.239052231097667,0,0,-0.0349452537534304,0,-8.67361737988404e-19,-0.311478943379693,0,-0.081975344498636,0,0,0,0,-0.280489211442094,0,0,0,0,0,-0.286947074948772,-0.388213917318744,0.42573466504457,0.79150397091696,-0.175956916123777,0,0,0,0,-1.72483847670556,0.0194716953257853,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0431880767377346,0,0,0,0,0,0,0,0,0,-0.0506881625235677,0,-0.106626021184513,0,0,0,0,0,0,0,0,0,0,0,-0.0193004781158755,0.0380861649110728,0,0,0,0,0,-0.015396302029914,0,0,0,0,0,-0.0772374656721651,0,0,-0.0235493725343173,0,0.178997752026475,0,0,0,0,0.143494317597817,0.0122150710594921,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00329074563751072,0,0,0,0.0293614727821796,0,0.00658305282495353,-0.00468062359404583,0,0,-0.0260365585840395,0,0,0,0,0,0,0,0,0,0,0,0.0905643809952746,0,0,0,0.164378730922709,0,0,0,0,0,0,0,0,0,0,0.00330198410440527,0,-0.0259204335795555,0,0,0,0,0,0.00732887617438814,0.0243314261931577,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00159064067351918,0,0.000536176336731439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149653404781851,0,0,0,0,0.000480172040054738,0,0,0,0,-0.000937939790469565,0,0,0,0,0,0,0,0,0,0,-0.000817290895598768,0,0,0,-0.00244862381995079,0.000981398856611161,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420771935561636,0,-0.00555881340239748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161605323277472,0.0191340735555493,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.000398522298288025,0,0,0,0,0,0,0,0,0,-0.000200293305553038,0,-0.00146919165118075,0,-0.00471439539086275,0,0,0,0,0,0,0.000261730788667688,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,-0.00228309983068992,0,0,0,0,0,0,0,0,0.00584626902315761,-0.00926551851198617,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525405872867569,0,0,0,0,0,0,0,0,0,0,-0.0106666086727177,0,-0.00277003907413736,0,0,0,0,-0.0154593153442975,0,0,-0.00159882986166374,-0.00286540096920975,0,0,-0.0127623818124053,0,0,0,0,0,0,0,0,0,0.0137495892245301,0,-0.0436151195090295,0,0,0,0,0
