,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600309.SH,X600489.SH,X600299.SH,X601158.SH,X000792.SZ,X000898.SZ,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600549.SH,X600098.SH,X000012.SZ,X000539.SZ,X000027.SZ,X000937.SZ,X601699.SH,X000060.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0584020944583473,0,0,0,0,0,0,0,0.0384524772966938,0,0,0.00233326730688912,-0.00751924673678033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243162743199649,0,0,0,0,0,0,0,0,0,0,0.00839574071718665,0.0633910425386775,0,0,0,0,-0.0240978674723408,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0274489198267553,0,0,0,0,0.0419437598363721,0,0,0,0,0.000413883936217725,0,0,0,0,0,-0.0140645697815359,0,0,0,0,0,0,0,0,0,0.32842269001587,0.0389593906163331,0,0,0,0,-0.124720724512376,0,0,0,0,0,0,0.0704697091151989,0.0868839041943368,0,0,-0.0125271891621983,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.151730893656184,0,0.188354424671611,0,0.0115176493082663,0.0280707380918648,0,0,0,0,0,0,0,0,0,0,0,0.076682805846804,0,0,0,0,0,0,0,-0.156730716385451,0,0,0.0197619377048271,0,0,0,0,0,0.0183124747248793,0.0726265543280831,0.00659578778842606,0,0,0,0.0321835610058018,0,0.0346778843942979,0,0,0,0,-0.0695088053919569,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0158292766843305,0.0537605300288099,-0.047478375306167,0,0,0,0,0,0.0930028122340989,0,0,0,0,0.0506694280776489,0,0,-0.0138053729747961,0,0,0,0,0,0,0,0,-0.039788702968899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399772143960932,0,0,0,0,0,-0.0271926783167075,0.0471434752811712,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.445678071129994,0,-0.0217044626397909,0,0.0318643222831997,0,0,0,0,0,0,0,0,0.019627657610446,0,0,0,0,0,0,-0.00493041130583814,0.00708222295563417,0.0254415625335457,0,0,0.0216221159371292,0,0,0,0,0,0,0,0.00913134018849815,0,0,-0.0597434933741185,0,0,0,0.105564673715443,0,0,-0.00193488689964948,0,0.0225183893847256,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0358260287474085,0,0,0,0,0.0589165612855701,0.0298035042074699,0,0,0,0,0,0,0,0.0290587351504333,0,0,0,0.0822761836544027,0,0,0,0,0,0,0.201684606728925,0,0,0,0,0,0.0376103624129372,0.00109817927868064,0,0,0,0,0,-2.16840434497101e-19,0.0458631633283297,0.0184024777641356,0.021643346537886,0,-0.0327131027122323,0.0099923130889068,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0521084003766439,0,0,0,-0.0627501806661142,0,0,0,0,0,0.0266296512364274,0,0,0,0,0.0910164076992533,0,0,0,0,0,0,0,0.0744930240155894,0.0155481791536855,0,0,0.0621451305917481,0,0,0,0,0,0,0,0,0,0,0.0501849435737245,0,0,0,0.129802727389025,0,0,-0.00966490913189571,0,0.00450478106600809,0,0,0,0,0,0,0
X601898.SH,0,0,0.248484582432482,0,0,0,0,0,-0.021133847793167,0,0,0,0,0.104005886203079,0,0,0,0,0,0.0167459020661541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203910302835523,0,0.0785653362633445,0,0.225619559471443,0,0,-0.0219193592730167,0,0,0,0.0684005401232116,0.147672574523607,0,0,0,0,-0.00828212607999895,-0.0573176890069292,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272987846001222,0,0,0,0,0,0,0,1.00938478933447,0,0,-0.140402220285762,0,0,0,0,0,0,0,0,0,-0.01320103566345,0,0,0.0102901855399791,-0.0137376860278402,0.0349567954503791,0.0222640999254644,0,0,0,0,0.0363253743410848,0,0.14677216586022,0,0,-0.0246028407431717,0,0,0,-0.118201328684593,0,0
X601600.SH,0,0,0.0489751476072706,0,0,0,0,0.0323506076250277,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565564407574834,0,0,0,0,0,0,0.0352994510224107,0,0,0,0,0,0.167830296282019,0,0,0,0,0,0,0,0.273531128558628,0,0,0,-0.000811465828954852,-0.0534265714767416,0,0,0,0,0,0
