,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600111.SH,X600176.SH,X600547.SH,X600886.SH,X000898.SZ,X600516.SH,X000786.SZ,X000709.SZ,X002271.SZ,X600352.SH,X000792.SZ,X000825.SZ,X600027.SH,X601699.SH,X600299.SH,X000553.SZ,X000408.SZ,X600219.SH,X600808.SH,X601158.SH,X600489.SH,X000883.SZ,X002110.SZ,X000959.SZ,X000983.SZ,X600426.SH,X000830.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.16325972144882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189631507224235,0,0.0443496168338765,0,0,0,0,0,0,0,0,0,0,0,0,0.0733240333897641,0,0,0,0,0,0,0.0930531817262224,0,0,0,0,0,0,0.0222977721160254,0.00746687418301994,0,0,-0.0111967944068629,0,0,0,0,0,0,0
X600028.SH,0.285522590889345,0,0.191495305786998,0,0,0,0,0,0,0,0,0,0.12294361239716,0,0,0,0,0,0,0,0,0.243858127492437,0,0,0.00411261287372085,0,0,-0.0261794940372032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112883295292525,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0971960796712081,0.012810530378595,0,0,0.0565305726374888,0,0.0809999361986234,-0.0716597203061099,0,0,0,0,0,0,0,0,0,0,0.132628958210755,0,0,0,0,0,0,0,0,0,0,0.319330956669365,0,0,0,0,0,0,0,0,0,0,0.0690572167428389,0,0,0,0,0.0097366741249564,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.305366624471769,0,0,-0.0633587277081386,0,0.325932000609566,0,0,0,0,0,0,0,0,0,0,-0.103605508198408,0,0,0.0756397860740305,-0.004692837044691,0,0,-0.0339105493258311,0,0,0.0600035997022274,0,-3.46944695195361e-18,-0.0195628681207867,0,0,0,0,0,0,0,0.0641671993374236,0,0,-0.0149070938346569,0,0,0,0.0255107166337167,-0.0278653526108927,0,0,0,0,0,0
X600585.SH,0,0,0.00502612993208456,0.227692467989048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213058207069572,0,0,0,0,0.306143389883997,0,0,-0.0836592857948897,-0.152446112597329,0,0,0.301619794880583,0,0,0,0,0,0,0,0,0.0428524103909442,0,0,0,0,0,0,-0.0374930172494382,0.0374721576240949,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0680559494282816,0,0,0,0,0,0,0,0,0,0,0,0.129828238602592,0,0,0,0,0,0,0,0,0.0521446585984621,0,0,0,0.0138688326004064,0.0740127880789639,0,0.206456768937172,0,0,0.120763704443932,0,0,0,0,0,0,0,0.0617178952748349,0,0,0,0,0,0.000946520266634897,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211582345347863,0,0,2.16840434497101e-19,0,0.0243863548329219,0,0,0,0.0621426559639964,-0.0289223312739486,0,0,0,0.113951783930123,0,0,0,0,0,0.0276718965339103,0,0,0,0,0,0,0,0,0.247412575796367,0,0,0,0,0.0218113991088426,-0.0114444602162046,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303263291904441,0,-0.194425340743912,0,0,0,0,0,0,-0.182893904844328,0,0,0.509553893915625,0,0,0,0,0.172253684235807,0,0,-0.31650198452226,0,0,0,0,0,-0.0312537438306156,0,0,0,0,0,0,0.273120652173288,-0.401473132794404,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.317859593388419,0,0,0,0.0408134086366138,0,0,0,0,0,0,0,0,0,0,0.0178882125486296,0.103282439670554,0,0,0,0,0,0,0,0,0,0,0,0,0.229721049175356,0.17986577252517,0,0,0,0,0.0157893001295566,0,0,0,0,0,0,0
X600188.SH,0,0,0.50144962968684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485152634951864,0,0,0,0,0,0,0,0,0,0,0,0.0552606928700305,0,0,0,0.344544804720159,0,0,0,0,0,0,0,0,0.0202541762168866,0,0,0,0.0592054803820815,0,0,0.000778038239114731,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202958809318362,0,-0.117541997575186,0,0,0.416384728955253,0,0,0.0236632655965781,0,-0.0781268971567272,0,0,0.281409371413313,0,0,0,0,0,-0.00706732478700761,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0541621205142689,0,0,0,0,0.00254032496381214,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348823648401833,0,0.0625518636742725,0.089725590805227,0,0,0,0.0229862333459111,0,0,0.138697902675428,0,0,-0.128994349400724,0,0,0.216451613978072,0.128978297344499,0.0212366771887635,0,0,0,0,0,0.140447377346316,0,0,0,0,0,0,-0.00194101295173982,0,0,0,0,0,0,0
X600688.SH,0,0.315217870600198,0,0,0,0.176433250545979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232894245899076,0,0,0,0.0139032399372907,-0.02767828857642,0,0,0.0436970554070139,0,0,0,0,0,0,0,0,0,0.0608514487484879,0,0,0,0,0,-0.0372957395212484,0.0266320652264949,0,0.153983871864835,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181388280699707,0.00743041889799535,0.240956664262011,0,0,0,0,0,0,0,0,0.0831923242502482,0,0.186606837741912,0,0,0,0,0,0,0,0,0,0,0.148430818151176,0,0,0.234286989717532,0,-0.0343275762809501,0.012161481012149,0,0,0,0,0,0
X600795.SH,0,0.152911975213441,0,0,0,0,0.076977698399462,0,0,0,0,0,0,0,0,0,0,0.0212133746799901,0,0.0779921496960527,0,0.0753902070663522,0,0,0,0,0,0,0,0,0,0,0,0,0.056263932808765,0,0,0,0,0,0,0.0206955878426105,0,0,0,-0.00859404457933623,0,0,0.0103406824328161,0,0,0,0,0,0,0
X300072.SZ,0.285205530357566,0,0,0,0,0,0,-0.0889153356522118,0,0,0,0,0,0,0,0,0.0358319924869399,0,0,0.0953531788671555,0.178207663280856,0,0,0,0,0,0,0,0,0.0685054854719686,0,0,0,0,0,0,0,0,0,0,0,0.0716631554791978,0,0,0.225395493634829,0,0,0,0.0222034470899125,-0.0269813074702174,0,0,0,0,0,0
X002460.SZ,0.0821880841685279,0.0804298442670219,0.113499318915986,0,0,0,0,0,0,0,0.756447676752777,0,0,0,0,0,0,0,0,0,-0.0379494000348565,-0.314732622575919,0,0,0,0,0,0,0,0,0.103248899259471,0,0.0431870429343683,0,0,0,0,0,0,0,0,0.0953822297307185,0,0,0,0,0,0,-0.0315841387965997,0.0519406279158663,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.00525584279646719,0,0,0,0.0414598033412703,0,0,0,0,0,0,0.206586193403392,0,0,0,0.157825187198669,0,0,0,0,0.0541596448726849,0.015515988856145,0.226683393962655,0,0,0.139489498202547,0.0714501596500944,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.00793608027675015,0,0,0,0,0,0
X601991.SH,0,-0.0102554806702862,0,0,0,0,0,0,0,0,0.0379161456403359,0.0314623571571776,0,0,0,0.0297276542144054,0,0.122332063821766,0,0.119671785638554,0,0,0,0,0.0610460471609724,0,0,0,0,0,0,0.0231197917944491,0.0863546644894851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000486102604740202,0,0,0,0,0,0
