,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600157.SH,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X000709.SZ,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000539.SZ,X600660.SH,X600008.SH,X000630.SZ,X000027.SZ,X000825.SZ,X002470.SZ,X000629.SZ,X600549.SH,X600021.SH,X600315.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.525130431536593,0,-0.00281714777003717,0,0,0,0,0,0,0,0.0843689409040284,0.091901549700292,0,0,0,0,0,0.0456798365680122,0,0,0,0,0,0,0,0,0,0,0.0417786221676947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120714794750248,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.480796104479956,0,0,0,0,0,0,0,0,0.0126902600214741,0,0,-3.46944695195361e-18,0,0,0,0,0.425792757526034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157045355055668,0,0,0,0,0,0,-0.0459312873222798,-0.0112296032271671,0,0.0101736223797968,0,0,0,0
X601088.SH,0.0177167709802733,0.0605857763528226,0,0,0,0,0,0,0,0,0,0.143446789477937,0.0779188161874153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481629179882619,0,0,0,0.388992126084026,0.162747458141072,0,0,0,0,0.00252659386600133,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.21776360449242,0,0,0,0,0,0,0.439871945943513,0,0,0,0,0,0.055045869442972,0,0,0,0,0,0,0,0,0.020597700415919,0,0,0,0,0,0,0,0,0,0,-0.0121677445015878,-0.00130506385524014,0,0,0,0,0,0
X600011.SH,0.103087416339955,0,0,0.0169370184697169,0,0,0.0109558090494957,0.0364511171569119,0.0807675771846237,0,0.161646081557462,0.0256285481947088,0.0096092402484442,0,0,0.0860858939549917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372941511782355,0,0,0,0,0,0,0,0,-0.000437515560823134,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.00919212919114828,0,0,0,0,0,0,0,0,0,0.171478747953677,0,0,0,0.161639813266412,0,0,0,0,0,0,0,0.0363534564346197,0,0.138928934412061,0.0237910195943689,0,0,0,0,0,0,0,0,0,0,0.188715849278547,0,0,0.0228689304338484,0,0,0,0,0.00800859352819278,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.117920077377489,0.0659503961825027,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0171989690053424,0,0,0,0,0,0,0.0261803304836416,0,0.0117445702586391,0,0,0.142277811030623,0,0,0,0,0,0,0,0.353476823722096,0.162761625791009,0,0,0,0,-0.0019743757695912,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.102664919501618,0.0490886011067865,0,0,0,0,0,0,0,0,0,-0.0324726939025542,0.346361112848074,0,0,0,0,0.116407552187786,0,0,0,0,0,0.0967387622509459,0,0,0.0475599491504111,-0.0103134437003246,0.274192748739387,0,0,0,0.0998737095233223,0,0,0,0,0,0.00886301620776455,-0.0184482055635931,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0943241087313811,0,0,0.322589834225059,0.136486309265176,6.93889390390723e-18,0,0,0,0.0784444731520284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029472681845296,0,0,0.227555945741901,0,0,0,0,0,0,0,0,0,0,0,-0.0221754524519226,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.180144167431824,0,0.194728636257484,0,0,0.187690686409299,0,0,0,0,0,0,0,0,0,0,0,0,0.140818274531229,0.0185233959424335,0,0.058738752115574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585113568341865,0,0,0,0,0,0,0,0,-0.03718980741526,-0.030933484155868,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0588646925036999,0,0.240855502250411,0.231375578928538,0,0.142603091928794,0,0,0,0.111243349873724,0,0,0,0,0,0,0,0,0,0,0.00860848645195918,0,0,0,0.0706464751167486,0,0,0,0.034837679321763,0,0,0,0,0.0112200709046702,0,0,0,0,0,0,0,0.109214687793864,0,0,0,-0.00444529590723785,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0674441173623781,0,0.038216537730724,0,0,0,0,0.0151008919936753,0.102528288764346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204153275266371,0,0,0.22453572552541,0,0,0,0.116658500999775,0,0,0,0,0,0,0,0,0,0,0,-0.0187303243343537,0,0,0,0,0,0
X600188.SH,0.296300207918013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262099735186625,0.243928120588756,0,0,0,0,0,0,0,0,0,0,0,0.121516591950295,0.138810118535575,0,0,0,0,0.0181084919494706,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0295460525578266,0,0,0,0,0.0169533724988134,0,0,0,0,0,0,0,0,0.105306744814174,0,0,0.0340980900183771,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.133473544011229,0,0,0,0,0,0.0116965394307113,0,0,0,0,0,0.162538536892031,0.115586792494231,0,0,0,0,-0.0136144827338943,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0201404313065121,0,0,0,0,0,0,0.0556441852069579,0,0,0,0,0,0.0670196110634288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106258763122531,0.408502092801584,0.0129777849167735,0,0,0,0.014529493725536,0,0,0,0,0,0,0,-0.00611902261345493,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.328790156100416,0,0,0,0,0,0.281036775557536,0,0,0,0,0,0,0,0,0,0,0,0.10073344883119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510089198524808,0,0,0,0,0.0578762258735201,0,0,-0.0232202845389736,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.239239353320561,0.139355490950249,0,0,0,0,0,0,0,0,0.106936828301779,0,0.058748470112997,0,0,0,0,0,0,0,0.221636318779376,0,0.0496642643819973,0,0,0,0,0,0,0,0,0,0,0,0,0.0807134943821951,0,0,0,0.0209543117611132,-0.00400982993272053,0,0,0,0,0,0
X600688.SH,0,0.536641477417594,0,0,0,0.0101565750706267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468147152888917,0,0,0.0349666002007566,0,0,0,0,0,0,0,0,0.243927113018023,0,0,0,0,0,-0.000720022011571875,0.000927114960788134,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.101142346797778,0,0,0,0,0,0,0,0,0,0,0,0,0.136378068582912,0,0,0.0875806145188664,0,0,0.0383245037283593,0,0,0,0,0.0253209517397474,0,0,0,0.0374374824268112,0,0.408812089397316,0,0,0,0,0,0,0,0,0,0,0.0625116848999469,0,0,0.040233014774875,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0964842549999971,0,-0.0397050327197169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115202362020347,0,0,0,0,0,0,0,0.160512207523367,0,0,0,0,0.0970389157409049,0,0,0,0.0878853582851799,0.0801453363004825,0,0,0,0,0,0,-0.00790611436274379,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0559067310074737,0,0,0,0,0,0,0.0231856887893227,0,0,0,0,0,0,0,0,0,0,0.0164055293554153,0,0,0.194185903283322,0,0.140120467852161,0,0.0414087519330492,0,0,0,0,0.00424236541790685,0,0,0,0.26965176889115,0,0,0,0,-0.0567579190066503,0,0.145291802740765,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.044109008888123,0,0.0331706385849145,0.0462299561337046,0.0393820165701325,0,0.180406077348358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782067360453331,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.060388673456397,0,0.0549013790158458,0.211629878368114,0.0544036057998395,0,0,0,-0.00601405010719326,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.164175384146441,0,0,0,0,0.0837223369161875,0,0.122579170625512,0,0,0.0844236604907941,0,0,0,0,0,0,0,0,0,0,-0.0369123223322684,0,0,0,0,0.0165171400592637,0.469011068018788,0,0,0.0881023824658878,0,0,0,0,0,0,0,-0.0999158007413539,0.0828012687643019,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,-0.179753984576979,0,0,0,0,0,0,0.0759116210232187,0,0.0348518994294376,0,0.0593328276900786,0.260065144151518,0,0,0,0,0,0,0,0,0,0,0.121700717328527,0,0.271839680996748,0,0,0.116680782888412,0,0,0,0,0,0,0,-0.191943974723231,0,0,0,0,0,0,0,0,0,0,0,-0.0200985253037264,0,0,0,0,0,0
X000898.SZ,0.090423226167094,0,0,0.160975185762246,0,0,0,0.0793899056956649,0,0.119272716949938,0,0,0.0503458348265888,0,0,0,0,0,0,0,0,0,0,0,0,0.207021394869997,0,0,0,0,0.0334104670536835,0,0,0,0,0.110233617221828,0,0,0,0.032419918804167,0,0,0,0,0.0219413176455147,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0.141974851466754,0,0,0,0.0328442467045582,0,0,0,0,0,0,0,0,0,0,0.0370100273203532,0,0,0,0,0,0.222662837667888,0,0,0,0,0,0,0,0,0,0,0.157478474906317,0,0,0.0198019295937081,0,0,0.0357435133610625,0.133837884485845,0.09918842884774,0,0,0,0,0,0,0,-0.012268784087052,0,0,0,0,0,0
X600547.SH,0.0312523190146058,0.00416530726130359,0,-0.0284492972822245,0,0.03500467081181,0,0,0,0,0,0,0,0,0,0,0.0972513549348674,0,0.124619607296555,0,0,0,0,0.0547764755420554,0,0,0,0.146944983742829,0,0,0,0,0.0803184966056703,0.00388162784264974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846498517243899,0,0,0,-0.00954572700822272,0,0,0,0,0,0
X600489.SH,0,0.0634245829343972,0,0,0,0,0,0,0,0.0748689135402096,0,0.0635212287465029,-0.141429454897015,0.232950143612211,0,0,0,0,0,0,0,0,0,0,0,0,0.142808292175297,0,0,0,0,0,0.0748708960351408,0,0,0,0,0,0,0.0128460596968094,0,0,0,0.151200022628073,0,0,0,0,0,0,-0.0140372566377086,0.00500491357723688,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0735501081225659,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904008326371,0.002377073728557,0,0,0.0195992963518706,0.149878655551837,0,0,0,0,0,0.0603779249201113,0,0,0.223749836942172,0,0,0,0.129236589194392,0,0.135607690865857,0,0,0,0,0,0,0,0,0,0,0,0,0.00362955840803005,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0697083558194823,0,0,0,0,0,0.0990468733074351,0,0.152103194975127,0,0,0,0,0,0.0905599371870292,0,0,0,0,0,0,0,0,0,0,0,0,0.0968212028030192,0,0,0,0,0,0.0663231414961069,0,0,0,0,0,0.0448582243629858,0,0,0,0,-0.0181746589205474,-0.0232504964853073,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0365753878022966,0,0,0,0,0,0,0,0.112194255271577,0,0,0,0,0,0,0,0.178634446030783,0,0,0,0,0.0722530515518439,0,0,0,0,0,0,0.0426954240463904,0,0,0.21851466412763,0,0,0,0,0.108537505506392,0,0.138433953170728,0,0,0,0,0,0,0,0,0,-0.00394324428662917,0,0,0,0,0,0
X600660.SH,0,0,0.0350299420130872,0,0,0.0889270109644019,0,0.0638440078051771,-0.137962679925077,0,0,0.0971644763645537,0.0934682377603077,0,0,0,0,0,0,0,0.158645409413659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063119969427025,0,0.0931841669150771,0,0,0.0625792314096213,0,0,0.0622697135885023,0,0,0,0,0.00502479941097999,0,0,0,0,0,0
X600008.SH,0,0.136787459394985,0.23446971053694,0,0,0,0,0,0,0,0,0,0.0363267231172579,0,0,0,0,0,0.106009793674054,0,0.0202717956966217,0,0.427509182242492,0,0,0,0,-0.0317089403319075,0,0,0,0,0,0,0,-0.0300487829963148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014362994997254,-0.00317562372066479,0,0,0,0,0,0
