,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600188.SH,X600111.SH,X600011.SH,X000877.SZ,X002466.SZ,X601600.SH,X600010.SH,X002271.SZ,X000708.SZ,X601898.SH,X600660.SH,X600547.SH,X000301.SZ,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000807.SZ,X601991.SH,X600795.SH,X000786.SZ,X601699.SH,X600803.SH,X000983.SZ,X000825.SZ,X002080.SZ,X600096.SH,X002353.SZ,X000630.SZ,X600489.SH,X600801.SH,X600688.SH,X000960.SZ,X600141.SH,X000932.SZ,X000959.SZ,X600027.SH,X600295.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0284452595397738,0,-0.0727466945022691,0,0,0,0,0.115397692723683,0,0,0,0,0,0,0,0,0,0,0.0197322092065399,0,0,0,0,0,0,0,0,0,0,0,0,0.259159030054626,0.0767878740468344,0.119948417584505,0,0,0,0,0,0,0,0,-0.0180057454797764,0,0,0,0.0260547596798666,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144690967907553,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.346800121610379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893118920499575,0.0780818083117972,0,0,0,2.16840434497101e-19,0,0
X600028.SH,0.118312338597796,0.0286545750874704,0,0,0,0,0,0,0.037248549896198,0,0,0,0,0,0,0,0.0211500233464976,0,0,0,0,0,0,0.0137966506251842,0,0,0,0,0,0,0,0,0.0664583462703277,0,0,0,0,0,0,0.0307378779012321,0,0.0578472494306112,0.0470821921416867,0,0,0,0,0,0,0,0,-0.000464051023132354,0,0,0,0,0.0148801397361458,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.00318941075087461,0.0409037458922742,0,0,0,0,0,0,0.0974967344877929,0,0,0,0.194831029162441,0,0,0,0,0,0,0,-0.0238795662879843,0,0,0,0,0,0,0,0.0656730387565767,-0.0033434646327072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372493547094106,0,0
X600585.SH,0,-0.0140475841170882,0,0,0,0,0,0,0,0,0,0.0809555855838988,0,0,0.0413590663977136,0,0,0,0,0,0,0,0,0.031260512839042,0,0,-0.00878778189377942,0,0,0,0,0.102596368010972,-0.00742927109374567,0,0,0.0393226592429981,0,0,0,0,0,0.375183416524791,0,0,0,0,0,0,0,0,0,-0.0106433183642021,-8.67361737988404e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,-0.0196927529365803,0,0,0,0,0,0.46641393845453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389039860288834,0,0,0,0,0,0,0,0,0,0,0.198942528094706,0.0228225591987608,0,0,0,0,0,0,0.109843281378841,0,0,0,0.152452435132925,0,0.261613246887216,-0.0715604966415224,-0.00580076259888053,0,0,0,-0.0853776181421322,0,0
X000792.SZ,0,-0.0805212074812931,0,0,0,0,0,0,0,0.298716449708076,0,0,0.277675509804115,0,0,0,0,-0.0299303343240296,0,0,0,0,0,0,0,0.216174560876827,0,0.163374267841676,0,0,0,0,0,0,0,-0.408669178142741,0,0.146476363182791,0.0190083772680386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197019197003868,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0735829051875931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0455037157744776,0,0,0,0,0,0.164890143368227,0,0,0,0,0.116188800386505,0.120037221688377,0.0833708539720332,0,0,-0.000615445525617769,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0528107362398111,0,0,0,0,0.121026216542792,0,0,0,0,0,0,0.0780955449781444,0,0,0,0,0.040708856666655,0,0,0,0,0,0.00127376494914879,0,0,0,0.133653278192069,0,0.44154097482389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428087808529032,0,0,-0.0820178350663656,0.129192269017858,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.304595135955268,0.0206999429119958,0,-6.93889390390723e-18,0,0,0,0,0.035247694267474,0.110808642776167,0,0,0,0,0,0.0406427113825256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730790182705462,0,0,0,0,0,0,0.116686590705234,0,0,0,0,0,0,0.006800866598888,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233025564255164,0,0,0,0,0,0,0,0,0.152453753301507,0,0,0.11964017401025,0,0,0,0,0,0.10110053865611,0,0,0,0,0,0,0,0,0,0.0146484626300801,0,0,0,0,0,0.360182182875325,0,0,0,0,0.00951659846279502,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.19591946703542,0.020926369739139,0,0,0,0,0,0.265072328806218,0,0,0,0,0,0,0,0,0,0,0,0.0274588782596679,0,0,0,0,0,0.0323053062904287,0,0,0,0,0.0688045171518079,0,0,0,0.158741801955201,0,-0.173192816487313,0,0,0,0,0.0439909732330224,0,0,-0.0136177974034144,0,0,0,0,0.017467077714299,0,0
X002466.SZ,-0.0738906580615833,0,0,0,0,0.619364414749583,0.254042861079788,0,0,0,0,-0.252235361732482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177008694027995,0,0,0,0,0,-0.146732274163332,0,0,0,0,0.131054162537258,0,0,0,0,0,0,0,0.0326944410988305,-0.0188391934600946,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0205744276645421,0,0,0,0.0826459482495814,0,0,0.0392366156946246,0,0,0.1625312089437,0.0382074923502451,0,0,0,0,0,0,0.650874684439048,0,0,0,0,0,0,0,0,0,0,0.0433530339223143,0,0,0,0,0.023430960181754,0,0.0945668743610878,0,0,0,0,0,0.00559927172157553,0,0,0,-0.00954564657209667,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.148495345957668,0,0.299734879481103,0,0.122710357601637,0,0,0.0849198303531676,0,0,0,0,0,0,0,0,0,0.00277229265493815,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.12282140401043,0,0,0,0,0,-0.0630923452413273,0,0,0,0,0,0,0,0.0310213133187541,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.24417077561716,0.0467714393831369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100979215068758,0,0,2.16840434497101e-19,0,-0.0429488336836275,0,0,0.482956527138815,0.0548020728295642,0,0,0,0,0,-0.127687437102803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0385638977874074,0.161224058153335,0,0,0,0,0,0.13347440515524,0,0,0,0,0.0949869448583311,0,0,0,0,0,0,0.0248993078390835,0,0,0,0,0.020773023765576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727795322540521,0,0,0,0,-0.115992357205677,0.0867198871358832,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.180553473580367,0,-0.0644757968694229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174351844719519,0,0,0,0.209263477870407,0,0,0,0,0,0,0,0,0,0.0868947423895837,0.0486231628534472,0,0,0,0,0,0,0,0.0099672761027117,0.00329427963010983,0,0,0,0,0,0
X600660.SH,0,1.73472347597681e-18,0,0.100922897726457,0,0.0931127084000699,0,0,0,0.0333567467140119,0,0,0,0,0,0,0,0,0,0,0.0130406473767722,0,0,0.0635084548062707,0,0.0447986385013824,-0.107421951967543,0,-0.0152801384459797,0,0,0,0,0,0,0,0,0,0,0,0,-0.088909345402837,0,0,0,0,0,0,0,0,0,-0.103847817599141,0.0754465693855351,0,0,0,0.035398850365624,0,0
X600547.SH,0,0,0,0,0,0.0317621010736605,0,0,0,0,0,0,0,0.0678273968974061,0,0,0,0.0484009225712286,0,0,0,0,0,0,-0.08577861759345,-0.0062598167824879,0.0549352090880779,0,0,0,0,-0.141018188770825,0,0,0,0,0,0,0,0.0822307852141862,0.730192640193669,0,0,0,0,0,0,0,0,0,0,-0.0304337425524076,0,0,0,0,-0.00246822864369289,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.161158173984854,0,0,0,0.460673610394041,0,0.302131983230991,0,8.67361737988404e-19,0,0,0,0,0,0,-0.156214808646308,0,0.228632678602102,0,0,0,-0.120227755466977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855275487097435,0,0,0,0.0469873517274256,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00159516125956507,0.164703752977587,0,0,0,0,0,0,0,0,0,0,0,0,0.0188760540510642,0,0,0,0,0,0,0,0.253615211984513,0,0,0,0,0.117890914188609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388687227691594,0,0
X600886.SH,0,0,0,0,0,0.0125344565947083,0,0,0,0,0.0666586885880198,0,0,0,0,0.0745910415513649,0,0,0,0,0.0904637219595982,0,0,0,0,0,0,0,0,0.377868731158252,0,0,0,0,-0.0208611577318595,0,0,0,0,0,0,0,0,0,0,0,0,0.107515624381748,0,0,0.0534566849734468,0,0.0130715268325544,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20517366040521,0.014611676508011,0,0,0,0,0,0,0,0,0,0,0,0.142232678184663,0,0,0,0,0,0.0382780010001626,0,0,0,0,0,-0.092807981571094,0.214890724779743,0,0,0,0.130520081979312,0.124868818048869,0,0,0,0,0,0,0,-0.0307081233356714,0,0,0,0,-0.0572485789094308,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.00217286411320494,0,0.0406296845205238,0,0.0700830985793428,0,0,0,0.0297868696642677,0.013231374381788,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.263555790599912,0,0.0461470707863779,0,0,0.0794183951932657,0,0,0,0,0.0741836175421051,0,0,0,0.0362271441961671,0,0,0.0283627031077765,0,0,0,0.0175936241665599,0,0,0,-8.67361737988404e-19,0,0
X000723.SZ,0,0,0,0,0,0,0.0870201256618927,0,0.377103514920375,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.145903858993976,0,0,-0.191462955344084,0,0,0,-0.100057690166157,0.0394904083148784,0,0,0,0,0,-0.013504264363398,0,0,0,0,0,0,0,0,0,0,0,0,0.223401345347792,0.0484314151443704,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.327455536857405,0,0,0.269081676807177,0,0.045085615433455,0.149446733704354,0,0,0,-0.216702622008499,0,0,0.0419384986349639,-0.0736696928702086,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901057795228168,0,0,0,0,-0.122698360814173,0.0893419912303349,0,0,0,0.0151683637498732,0.00747807829204234,0,0,0,-3.46944695195361e-18,0,0
X600219.SH,0,0,0,0,0,0.0790193184758282,0,0,0.00558210755447031,0,0,0,0,0.459490058386947,0,0.0728477624113624,0,0,0,0,0.00446837731972171,0,0,0,0,0,0.0166813918448659,0,0,0,0,0,0,0,0.0615052886666652,0,0,0,0,0.0920155685962772,0,0,0,0,0,0,0.0998477336395138,0,0,0,0.0958303216388452,-0.00165131760218881,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0337068703850964,0,0,0,0,0,0,0.256098202481908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321394581849062,0,0,0.136046496414425,0.271873923392785,0.110643229844219,0,0,0,0.0183940391851998,0,0,0,0,0,0,0,-0.0172935013423119,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.134832810854786,0,0,0,0.0882384996608091,0,0,0,0,0,0,0,0.214918086752761,0,0,0,0,0,0,0,0.187446805636823,0,0.0786823999370094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112447763812168,0,0,0,-0.0424631798464031,0.0271710856579836,0,-0.231158433221081,0,0,-3.46944695195361e-18,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.272466974361059,0,0,0,0,0,0,0.058693285395695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333918010722884,0,0.0712325596194083,0,0,0,0,0,0,0,0,0.138764392176265,0,0,0,0.249696228939668,0,0,0,0.00628888729757156,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.182808274059559,0,0,0,-0.0825146701588818,0,0,0,0,0,0,0.47413949011296,0,0,0,0,0,0,0,0,0,0.214865200480966,0.0944479634077623,0,0.184252811766178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00739424254617978,0,0,0,0,0,0,0
X601699.SH,0,0.103484939165413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138404636207046,0,0,0,0,0,0,0,0.616744582030051,0,0,0,0,0,0,0,0,0,0,0.0585781234457864,0,0,0.0378185816500058,0,0,0.00413410750929478,-0.0536922769899062,0,0,0,-0.0126914548251939,0,0
X600803.SH,0,0,0,0,-0.0523014609512122,0,0,0,0.00275322031257001,0,-0.00932693929536645,0,0.0192938306251352,0.0212174198729826,0,0,0,0,0,0,0,0,0,0,0,0.160785915299499,0.00140922554856,0.0550268578344972,0,0,0,0,0,0,0.274199542635962,0,0.327520987739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00611779040873205,0,0
X000983.SZ,0,0.388222910436222,0,0,0,0,0,0,0.21054129006085,0,0.0088816916018015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870010349008129,0,0,0,0.367199943094514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348100284703598,-0.00707201472619946,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.271824370659052,0,0,0,0,0,0.153409685157177,0.0805368978810515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253671147211245,0,0,0,0,0,0.000399331339977791,0,0,0,0,0,0.0105458686235893,0,0,0,0,0.0665507635574265,0,0,0.0057691949622244,-0.0109192025709097,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.371533896661361,-0.0316540565233681,0,0,0,0,0,0,0,0,0,0.0332264313738874,0,0,0,0.00975560399049544,0,0,0,0,0,0,0,0,0,0,0,0.235572561066301,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.17114782304342,0.0354617932096435,0,0,0,-0.00931722797693195,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.122017099779125,0,0,0.107521192907788,0,0.0827307265946591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659560417603184,0,0,0.0218033635671996,0,0,0,-0.082495186056154,0,0,0,0.122926396938949,0,0,0,0,0.0137622595917223,0,0,0.600266832323633,0,0,0,0,0,-0.066768307082323,0,0.0206358661765396,0,0,0,0.0297782108180489,0,0
X002353.SZ,0,0,0,0,0,-0.116212796258391,0,0,0,0,-0.0824860048936753,0,0,0,-0.0249960655047428,-0.164162379726713,0,0,0,0,0,0,0,0,0,0,0,0.127701829772996,0.0842483499555261,0,-0.132286719433691,0,0,0,0,0,0,0,0,0.143874811740013,0,0,0.346919204653148,0,0,0,0,-0.0104671558179207,-0.0411714576072038,0,0,-0.0651781488240074,0.0651203690562915,0,0,0,-8.67361737988404e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0436442543669779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167636145409516,0,0,0,0.143388660636613,0,0.0858688851556405,0,0,0.044524331747083,0,0,0,0.139267006923049,0.119078933665832,0.0513222618719504,0,0,0,0,0,0,0,0.0104402247421801,0,0,0,0,0.0719781243072838,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.158090764983084,0,0.0155126953798047,0,0.0571824658146828,0,0,0.610940159937471,0,0,0,0.0110918489248348,0,0.0222941117595838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675570183210749,0,0,0,0,-0.0189722115242238,0,0,0,0,0,0,-0.00071137771401293,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.47917702876564,0,0,0,0.0930755297529886,-0.0728612510070596,0,0.490541127858816,0,-0.0449645457750497,0,0,0.122516038876032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744104026733978,0,0,0,0,0,0.07123318843327,0,0,0,0.103743374199941,0,0,0,0,-0.0365989677766774,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0577438040396736,0,0
X600688.SH,0.168504406944371,0.00737599209380284,0,0,0,0,0,0,0,0,0.00898044006918674,0,0,0.0720079419050259,0.161471211243329,0,0,0,0,0,0,0,0,0.0744117475381197,0,0,0,0,0,0,0,0,0,0,0,0.0591131042687987,0,0,0.0701024383780684,0.0563431203815219,0,0,0,0.094646331355896,0,0,0,0,0.108607198821939,0,0,0,0.0237296356088275,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.125853817144916,0,0,0.0817884783216808,0.1026598163026,0,0,0.125874224174634,0,0,0,0.0368169562652036,0,0,0,0,0,0,0.0116054903442794,0.192106071557058,0,0.143428191501906,0,0,0,0,0,0.0495020311514637,0.0547468629765403,0,0,0,0,0.443173894876388,0,0,0,0,0,0,0,0,-0.00230814392885669,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.261317751501118,0,0,0,0.396461728424343,0,0,0,0.091713963666121,0,0,-0.0661625411777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134666422895388,0,0.117377785393188,0.421879355146603,0,0,0,-0.102932169918306,0,0,0,0,0,0,0,0,-0.108275257358775,0,-0.0178887152568278,0,0,0,0,0,0
