,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X601992.SH,X000898.SZ,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X000830.SZ,X600808.SH,X600219.SH,X000883.SZ,X600315.SH,X600157.SH,X002470.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0974738286885265,0.0422043882581164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764545728665694,0,0.0541047475339719,0,0,0,0,0,0.115887767535995,0,0.123197288851558,0,0,0,0,0,0,0.0892111386218271,0,0.0487641411487004,0,0,0,0.0120986156180234,0,0,0,0,0,0,0,0.0271215298008908,0,0.0123771160208018,-0.00670520317513603,0,0,0,0,0,0
X600028.SH,0,0,0.289774898593783,0,0,0,0,0,0,0,0,0,-0.0311543808594317,0,0.0874655410336354,0,0,0.0693538338346458,0.207309140791056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667077604376691,0,0,0,0,0,0,0,0,0
X601088.SH,0,0.0451056005401047,0,0.378752769150754,0.0805760075277411,0,0,1.38777878078145e-17,-0.0265229649185338,0,0,0,0,0,0,0,0,0,0,0,0,-0.026605365839451,0,0,0,0,0,0,0,-0.0653215976018736,0,0,0,0,0,0.270076759365475,0,0,0,0.0117282059434861,0,0,0,0,0,0,0,0,0,0,-0.0278732946793514,0,0,0,0,0,0
X600019.SH,0,0,0.449413244798649,0,0,0,0,0.17897822058095,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0552498987511062,0,0,0,0,0,0,0,0,-0.137523062500849,0,0,-0.141760917565446,0,0,0.196828301515756,-0.091322856380979,0.0609889131916624,0,0,0,0,-0.00300850764838783,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00228284184878967,0,0,0,0,0,0
X600585.SH,0,0,0.596081675157583,0,0,0,0,0.0078931302581341,0,0,0.0179530770080471,0,0,0,0,0,0.0880945265913348,0.0726597647332198,0,-0.0669768214962017,0,0,-0.0294716888463589,0,0,0,0,-0.0761966325707901,0,0,0,0,0,0,0,0,0,0,0,0.183309038960811,0,0,0,0,0.0518016561620651,0,0,0,0,0,0.0707822629001101,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0584647579128192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513591661733785,0,0.0495837872262279,0,0,0,0,0,0,0.185709555420825,0.10985656217899,-0.103460024430861,0,0,0.292544115201398,0,0.133864631889205,-0.0243977395527081,0,0,0,0,0,0,0,0.0164198337331389,0,0,0,0,-0.0176046157755024,-0.0212763532985981,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.104555232793489,0.0257926763355858,0,0,0,0.056875867832983,0,0,0,0.0118691198822307,0,0.00548419199117977,0,0,0,0,0,0,0,0.108237777987429,0.0470421234846047,0,0.064562035610997,0.0239997843613303,0.059531478501926,0,0.240336014114793,0,-0.0117022687104659,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.400707032016939,0,0,0,0,0,0,0.136560600432303,0,0,0,0,0,0,0,0,0,0,0,0,0.00465095214699137,0.403445932017405,0,0,0,0,0,0,0,0,0,0,0.24242553106056,0,0,0,0.103814673357752,0,0,0,0,0.0657656140387873,0,0,0.269789110666966,0,-0.0134513508265426,-1.73472347597681e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864339702309608,0.451044844734991,-0.0684881367952715,0,0,0.0801619658829306,0,0,0,-0.0236055728547199,0,0,0,0.0483527678793533,0,0,0,0,0,0.0336866417298129,0,0,-0.0716044630248886,0,0,0,0,0,0,0.0461241067735256,0,0,0,0.0151338998309519,-0.00367222062371112,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274611824406529,0,0,0,0.027736741432186,0,0,0,0,6.93889390390723e-18,0,0,0.051343439060689,0,0,0,0,0,0.0367670790213268,0,0,0.152261670959919,0,0,0,0.0720770571762424,0.157800095524497,0,0,0,0,0.034664963542594,0,4.33680868994202e-19,0,0,0.00537421265911653,0,0,0,0,0,0
