,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X600176.SH,X002466.SZ,X600111.SH,X000709.SZ,X600516.SH,X600299.SH,X600352.SH,X002460.SZ,X600489.SH,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000553.SZ,X000786.SZ,X000825.SZ,X000883.SZ,X600583.SH,X000539.SZ,X000408.SZ,X002470.SZ,X600612.SH,X002110.SZ,X600157.SH,X600339.SH,X600021.SH,X300072.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.207565023229739,0,0,0,0,0,0,0,0,0,0,0,0,0.195021539017587,0,0,0,0,0,0,0,0,0,0,0,0,0.0907290089817744,0.0637061221989991,0,0,0,0,0,0,0,0,0,0,0,-0.0163681289952998,0,0,-0.0145677634552059,0,0,0,0,-0.00127716220776381,0,0
X600660.SH,0,0.169232665191341,0,0,0,0,0,0,0,-0.30059030441355,-0.19448457384682,0,0.185650379814265,0,0,0,0,0,0.187509698093315,0,0,0,0,0,0,0,0,0.459122828262698,0,0.0654949855780179,0,0,0.020644758013277,0,0,0.0125825803077533,0.143892625164306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158002158432343,0,0,0,0,0.00683950684354436,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.214348776594513,0,0,0,0,0,0,0,0,0,0,0.15083772455972,0,0,0,0,0,0,0,0,0.194421311603131,0.0201082029710072,0,0,0,0,0,0,0,0,0,0,0,0,0.0731946628415792,0,0,0,0,0,-0.0166293449111203,0.0128960218283915,0,0,0,0,0,0
X601600.SH,0,0,0,0.0926834780843609,0,0,0.0469161706668348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344300567072727,0.232322376084156,0,0,0,0,0,0,0,0,0.0387995396337203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130628586099461,0,0.0313496028784963,0,0,-0.00944471486515807,-0.0183084711898076,0,0,0,0,0,0
X600886.SH,0,0,0,0.0360662575462814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765496413686916,0,0.0384212327629926,0.0987450617501443,0,0,0,0,0,-0.0988946329705393,0.0807719421955386,0,0,0,0,0.0286759107346483,0,0.077534309167526,0,0,0,0,0,0,0,0,0.150403377895239,0,0,0,0,0,0,0,0.0226908771687139,0,0,0,0,0,0,0
X600795.SH,0.0327077495438717,0,0,0,0,0,0,0,0,0,0.0148203836740439,0,0,0,0,0,0,0,0,0.0763955181048094,0,0,0,0,0,0,0,0,0,0,0,0.0326048024808211,0.055023754309622,0,0.0077250608585678,0.0599078050651333,0.0407907189966508,0,0,0,0,0,0,0,0,0,0.0123290329082712,0.0123248117011786,0,0,0,0.00324773510881181,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.00259375617710185,0,0,0,0,0,0,0,0,0,0.060544088335885,0,0,0,0,0,0,0.0105678758949085,0,0,0.0824181561820445,0,0.0155225821975611,0,0,0.0210999389477806,0,0,0.0366176369363161,0.0230512218859889,0,0,0.103547973981427,0,0,0,0,0,0,0,0.0354637591574721,0.0863929865644906,0,0,0.113047320581693,0,0,0,-0.00196372417227714,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.521623440427172,0,0.0734532918187863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117208517527467,0,0,0.0545184265458246,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00268333613740184,0,0,0,0,0.346912973867662,-0.132624158941942,0,0.013834360366966,0,0,0,0.228568264182103,0,0,0,0.0153311336181386,-0.0256437791699298,0,0,0,0,0,0
X600188.SH,0,0,0.0919783237992073,0,0,0,0.162573815395259,0,0,0,0,0.231299714371076,0,0,0,0,0,0,0,0,0,0.213303075669142,0.0375780015111249,0,0,0,0,0,0,0,0,0,0,0,0,0.11195728927133,0.0182555083548546,0,0,0,0,0,0,0,0.0505824957089829,0,0,0,0,0,0,-0.02574512480767,0,0,0,0,0,0,0
X601992.SH,0,0,0.236031925721182,0.195586245292509,0,0,0,0,-0.0822468899352021,0,0,0,0,0,0,0,0,0.0396746446599293,0.053402094423791,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.144950542450874,0.122598078843307,0,0,0,0,0,0,0,0,0,0,0,0.048744417240055,0,0,0.0376141922207322,-0.0277702312998669,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.147548026503581,0,0,0,0,0.124881818441845,0,0,0,0,0,0,0,0.154795090856797,0,0.098578618846081,0,0,0,0,0,0,0,0,0.0501682104664007,0,0,0.24734235654748,0.0422583924196962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845687593136972,2.16840434497101e-19,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.12295736295761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160253653359076,0.169465971975374,0,0,0,0,0,0,0,0.131896110855382,0.268986663037575,0.162182043037037,0,0,0.065570311975486,0.135568140329825,0,0,0,0.0443893483450895,0,0,0,0.196918626027194,0,0,0,0.0190770411640147,0,0,0,0,0,0
X002466.SZ,0,0,0.0417566380772502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861936317333228,0,0,0,0,0,0,0,0,0,0,0.830276205001517,0,0,0,0,0,0,0.123346943663843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783170967273318,0.0189478685610928,0.0107861817182821,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0625896718345799,0,0,0,0,0.309303622013456,0,0,0,0,0,0,0,0,0,0,0,0.237491144797797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217589820931438,0,0.0524511178783025,0,0,0.00268470377345095,0,0,0,0,0,0,0.0189048781220263,0,0,0,0.0488798229364659,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02198992814152,0,0,0,0,0,0.0341656604123731,0,0,0,0,0,0,0.151805262063303,0.0642321615452278,0,0,0.10500531930876,0.20430246576007,0,0,0,0,0,0,0,0,0,0,0.00891120153359567,0,-0.0162803009463068,-0.000458921622500615,0.00968323368159249,0,0,0,0.0619907174640041,0,0
X600516.SH,0,0,0,0,0,0,0.0910389109741035,0,0,0,0,0,0,0,0,0,0,0,0,0.119492109067764,0,0.00457348665660825,0,0.277123490420689,0,0,0,0,0.0734416020245878,0,0,0,0.0124059980206614,0,0,0.0716605073173152,0,0,0,0,0.0209655038244079,0,0,0,0.171358711783518,0,0.0068076276799159,0,0.096092889336243,0,0,0.0208851538025921,0,0,0,0,0.0389066910398797,0,0
X600299.SH,0,0,0,0,0,0,0.0766853989643477,0,0,0,0,0,0,0,0,0,0,0.300833080799414,0,0,0,0,0,0.00830322578884963,0,0,0,0,0,0,0,0,0.00292046539694933,0,0.0442169561059428,0.22090586372028,0,0,0,0,0,0,0,0,0,0,0,0.108843216741674,0.0926555504676328,0,0,-0.0187154020556086,0.0198843362590878,0,0,0,0.0276546314977272,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.179947962141953,0,0,0,0,0,0,0.136083808537326,0,0,0,0,-0.0287899850937903,0,0.116599101382334,0,0,0,-0.0689712285700913,0,0,0,0,0.440075177713198,0,0.0796562713036294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278775082842782,-0.0615658280876335,0,0,0,0.0263269344218146,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0133604216890388,0,-0.144818576691822,0,0,0,0,0,0,0.0607189928579718,0,0,0,-1.73472347597681e-18,0.477477181451939,0.0472471387924947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04790902825152,0,0,-0.0307137112510814,0,0.198761138905546,0.169324184367757,0,0,-0.0274894347504514,0.0419536234988164,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0187122363519641,-0.0540998267572068,0,0.735792363698232,0.110339868310696,0,0,0,0,0,0,0,0.0755092834397748,0,0,0,0,-0.0111838265856956,0,0,0,0,0,-0.0449922214728185,0,0,0,0,0,0,0,0.113413384342716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515433340156752,0,0,0,0,0,0,0
X601158.SH,0.0154404099164765,0.00851996358672672,0,0,0,0,0,0,0,0.0878519498482038,0,0,0,0,0,0,0,0.0469851183503117,0,0.0493459238733119,0,0,0,0.0406495847746387,0,0,0,0,0,0,0,0,0.0115884210144949,0,0,0.0351195009310976,0.0524870223392514,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00719256558221345,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0535510173524428,0,0,0,0,0.00238882433068949,0.202656011315328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0117788342364109,0.110989764162196,0,0.394363528956527,0,0,0.152109418172499,0,0,0,0.00397847788787307,-0.0355879155176811,0,0,0,0.0166650343493368,0,0
X000629.SZ,0,0,0,0.0734204557389379,0,0.117309599611797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112828030371118,0,0,0,0,-0.0416242372528783,0,0,0,0,0,0,0,0.488544671386642,0,0,-0.0354343102000129,0.0268637230382152,0.0521147011833675,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0257688433799808,0.209092919913006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096803029212872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705788761552762,0,0,0,0,0,0.0559613450551521,0,-0.0537519353252528,0.0132510365161259,0,0,0,0,0.0835951543248889,0,0
X600801.SH,0,0,0,0.0922380287117992,0,0,0.102512016936878,0,0,0,0,0.101762820942623,0,0,0,0,0,0.065177941704495,0,0,0,0,0,0,0,0,0,0.104834875640154,0,0,0,0,0,0,0,0.119477333904951,0.142535473337207,0,0,0,0.190960307764056,0,0,0,0,0,0.185809319044049,0,0,0,0,-0.00264064963716867,-0.0715652536760134,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0524305924457175,0,0,0,0,0,0,0,0,0,0,0,0,0.181118942092261,0,0,0,0,0,0,0.0130385305383965,0.0995230615164062,0,0,0,0,0.241798873469804,0,0,0,0,0,0,0,0.121267459446898,0,0.108912997686666,0,0,0,0.152279245698082,0,0,-0.0264750770280771,0.00514200489589962,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0486212455306913,0,-0.0178599977698887,0,0,0.0396946153325342,0,0,0,0,0,0,0,0.442082532088861,0,0.344658767326625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17431338387178,0,0,0,0.0500887444293793,0,0,0,0,0,0.0175012544766065,0,0,0,0,0,0.00139107564286508,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0694452360398697,0,0,0,0,0,0,0,0,0,0,0,0.0993896144936,0.102837085293068,0,0.0843611873763836,0,0,0,0,0.0132546140837103,0,0.0121030875506417,-0.0121189581173764,0,0,0.191296371984256,0,0,0.0336880372368596,0,0,0,0,0,0,0,0,0,0,0,0,0.0646270888493231,0,0,-0.0115402369875638,0.0234736994607925,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101443008965913,0,0,0,0.0422628673627256,0,0,0,0,0,0.0223172042565564,0,0,0,0.157978512339907,0,0,0.0225212780632263,0.0885120298181774,0,0,0,0,0,0,0.0225233470969103,0,3.46944695195361e-18,0,0,0.243752006632872,0,0,0,-0.00573351110199785,0.0215002595129828,0,0,0,0.00937754234401567,0,0
X600583.SH,0,0,0,0,0,0.147243231508734,0,0,-8.67361737988404e-19,0,0,0.0360041510905152,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.193466383202995,0,0,0,0,-0.279885438341022,0,0,-0.0309245257207004,0,0,0,0,0,0,0,0,0,0,0,0.0755828508132604,0,0,0,0,0.50802527684018,0.166704770787412,0,0,0,-0.0201877295832329,0.0314112647005224,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.203647389858639,0,0,0,0,0,0,0,0,0,0.0324246712116086,0,0.136147265197876,0,0.118051234604864,0,0,0,0.147890105548335,0,0,0,0,0,0,0,0,0,0.0751680448466671,0,0,0,0,0,0,0,0,0,-0.0327719851320324,0,0.00940408329596368,0.115936499384018,0,0,0.00167776491627153,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.150180420330006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719025712307457,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.309248886773394,0,0,0,0,0,0,0,0,0,-0.138770671101653,0.084942317928654,0,0,0,0.133980514985855,0,0,0.00822524484656046,0.00680953202229086,0,0,0,0.0626956315646757,0,0
X002470.SZ,0,0,0,-0.0578528834010219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255530811839716,0,0,0,0,0.165124000589668,0,0,0,0.077421599567308,0,0,0,0,0,0,0,0,0,0,0,0.265830318824338,0.0890352108470483,0,-0.150223833624655,0,0,0,0.011621638945902,-0.0620200213009084,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191421444732864,0,0,0,0,0.0652726490702946,0,0,0,0,0,0.127230434088311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118803297479262,0.105898105662667,0.113469419066903,0,0,0,-0.023554093838107,-0.0183468319354121,0,0,0,-0.254889628206032,0,0
X002110.SZ,0,0,0,0,0.22126652243832,0,0.116428189201401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933771277420562,0.12276577502421,0,0,0,0,0,0,0,0,0.425126899990555,0,0,0,0.0450298828626532,0,0,0,0,0,0,0.125175665324531,0,0,0,0.0758308543567271,-0.0675633341263054,0,0,0,0.00157999367289185,0.00358802194806477,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0741155905095696,0,0,0,0,0,0,0,0,0,0,0.0735626806101707,0,0,0,0,0,0,0,0,0,0,0,0,0.00819099588748451,0,0,0,0.0972642799968145,0,0,0,0,-0.224121836213797,0.139954876252594,0,0,0,0,0,0,0,0,0.0355126807301312,-0.0165066350278615,0,0,0,0,0,0
X600339.SH,0.207648378571678,0.542212095083831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129998207195117,0,0,0.0645804146687517,0,0,0,0,0,0.111986058574137,0,0,-0.0036554055130998,0.0217014801371691,0,0,0,0.118143445382207,0,0
X600021.SH,0,0,0,0,0.00103949794772156,0,0,0,0,0,0,0,0.226405319607405,0,0.186245306702627,0,0,0,0,0.0321565183377873,0.188835091069743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251477274956395,0,0,0,0,0,0,-0.109240403456644,0.0671903680278252,-0.0758158234115342,0,0,0,0.247423923630479,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243136820574764,0,0,0,0.150352710449623,0,0,0,0,0,0,0.32265445724686,0,0,0.0197851245702396,0,0,0,0,0,0,0,0.256658494756941,0,0,0.0879943031465143,0,0,0,0,-0.0324431144896666,-0.0426117579272406,0.0546585903834997,0,0,-0.0731462020643335,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.00484942928581143,0,0,0,0,0,0,0,0,0,0,0,0,0.0781663042387,0.217317077698959,0,0,0,0,0,0,0,0,0,0,0,0.141622702775182,0,0,0,0,0,0,0,0,0.0800547052828217,0,0.00515966480289379,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298869649364885,0,0,0,0,0,0,0,-0.229684765554913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047145455101879,0,0,0,0,0,0,0,0.0443805054802668,-0.143373329760802,0,0,0,-0.0190671104774035,0,0
Slope,0,0.000908703814103303,0,0,0,0,-0.087372310657494,0,-0.272957913491222,0,0,0,0,0,0,0,0,0,0,0.707384212212205,0,0,-0.947896787108457,0,0,0,0,0,0,-1.05830137106919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160165981268498,0,0.682480354793473,0,0,0,-2.80763889563887,0,0
TED,0,0,0,0,0,0,0.593058570604036,0,0,-0.351256741854561,-0.208330208926488,0,0.535015316024165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792462615906814,-0.0817017314387968,0,-0.957154028327928,0,0,-0.035409704139109,0,0,-0.222481210004235,0,0,0,0,0,0,0,-0.00925847165764827,0,0.522206869025259,0,0,-0.100202245035257,0,0,0.292652770188751,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0879544110294034,0,0,0,0,0,0,0,0,-0.0837586529318901,0.0680471803565771,0,0,0,0,0,0,0,0,0,0,0.0945657810631596,0,0,0.00228086832474886,-0.241545499119697,0.120714793097272,0,0,-0.0125533651240883,0.0222158183451107,0,0.0161026694640412,0,0.0191326800154413,0,0
MKreturn,0,0,0,0,0,0,0.0389652763720301,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886989068558018,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569371638436528,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0839828215762793,0,0,0,0.0426817228895369,0,0,0,0,-0.0114799544802951,0.0144440658599471,0.0818924965999104,0,0,0.0139398479468549,0,0
MKvol,0,0.000883727174625374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494107756096011,0,0,0,0,0,-0.000861332125584299,0,0,0,0,0,0,0,0,0,0,0,0.00394087706018335,-0.00987942316876533,0,0,0,0,-0.00194564980965651,-0.00216106379063275,-0.00077676408505605,0.00357011900477999,0,0,-0.0113977594665406,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0184552355645933,0,0,0,0,0,0,0,0,0,0,0,0.034904441876972,0,0,-0.158714703119354,0,0,0,0,0,0,-0.00546765251111219,0,0,0,0,0,0,0,0,0,0,0.238935968763447,0,0,-0.251851804408932,0,0,0,0.0947705786726001,0,0,0,-0.0578452410072078,-0.155785254271466,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0295093055915743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140360640325374,0,0,0,0,0,0,0,0,0,0,0.0364612170683746,0,0,-0.015125832992718,0,0,0,0,0,-0.0555328299474789,0.0076286014243773,0,0.0553723970068616,-0.100693781268421,-0.0401844517690671,0,0.0182875992156684,0,0,-0.00281969266185704,-0.0156800165284312,0,0,0,-0.111707247229373,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0129903494375047,0,0.00445679565307139,0.0028952057094001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320704921252965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284728612458806,0.00661379448344078,0,0,0,0.0465474785923486,0,0
