,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X600516.SH,X600489.SH,X000786.SZ,X600176.SH,X000898.SZ,X002460.SZ,X600299.SH,X000709.SZ,X002466.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240778237214791,0,0.0961178231946577,0.0695982708348669,0,0,0,0,0,0.0303134454502489,0,0,0,0,0.0103696908833541,0.0789833652431012,0,0,0,0,0,0,0.0588330210756304,0,0.0351019561266955,0,0,0,0,0,0.00863031261664496,0,0,0,0,-0.0028158211293934,0,0,0,0,0,0,0
X600028.SH,0,0,2.16840434497101e-19,0,0.0864208474354596,0,0.00827532262478293,0,0,0,0,0,0,0.0706768111317751,0,0,0,0,0,0.00260306483465412,-0.0483263444144078,0,0,0.0407628720144258,0,0.0130799278834258,0,0.0582051626787058,0.0198610238350188,0,0,0.0422275684095849,0,0,0,0,0,0,0,0,0.0308931456169525,0,0,0,0,0,0,0,0,0,0,-0.0257986429700252,0.0250354876293054,0,0,0,0,0,0
X601088.SH,0,0,0,0.305838426340396,0,0,0,0,0,0,0,0,0,0.126334381019745,0,0,0.062588827601519,0,0,0,-0.0244650383138968,0,0,0,0.0671693506971454,0,-0.0112475911799206,0,0,0,0,0,0,0,0,-0.0337137527896321,0,0.108576533006898,0,0.0736947138145102,-0.0411462067210289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171779117446088,0,0,-0.0301813546035753,0,0.419088887886485,0,0,0.266286573246499,0,0,0,0,0,0,0,0,0,0,0.0832796360163015,0,0,0.05603230037346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176398298221603,0.00841943483319962,0,0,0,0.069408213140636,0,0
X600309.SH,0,0,0,0,0,0,-0.057313458562067,0,0,0,0,0,0,0.00343706981353707,0,0,0,0,0,0.0691155573122837,0,0,0,0,0,0.187141200656404,0,0,0,0,0.10430873444573,0,0,1.73472347597681e-18,0,0,0,0.112556262416306,0,0,0,0,0,0.0749285453253174,0.165848703715278,0,0.0461246793613917,0,0,-0.0442893784767681,0,0,0.00744072819601916,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.188959094015924,0,0,0,0.079975306484712,0,0,0.0458367382464654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058444193234553,0,0,0,0,0.013729610768505,0,0,0,0,0,0.186666056471063,0,0.00558578612139925,0,0,0,0,-0.0154467083233773,0.0292395493060006,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.523446520759571,0,0,0,0,0,0,8.67361737988404e-19,0,-0.128967626626436,0.192795254283067,0,0,0,0.694622085663731,0,0,0,0,0,0,-0.0366818945442838,0,0,0.123592186636,0,0,0,-0.106978540417579,0,0.0608049476517148,0,0,0,0,0,0,-0.160639487700483,0,-0.0605597666214203,0.0394123483781694,0,0,0,0.0456360576800996,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371259547500661,0,0,0,-0.094119102096196,0.114953359130361,0.49874463671948,0.0578933502705639,0,0,0,0,0,0,0,0,0,0.0874320313088521,0.108457725430888,0,-0.0632258291525777,0,0,0,0.168407619600044,0,0,0,0,0,-0.0971169115389293,0,0,0,0,0.0204253743768893,-0.0369117291337862,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141404051527833,0.088781810638702,0.0253514947005673,0,0,0,0,0.0911079031001717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894264603331645,0.197062925061973,0,0,0,0,0.00035561892939874,5.42101086242752e-20,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00243549843267882,0,0,0,0,0,0,0.107057415864525,0,0,0,0,0,0.082472885989695,0,0,0,0.119684756932756,0,0,0,0,0,0,0.0722657306244785,0.0175331849610469,0,0,0,0,0,0,0.0478003642233814,0,0,0,0,0,0,0.21084500019898,0,0,0,0,0,0.036940760904031,-0.0225554972502732,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0149624120164404,0,0.102818949923385,0,0,0,0.0463186516533778,0.0403020738064824,0.0403599290456977,0,0,0,0.0853401175306386,0,0,0,0,0,0.11126117798762,0,0,0,0,0.0772163056850613,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0.0609633576294145,0,0,0,0.110992340689911,0,0.0125882313423783,0,0,0.00281347504689377,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0816984455893156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709039389055343,0.0576156068374772,0,0,0,0,-0.383897033299952,0.0314093301929368,0.0318363724595821,0,0,0,0,0,0.400756181589893,0,0.187334259842442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348671195205596,0,0.0218460765417932,-0.0356497492677382,0,0,0,0.012039762466045,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.00772808602107469,0,0.274279373833851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706767863863354,0,0,0,0,0,0.0730137867935296,0,0,0,0,0,-0.0142738393540799,0,0,0,0,0,0,0,0,0,0.0156447214942779,0,0.108439876370404,0,0,0,0,0,0,0,0.0235785806480108,0,0
X600188.SH,0,0,0.297931083260947,0,0,0,-0.114391781881303,0,0,0,0,0,0,0,0,0,0,0,0,0.00904355577817209,0,0,0,0.249694010510129,0,0.0281400691148775,-0.00191596937505495,0,0,0.00255461228540564,0.0725398175304447,0.0933034105756385,0,0,0,0,0,0,0,0,0,0,0.124224948568809,0,0,0,0,0,0,0,0,0,0.0106899011274928,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.105682532830315,0,0,0,0,0,0.0431849222848365,0,0,0.13526800534254,0.088589661376792,0.120852723309548,0,0,0.00751739123378196,0.0169741831888481,0.0429464160729858,0,0,0,0,0,0,0,0,0,0.0651728289681591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535768216525569,0,0,0,0,-0.0361978786307882,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0162369432907744,0,0,0,0,0,0,0,0,0,0.0358234780281996,0,0,0,0,0,0,0,0,0.0803509410665877,0.244550661058566,0,0.172969763208688,0,0.0700524707050002,0,0,0,0,0,0,0.0406297638681188,0,0,0.054529307629508,0,0,0,0,-0.0359911600120384,0,0,0.00582139761504402,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.211236816974857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443378991110284,0,0,0,0,0,0,-0.120033532282447,0,0.0226004120206877,0,0,0,0,0,0,0,0,0,0.0994054158065802,0,0,0,-0.282898944402234,0,0,0,0.206359725195266,0,0,0,0,0,-0.00574664670380942,0,0,0,-0.0161005362544231,0,0
X600795.SH,0,0,0,0,0.0471176030947975,0,0,0,0,0,0,0.0797725261285255,0,0.0153264634705421,0.00235963252942835,0,-1.73472347597681e-18,0,0,0.0365531969950151,0,0,0,0.0727772082218578,0,0.000674347865159722,0,0,0,0,0.0350211998497964,0.00966838406440446,0,0,0,0,0.053476805684277,0,0,0,0,0,0,0,0.0639838176226623,0,0,0,0,0,0,0,0.00571221316203824,0,0,0,-0.0113411702827401,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0462423903937306,0.102247116892957,0,0,0.130860642507015,0,0,0,0,0,0,-0.00568522989072689,0,0,0.0408705361011717,0,0.0909888988763476,0,0,0.10744039456907,0,0.111743809395131,0,0,0,0,0,0.0980351055893346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228892461748012,-0.00165236645328778,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.24972478470455,0,0,0,0,0,0,0,0,0,0,0,0.357440906470619,0,0,0,-0.0634590669887954,0,0,0,0,-3.46944695195361e-18,0.123545402827443,0,0,0,0,0,0,-0.0780392284778652,0,0.30027204011472,0.0594133960196431,0.0619084426377044,-0.197029815261854,0,0,0,0,0.726672929523702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.121033968646303,0,0.213177622349794,0,0,0,0,-0.116854952149267,0,0,0,0,0,0,0,0,0,0,0,0,0.00880073930345,0.312716195712685,0.173312180069076,0,0,0,0,0.336421962100947,0,0,0,0,0,0,-0.136596979273484,0,0,0,0,0,0.0403089936063369,0,0,0,0.0162656710229902,-0.0301807926101778,-2.16840434497101e-19,0,0,0,-0.039628900342122,0,0
X600801.SH,0,0,0,0.444942290429883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212793646003575,0,0,0,0,0,0,0,0,0,0,0,0.100382610232403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862453711534838,0.274470164663813,0,0,-0.0236752596495801,0.0179316271356835,0,0,0,0.00277747865248087,0,0
X600027.SH,0,0,0,0,0,0,0,0.153332438105733,0,0,0,0,0.223142069780293,0,0.144503756948065,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0370321225907201,0,0,0.0876603496098492,-0.00782470166450509,0,0,0,0,-0.013684459317993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477162646495594,0,0,0,0,0.0838360640011688,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122080508525249,0,0,0.154351443383347,0,0,0.0382508247692731,0,0,0,0,0,0.0889492003076884,0,0,0,0,0.0724803939430756,0.0327168375027041,0,0,0,0,0,0,0,0,0,0,0.242784536139615,0,0,0,0,0,0,0,0,0.00204200722024278,0,0,0,0,0,0,0
X002271.SZ,0,0,0.200578535479012,0.246840316836795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243826761213919,0.110600423687047,0,0,0,0,0,0,0,0,0,-0.15443707951161,0,0,0,0,0,0,0,0,0,0,0.0922534762012439,0,-0.134084795518632,0.352824110961556,-0.010207640074448,0.0757485195706312,0,0,0,-0.0306058344449156,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175961219883312,0.107200004935414,0,0.0417686408064723,0,0.160291642066129,0,0,0,0,0,0,0,0.110728997744487,0,0.226791272558495,0,0,0,0,0,0,0,0,0,0,0,0,0.172755372602336,0.0771268565267448,0,0,0,0.00420592715830593,-0.00336456412486097,0,0,0,-0.0138201851358501,0,0
X600489.SH,0,0,0,0,0,0,0.653431837761465,0,0,0,0,0,0,0,0,0,0.070416955799538,0,0,0.0463194141426339,0,0,0,0,0.0182639870991931,0,0,0,0,0,0,0,0,-0.0979143863302518,0,0.0233826879274315,0.103814301243079,0,0,-0.173237537933343,0,0.278622024071357,0.0688784585356549,0,0,0,0,0,-2.16840434497101e-19,0,0.0112454617965531,0.0255630169328078,0.00879126837040331,-0.109123359684608,0,0,-0.0673100928450579,0,0
X000786.SZ,0,0,0,0,0.128018741135076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723065489388952,0,0,0,0,0,0.0244790498697305,0,0,0.0463169217476153,0,0,0,0,0,0,0,-0.0312894293654187,0,0,0,0,-0.0352534738362321,0,0,0.0545879849063105,0,-0.169453768043951,0.238115296349851,0,0.219670106826631,0,-0.0151326569940812,0.023977761983023,0,0,0,-0.0177260006505024,0,0
X600176.SH,0,0,0,0,0.0446573212893546,0,0,0,0,0,0,0,0,0,0.0351473376477696,0,0.0181844563520653,0,0,0,0,0,0,-3.46944695195361e-18,0.0991528562316621,0.168813157269745,0,0.0410425522014961,0,0.0675102051345167,0,0.0249947307813587,0,0,0,0,0,0,0,0,0,0,0,0,0.115942645066902,0,0,0,0,0,0,0,0.0317086169563053,0,0,0,-0.0830818869948687,0,0
