,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X300072.SZ,X600688.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600547.SH,X600362.SH,X600886.SH,X600188.SH,X600339.SH,X000709.SZ,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X600008.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600299.SH,X600583.SH,X002460.SZ,X600352.SH,X000408.SZ,X000883.SZ,X600219.SH,X600578.SH,X000539.SZ,X000630.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600176.SH,X002271.SZ,X000792.SZ,X600160.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0.0578964480403065,0,0,0,0.0335450200536627,0,0,0,-0.0769051878166504,0,0,0,0,0,0.0372493998314248,0,0,0,0,0,0,0,0,0,0,0,0,0.049229732640101,0,0.102341705356507,-0.0963696881025013,0,0,0.00172737425203718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115369282629674,-0.0159206772723932,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0268849395919103,0,-0.119615147445087,0,0,0,0,0.134518310447604,-0.136325386406101,0,0,0,0,6.93889390390723e-18,0,0.0553682468311712,0,0,0,0,0,0,0,0.237513486595506,0,0,-0.0599591500729564,0,0,0,0,0,0.109432417600265,0,0,0,0,0,0.0668759817648023,0,0.264377256934176,0.161263220522051,0,0.12045008534384,-0.10151045678307,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0216504661614349,0,0,0,0,0.0622035819211756,0,0.0588257040958845,0,0,0,0,0.0115021826531993,0,0,0,0,0.049991851354116,0.0210069676487852,0,0,0,0,0,0,0,0,0,-0.0336191487995362,0,0,-0.00340694986740394,0,0,0.0318171905612044,0.133607726483707,0,0,0,0,0,0,0,0,0,0,0,0.00883615743328647,0,0,0,0,0,0
X600309.SH,0,0,0,-0.338746798459044,0,0,0,-0.0548242658223895,0,0,0,0,0,0,0,0,0,0,0,0.240160251091082,0,0.0967472372136111,0,0,0,0,0,0,0,0,0,0,0,-0.151371359650014,0,0,0,0,0.0391076591024395,0,0,0,0,0,0.191459300693716,0,0,0,0.135327605064672,0,0,0.0379870994234875,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0595076568262385,0,0.0910724852088014,0,0,0,0.00835761526683678,0,0,0,0,0,0.482449554487992,0,0,0.114527014650818,0,0.153204831919754,0,0,0,0,0,0.0112823969495159,0,0,0,0,-0.0718921633638983,0,0,0,0,0,0,0,0,0,0.0458307147165339,0,0,0,0,0,0,-8.67361737988404e-19,0.0221336224841993,0,0,0,0,0,0
X600660.SH,0,0,0,0.133211683863414,0,0.171356718134268,0,0.0197008870822898,0,0.0805053100488398,0,0,0,0,0.066395043664126,0,0,0,0,0,0,0,0,0,0.051212087202471,0,0,-3.46944695195361e-18,0,-0.153069593147591,0.0195273814865951,0,0.123252230667064,0,0,-0.148425489966817,0,0,0,0.208623824833915,0,0,0,0,0,0.0480965049250482,0,0,0,0,0.0428364783114991,-0.0098040319975353,0,0,0,0,0,0
X600547.SH,0,0,0.154226291411452,0,0.0847111142121098,0,0,0,0,0,0,-0.0560617491537112,0,0,0.0103918389431812,0,0,0.267022944259912,0,0,0,0,0,0,0,0,0.20163251816273,0,0,0,0,0,-0.863506943327822,0,0,0,0,0,0,0,0,0,0,0.268171888629049,0,0.0951502000094454,0,0,0.00906845864669103,0,-0.0168781149720362,0.0226584313679802,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0357060162749176,0,1.38777878078145e-17,0.146711689169219,0,0,-0.0948454748194614,0,0,0.144416182368985,0,0.0253069239786448,0,0,0.0429484997458663,0,0,0,0,0.0795371874308442,0,4.33680868994202e-19,0.258532376851376,0,0,0,0,0,0,0,0,0,0,0,0,0.466654213313628,0,0,0,0,-0.0096659570713659,0,0,0,0,0.0298501631346463,-0.03449030691686,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0452370954851642,0.0418542074200302,0,0,0,0,0.10604338791012,0,0,0.11716630467857,0.0392948730882534,0,0,-0.150907446081591,0,0,0,0,0,0,0,0,0,0.0708608791021084,0,0,0,0,0,0,0.0235835778488073,0,0.0637104780291431,0,0,0.110957231512036,0,0,0,0,0,0,-0.0426943057226529,0,-0.0596574009201723,0,0,0.0370615551048908,-0.0108036663022008,0,0,0,0,0,0
X600188.SH,0,0,3.46944695195361e-18,0,0,0,0,0.182411654513517,0.618927152040538,0,0,0.155169022253782,0,0,0,0,0,0.0944029835534084,0,0,-0.3061033419385,0.0281079800532383,0,0,0,0,0.037044131127862,0,0,0,0,0,0,0,0,0,0,0,0.0876366224223848,0,0,0,0.115063034116049,0,0,-0.121123835907783,0,0,0,0,0,0.0449485138998739,0,0,0,0,0,0
X600339.SH,0,0,0.236914699513409,0,0,0,0,0,0,0,0,-0.0235513869258066,0,0,0,0.0481589380965198,0,0,0,0,0,0.00161372239871087,0,0,0,0,0.035948863135183,0,0,0,0,0,0,0,0,0.591560076622584,0,0,0,0,0,0,0.270092678310238,0,0,0,0,0.111013593760592,-0.0160845196816677,0,-0.0406573180034572,0.0187854983366432,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0860410217836585,0,0,0,0.346609740292032,0,0.227331054370093,0,0,0,0,0,0,0,0,0,0,0,0,0.166965865677755,0.0264129586764584,0.540860667866624,0,0,0,0,0,0,0,0,0,0.161497662787287,0,0,0,0,0,0,0,0,0,0,0,0.0332897248117622,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.122262227424015,0,0,0,0,0,0,0.101825598326814,0,0,0.17746863449931,0,0,0,0,0,0,0,0,0,0,0,0.0851083188618507,0,0,0,0,0,0.140766338671547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173171722609337,0,-0.165993691234615,0,0,-0.0258301717384827,0.0515156064132031,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00483500633401962,0,0,0,0,0,0,0,0,0,0,0,0,0.0226273448780552,0.0130303669081504,0,0,0.113566037399121,0,0,0,0,0,0.0731074315835166,0,0,0,0,0,0,0,0,0.0944876376465857,0,0,0,0,0,0,0,0,0,0,-0.0256865282318823,0.0261921263080586,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0287294684034185,0,0,0,-0.0411021810074292,0,0,0.261503375113942,0,0,0.0685488663680477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477958435234613,0,0,0,0,0,0,0,0,0,-0.0777560354639419,0,0,0,0.0650818372076701,0,0,-0.0520323910042332,0.0683600473328435,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00264257007629162,0,0,0,0,0,0,0,0,0,0,0,0,0.0311612825827118,0.00987152985179338,0,0,0.226620538731426,0,0,0,0,0,0.310926307932522,0,0,0.0145683596170617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380037383389632,0.01162942137259,0,0.00282771872734089,0.0189279012079583,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.71176027884844,0,0.101501178291494,0,0.0584777500892669,0,-0.0452348195110275,0,0,0.176291578965464,0,0,-0.284348367167307,0,0.0723891874343936,0,0,0,0,0,-0.267342429835402,0,0,0,0,0,0.171858638007077,0,0.587346370096731,0,0,0.595236912343571,0,0,0,0,0,0,0,0,0,0,0,-0.0169218588868033,0.00491292472174314,0,0,0,-0.391780102111965,0,0
X000898.SZ,0,0,2.16840434497101e-19,0.0769399963977036,0.175248382116713,0,0.234542128272067,0.00879741045152331,0,0,0,0,0,0,0,0,0,0.504340417275354,0,0.137319667723864,0.120224883500485,0,0,0,0,0,0,0,0,0,-0.163579032467901,0,0,0,0,0,0,0,0,0,0,0.0131759853421582,0,0,0,0,0,0,-0.0266664147650851,0,0.00391798253264645,-0.0067340555463813,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,-0.0786486932205125,0,0,0,0.334514009305935,0,0,0,0,0,0,-0.220971780989969,0,0.181139624458384,0,0,0,0.204898385880808,0,-0.00121288306635797,0.289294942014488,0,0,-0.077112927799216,0,0,0.0579958033749948,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.172225670524378,0,0,0.384590312273367,0,0.0363106909282504,0.0348703435360415,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.076189835678448,0.0482939306018082,0,0,0,0,0,0,0,0,0,0,0,0.0488783847998808,0,0.0589743249160749,0,0,0.0669916511729242,0,-0.0371280391750059,0,0.0678801451194606,0,0,0,0.0699999014324106,0,0,0,0,0,0,0.0492692896324834,0,0,0,0,0,0,0,0.0406925445712023,0,0,-0.00859641482648244,-1.73472347597681e-18,0,0,0,0,0,0
X600489.SH,0,0,0,0.134096075015224,0,0,0,-0.0384246084094239,0,0,0,0,0,0,0,0,0,0.043064191650755,0,0,0.0447017058037078,0.138961125070355,0,0,0.055811724052069,0.124084971474984,-0.018590146809527,0,-0.0402121850816801,0,0,0,0,0,0,0.0212012550122587,0.284882800199999,0,0,0,0.2500091482489,0,0,0,0,0,0,0,0,0,0.00874036371031569,0.0179125149763804,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.00150035884602016,0,0,0,0,0,0,0,0,0,0,0,0,0.11154146345967,0,0,0,0.0373813903510237,0,0,0,0,0,0.2359730761308,0,0.0347619139324209,0,0,0,0,0,0,0.00412771555469794,0,0,0,0,0,0,0,0,0,0,0,0.00482439045028673,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.242414785072556,0,0,0,0,0,0.135010962564157,0,0,0,0,0,0.0660663910422115,0,0.0400535964028725,0,0,0,0.069310959365262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089537728822073,0.00605812001936954,0,0,-0.0160462872065579,0.00659278748863548,0,-0.0659399542765483,0.0427371619593181,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.120119355314555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725114097421218,0,0.094824116537128,0,-0.0649249297558247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180657839040939,-0.0468654349999226,0,0,0.0249067662738856,0,0,0,0,0,0
X600352.SH,0,0.175351991143642,0,-0.186116012139752,-0.0455116161522573,0,0,0,0,0.0296999446017822,0.0157748893219186,-0.0136204612657408,0,0.07042607931979,0,0,0,0,0,0,0.027665891050447,0.0312771606819986,0,0,-0.0114315406205208,0,0.0195905151575873,0.101538137885441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285584130837895,0,0,-0.0747396010801563,0,0.00239296015458426,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,-0.0225612015705567,0,0,0,-0.11066308160368,0,0,0,0,0,0,0.2962652406963,0.0379242348386198,0,0,0,0,0.105824150542685,0.190888011599726,-0.0424798945613175,0,0,0,0,-0.0895367565402965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191229996426343,0.0628872431943343,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252444714824925,0,0.0317642647810894,0,0,0.0255679368298621,0.0334976001325581,0,0,0,0,0.12703177506692,0,0,0,0,0.060044234640471,0,0,0,0.110093629223192,0,0,0,0,0,0.0626415269111662,0,0,0.0535172825806573,0,-0.0169763782101839,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170320900304438,0.0442483558357305,0,0,0,0,0.019010746563516,-0.04292473327443,0,0,0,0,0.029724896260014,0.0654174606604145,0,0,0,0,0.00208633152908572,0,0,0,0,0,0,0,0,0,0,0,0,4.10758270663601e-05,0,0.0665427537907793,0,0,-0.023838972616228,0.0120613238644479,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.138795902423309,0,0.0839026243451124,0,0,0,0.0330658682425074,0,0,0,0,0,0.0243456605195377,-0.00271088461164343,0.227910478826375,0,0,0,-0.118275621746777,0,0,0,0,0.202342235205941,0,0,0.033182028053656,0,0,0,0,0,0,0,0,0,0,0,0,0.413702410358094,0,0.0175993054231972,0,0.0266092504797952,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,-0.0187003860088353,0,0,0,0.00812908906573005,-0.08474158100977,0.291320072289062,0,0,0,0.21256883140091,0,0.1821831529093,0,0,0.0882979244420944,0,0,0,0,0.042825778931079,0,0,0.0105945319174045,0,0,0,0,0,-0.240922624243182,0,0,0.155767934637832,0,0,0,0,0,0,0,0,0,0.0549920679437469,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0987863302647858,0,0,0,0,0,0.22402082902543,0,0.0627292726539816,0.118819628959772,0.00775487555225351,0,0,0,0,0,0,0,0,0.0872353537722338,0,0,0.072623966835269,0,0.00751450297262683,0,0,0,0.0244013875680482,0,0,0,0,0,0,0,0.00814719979893456,0,0,-0.0131967073500578,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986913449763991,0.00511333395435579,0.0239355920979325,0,0,0,0,0,0.0099524864965429,-0.0154292438584448,0,0,0,0,0,0,0.190170202811012,0,0,-0.124578124666471,0.148470545399286,0,0,0,0,0,0,0,0.0988733133738741,0,0,0.0120639792441853,0.0146962291661613,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,-0.00593210653269953,0,0.0239939731701596,0,0.0414374833853429,0,0,0,0,0,0,0,0.0658865905912853,0,0,0,0,0,0,0.0326100206922668,0.485078468881715,0,0,0,0,0,0,0,0,0,0.102929173408631,0,0,0,0,0,0,0.0373827188797808,0,0,0.063475923412836,0,0,0.0486003495566529,0,0,0,0,-0.0141146717527625,-0.00712405716226885,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0153118712460627,0,0.0324139661755233,0,0,0,0,0,0.316930657398802,0,0,0,0,0,0,0,0,0,0,0.0152596582410176,0,0,0,0.0691938666994342,0,-0.0168754961426986,0,0.0468046879768072,0.120763452580733,0,0,0,0,0,0,0,0,0,0,0,0.122744176758781,0,0,0.113349626138886,0,-0.00875214444466912,-0.0193274053719449,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0824309718091231,0,0,0,0.0703505704688962,0,0,0,0,0,0.0928857675905378,0,0,0,0,0,0,0,0,-0.00865036611707007,0,0,0.0293535464721735,0,0,0,0,0,-0.140108497612577,0,0,0,0,0,0,0,-0.0395581184328161,0,0,0.219891546141901,0,0,0,0.178616600364733,0,0.0696919066156685,-0.0336236560893903,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0588901179287055,0,-0.0829976136317119,0,0.0220943632920971,0,0.0160572069709902,0,0,0,0,0,0.257455375937997,0,0.0678046665483176,0,0,-0.103381820259331,0,0,0.0569552063326613,0.0694904969159054,0,0.103701221898976,0,0,0,0,0,0,0,0.116640879997039,0,0,0,0,0,0,0,0,0.0406126671276323,0,0,0,0.0444155143733948,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.00555859364435448,0,0,0,0,0.341596988670197,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0448988340622488,0,0,0,0,0,0,0.241234956508097,0,0,0,0,0,0,0,0,0.107871198249356,0,0,0,0,0,0,0,0.00786037869369382,0.0180990448053792,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25641759963922,0,0,0,0,0,0,0,0.0327627095833913,0,0.312164150904064,0,0,0.026305441624051,0,0,0,0.330013680416839,0,0,0,0,0.0977268011548463,0,0,0,0,0.245162608539665,-0.299859560415202,0,0,0,0,0.0408447687423944,0.220080208264607,0,0,0,0,0,0.0202968197033689,0,0,0,0,0,0
Change_TY3M,0,-0.0728497018023816,0,0,0,0,-0.102406866130052,-0.000587604209874693,-0.109118041178725,0,0,0,0,0,-0.00573629944847791,0,0,0,0,0,0.0095611435804685,0,0,0,0,0,0,0,0.0388799360004214,0,0,0,0,0.0288957141241177,0,0,-0.0169752493752177,0,0,-0.0094987892725205,0,0,0,0,0,0,0,0,0,0,-0.0243284847806178,-0.00834768818732405,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.350651551216481,0,0,0,-0.209799901628829,0,0,0,0,0,0,0,0,0,-0.104727994850626,0,0,0,0,0,0,0,0,0,0,0,-0.642143368878641,0,0,0,0,-0.413900825649744,0,0,0,0,0,0,0.320912830277718,0,0.731783457721759,0,0,0,-0.0697889702810829,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.110028031368247,0,-0.0935685750340982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138815037955828,0,0,0.0192567044686651,0,0,0,0,0,0,0,0,0,-0.238109779688597,0,0,0,0,0.353067826758631,0,0,0,0,2.46524583537735,0,0
RealEstate_excess,0,0,0,0,-0.129089833867024,0,0,0,0,0,0,0.0314545367589617,0,-0.0388063942123272,0,0,0,0,0,0,0.0590677643566566,-0.0134652985185806,0,0,0,0,0,-0.0500778390995512,-0.0447001738538016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611235703689283,0,-0.0476580283865685,0,0,0.000510624695093279,0.0338695468399721,0,0,0,0,0,0
MKreturn,0,0,-0.0144440140768156,0.0130537667717386,0,0,0,0,0,0,0,-0.0572785893438365,0,0,0,0,0,0,0,0,0,0.0328832444246979,0,0,0,0,0,0,-0.0105979144663714,0,0,0,0,-0.0213571218132496,0,0,0,-0.00759008112744027,0.00537290278875045,-0.0244343521002406,0,0,0,0,-0.0487308569546646,-0.0203371764905648,0,-0.0515032131413526,0,0,-0.000572316645144169,0.00931905864808925,0,0,0,0,0,0
MKvol,0,0,-0.00144457361178901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127471843158545,0,0,0,0,0,0,-0.000827726601564601,0,0,0,0,0.000816985574874677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313522343031624,-0.000584404667701871,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00739858542047527,0,0,0,0,0,0,0,0,0,0,-0.0136789921944344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562092844673096,0,0,0.0112559228711398,0.103965150607496,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0019718427100644,0,0,0,0,0,-0.00774336259892923,0,0,0,-0.0100956591480345,-0.000190100869925568,0,0,0,0,0,0,0,0,0,-0.0159280440136348,0,0,0.00900424038557806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298588799753722,0,0,0.00716388014708633,0.0366486131850419,0,0,0,0.0371041171890435,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0068995355374146,0,0,0,0,0,0,0,0.00537245745835083,0,0,0,0,0,0,0,0,0,0,0,-0.00255764604901475,0,0,0,0,-0.0210641971037646,0.000747499391112061,0,0,0,0,0,0,0,-0.0025193118335238,0,0,0,0,0,0.00496517339693684,0,0,-0.0161933212006709,-0.00185750962269424,0,0,0,0,0,0
