,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X601158.SH,X600362.SH,X600299.SH,X600188.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X600352.SH,X000898.SZ,X600660.SH,X000709.SZ,X002470.SZ,X600021.SH,X600098.SH,X000883.SZ,X000792.SZ,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X300072.SZ,X600022.SH,X600307.SH,X600315.SH,X000629.SZ,X600547.SH,X600008.SH,X600808.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.480019116875782,0.0674399703933238,0,0,0,0,0,0,0.0102469766060769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316143438685183,0.107699278983343,0,0,0,0,0,0,-0.0255272538033416,0,0,0,0,0,0,-0.0243892877652,0,0.0471230558474845,0.102525997923731,0,0,0,0
X600028.SH,0.125500531370365,0,0.265916876395682,0,0,0,0,0,0,0,0,0,0,0,0.110690790897373,0,0,0,0.0173114889645296,0,0.0692434994233173,0.0216666989852486,0,0,0,0,0,0,0,0,0,0.175842563837219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.181079174706495,0.0325916423227128,0,0,0,0.267599089368807,2.77555756156289e-17,0,0,0,0,0,0,0.125823357277693,0.215464647562283,0,0,0,0,0,0,0,0,0,0.0603888706281251,0,-0.0531204784428001,0,0,0,-0.0488387848904997,0,0,0,0.0693223503658883,0,0,0,0,0,0,0,0,0,-0.00908297983684491,0,0,0,0,0,0,0
X600011.SH,0,0,0.10027425495605,0,0.0504421273554935,0,0,0,0,0,0,0.380559198983803,0.134396617960402,0,0,0,0,0,-0.0404157055665694,0.0261884518534795,0,0,0.12905970870773,0,0,0,0,0,0,0,0.127977270603034,0,-0.0560768883255534,0,0.023599788350649,0,-3.46944695195361e-18,0,0,0,0.00337907846112354,0,0,0,0,0,0,0,0,0,-0.00913724715982616,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.170190622422355,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0809826553883609,0,0.218658118496495,0.00203639146560788,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.179553983794057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314064824647834,0,0,0,0,0,0,0
X600585.SH,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139273700967538,0,0,0,0,0,0,0.31257045732664,0,0,0,0,0,0,0,0,0,0,0,0,0.0687425074393408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139186051807126,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00193169616199983,0,0,0,0,0,0,0.399073967997021,0,0,0.0543156733716369,0,0,0.153184045567287,0.0966663626972531,0,1.73472347597681e-18,0,0,0,0.0157854590580793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05912369010122,0,0,0,0,0,0,0,-0.0199122604501853,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.316060959147178,0,0,0,0,0,0.114581935384984,0,0,0,0,0.0607451416099573,0,0,0,0,0,0,0,0,0,0.216039494318262,0,0,0,0,0.144566271415832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417209129872471,0,0,0,0,0,0,0
X600795.SH,0,0,0.091296582245534,0,0,0,0,0,0,0,0,0,0.390976562646088,0,0.0172929638904727,0.0500551271058998,0,0,0,0,0,0.00885783503630378,0.240498299433061,0,0.0222655272776626,0,0,0,0,0,0,0.0180238612020821,0,0,0.0149879701016054,0,0.00274042215737595,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0134666757252604,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.281182124907512,0,0,0,0,0,0,0,0.0303395243101791,0,0.299422904342504,0,-8.67361737988404e-19,0,0,0.0343895152406538,0,0,0,0.184172347731791,0,0,0,0,0,0.0730957766933676,0,0,0,-0.0369928226201284,0.00975725363869629,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.14793853871263,0,0,0,0,0,0,0.292153427765959,0,0.110585378782905,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113032831672599,0,0,0.0219916727844839,0,0,0,0.0542315919631369,0,0.0520938976747651,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.128929811171632,0,0,0.255526951218601,0,0,0,0,0.0311166557110847,0,0,0,0,0.149371791645569,0,0,0,0,0,0,0,0,0,0,0,0.190372687858431,0,0,0,0,0,0.0268263734098383,0,0,0,0,0,0.0284356341945762,0,0,0,-0.00530176819750983,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.101169240550074,0,0,0,0,0,0.189324516614206,0,0.127792749059963,0,0,0,0,0,0,0,0,0,0,0.18565594905559,0,0,0,0,0.0657890942857559,0,0,0,0,0,0,0.0401439569130351,0,0,0,0,0,0,0,0,0,0,0.072892641102813,0,0,0,0,-0.0305362393800029,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.474229084123694,0,0,0,0.0649573764361627,0,0,0,0,0,0,0,0.260093997804065,0,-0.259860911565498,0,2.16840434497101e-19,-0.30510349319931,0.544814518456581,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.643420169521742,0.04438074295976,0,0,0,0,-0.848709789301438,0,0,0,0,0,0,0,-0.15474655085349,0,0,-0.0700235738382647,-0.159194958110829,-0.318760746202236,0,0,0,0
X600157.SH,0,0,-0.00829007966237967,0,0,0,0,8.67361737988404e-19,0,0,0.31092062112247,0,0,0,0,0,0.121216190631835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.109552288147106,0,0,0,0,0.258071394745607,0,0,0,0.0233821825848266,0,0,0,0,0.0269566606828182,-0.102552116487362,0.0277152653878354,0,0,0,0,0
