,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X601992.SH,X600795.SH,X300072.SZ,X601600.SH,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600886.SH,X600547.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X000883.SZ,X002271.SZ,X600008.SH,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X600578.SH,X000408.SZ,X000786.SZ,X000983.SZ,X000539.SZ,X600583.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.00681619690675108,0,0.00109106397746885,0.25019168510513,0,0,-0.0244464095099264,0,0,-0.040640624551515,0,0,0,0,0.00380947387592326,0,0,-0.0421723954212995,0,0,0,0,0,0,0,0.0195733960292771,0,0,0,0,0,0,0,0,-0.0269302090040034,0,0,0,-0.0439544457134801,0,-0.0200650925938382,0.0242932777666479,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0577447706576341,-0.0295368967808493,0,0,0.0206142509845355,0.136624247153033,0,0,0,0,0,-0.0554714089028282,4.33680868994202e-19,0.0327420887350716,0,-0.13455203076107,0,0,0,0,0,0,0,-0.0374042866612313,-0.0727876151375366,0,0,-0.065653652688743,0,0,0,0.00771634609648664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784912559179223,0.0307699310669461,-0.157805488187552,0,0,0,0,0
X601088.SH,0,0,0,0.0280484710162008,0,0,0,0,0,0,0,0,0,0.0319087880686266,0,0,0,0.0160533466011922,0,0.0305007583008291,0,0,-0.0496093706145633,0,0,0.0360515001738122,0.0131697749199824,0,0,0,0,0,0,-0.0340249845540155,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254241734222302,0,0,0,-0.0120603527824086,0.00532605868442787,-0.0230477720129966,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.073415759120239,0.0624190657939301,0,0,0.0584041020072083,0,0,0,0,0,-0.051886234490518,0,0,0.353357786091531,-0.0328665295209686,0.0472318376401663,0,0,0,0,0,0,0.0335817637333717,0,0,0,0,0,0.107658994066598,0,0,0,0,0.0798960678690377,0,0,0,0,-0.0217200449839192,0.0573761963478841,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15182239250196,-0.0681702197982044,0,0,0.574734854388983,0,0,0,0,0,0,0,0.181757487026073,0.0599131802021445,0,0,8.67361737988404e-19,0,0,0,0.147446261853299,-0.0732271865612018,0,0,0,0,0,0,0,0.16292816685124,-0.0671771826145712,0.131585798723441,0,0,0,0,0.0125588194759736,-0.0766394692844413,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105181207055928,0,0,0,0.00435939018218705,0,0.334675896749496,0.0376625049650249,0,0,0,0,0.0927820455041552,0,0,0.0839031297987855,0,0,0,0,0.00939715097636757,0,0,0,0,-0.144943282709988,0,0.0136638665378586,0,0.0497660883054332,-0.0949960462822197,0,0,0,0,0.00404097778627261,0.0465420695030794,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00288419241207968,0.0325318344104618,-0.0837531569635632,0,0,0,0,0,-0.0237222961797643,0,0.0389622569740419,0,0,0.188019666769022,0,0,0,0,0,0,0,0,0,0.0861609100570818,0,0,0,0.115468915896118,0,0,-0.0422986283684698,0,0,0.0517598934953186,0,0,0,0,-0.00724486456065452,-0.0224394824702774,0,0,0,0,0,0
X601898.SH,0,-0.0572629679479652,0,0.247346602658051,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.160919004659246,0,0,0,0,0,0,0,0,0.16582453642534,-0.0316884146282097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115576450108086,0,0.0954754424701799,0,0,-0.00668149740161477,0.0194114116863156,0,0,0,-0.00773101390484852,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0786676453695352,0.0864751820400835,0.159167998549724,0,0.208870659654797,0,0.308889137077692,0,0.0265540338824837,0,0,0,0.0762795155007459,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0363120416691815,0,0,0,0,0,0,0,0,0.0248795861145351,0,0.119607992824353,-0.0022363822945438,0,0,-0.0263620669495656,0,0,0,0,0,0,0
X600688.SH,0,0.294180770575294,-0.0218574967122054,0,0.0974476344352406,0,0,0,0.0357461843342093,0,0,0,-0.018070351250343,0,0,-0.0260083111362895,-0.0817923716046937,0,0,0,-0.00882320822375769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108910610235331,0,0,0,0,0,-0.00171285928930701,0,0,0,0,0,0,0,0,-0.00255226135073561,-0.0456612657451539,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369175589476018,0,0,0,0,0,0,0,-0.150520354891767,0,0.651535933171586,0,0,0,0.134543251195805,0,0.116565714231815,0,0,0,0,0,0,0.289862765687123,0,0,0,0,0,0,0,0,0,0,0,0.135136604153639,0,0,-0.0430755244207167,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0317111853691484,0,0,0,0,0,0,0,0,0.0617192522970574,0,0.0627442112632324,0.0801670443485342,0,0,0,0,-0.0229170599242367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100824502488947,-0.0555008689595037,0,0.00802565327535904,0.158789981019113,0,0,0,-0.0106115917741719,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.341829095745631,-0.473789466433157,0,0,0.68066757911477,0,0,0,0,0,0.171445777051711,0,0,0,0,-0.221271810114268,0,0,0,0,0,0,-0.130777435641603,0,-0.522634056159237,0,-0.0317818057809897,0,0,0,0,0.173145959594619,0,0,0,0,0,0,0,-0.133623298095723,-0.0393572508382392,0,0,0,0,0,-0.0978918825972084,0.179956830380457,0,0,0,0,0,0
X601600.SH,0.166914102987494,0,0,0.0966289658099422,0,0,0.00776030965266143,0,0,0,0.0673746142526433,0,-7.92647191314236e-05,0,0.0549744215561498,0,0,0,0,0,0,0.230676456106751,0,0,0,0.0207656412988939,0,0.125429951804268,0,0,-0.00372986788046382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241749030207092,0,0,0,0,-0.0232232465640309,0,0,0,0,-0.0731059638156519,0,0
X600660.SH,0,0,0,0,0.155506919224177,0,0,0,0,0,0,0,0.00546254024414132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101778271889595,0,0,0,0.150618281003428,0,0,0.133656547298995,0,0,0,0,0,0,0,0,0.105135343233399,0,0,0,0,0,0,0.0119931841572802,-0.00168026569508714,0,0,0,-0.264005125590619,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887297246555283,0,0,0.00940120659084577,0.0125428477282985,0,0.00996434972914369,0,0,0,-0.054057425964501,0,0,0,0,0,0,0,0.0209639840290101,0.0174413177901856,0.0280189630751993,0.294438968884081,0.0244978144132048,0,0,0,-0.00577418994841396,-0.0561765445197513,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0393812446337304,0,0,0,0,0,0,0,0,0,0,0,0.00761181770742819,0,0,0,0,-0.23440384474538,0,0,-0.0599078845134457,0,0,0,0,0.280663569752349,0,0.126416444627428,0,0,0,0,0,0,0,0.184723665709856,0,0,0,0,-0.0391081392788177,-0.0482025902594261,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.11403442374614,0,0,0,0,0,0,0.0504025330082153,0,0,0,0,0,0,0,0,0,0,0.261434881807078,0,0,0,0,0.0995112617281987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173629679229959,0,0,0,0,-0.0106960310234079,0,0,0,0,-0.0370986352408629,0,0
X600886.SH,0,0,0,0,0.211649042081161,0,0,0,0,0,-0.0919183296737693,0.026464345079746,0,0,0.109164513911743,0.0914783871255344,0,0,0,0,0,0.0205648876450823,0.075939833941593,0,0,0,0,0,0,0,0,0,0,0,0,0.0497873580029128,0,-0.0460969972037998,0,0,0,0,0.0384261636591286,0.0237693659577718,-0.0956198230869296,0,0.0589759388089107,0,-0.097621851251012,0,0.00384760094762111,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.506634802800272,0,0,-0.102801187203691,0,0,0,0,0,-0.248149489812627,0,0,0,0,0,0.0102753602601552,0,-0.0507995698473276,0,0,0,0,0,0,0,0.0820480412432641,0,0,0,0,0.137275507177355,0,0,0,0,0,0,0,0,0.0103194931945545,0,0,-0.425214229773474,0,0,-0.0620562925860419,0.0958582913125675,0,0,0,0.806413627165958,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0279203770588136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746419988613775,-0.082464698238186,0,0,0.608856813463227,0,0,0,-0.199465490881764,0,0,0,0,0,0,0,0,-0.0720702546688356,0.115263250412053,0.200994490935347,0,0,0,0.106440355911811,-0.0157310574158685,0.0310624352468678,-0.118554673407044,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.202941225993522,0,0,0,0,0.0246646982358228,0,0,0.460970771132343,0,0.0666099924913602,0,0,0,0,-0.0554545749177888,0,0,0,0,0,0,0,0,0,-0.127905393450031,0,0,0,-0.014843563479165,0.0347038624134656,0,0,0,0,0,0,0,0,0,0,0,0.0686594309629646,0,0,-0.0140663955473071,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108982633192576,0,-1.38777878078145e-17,0.113981676602259,0,0.188588062076275,0,-0.0266261714632425,0,0,0,0,0,0.51605046080605,0,0,0,0,0,0,0,-0.0532880748337417,0.199463311574721,0,0,0,0,0,1.73472347597681e-18,0.211447209061484,0,0.322408862195817,0,0.381859195194836,0,-0.0447389526101607,0,-0.00717925638484418,0,0,0,0,0,0,0
