,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X000792.SZ,X601992.SH,X601158.SH,X000898.SZ,X000883.SZ,X600315.SH,X600490.SH,X600489.SH,X000709.SZ,X600547.SH,X000629.SZ,X000831.SZ,X600352.SH,X000539.SZ,X000825.SZ,X600660.SH,X601699.SH,X000630.SZ,X600549.SH,X000983.SZ,X600307.SH,X000937.SZ,X000027.SZ,X600578.SH,X000960.SZ,X002470.SZ,X000959.SZ,X600863.SH,X600516.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0.0518111199466865,0,0,0,0.0973279530553727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263305287907071,0,0,0,0.0111710105942576,0,0.0580822317350056,0.0245808940623025,0,0,0,0,0,0,0.130639844976811,0,0.0259637471109713,0,0,0,0.0654547880448482,0,0.122440852697138,0,0,0,0,-0.0029152989964938,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268601558543942,0.148717176145329,-4.33680868994202e-19,0,0,0,0.0295532609544794,0,-0.0292853121414841,0,0,0,0.0982856084633623,0,-0.0312269255630787,0,0,0,0,0.0262897843472492,0,0,0.234173337421305,0,0,0,0,0,0,0,0,0.0514961929080938,0.01737751939755,0,0,0,-0.0549794108661952,0,-0.0290654240349534,0.0465804135340051,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0576555650944716,0,0,0,0,0,0,0,0,0.00216311623145995,0,0,0,0,0,0,0,0.0445498562367685,0,0.0456198346676192,-0.0791521307254607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20984469235189,0.00045093630827526,0.0749146023412648,0.053968020482661,0,0.0537859429528446,0,0,0.00716309631523536,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.134710316847765,0,0,0,0,0,0,0,0,0,-0.168209799347989,0,0,-0.425016768087126,0,0,0,-0.10254998633779,0,0,0,0.0890661389973143,0.0776233939218042,0,0,0,0,0,0,0,0,0,0.116727724355041,0,0,0,0,0,0,0,0.220143543299334,0,0,0.0550101504974374,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552612588182529,0,0,0,0.0944873394334611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146161762882892,0.0451684394782153,0.0764896364748488,0,4.33680868994202e-19,0.368142264255835,0.0431941496950612,0,0,0,0,0.0991115820132888,0.0462981350376559,0,0,-0.00730479638396234,0.0122961584582823,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.194395832626251,0,0,0.0218549247745496,0,0,0,0,0.163085619682081,0,0,0,0.13148325618043,0,0,0,0.0140147125497969,0,0,0,0,0,0,0.0147134771254828,0,0.223105224689643,0,0,0,0,0,0,0,0.113575231923158,0.056668400883974,0.0395062970043536,-0.136528797060695,8.67361737988404e-19,0,0,-0.00728872892578776,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111275566216737,0.0139549223867416,0.076350124556353,0,0,0,0,0,0,0,0.0810683086128045,0,0,0,0,0.0525398376964443,0,0,0,0.0925418706245752,0,0,0,0,0.00846241179188821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316130242897194,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0100422055239573,0,0,0,0,0,0,0,0,0,0,0,0.0313224300816622,0,0.0612296232156554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08524948744687,0,0,0.024067231400239,-0.0272158592691128,0,0,0.122704158527769,0,0,0.0137343736774758,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0252850628010961,0.369831453370008,0,0,0,0,0,0,0,0,0.00736145060053093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16474970101603,0,0,0.0711236824600758,0,0.0332433876798463,0,0,0,0,0,0,0,0.0737417894462402,0,0,0.00951171612027941,0.0479863352582972,-0.0378988908129818,0,0.0013855518687553,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.324855066033234,0,0,-0.0794884174734086,0,0,0,0,0,0.108072478362883,-0.207950424655816,0,0,0,0,0,-0.0971881404463422,0,0,0,0,0,0,-0.00907351446721282,0,0,0,0,0,0,0,0,0.183851550019862,0.0405946767534082,0,0,0,0.254326720473138,0.0842040849628776,0,0.000360275691083111,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677324966185183,0,0,0,0,0,0,0,0,0,0,0,0,0.120661030663178,0,0,0,0,0,0,0,0,0,0.101018802213002,0.119153493729954,0,0,0,0,0,0,0.0493863715202754,0,0,0.025699781010656,0.153006172480615,0.0544674331816196,0,-0.0303803757813449,0.00541539754503169,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00492081158005988,0,0,0,0,0,0.092633323336049,0,0,0,0,-0.0414311636392425,0,0,0,0,0,0,0,0.0736612087686132,0,0,0,0,0,0,0,0,0,0,0,0.1189984644805,0,0.217941390578708,0,0,0,0,-8.67361737988404e-19,0.0430693472728094,0,0,0,-0.0052269065655957,-0.0245033855931975,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0177678880866976,0,0,0,0,0,0.0909194908506219,0,0,0,0,0.0514228730729815,0,0,0,0.0371376898279554,0,0,0,0,0.0687152757767927,0,0.012037974692143,0,0,0,0,0,0,0,0.0596303417811414,0,0,0,0,0,0,0,0.0388606841855783,0,0,0,0,0,0.0312074179542611,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0358063283147642,0,0,0,0,0.00280033683128529,0,0,0,0,0,0,0,0.122585720200168,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0440521624624836,0,0.0307560369448972,0,0,0,0,0,0.0155532321756906,0,0,0,0.0544475920340529,0,0.0378918927554591,0,0.059265650810173,0,0,0.0297422570898194,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974689400121573,0,0,0,0,0,0.486563756200641,-0.00905271834020264,0,0,0,0,0,0.554752399452516,0,0.067066732258217,0,0,0,0,0,0,0,0,0,0.0982472374562841,0.217187250736801,-0.232431770536875,0,-0.0813374374056752,0.025069619352759,0,0.0207615676584377,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0260114154641082,0,0,0,0,0.116898663459061,0,0,0,0,0,0,0,0,0,0.0616068094344417,0,0.00375563287081478,0,0,0,0,0,0.135698633689754,0,0.0635026879208326,0,3.46944695195361e-18,0.0216925495209241,0.193626741570403,0,0,0,0,0.0398178366137931,0,0,0,0,0,0,0,0.00922374880889923,-0.0023886344285057,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0298883765925736,0,0,0,-0.19608798076762,0,0,0,0,0.369083585315792,0,0,0,0,0,0,0,0,0,0.0531267896662423,0,0,0,0.0756547949066835,0,0,0,0,0,-0.25100537334936,0,0,0,0,0,0,0,0,0.123588601985253,0,-0.0224975518285805,-0.0112207114698615,0,0,0,0,0,0.250612509749183
X600489.SH,0,0,0,0,0,0,0,0,0,0.136655313357498,0,0,0,-8.67361737988404e-19,0,0.0774988892328143,0.0195058025515329,0,0,0,0,0,0,0,0,0,-0.0201719749024579,0,0,0,0.0956791039440289,0,0,0,0,0,0,0.0920079319545064,0.130471887455421,0,-0.0355613992454656,0,0,0,0,0,0,0,0.0628003304207308,0,0,0.00272780348873548,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.120374611511906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110456299595644,0,0,0,0.185946457275325,0,0,0,0.15987837767662,0,0,0,0,0.0243517423541815,0.195629557233681,0,0,0,0.108481029848886,0,0.120181140139801,0,0,0,0,0,0.000490902717092126,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0384401035717998,0,0,0,0,0,0,0.0176594385739502,0,0,0.0126460640849306,0,0,0,0,-0.0504080900893668,0,0.0100850699888922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105689496086108,0,0,0,0,0,0,0,-0.0365023123782739,0,0,0.00146437583967588,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148153540593835,0,0,0,0,0,0.209607398824006,0,0,0,0,0,0,0,0,0.406293426666504,0,0,0,0,0,0.36879831192218,0,0.0738958037992155,0,0,0,0,0,0,0,0.0297789750129569,0,0.0676100869950241,0,0.0228504588897178,0.0235196941348252,0,0.109650318335831,-0.0805601140619607,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0665680010060348,0,0,0,0,0,0,0.035454879299013,0,0,0,0,0,0,0,0,0,0.040361836028062,0,0,0,0,0,0,0.0669367300928225,0,0,0,0,0,0,0.143872725594959,0.0841173582386133,0,0.105840194532502,0,0,0,0,-0.0973882300229375,0,0.0831175996284625,0.0977919583212526,-0.080529748388104,0,0.00216171837692285,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.122898739584271,0,0,0,0,0,0,0.0503326871945472,0,0,0,0.346789857182573,0.172279835932059,0.0803225099002308,0.137756714055263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389792936913244,0.0435811179881363,0,0,0,0,-0.103216935379577,0,0.0149318121023921,-0.00138987773274524,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.026710932458325,0.0875404350378703,0,0,0,0,0.0122004027497348,0,0,0,0,0,0.111849896682743,0,0,0,0,0,0,0,0.0779519307261439,0,0,0.00910789097206382,0,0,0,0,0,0,0.00604119227758547,0,0.00623010397784276,0,0,0,0,0,0,0.0967532085167049,0,0,0,0,-0.00224770842631009,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432662517178097,0,0.19470700826105,-0.107642799550602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225114620512857,0,0,0.000897974738102965,0,0,0.081923004122534,-0.0847246434344263,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0641142848391873,0,0,0.12149197793615,0.0104571341156988,0,0,0,0,0.136587568148313,0,0,0,0.0217004701288719,0.0872522992523712,0,0,0,0,0,0,0,0,0,0,0.11103325135731,0,0,0,0,0,0,0.02219384296657,0,0.00165254166892588,0,0.0559632568527823,0,0,0,0,0.0102176924797745,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0404104167270099,0,0,0,0,0,0.0556141231748994,0.0865024281242057,0,0,0,0,0.0454772177004131,0,0,0,0,0,0.000382761280414859,0.0677185989834813,0,0,0,0,0,0,0.0315501413957832,0,0,0.119401894701278,0,0,0,0.500307816942645,0,0,0.0111422806994018,0,0,0.0831195580890936,0,0.0315500718979906,0,0.00240331436700701,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0206184813173182,0,0,0,0,0,0,0,0,0,-0.0196244501377918,0,0,0,0,0,0,0,0.100701788601942,0,0,-0.0288848118230954,0,0,0,-0.0708403689817846,0,0.0684106912815961,0,0.335429586549822,0,-0.0180096995905749,0,0,0,0.0670100582250797,0,0.113030051206569,0,0,0,0,0.0134989684005455,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.234141450613987,0.0689378639490472,0,0,0,-0.0972207409523734,0,0,0,0,0,0,0,0,0,0,0,0,0.107540008003554,0,0,0,0,0.265986764052901,0,0,0,0,0,0.0874279660562514,0,0,0,0,0,0,-0.00205195566646751,0,0,0,0.117438971880502,0.0682624988600765,0,-2.71050543121376e-20,-0.0121520720898189,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0165815777348902,0.103429244481342,0,0,0,0,0.0577382221155059,0,0,0,0,0,0,0,0,0,0.0728767265983882,0,0,0,0,0,0,0,0,0,0,0,0.435957681051193,0,0,0,0.0188171035452945,0.0271555612428264,0,0,0,0,0,0,0,-0.0474681297300851,0,0.0093967018374007,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0541440197687461,0,0,0,0,0,0,0,0,0.20923442444123,0,0,-0.1173516550882,0,0.629306708715476,0,0,0,0,0,0,-0.103309912334841,0,0,0,0,0,0,0.00184843218572947,0.0502655222674904,-0.0751115571847933,0,0,0,0,0,0,0.0194019142156665,-0.00607593995003877,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.0213527935061847,0,0,0,0,0,0,0,0,0,-0.0399340524339477,0,0,0,0.00184521559592488,0,0,0,0,0,0,0,0,0,0,0,0,0.386140025612485,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0712343745596695,0,0.013908394248172,0,0.0052841919153622,-0.0110825684036984,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.101120569447128,0,0,0,0,0.0870658172698519,0.038075204717392,0.0579517296037922,0,0,0.0573443778065425,0.0237239829336435,0,0.142769115181154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103129829113563,0,0.0428074220825588,0,0,0.0635502882457365,0.111941278103243,0,0.042848135017052,0,0,0,0,0.0152054072708924,-0.0249416029534222,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0278031153300211,0.132225358582598,0,0,0,0,0,0,0,0,0,0,0.0515794597565837,0,0,0.0100480259735741,0.00197678939567991,0,0,0,0,0,0,0.0829772597835461,0,0.0532231962773408,0,0,0,0,0.0137727311264189,0.0993688987603582,0,0,0,0,0,0,0,0.215705014762574,0,0,0,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0155411722173288,0,0.231910653820816,0.0828442756290564,0,0,0,0,0,0,0,0,0,0,0,-0.197127409231732,0,0.00237171295057841,0,0,0,0,0,0,0,0,0,0,0.177570124256635,0,0,0.591416214260311,0,0,0,0.139405708469826,0,0,0,0,-0.0148921566148049,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.318561023973655,0,0,0,0,0,0,0,0,0,0,0,0,0.00975709392937599,0,0,0.0276902419066509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114491371532621,0,0,0,-0.0227791238086967,0,0,0,0,0.0672046264275496,0,0.0095125290177287,0.0497739910979641,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0067045813416375,0,0,0,-0.164392249752359,0,0,0,0,0,0,0,0.309774613890579,0,0,0,-0.0296839849534865,-0.0159476409854037,0,0.315934791701586,0,0,0,0,0,0,0,0,0,0,0,0.120774110524326,0,0,0,0,0,0,0.263564640752317,0.0166011649776454,-0.121804901001591,0,0.024389364533556,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0381834884197558,0,0,0,-0.00878513095295572,0,0,0,0,0,0,0.0107570540123308,0.135179261362643,0,0,0,0,0,0,0,0,0.022769636208839,0,0,0,0,0.0657788399983224,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0678648221184247,0.0688419096618186,0,0.111202623192004,0.0976117162227285,0,-0.00783459545616489,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856667365983504,0,0,0.229273768407117,0.319351488932478,0,0,0,0,0,8.67361737988404e-19,0.00919446489670917,0,0.0738782264100658,0,0,-0.123677227474079,0,0,0,0,0,0,0.419414208065613,0,0,-0.0910872523030129,0,0,0.278212150650391,0,0.0684779853666898,0,0,0,0,-0.0142376494211738,-0.0164074237707396,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224644366811459,0,0,0,0,0,0,0.117831301467767,0,0,0,0,0,0.29106771913852,0,0,0,0,0,0,0,0,0,0.454042120893251,0,0,0,0,0.153634896386157,0,0,0,0,-0.0378755138668175,0,0.110077846717638,0,0,0,0.0518155703411762,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272895034677092,0,0.0865007140639025,-0.0527179773510858,-0.193478388451117,0.0561169049770492,0,0,0.163558747844682,0,0,-0.024575064602291,0.0423386838830341,0,0,0,0,0,0,0,-0.0107406246424243,0,0,0,0,0,0,0.0402360639316965,0,0.0289140694456973,0.0408562266074474,0,0,-0.0362575329343337,0,0,0,-0.0988283465481004,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699228206362601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531154347177296,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0.329846879194836,0,0.0558738474809928,0,0,0,1.04171708088353,0,0,0,-3.26994496063585,0,0
TED,0,0,0,0,0,0,-0.419023021902292,0,0,0,0,0,0,-0.184461723589047,0,0,0,-0.543187010075851,0,0.316424203503946,0,0,0,0,0,0,0,0,0,0,0,0.584570896341082,0,0,-0.228329271891386,0.045677443307955,0,0,0,0,0,0,0,0,0,0,0.249493770785938,-0.0839899443066436,0,0.00533651607280928,0,0.539097369943076,0,0,0,0,-0.239400478331651,0,1.19234555791659
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576759089206108,0,0,-0.266230324635549,0,0,0,0,0,-0.0967623112090415,0,-0.0637653488223336,0.0189114202844143,0,0.0885926967415651,0,-0.0165961460042668,0,0,0,0,0,0,0,0,0.206471417626031,0,0,0,0,0,0,0,0,0,0.00149530785098766,-0.00905435428231764,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497035140169758,0,0,0,0,0,0,0,0,-0.0236511590318742,0,0,0,0,-0.154649698238028,0,0,0.0602728375139199,0,0,0,0,0,0,0,0,0,0.0521814016443015,0,-0.0449444214538842,0,0,0,0.0494831749948525,0,0,0.0671059632026955,0,0.00365658813790642,0.00995381111375569,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457894780357212,0,0,0,0,0,0,0,0,0,0,0.000199844998765657,0,-0.000442767307863119,0,0,0,0,0,0,0,0,0,0,0,0.000878343428059017,-0.00134575870154431,0,0,0,0,0,-0.00097282659264637,-0.00141009686898519,0,0,0,0,0,-0.00114831691009664
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278017092123369,0,0,0,0,0,0,0,-0.0175524057991766,0,0,0,0,-0.0219072007048115,0,-0.089143218511035,0,0,0,0,0,0,-0.343628519395919
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230092606588695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182747700788195,-0.000736898086280775,0,0,0,0,0,-0.000522300155588272,0,0,-0.0116102845880572,0,0,-0.0179834835054541,0,0,0,0,0,-0.0164974178749289
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155644741961454,0,0,0,0,0,0,0
