,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X600176.SH,X002466.SZ,X000629.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X600801.SH,X000825.SZ,X600339.SH,X601158.SH,X002110.SZ,X600489.SH,X600583.SH,X000553.SZ,X000786.SZ,X000883.SZ,X601699.SH,X600426.SH,X000301.SZ,X000932.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,-0.0976675684260372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106804578616265,0.0668627721148765,0,0.0625646031001734,0,0,0,0.111052768017814,0.52836897249985,0.0078161740380544,0,0,0,0,0,0.153227623261237,0,0,0,0.0565955427592544,0,0,0,0,0.00596370516589851,-0.0765307054073525,0,0,0,-0.0244160653509486,0,0
X002466.SZ,0,0,0,0,0.0315065328675008,0,0.0512848361092225,0,0,0.0073206995846571,0,0,0,0.209249214439867,0,0,0,0,0,0,0,0,0.0509223711606057,0,0,0,0,0.0960511807772659,0.665068720195169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776530965031963,0,0,0,-0.0221589277111163,0.0629634342074829,0,0,0,0,0,0
X000629.SZ,0,0,0,0.291359676503537,0,0,-0.772611770864567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472646704765883,0,0,0.695693433865099,-2.77555756156289e-17,0,0,0,0.402961346112772,-0.459675655006357,0.0763755042493504,-0.388061220896192,0,0,-0.153980325671183,0,0.661440419042767,0,0,0,0,0,0.174104343737601,-0.412408341688155,0,0,0.145655446224318,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0483030087496648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234802350767318,0,0.129419890818544,0,0,0,0,0,0,0.0811588799010774,0,0,0,0,0.105843716512188,0,0,0,0,-0.00225297405593022,-0.107427962360514,0,0,0,-0.166045646789121,-0.0279484297407811,0
X000709.SZ,0,0.203361095968294,0,0,0,0,0,0,0,0,0,0,0,0.234563764008111,0,0,0,0,0.0486019329041876,0,0,0,0,0,0,0,0.0821113680451415,0,0,0,0,0,0.0497383057805444,0,0.11119243359586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033922898004401,0,0,0,0,0,0,0
X002460.SZ,0,0.359868767664574,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760429758175208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0482567732863489,-0.0834613383991159,0,-0.117020326031147,0,-0.0174330525210053,-0.148299743504825,0
X600808.SH,0,0,0,0,0,0,0,0,0,-0.113636712109882,0,0,0,0,0,0,0,0,0.587867435562467,0,0,0,0,0,0,0,0,0,-0.0281348395865361,0,0,0,0,0,0,0,0,0.261902164939217,0,-0.0143675698452251,-0.0421641978489461,0,0,0,0.134286821257321,0,0,0,0,0,0.00316616730229589,0,0,0,0,0,0
X600352.SH,0,0,0,0.0370538026976971,0,0,0,0,0,0,0,0,0.00404617371555729,0,0,0,0,0,0,0,0.0493128119162446,0,0.0751834506246047,0,0.233146087896672,0,0.0557121208160458,0.0415656402467677,0,0,0,0,0,0,0,0,0,0.146114881967304,0,0.0481226803065541,0,0.178140615473571,0,0,0,0,0,0,0,-0.0133477756739277,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.111411899965219,0.104789679239007,0,0,0,0,0,0.115567364240589,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0676408112487086,0,0,0.0526225787831304,0,0,0,0,0,0,0,0,0,0.0916762201426432,-0.0593651315505003,0.101130675785082,0,0,0,0,0,0,0,0.0162138656101858,-0.0451162347969443,0.0216960228646679,-0.0379371120803178,0,0,0,0,0,0
X300072.SZ,-0.283206682033516,0,0,0,0,0,0,0,0,0,0,0,0.0366251128333486,0,0,0,0,0,0,0,0,0,0,0.225566787455692,0,0.0138270258758563,0.356381846432911,0,0,-0.389009871361611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393240234571943,0,-0.408766508922848,0.200463902187968,-0.932956656317056,-0.0846300067806015,-0.0564554167783136,0,0.336815123361479,0,-0.319169555183594,0,0
X600801.SH,0,0,0,0.291650872222914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268174584281282,0,0,0.197703448129433,0,0,0,0,0,0.100947795093352,0,0,0,0,0,0,0,0.195200666813565,0.0906804818283635,0,0.151690952500073,0.103667931776947,0,0,0.0277214422211132,0,0,0,0,0,0.0124350814114016,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.146915455963247,0,0,0,0,0.115613550463648,0,0,0,0,0,0,0,0,0,0.0342484185741866,0,0,0,0.0290900385675829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418352747825212,0,0,0,0.124321940195165,0,-0.0284806825928777,-0.0060275439407144,0,0,0,0,0,0
X600339.SH,0.120402325133576,0,0,0,0,0,-0.0168357886562092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728481452359005,0,0,0,0,0,0,0.103590518113815,0.107195498785239,0,0,0,0,0,0.478577716957322,0,0,0,0,0,0.229183940592145,0,-0.0438822776768344,0,-0.0269717284086636,0,0,0,0,0,0,0
X601158.SH,0,0.0852469542735409,0,0.0101996179205551,0,0,0,0,0,0,0,0,0,0.133747568806255,0,0,0,0,0,0,0,0,0.042837337377984,0,0,0,0.00229410382969036,0,0,0,0,0,0.0239989390410916,0.0282639102562378,0,0,0,0,0,0.112271451161661,0,0,0,0,0.0246736827004396,0.0718688784580117,0,0,0,0.00203245665196499,-0.0126658295218482,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.0463557855276329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976708483265961,0,0,0,0,0,0,0.107060123407207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308267263815187,0,0,0,0,0.0332048555691458,0,0.630814409797841,0,0,0,-0.0343575783545482,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0176117377320864,0,0,0.055444839295352,0,0.776261409920378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124549690030934,0.0651047552321909,0,0,0,0,0,0,0,0,-0.00854490796255961,0,0.0765713584164752,0,0,0,0,0,0,0,0,-0.0843842841331787,0
X600583.SH,0.5388892205582,0,0,0,0,0,0,0,0,0,0,0,0.248081471973453,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.412565769594196,0,-0.0381348874573475,0,0,0,0,0,0,0,0,0,0,0,-0.0345395909861484,0.00722975725301055,0,0,0,-0.158229746322684,-0.0254097994859619,0
X000553.SZ,0,0,0,-0.0322487184811157,0,0.022727869741243,0,0,0,0.171975802537237,0,0,0,0.0632435027214365,0,0,0,0,0,0.0166787209976105,0,-0.0192999449661136,0.375006705259978,0.33468834804261,0,0,0,-0.103162280253578,0,0,0,0,0,0,0,0.0465680608742447,0,0,0,0,0,0,0,0,0.210967431438966,0,0,0,-0.180477026315018,0.00965102886113667,-0.14163161817941,0,0,0,0,0,0
X000786.SZ,0,0,0,0.256738021265232,0,0,0.0190417397978148,0,0,-0.107405275054629,0,0,0,0,0,0,0,0,0,0,0.0714812370057638,0,0.112002121659435,0,0,0,0,0,0,0,0.297792237710386,0,0.0438963654541861,0,0,0,0,0,0,0,0.174524449082563,0,0,0,0.216533753789622,0,0,-0.148693913708003,0,-0.0116445527204118,-0.0673246588901872,0,0,0,0,-0.0187082701689879,0
X000883.SZ,0,0,0,0.0583394678839768,0,0,0,0.0909275573936193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320876396521812,0,0,0,0,0,0,0,0,0,0,0,0.015494805044711,0,0.0540982978554949,0,0,0,0.0498430414950262,0,0,0,0,0.121658543061698,0.0303961267084183,0,0,0,-0.0129488255413937,-0.0381327299522425,0,0,0,0,0,0
X601699.SH,0,0,0.287872202809154,0,0,0,0,0,0,0,0,0,0,0,0,0.0120659402730432,0,0,0.0967863804329108,0,0,0,0,0,0,0.145407216412727,0,0,0,0,0,0,0.151308257180802,0,0,0,0,0.0543962013382723,0,0.0603881827889879,0,0,0,0,0,0,0,0,0,0.0127610017482376,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.226484620609389,0,0,0,0,0,0,0,0,0.354142864612936,0,0,0,0,0,0,0,0.0141333327089036,0,0,0,0,0,0.445663768733012,0,0,0.210955782455821,0,0,0,0,0,0,0,0,0.31993536225418,0,0,0,0,0,0,0,-0.000876188805445326,0.108044795170876,0,0,0,0,0.0590709140740129,0
X000301.SZ,0,0,0.0260316106909277,0,0,-0.10246837703543,0,0,0.401597617142084,0.100760734128144,0,0,0,0,0,0,0,0,0.24255672612705,0,0,0,0,0,0,0,-0.0454874535539233,0,0,0,0,0,0,0.0206820018892405,0,0.270511168773172,0,0,0.0373640761082559,0,0,0,0,0,0.156101909722602,0,0,0,0,-0.00973147522697772,-0.059770280961496,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0280843280929892,0,0.0247426016955842,0,0,0,0,0,0,0,0,0.212213487998181,0,0,0.0710751523095767,0,0,0,0,0,0,0.014957822884236,0,0,0,0.0977877649254739,0,0,-0.017775616009872,0,0,0,0,0.620458119777758,0,0,0,0,0,0,0.0367911248127542,0,0,-0.0395790177671938,0,-0.02086911997496,0,0,0,0,0,0,0
X000408.SZ,0,0,0.0889756066160557,0.0675284148571052,0,0,0,0,0,0,0,0,-0.253383265859929,0,0,0,0,0,0,0,0,0,0.158374689162925,0,2.16840434497101e-19,0.0774795938783131,0.00910375702012719,0,0.16253530358757,0,0,0,0.107494428949716,0,0,0,0,0,0,0.059114551801413,0,0,0,0,0,0,0,0,0,-0.0315891265125699,-0.0104777827732737,0,0,0,0,0,0
Change_TY3M,-0.201500141822758,0,0,0,0,0,0.0317029755192882,0,0,0,0,0,0.281444965638804,0,0,-0.167914040540052,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0176827956466056,0,0,0,-0.194389620527973,0,0,0,0,0,-0.334614601624178,0,0,0,0,-0.055559360567779,0,0,0,0,0,-0.00298051675176393,-0.266377092840707,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39405429752188,0,0,-0.729135815070699,0.0509138298372821,-0.72442467894685,0,0.00885693337864872,0,0,0,0,0,0,0,0,0,-0.306473529586026,0,0,0,-0.409521601648072,0,0,0,0.0156116077720054,0,0,0,0,0,0,0.0554565235397159,0,0,0,-3.7259790012884,0,0
TED,0,0.0280602368041655,0,0,0,0.0933448940305666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309505735836385,0,0,0,0,0,0,-0.0925248722713023,0,0,0,0,0,0,0,0.0303011616380624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.670824225510632,0.320705495527122,0,0,-0.219502928968869,0,0.0746537727905568,0,0
RealEstate_excess,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556369077724404,0,0,0,0,0,0,0.019673598312832,-0.0213186185621915,0,0,0,0,0,-0.0200341640719865,0,0.147514008253637,0,-0.0709203305995266,-0.221515458021771,0.111860505941962,0,0,0,0,-0.0210433440409544,0,0,0,0,-0.0201540074106282,0
MKreturn,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.122244665997121,0,0,0,0,0,0.0944020737139378,0,0,0,-0.100647388685365,0,-0.125351386884534,0,-8.67361737988404e-19,0,0,0.0370840763476745,0,-0.0646426836768797,0.0292134791124157,0,0,-0.235836647859216,0,0,0.0954271779061983,0,-0.138906091605627,0,0,0,0,0,0,-0.0550520747628522,0,0,0,-0.0341468507168907,0,0
MKvol,0,0.00354302408796397,0,0,0,0.00114534513020933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946524198488506,0,0,0,0,0,0,0,0,0,0,-0.00370564635634472,0,0,0,0,0,0.000766147307465452,0,0,0,0,0,0,0,0.000235174793172735,0.000265685251660265,0,0,0,0.0371422451978748,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345697772146561,0,0.00744673451708888,-0.0150925655134385,0,0,0,0,0.0731652444601783,0,-0.0553015310576459,0,0.0184368717944408,0,0,0,0,0,0,0,0,0,-0.0577821214564117,0,0,0,0,-0.0769462855483518,0.0285542607087155,0,0,0,0,1.08807708457109,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132261745306462,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0051310159423885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182052915428777,0.00770991750091328,0,0,0,0.391372906478359,0,0
CarbonVol_Hubei,0,-0.00340145153398947,0,0,-0.00114870048175815,0,0,0,0,0,0,0,0,-0.000514271346337374,0,0,0,0,0,0,0,0,0,0,-0.00043939782840093,0,0,0,0,0,0,0,0,0,0,-0.00196980239262008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648506137625953,0,0,0,0.0100438834738104,0.074431163636431,0
