,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X600027.SH,X000708.SZ,X600489.SH,X000301.SZ,X002466.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600176.SH,X600426.SH,X000983.SZ,X600219.SH,X000408.SZ,X002128.SZ,X601699.SH,X000877.SZ,X000630.SZ,X600096.SH,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X002271.SZ,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0811267964776884,0,0,0,0,0,0,0,0.109733675279035,0,0,0,0,0,0.318149312252575,0,0,0.26101302487741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430567497509247,0,0,0,0,0,0,0,0,-0.00731425491014085,0,0,0,0,-0.0251555101922212,0,0
X601088.SH,0,0,0,0,0.454587958605728,0,0,0,0,0,0.057524061888646,0,0,0,0,0,-0.0950069949763334,-0.0114164071225585,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129195373206389,0,0,0,0,0.0590667248399388,0,0,0,0.00971857577251203,0,0,0,0,0,0,0,0.0148978233449985,0,0,0,0,-0.0214290153791537,0,0
X600028.SH,0.098750071423171,0,0,0,0.170497524476143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658973922415819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182109069868294,0,0.218256218534868,0,0,0,0,0,0,0,0,-0.0293320277159407,0,0.0167993187879852,-0.0155655209776687,0,0,-0.0320219948186789,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559828870181106,0,0,0,0,0.274064693076004,0,0,0.0288719388827152,0,0,0,0,0,0,0,0,0,0,0.106705682556044,0.0724173250781067,0,0,0,0,0,0,0,0.0988843713610075,0,0,0,0,0,-0.0377189536918067,0,0,0,0,-0.00954413201254686,0,0
X601898.SH,0,0.677155359581013,0,0,0,0,0,0,0,0,0,0,0,0,0.0476719202902283,0.0491509937718585,0,0,0,-0.0236768947536623,0,0,0.16514655685905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12173307675137,0,0,0,0,0,0,0,0,0.037124033336878,0,-0.0161335711075282,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483279249254225,0,0,-0.0336823287747014,0,0.251581341548346,0,-0.0779636329991772,0,0.0151286866622406,0,0,0,0,0.286628403384692,0,-0.0200634880574899,0,0,0,0,0,0,0,0,0,0,0,-0.117615063092578,0,-0.109641329700273,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0344355437457987,0,0
X600019.SH,0.156073241530184,0.108960011375088,0,0,0,0,0,0,0,0.220424699245081,0,0,0,0,0,0,0,0,0,0,0.157316065988938,0,0.02988660740919,0,0,0,0,0,0,0,0,0,0,0,0,0.000273327184953143,0.108774803294007,0,0,0.117443791788617,0,0,0,0,0,0,0,0,0,0,0,0.00437139325130678,0,0,0,0,-0.00811401645115335,0,0
X600188.SH,0,0,0,0.161262180405489,0.262747604885151,0,0,0,0,0,0,0,0,0,0,0,0.100450974575334,6.93889390390723e-18,0,0,0,0.152218934189963,0,0,0,0.00721092560770848,0,0,0,0,0.0834496840915014,0,0,0,0,0.0473920195101099,0,0,0,0.0438126502646369,0,0,0,0,0,0,0,0,0,0,0,-0.0109232313063719,0,0,0,0,-0.0673215743416244,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136894405228006,0,0,0,0.197006272422871,0,0,0,0,0,0.084021575484098,0,0,0.363365333613308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515780637391796,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.293669166428646,0,0,0,0,0,0,0,0,0,0,0,0.866929932617351,0,0,0,0,0,0,0.0888979001028235,0,0.145462181023292,0.20910029968051,-0.117930244808843,0,0,0.0348380784692182,0,0,0.145883586003833,-0.286440711444317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0147668341921702,0,0,0,-0.0443511928218732,0,0
