,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600886.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X002075.SZ,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000898.SZ,X600021.SH,X601158.SH,X000027.SZ,X000539.SZ,X600022.SH,X600309.SH,X601992.SH,X600352.SH,X000883.SZ,X000629.SZ,X000878.SZ,X601918.SH,X600307.SH,X600160.SH,X600547.SH,X600098.SH,X600489.SH,X000792.SZ,X600660.SH,X600808.SH,X000060.SZ,X600863.SH,X002470.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.0727153482005502,0,0,0,0,0.0520848564732971,0,0.211718395736851,0,0,0,0,0,0,0.0571904970323099,0,0,0.0838424476663223,0,0,0,0,0.00359284270161442,0,0,0,0,0,0,0.00208484203909665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0297499460753199,0,0.000675554173202462,0.1627475726995,0,0,0,0,0,0,0.0502483895167783,0,0,0.0483912458016596,0,0.229962397272537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530364660879931,0,0,0,0.0266179112120893,0,0,0,0.0226814384474311,0,0.0105117317364486,0,0.148318140587232,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253066371030369,0,0,0,0.0609846018002721,0,0,0,0,-0.102979064767693,0,0,0,0.347134114418443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252578918537711,-0.0304734880582964,0,0,0,0,0,0
X000709.SZ,0,0.086779188525017,0,0,0,0,0,0,0.108867680898374,0,0,0,0,0,0.0601853247661164,0.0914811831586713,0,0,0,0.000607768936473803,0,0.197958385548215,0,0,0,0,0,0,0,0,0,0,0,0,0.0401795223519286,0,0,0,0,0,0,0,0,0,0.156733134126912,0,0,0,-0.0320009600663327,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.040057884711011,0,0,0.110198374594588,0,0,0.236010072648048,0.187770079299165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187955667376783,0,0,0,0,-1.38777878078145e-17,0,0,0.0592608813920875,0,0,0,0,0,0,0,0,0,0.11675859332758,0,0,0,0,-0.017249480405261,0,0,0,0,0,0
X600157.SH,0,0,0,-1.73472347597681e-18,0,0,0.092095409368956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160470872115282,0,0.00197529563228179,0,0,0.0672312510981816,0,0,0,0.128147985706029,0.0538420170274483,0,0.0301620643026762,0,0,0,0,0,0.0925484644468485,0,0,0,0,0.011661579891792,-0.0239555510636616,0,0,0,0,0,0
X002075.SZ,0.00710226907252253,0,0,0,0,0.224907730074058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645107190549612,0.0808143389469211,0.105391111526439,0,0,0,0,0,-0.0300839986599229,0,0,-0.138348438544779,0,0.0575658957714605,0,0,0,0,0,0,0,0.0649297483084275,0,0,-0.0515188149788921,0.0207657217518477,0,0,0,0,0,0
X600111.SH,0,0,0.0118575466011399,0,0,0,0,0.0715109297300971,0,0,0,0,0,0,0,0,0,0,0.0218461152994734,0.0648967395055591,0.132750154810383,0,0.232644687252596,0,0.0369553807927998,0,0.0276678239920134,0,0,0,0.0204384787194728,0,0,0,0,0,0.0215061590407387,0,0,0,0,0,0.0736687614459167,0,0,0,0,0,-0.0109671177043426,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.092220478856934,0,0,0,0,0,0,0,0,0,0,0,0.021466474526743,0,0,0,0,0.0842645029010484,0,0.138998992333609,0,0,0.106916014196821,0,0,0,0.0668126774470391,0.00653461206338193,0,0.0363312310395567,0,0,0,0,0.182118448535429,0,0,0,0.0432193558528452,0,0,-0.0388684022163324,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.225405925664664,0,0,0,0,0,0,0,0,0,0,0.0505930462350602,0,0,0.135292584136078,0,0,0.00767698166877836,0,0,0,0,0.0001190317507941,0,0,0,-4.33680868994202e-19,0,0.0202129699755154,0,0,0,0,0,0,0,0,0,0,0,-0.00788979049881814,-0.00607243509229061,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0300730170936532,0,0,0.462978660042241,0,0,0,0,0,0,0,0.0117195714353214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114679326660537,0.124300701592809,0,0,0,0,-0.00782417051695983,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.130948042421205,0.274238345424679,0,0,0,0,0,0,0,0.00473331939727442,0,0,0,0,0,0,0,0,0.366235972773718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317287912798709,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176076051509515,0,0,0,0,0.247434193967281,0,0,0,0,0,0.0953794573851135,0,0,0.105487394352674,0,0,0,0.0769721401892287,0,0,0,0,0,0,0,0,0,-0.00640855431478849,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0245937994077354,0,0,0,0,0,0,0,0,0,0,0.0162192906269378,0.0341498490245145,0,0,0.0900491041834709,0,0.116180590084885,0,0,0,0.144076290589548,0.00885722313062626,0.10286829264473,0,0,0.0096856146931572,0.00679729408303567,0,0,0,0.047200922731032,0,0,0.0199904213050806,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152901834977472,0,0,0,0.0725471113903215,0,0,0,0.0250375735762128,0,0,0.0150915494508441,0,0,0,0,0,0,0,0,0.00283688719649381,0,0,0.0117496728332262,0,-0.00400515340021127,0,0,0,0,0,0,0
X000539.SZ,0.112324912799498,0,0,0,0,0,0,0,0,0,0,0,0.134279072620011,0,0,0,0.195917189165761,0,0,0,0,0,0,0,0.0552342227671816,0,0,0,0,0.159236721618291,0.0663763045894579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104624757850554,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125109335038708,0,0,0,0,0,0.31368793451735,0,0,0,0.00280899800012988,0.0789507612373539,0.0504878220212843,0.069117861203305,0,0.000688014241706785,0.0178507552539348,0.0451635632369794,0.0706888190834043,0.0747036558479062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.21096161607678,0,0,0.108101670041942,0,0,0,0,0,0,0,0,0,0,0.0186343520269519,0,0,0.102374687100969,0,0,0,0,0,0,0,0.22992380170649,0,0,0,0,0,0,0,0,0.0388868651447884,0,0,0.0112776533707835,0,0,0,0,0,0,-0.000554467224138141,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978611125227906,0,0.0660958883442063,0,0,0,0,0,0.0797014972345754,8.67361737988404e-19,0,0,0.122726279171568,0,0,0,0,0,0,0,0.0640683839665991,0,0.232315059557314,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228652733011598,0,0,0,0.0957067696413494,0,0,0,0.28635577553519,0,0,0,0,0.0358005476814638,0,0,0.0355574838635371,0,0,0,0,0.0620170517947955,0,0,0,0,0,0,-0.00860653406274613,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768285547203987,0,0.207179148650539,0,0,0,0,0,0,0,0,0.0146226542953857,0.0134667257631148,0,0,0.0520455970618852,0,0,0,0.0719441710477368,0,0.0221717880992229,0,0,0,0,-0.00872632647255642,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0377529258269959,0,0,0,0,0,0,0,0,0,0,0.0736767908346965,0,0,0.0220030510309882,0,0.0402942157725314,0,0.067456880991424,0,0.325587123311877,0,0,0,0,0.024846960759056,0,0.0449619267089723,0,0,0,0,0,0.0690216900568162,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0.0656270650708649,0,0,0,0,0,0,0,0,0,0,0,0.314370525004541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013487987705472,0,0,0,-0.0786811655758684,0,0,0,0,0,0,0.244410286737998,0,0,0,0,0,0.308907300959126,0,0,0,0.0376946237032291,-0.076738156383191,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.00320652826547935,0,0,0,0,0,0,0,0.024463523060409,0,0,0,0,0,0,0,0,0,0,0.0396627235792421,0,0,0,0.0917366103182028,0,0,0,0,0,0,0.207765321256221,0,0,0,0,0.112760186395286,0.147936590468594,0,0,0,0,-0.0283498839321794,0,0,0,0,0,0
X600160.SH,-0.200105075744828,0,0,0,0,0,0,0.0200007180415999,0,0,0,0,0,0.116354415099135,0,0,0,0,0,0,0,0,0,0,0.279317725659499,0,0,0,0,0.0199455059530437,0,0.185647044477139,0,0,0,0,0,0,0,0,0,0,-0.0316268109121718,0.0157044888699426,0,0,0,0,-0.0562587079202633,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898743293635096,0,0,0,0.117889188549248,0,0,0,0,0,0,0,0.40165640320968,0,0,0.0164144974521782,0,0,0,0,0,6.7762635780344e-21,-0.00948941644391922,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0748143729629727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327542850872207,0,0,0,0,0,0,0,0,0.140560612947317,0.0500959264822582,0,0,0,0,0.0646708194804715,0,0,0,0,0,0,0,0,-0.0246975585555584,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.243218540349848,0,0,0,0,0,0,0,0,0,0,0,0.00254681748794464,0,0.0186305466793963,0.0488817403861185,0,0,0,0.00324424766538118,0,0,0,0.054915985387393,0,0,0,0,0,0.329625113108223,0,0,0,0,0.00560174593471179,0,0,0,0,0,0,-0.00275216669086984,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153709620066399,0,0,0,0,0,0.0271898394562429,0,-0.0105545793935183,0,0,0,0,0,0,0,0,0,0,0,0.022808044399822,0,0,0.00728017241547557,0,0,0,0,0.312134389949137,0.209210184174181,0,0,0,0.00786182211676031,-0.00214933488202353,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0547676574283344,0,0,0,0.0269565091267425,0,0,0.00472843950978847,0,0,0,0,0,0,0,0,0,0.30384356409596,0,0,0.0164522440949689,0,0,0,0,0.0293912594995313,0,0,0,0,0.0499375665009858,0,0,0,0,0,0,0,0,0.173063662889748,0,0.0641933706208662,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0237695417806915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781726357601198,0,0,0,0,0.00107499247415676,0,0,0.170887634955978,0,0.225461896367723,0.095681354774925,0,0,0,0.116854636278702,0,0,0,0,0.0106306055745805,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00915773169057408,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647396991507631,0,0,0,0,0.144019322823256,0,0,0,0,0,0.18651764054584,0,0,0,0.0339748443857237,0,0,0,0.0852654090758845,0,0,0,0,0,0,0,0,0,0.0605317042567262,0,0,-0.053598595007597,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.108159922840576,0,0,0,0.162099402523888,0,0,0,0,0,0,0,0,0,0.201427281237455,0,0.138635257814639,0,0,0,0,0,0,0.0123644254126861,0,0.0814853653955355,0,0.0957602954979878,0,0,0,0,0,0,0,0,0,0,-0.00627187296623272,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117907220681646,0,0.00238439427899067,0,0,0.083532187769583,0,0,0,0,0.208050974516716,0.0594966650023485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21564850566626,0.211674850776449,0,0.088389797128541,0,0,0,0,0,0.0255672461851722,0,0.0214921464276274,0,0,0,0
X600578.SH,0,0,0,0,0.0948203109269252,0,0,-2.16840434497101e-19,0,0,0.0310277407127975,0.0708668314312342,0,0,0.0238360858014508,0,0,0,0.0584803476176728,0.130659409269544,0,0,0,0.0326143819487957,0.185755188457042,0,0,0,0,0,0,0.0631334225808023,0,0,0.0237038636085272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0764616644471117,0,0,0,0,-0.0126516004642755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814246284096653,0,0,0.144167141706523,0,0,0,-0.00061517699676139,-0.260596176044687,0,0,0.168174194097718,-0.155710014927435,0,0,0,0,0,0,0,0,0.0024995441204043,0,-0.0626512670743694,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0338997056109437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267580026194394,0,0,0,0,0,0,0,0,0,0,0.136226011515586,0,0,0,0,0,0,0,0,0,0,0,0,-0.216532240843703,0,0.724977828491978,0,-0.0767458377588572,0,-0.519526784425449,0,0
TED,0,0,0,0.0213107926207529,0,0,0,0,0,0.301806269762954,0,0,0.123266570563885,0,0,-0.488196832455998,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.260159359222911,0,0,0,0,-0.0501586558392872,0.105991909370446,0.130097984375764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303631539153798,0,0,0,0,0.192418635174589,0,0
RealEstate_excess,0,0,-0.0478098653772068,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.188045793987879,0,0,0.0904083670771666,0,0,0,-0.0293708700135475,0,0,0,0,0,0,0,0,0,0,-0.151173691404974,0.0636539372619798,0,0.225204595931607,0,0,0,0,0,0,0,0,-0.164789361032358,0,0,0,0,0.0187194242461231,-0.0687463496659109,0,0.00588293452913451,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0710556941876217,0,0,0,0,0,0,0,0,0,0,0,0.175707853447913,0,0,0.207648396279258,0,0,0,0,0,0,-0.0837968701408133,0,0,0,-0.019796855478551,0,0.0205622726434902,0,0,0,0,-0.00686921841583696,-0.237328139345327,0.178947686188029,0,0,-0.237462349323586,0,0.0344739133441346,-0.0413014744278816,0,0,0,0,0,0
MKvol,5.37587065282955e-05,0,0,0,0,0.0087856082339107,0,0,0,0,0,0,0,0,0,0.0178098712709724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514946668836192,0,-0.0132185066767307,0,0,0,0,0.00101805658094036,0,0,0,0,0.00280850110826737,0,0,-0.031384446156488,0.0218385547328175,0,0,0,0.0115704728440735,0,0
CarbonVol_Shenzhen,0.0201498375332926,0,0,0,0,0.0139635189639752,0,0,0,0,0,0,0,0.0103242935677548,0,1.73472347597681e-18,0.0420985358665462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246127236534681,0,0,0.0185711697969473,-0.00460184559006537,0,0,0,0,0,0,-0.0336595092131298,0,0,0,0,0,-0.102679425663309,0.076651893654625,0,-0.0171746423202011,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00617197564246235,0,0,0,0,0,0,0,0,0,0.0188709569979972,0,0,-0.00512208860091718,0,0,0,0,0,0,0,0,-0.00455957496302526,-0.00767567471837475,1.35525271560688e-20,0,0,0,0,0,0,0,0,0.00574358251900757,0.0173369558016016,0.014995833461949,0,0.00473313520751664,0,0,0,0
CarbonVol_Hubei,0,0,0.000760048839506769,0,0,0,0.00197764031479755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385150616395477,0,0,0,0,0,0,0,0,0,0,0,0,0.00187500154741842,0,0,0,-0.010225022557865,-0.00710516246481682,-0.000295044656398895,0,0,0,0,0,0
