,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600027.SH,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X600583.SH,X000709.SZ,X601992.SH,X600021.SH,X600309.SH,X000898.SZ,X600352.SH,X601158.SH,X000539.SZ,X000629.SZ,X000792.SZ,X600489.SH,X600547.SH,X600808.SH,X000825.SZ,X000027.SZ,X600660.SH,X000060.SZ,X600578.SH,X600863.SH,X002353.SZ,X600307.SH,X600008.SH,X000831.SZ,X000959.SZ,X000630.SZ,X002470.SZ,X600549.SH,X000012.SZ,X600219.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,1.73472347597681e-18,0,0.016981118696028,-0.110863683783511,0,0,0,0,0,0,0,0,0,0.180202789327449,0,-0.0592617940398024,0,0,0,0,0,0,0,-0.143605093579924,0,0,0.0508965813567105,0,0,0,0,0,0.267720747908765,0,0,0,0.120324944283009,0,0,0,0,0,0,0,0,-0.00873949073768734,0.0420966706927291,0,0.153205777573958,0,0,0,0
X600583.SH,0,0,0,0,0,0.0992760250463387,0,0,0,0,0,0,0,0,0,0,0,0.00489690424715631,0,0,0,-0.00287183514559141,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0185451996655605,0,0,0,0,0,0.25776712738968,0.451295926537486,0,0,0,0,0,0,0,0,0.027789772756342,0,0,-0.0654371134149085,1.73472347597681e-18,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.014661484204957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785039781287694,0,0.020132572018731,0,0,0.424224325478155,0,0,0,0.125099030673119,0,0,0,0,0,0,1.0842021724855e-19,-0.0135683883409756,0,0,0,0,0,0,0,0,0,0,0,0,0.212225268142852,0,-0.00657911245129009,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.133760929695537,0.115562508868926,0,0.0661852604959846,0,0.0206238562584514,0,0.111160815030869,0.113100023985029,0,0,0,0.0617120579346756,0,0,0,0,0,0,0,0.187041869625489,0.143177506953635,0,0,0,0,0,0,0,0.0304610320239207,0,0,0.0136120732563752,0,0,0,0,0,0,0,0,0.036886595036955,0,0,0,0,0,-0.0392964307200414,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.421329865337319,0,0,0,0,0,-0.168987869042674,0,0,0,0,0,0,0,0,0,0.296478765974741,0,0,0,0,0.307661512647003,0.0832008800182145,-0.0173403027859592,0,-0.0302144422219405,0,0,0,0,0,0.366328684862465,-0.148793586720898,0,0,0,0,0,0,0,0,0.080903251090489,0.0275516822255165,0,0.0714917570574102,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.125570633202148,0,0,0,0,0,0,0,0,0,0,0.0653033878585563,0.113774026164659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143148108936406,0,0.0801689324219053,0,0,0.0338497515913113,0,0,0,0,0,0.215721254989623,0,0,0,-0.0428813081523034,0,-0.0128827448946517,0.00571812729154245,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.19116312450675,0,0,0.0393144881529626,0,0,0,0,0,0,0,0,0,0,0,0.0432013770220144,0,0.014892083618929,0,0,0,0,0,0,0,0,0,0,0.168140967970705,0,0,0.0570608575318925,0,0,0,0,0,0,0,0,0,0,0,0,0.310694431547046,0,0,0.0172815177253126,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.109689041070953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408339670671493,-0.1249248994343,0,0,0,0,0,0,0,0.245684606226112,0,-0.053240525784574,0,0.0658436143201738,0,0.0463455365481775,0,0,0.402236015319405,0,0,0,-0.138516186591019,0,0.0943080546837791,0,0,0,0,0,0.0614615700082167,0.0557140835189775,0,0,0,0,0,0
X601158.SH,0,0.130627599714516,0,0,0,0,0,0,0,0.0849042472683816,0,0,0,0,0,0,0,0,0,0,0.0186704720080772,0.05965683826457,0.0291801696810638,0,0,0,0,0,0,0,0,0.054115318312567,0,0,0,0,0,0,0,0,0.342927072239218,0,0,0,0.0725120001153692,0,0,0,0,0,0,0.00751791787643131,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0143467733564035,0,0,0,0,0.156791751720411,0,0,0,0,0,0,0,0,0,0,0.0205405749123791,0.149186790933968,0.15405075179116,0,0.0521777420653528,0,0,0,0,0,0,0,0,0.125898578440654,0.15213837234046,0.122720220442826,0,0,0,0,0,0,0.0138466123455867,0,0,0,0,0,0,0,0.00403432247175495,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0439071803073802,0,0,0,0,0,0.19901129534819,0,0,0,0,0,0.260903439205845,0,0,0,0,0,0,0,0,0,0,0,0,0.0231520092496305,0,0,0.129186831832985,0,0,0.0507043476054638,0.142146580064002,0,0,0,0,0,0,0,0,0.291389683805407,0,-0.00598498231743482,0.0130711002689539,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0345708492816351,0.00871494767028756,0,0,0,0,0,0.148408200726254,0,0,0,0.0158606623143655,0,0,0,0,0,3.46944695195361e-18,0.190426646883035,0,0,0,0,0,0,0,0.211168828260973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271592665229434,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.071982893969904,0.0853453560383942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469378666255688,0,0,0,-0.00963949560808238,0,0.516167990388614,0,0,0,0,0.0109369543004181,3.46944695195361e-18,0,0,0,0,0,0,0,0.0508826083244912,0,0,0,0,0,0,0.0452062902460978,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.015150634438851,0,0,0,0,0.0489412310736226,0,0,0,0,0.00983713060142096,0,0,0,0,0,0,0.00680242027914199,0.942457158284763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135180020094642,-0.00949743822026594,0.0630850929535473,0,0,0.0380383741285322,0,0,0,0,0,0
X600808.SH,0,0,0,0.146308498885574,0,0.024165013341646,0,0.127685000072594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266768914843577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981646430445734,0.373755628841374,0,-0.00607495742303326,0.0247672889136324,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0711453957438711,0,0,0,0,0,0,0.0410092769485138,0,0.179110567880175,0,0,0,0.0899527361677896,0,0,0,0.318249345052663,0,0,0,0,0,0.0481702762486641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876671450325889,0,0,-0.0564441071606503,0,0,0,0,0,0,0
X000027.SZ,0.0489338482056357,0,0,0,0,0,0,0,0,0.273693775715774,0,0,0.0561887238059491,0,0,0,0,0,0.0585311248781561,0,0,0,0.0182566912274428,0,0.037541816557919,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.171958258334816,0,0,0,0,0,0,0,0,0,0.0362284775584919,0,0,0.099730723300336,0,0,-0.0201860838271352,-0.0249312510732116,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0030311586360102,0,0,0.129301989400591,0.0815877401869884,1.38777878078145e-17,0,0,0,0,0,0.0839535972267938,0,0,0,0,0,0,0,0.244097143593016,0,0.0153437368791861,0,0,0,0.136987646306634,0,0,0,0.241855707205936,0,0.0168762658626805,0,0,0,0,0,0.0740746238667344,0,0.0844436385424331,0,0,0,-0.0484965693913791,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0219475518506942,0,0,0,0.0288977722383143,0,0,0.115768090782548,0,0,0,0,0,0.000971333616400786,0,0,0,0.0506287841031382,0.00578475389824385,0,0.085818331896855,0.0718110420664703,0,0,0.222895367411544,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0817808769614685,0,0,0,0,0,0,0,0,0,0,0.0226964325235241,0,0,0,0,0,0
X600578.SH,0,0,0,0.211200958122005,0,0,0,0,0,0,0,0,0,0.292414849262691,0,0,0,0,-0.0103627656106039,0,0.0740905589428138,0.091356866574021,0,0,0,0,0,0,0,0,0,0.0234179634864858,0,0,0,0,0,0,0,0,0,0,0,0,0.126745495948567,0,0,0.0589680568490488,0.122100452912354,0,0,0.0425413398749492,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.439641730487856,0,0,0,0,0.032137584826701,0,0,0.0583271952771025,0,0,0.119411950104806,0,0.100563537656388,0,0,0.0361114967184254,0.0226385208631611,0,0,0,0,0.044856338799244,0.0198667097641577,0,0,0,0.0271102404241956,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0692173338442559,0,0,0,0,0,-0.0101904155069839,0.00632201038821151,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.115725463635283,0,0,0,0.0285104118589836,0,0,0,0.27587312500058,0,0,0,0,0,0.134438499772465,0,0,0,0.0239903585263063,0,0,0,0,0,0,0,0,0,0,0,0.0844156541854009,0.123188312776059,0,0,0,0,0,0.0417809417031021,0,0,0.00988764969283404,0.0132408182983864,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683780000293892,0,0,0,0.138851889139227,0,-0.0172309137176729,0,0.11172162571846,-0.0218754303211499,0,0,0.0547547976327853,0,0,0,0,0.00628987521139726,0,0,0,0,0,0,0,0.124754533438164,0,0,0,0,0,0,0.086586097525872,0.260926076539404,0,-0.00704185314748982,0.00893547903266718,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0347912497649897,0,0,0,0.0752481208005568,0,0,0,0,0,0,-0.0385826816723806,0,0.0409824092415376,0,0,0,0.0536120595125075,0.433346569940507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939715298370713,0,0,0.0398497625726775,0,0,0.189279253515217,0,0,0,-0.00515203018188854,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0.234408921810604,0,0,0,0,0.0355156108864215,0,0.0732397143734905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201627297430089,0,0,-0.161823933696197,0,0,0,0.202616580228973,0,0,0,0,-0.0711346346788084,0,0,0,0,0,0,-0.00313339280090783,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.124870266278361,0,0,0,0,0,0,0.127210686819983,0.103662308370524,0,0.114129847320235,0,0,0.0565552455579218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663002136578116,0,0,0,0.0941935679902389,0,0,0,0,0,0,0,0,0,0,0.0231224978287083,0.0265006445978507,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148009986767233,0,0.0340300525430938,0,0,-0.0341199215212824,0,0,0.0616436890391571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102745575594159,0,0.0379652360847834,0,-0.0153549661525909,0,0,0,0,0,0.0306658946747347,-0.00652840655628182,0,0,0,0,0,0
X002470.SZ,0,-0.0788012850198433,0,0,0,0,0,0,-0.104843885215559,0,0,0,-0.118237624498657,0,0,0,0,0,0,0,1.73472347597681e-18,0.0658005550885521,0.0208890775098842,0,0,0,0,0.159562106024219,0,0,0,-0.081168064894468,0,0,0,0.124015489304703,0.183660390107139,0,0,0,0,-0.316629500205024,0,0,0,0,0.0630964303603677,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510992531498056,0,0,0,-0.117591061546423,0.0500184958225473,0,0,0,0,0,0.114293348692628,0,0,0,0,0,0,0,0,0,0.0100603116138364,0,0,0,0,0,0.256595751374851,0.01843668832669,0,0,0,0,0.219876316838267,0.176796104249423,0,-0.0246950831884608,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0367919632705975,-0.218411737716387,0,0,0,0,0,0,0,0,0.104289483081659,0,0,0,0,0,0.0710533954601333,0.0800675502041654,0,0.00392069928962777,0,0,0.129410190591426,0.11746398139135,0,0,0,0,0,0,0,0,0,0.0133301380461948,0,0,0,0.00230812874331371,0,0.0206825406460552,-0.02237983142497,0,0.0523647255111793,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-0.0208818079525194,0,0.114267089640267,0.00723652191534886,0,0,0,0,0,0,0.03387308265633,0,0.230009559588885,0.0800040027187876,0,0,0,0.0967140054638241,0,0,0,0,0.039554654585567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110209271792934,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0300075641028382,0,0,0,0,0,0,0,0.23360484194656,0,0.00715522620448517,0,0.0373941318237985,0,0,0,0,0,0,0,0.287555134235748,0,0,0,0,0,0.122384060446953,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120382679026059,0.00311156174193346,0,0,0,0,0,0
Change_TY3M,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0749295034181126,0,0,0,0,0,0.0121756867117548,0.19661216744872,0,-0.0674211819855477,0,0,0,0,0,0,-0.00400173629267958,-0.0831529304322538,0,0,0,0,0,0,0,0,0,0,0,0,0.0662036185990176,0,0.00404978058425038,0,0,0,0,-0.0112682453743542,0,-0.0645528780456011,0.00487904532642965,-0.0381262157301193,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.315087933523545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452169495864227,0,0,0,0,-1.04303577158448,0,0,0,0,0,0,0,0,-0.447603013773738,0,0,0,0,0,0
TED,0,0,0,0,-0.0596145588350005,0,0,1.20551681572081,0,0,0.595100882566239,0,0,0,0,0,0,0,-0.100682418661633,-1.2160501566898,0,-0.379470229092864,-0.481565329880827,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0568363665896298,0,0,0,0,0,0,0,0,0,-0.762957769060218,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.18904610513724,0,0.00184153762209778,0,-0.000213908906957556,-0.177832069418248,0,0,0,0,0,-0.0605010103082476,-0.065940944386905,0,0,0,0,0,0,0,-0.228193946761827,-0.118754895593641,0,0,0,0,0.147310774900156,0,0,0,0.100289565246846,0,0,0,0,0,0,0.161184392599084,0,0,0,-0.018362653183351,-0.0378228683835532,0,-0.391185412807452,-4.33680868994202e-19,0.0368153612080643,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278008196787862,-0.0570592753025901,0,0,0,0,1.35525271560688e-20,-0.127826197682755,0,0,0,0,0,-0.0326465143145768,0,0,0.0685884187268579,0,0,0,0,0,0,-0.0891830731077185,0,0.0525485383461263,-0.0310093736887879,0,0,-0.00427232247669954,0,0,0,0,0,0.0316490360688481,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00119761665310582,0,0,0,0,0,0,0,0,0,0,-0.00665695979437329,0,-0.000759928498928686,-0.00256465841571241,-0.00197772836353911,0,0,0,0,0,0,0,0,0,0,0,0.00422577842460359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112470922715653,0.00488284958800207,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0185062659905249,0,0,0,0,0,0,0.0163839148376851,0,0,0,0.00872097274671312,0,0,0,0,0,0,-0.0273795841119445,0,0,0,0,-0.0347677406920332,0,0,0,0,-0.00954550425800478,0,0,0,0,0,0,-0.0123050237553142,0,0,-0.00440542032166099,0,-0.00551921901568539,0.0249249459871426,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0119445490576209,0,0.0395617275470581,0,0,0,0.00219302181462029,0,0,0,0,0,0.032537346570515,-0.0210628945229552,0,0,0,0,0,-0.00978588778048544,0,0,0,0,0,-0.0188841760047447,0,0,-0.00595735977917077,0,0,0,0,0,0,-0.0163731663054864,0,0,0,0,-0.0150979246002932,0.0286050903782918,0,-0.00613489578744189,0,0.0188200744985565,-0.0155238613755423,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332232649933322,0,0,0.00969424349728745,-0.0216144704111648,0.0151257127169462,0,0.00658241149444744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0347733508886348,0,0,0.00108335029410278,0,-0.00576705828383578,0,0
