,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X000898.SZ,X600309.SH,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X002353.SZ,X002470.SZ,X000792.SZ,X600489.SH,X600863.SH,X600547.SH,X600098.SH,X600022.SH,X000629.SZ,X600623.SH,X600307.SH,X300072.SZ,X600808.SH,X600578.SH,X601918.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601158.SH,0,0,0,0,0,0,0,0,0,0.0239894674666883,0,0,0,0,0,0.000527780547792935,0,0,0,0,0,0.135549242488198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103464452879003,0,0,0,0,0.154740617374564,0,0,0.436826175807889,0,0.00921170260362026,0.000142470454238571,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784583749803055,0,0,0,0,0.127269492441122,0,0.156731164187001,0,0,0.131926273820975,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0362663132385562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.194775570006843,0,0,0,0,0,0,0,0,0,0,0.0788200856488142,0.0603512070145996,0,0,0,0.0949786303143006,0.0687900385494294,0.0588562720114332,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453272443276522,0,0,0,0,0,0,0,0,0,0,0.472718996979154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827862886769115,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.40698828908002,0,0,0,0,0.0938501810448113,0,0,0,0,0,0.0817757643882672,0.00349937396147878,0,0.0628929905431104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260047038900067,0.0609369122712937,0,0,0.0181320055246766,0,0,0,0,0,0,0.0598608145230955,0,0,0,0,0,0
X600309.SH,0,0,0,0.369379942580795,0,0,0,0.0348306382083874,0,0,0,0.0588239379111816,0,0,0,0,0,0,0.0575666198266641,0,0.0489825933861478,0,0,0,0,0,0,0.209859604312584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0708414297465707,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.11121178621821,0,0,0,0.045069905945794,0,0,0,0,0,0,0,0,0.564875024597987,0,0,0,0,0,0,0,0,0,0,0,0.0518561662410781,0.119781412701574,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0436006641470365,0,0,0,0,0,0,0.133496515155058,0,0,0,0,0,0,0,0,0,0.0493714488639656,0,0,0,0,0,0,0.109054990461781,0,0,0,0,0,0.567034168561517,-0.0731189220030948,0,0,0,0.028084652655182,0,0.0677023463209932,0,0,-0.115223567783276,0.0925156682814809,0,0,-0.000602493419493432,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340066801134224,0,0.0236310479310457,0,0.27100281942846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123206363681122,0,0.0241298163902397,0,0.0382632491928333,0,0,0,0,0.016184119150923,0,0,0,-0.0110476589804888,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0161256428817005,0,0,0,0,0,0,0,0,0,0.117042115550955,0,0,0,0,0.0440961948547144,0,0,0,0,0,0,0,0,0,0.261060024978907,0,0,0.233276925970426,0,0,0.0709555419415446,0,0.141335626484155,0,0,0,0,0.0126649458155462,0,0,0,0,0,0
X600660.SH,0,0,0,0.121746961457994,0,0.118086441182069,0,0,0,0,0.264779157677419,0,0,0,0.0025344713012679,0,0,0.0884234031680331,0,0.0478160174801394,0,0,0,0,0,0,0.0847015705298742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335138586125675,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18163732241009,0,0,0,0,0,0,0,0,0,0,-0.0229839925687165,0,0,0,-0.0414697755605155,0,0,0,0,0,-0.00326691537429438,0,-0.0081723026328359,-0.00887520798595396,0,0,0.0681547439330749,0,0,0.0391210892065686,0.163577012076865,0,0,0.343421164795706,-0.224233354345597,0,0.0623789264339037,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.15386721048046,0,0,0,0,0,0,0.0882720034090649,0,0.0797705091774625,0,0,0.139202587954616,0.00206720442296443,0,0,0,0,0,0,0,0,0.335145534923948,0,0,-0.0171408178141487,0,0,0,0,0,0,0,0,-0.112631715575754,0,0,0,-0.0712439900662501,0.0953360111092569,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0599921237507479,0.0620431285787341,0,0,0,0,0,0.17729918049895,0,0,0.0222006824581793,0,0,0,0,0.0126071248148812,0,0,0,0,0.072550699786554,0,0,0.125712177245388,0,0.0245544477137795,0,0,0,0.038623065609287,0,0,0,0,0,0,0,-0.0383010722742642,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0823812760666841,0.129500037803055,0,0,0,0,0,0.0810399682001521,0,0,0,4.33680868994202e-19,0,0.0533000502833396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552462618260205,0,0,0,0,0,0,0.0212566817921453,0,0,0,0.0396240306032664,0,-0.000205926677569335,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0871821917538976,0,0,0,0.118363852771181,0.0450809093863064,0,0,0,0,0,0,0,0,0.110383967472378,0,0,0,0,0.201552386199027,0,0,0,0,0,0,0,0,0,0,0.101124686772818,0,0,0,0,0,0.00533775057446236,0,0.0604277967136203,0.0861099249274209,0,-0.0432358684312997,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.108170047753951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907371824096545,0,0,0,0,0,0,0,0,0,0,0,0.0597853055679809,0,0,0,0.00639735883810902,0,0.388284068719831,0,0,0.00260093409735198,0,0.0110325534267359,0,0,0,-0.00129114640127782,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.0429571155939449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465592301726588,0,0,0.259079283133972,0,0,0,0,0,0,0,0,0,0,0.250863718416593,0.0246311388819929,0.0346415359945838,0,0,0.105245081490612,0,0,0,-0.126630359183397,0,0,0,0,0,0,0
X600022.SH,-0.0411256930346631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119299665659857,0,0,0.212683697998476,0,0,0,0,0,0,0,0,0,0.222888085931666,0.194423831543345,0.0225668558202489,0,0.072191759507804,0,0.0449099329396718,0,0,0,-0.0753473407373774,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136142564208912,0,0,0,0,0,0,0,0,0,0,0,0,0.101994016787432,0.182684378181588,0,0.114734467212458,0,0.0609996024481794,0.127277020018752,0.225183526045288,0,0,0,0,0,0.019408467183495,0.0833089742752183,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242370666817976,0,0,0,0.0562312208756294,0,0,0,0,0,0,0,0.00907876789301854,0,0.152044705540508,0,0,0,0,0,0,0,0.34737388727977,0,0,0,0,0,0,0,0,0.0594450347301759,0,0,-0.0114231983416971,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437884150658719,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0412762854167023,0,0,0,0,0,0,0,0.387104501221788,0,0.064839679317729,0.0205975309721204,0,0,0,0,0.0963497849519589,0,0,0,0,-0.0218664318154117,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232817742238834,0,0,0.348983184145951,0,0,0,0,0,0.0888684938837664,0.39795436858703,0,0,0.0724849791431363,0,0,0,0.0366742620717827,0,0,0,0,0,0,0,0,-0.0350640522942976,0,0,-0.0119524700392737,0,0,0,0
X600808.SH,0,0,0,0,0.041746394632196,0,0,0,0,0,0,0,0,0,0,0,0.183993348154045,0.0327679315489441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0514204616418541,0,0.156202979147677,0,0.0590059394906728,0,0.0518081109813734,0,0,0.196911918954135,0,0.100621553672998,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0630309677376414,0,0.402051615850678,0,0,0,0,0,0,0,0.114086207619275,0,0.109734181446192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807842810937282,0.0154330421243382,0,0.0283613608509069,0,0,0,0,0.0575329438324249,0,0,0,0,0,0,0,0,0
X601918.SH,0.0942480996946409,0,0,0,0,0,0,0.0610558029203288,0,0,0,0.0890338716085322,0,0,0,0,0,0,0,0,0,0.0268776269091788,0,-0.154992147474699,0,0,0,0,0.0853704945350792,0,0,0,0,0,0,0,0.0110651230415659,0,0,0.415468548409616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.102466788109431,0,0,0,0,0,0,0,0,0,0,0,0.075603589934706,0,0,0,0,0.269424812696362,0.115064803329011,0,0,0,0,0,0,0,0.0593712060927397,0,0.099545305921466,0,0,0.0317299187799076,0,0,0,0,0,0,0,-0.00485299146275609,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0145236427995966,0,0.28370163870464,0,0,0,0,0,0,0,0,0,0,0,0.0695776152966018,0,0,0,0,0,0,0.0380737527350344,0,0,0,0,0.0663460270658134,0,0.0627745436865159,0,0,0.206591116797499,0.00488398628697471,0.151132894603417,0,0.0368535766485729,0.00742812228830673,0.0171161736125913,0,0,0,0.0470902636189013,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.117122451357359,0,0,0,0,0,0,0,0,0,0,0,0,0.0900859282367429,0,0,0.131679865498165,0,0,0.151250841315735,0,0,0.0941136313507128,0,0.0963131949192687,-0.0398718372089873,0,0,0,0.0367533812535735,0.0234326049546171,0,0,-0.165955155770002,-0.0783713307172743,3.46944695195361e-18,0,0,-0.0143666620744367,0,0,0,-0.0397848215532822,-0.052244820454879,0,0,0,0,0,0
Slope,0,0,0,0,0,0.448949106651517,0,0,0,0,0,0.161728851358427,0,0,0,0,0,0.101270110229821,0,0,0,0.178491220204826,0,0,0,0,0,0,0,0,1.15717909651403,0,0,0,0,0,0,0,0,0,0,-0.743212845541574,0,0,0,0,0,0,0,1.14570341726222,0,0,0,0,0,0
TED,0,0,0.0858898388360409,0,0,0,0.205007499099918,0,0,0,0,0,0,-1.06632107616372,0,0,0,0.108227182535895,0,0.406726425977821,0,0.083016511292038,0.138854219275034,-8.67361737988404e-19,0,0,-0.154386093305188,-0.276217644091197,0,0,0,0,-0.0437398575621262,0,0,0,-0.0689235898598845,-0.0452990092556767,0,0,-0.059432077226421,0,0,0,-0.178990023165684,0,0,0,0.473752355513291,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174269955403524,0,0,0,0,0.233242787866521,0,-0.285246749816576,0,0,0.120662517555738,-0.246157933512191,0,0,0,0,0,0,0,0,0.182822898000883,0,0,0,0.00105741036031983,0.2000943634754,0,-0.0771779621351742,-0.177950531814126,0,0,0,0,-0.0486515738048118,0,0,0,0,0,0,0
MKreturn,0.292009568294545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555168098147623,0,0,0.214480385813044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270495638313924,0,0,0.0633830978909013,-0.117185792692919,0,0,-0.0573846479077521,-0.0542101014334945,0.0456448776358081,0,0,0,0,0
MKvol,0,0,0,0,0,3.38725141967644e-05,0,0,0,0,0,0,0,0,0,-0.00719086181929352,0,0,0,0,0,0,0,0,0,0,-0.0014858982782607,0,0,0,0,-0.00526582232372209,0,0,0,0.00224244074725522,-0.00659936440842608,0,0,0,0,-0.00635164583573801,0,0,-0.00306545401431351,0.0121680715499877,0,0,-0.012753740198346,0.00226076011748504,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.0491311595114762,0,0,0,0,0,0,0,0,0,0,0.0817494229471123,0,0,0,-0.0399561130244334,0,0,0,0,0,0,0,0,0,0,-0.0290239881170273,0,0,0,0,0,0,0,0,0,-0.0437475099688563,0,0,0,-0.0340046578168793,-0.0691364684015955,0,0,0.0373512047989631,0,0,-0.0938241242971743,-0.0278419453924026,-0.0404216674925668,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125013744068988,0,0,0,0,0,0.00218945012866378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389229072244993,0,0,0,0,0,0.0397155009925085,0.00538341206396759,0,0.0105634645763964,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00225810761553813,0,0,0,0,0,0,0,0,-0.000705216850904459,0,0,0,0,0,0,0.00359273940936647,0,0,0,0,0,0,0,0,-0.00959154689581772,0,0,0,0,-0.00194388545536665,0,0,0,0,-0.00299053761973903,0,0,-0.00113264186060578,0,0,-0.0237851936909062,-0.0285561572105462,0.0141094802953949,-0.00073999909399912,-0.0044986317519237,0,0,0,0
