,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X000983.SZ,X600795.SH,X600176.SH,X600362.SH,X600426.SH,X600096.SH,X600803.SH,X000723.SZ,X000408.SZ,X601699.SH,X000786.SZ,X601991.SH,X600141.SH,X600219.SH,X600486.SH,X002353.SZ,X600295.SH,X000807.SZ,X300073.SZ,X600985.SH,X600801.SH,X002192.SZ,X600027.SH,X600157.SH,X002080.SZ,X000683.SZ,X002497.SZ,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0352948610213646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175073767351268,0,0,0.181679386968005,0.0489530044844622,0,0,0,0,0,0,0,0,0,0,0,0.00303040550799472,0.0437911431025267,0.0418416839250796,0.114835855603248,0,0,0,0.162794216410506,0,0,0,0,0,0,0,0,-0.00581737704767481,-0.0296913188623932,0,0,0,0,0,0
X601088.SH,0.161416179866982,0,0,0,0.0481228255037986,0,0,0,0,0,0.164614850479356,0,0,0,0,0,0,0,0,0,0,0,0,0.0771313389024441,0,0,0,0.0540680042916921,0,0,0,0,0,0,0,0,0.0192718574370183,0,5.42101086242752e-20,0.0264831286531938,0,0.120517933254787,0,0,0,0,0,0,0,0.064048221469326,0,0.0369367909972019,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0124025781387073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10282947426891,0,0,0,0,0,0,0.085047414881272,0,0,0.0267153038258609,0,0,0,0,0.0263108827051923,0,0.0277629080130388,0.0264941416911699,0.0187781670870582,0,0,0,0,0,0,0,0,0,0,0,0,-0.00916677846089277,-0.0153607155136433,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0439516139119808,0,0,0,0,0,0,0,0,-0.0393625348210913,0.115006091774894,0.312242261664739,0.0586595422561271,0,0.057039856987376,0,0,0,0,0,0,0,0.0576879185086948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641932856460349,0,0,0,0,0,0,0,0,0,0,0,-0.00578356266988325,0,0,0,0,0,0
X600188.SH,0,0.310489522139129,0,0,0,0,0,0,0,0,0,0,0,-0.0313702399415376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133828721465085,0,0,0,0,0,0,0.0972421643751779,0,0.12377771679504,0,0.0173740967577782,0,0,0,0,0,0.368063579460773,0,0.0692107852135053,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162787285223351,0,0,0,0,0,-0.0104866889230021,0,0,0,0,0,0,0,0,0,0,0.0822344533299304,0,-0.0278926832547938,0,0,0,0,0,0.0146122360704779,0,0,0,0,0.346187814712578,0,0,0,0,0,0,0,0,-0.00598070522782407,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00026285714097463,0,0,0,0.396164151871905,0,0,0.21658563874042,0,0.0221735126277142,0,0,0,0,0,0,0,0,0.0333757262087062,0,0,0,0,0,0,0,0,0.0683634244177161,0,0,0,0,0,-0.0882154672886584,0.0268452251523338,0,0,0,0,0.125995794803395,0,0,0,0,0.0733687192848857,0,0,-0.0253851534483199,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0704699962161901,0,0.210293421595524,0,0.187002714370733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686132900468924,0,0,0,0,0.00638384791021831,0.141199546814501,0,0,0,0,0,0.39648780142753,0,0,0,-0.0315266501127168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0088667086203582,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0479268597343689,0,0.546312211950735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298264192285381,0,0,0,0,0,0.0282960828976963,0,0,0,0,0,0.0512258085272837,0.0882669676939888,0.0273967980944617,-0.0692853496949466,0,0,0,0,0,0.0963308216167392,0,0,0,0,0.242321040243097,0,0,0.0152023172004534,0,0,0,0,0,0,0
X600019.SH,0.103041334896053,0,0,0,0,0,0,0,-0.0412905656681531,0,0,0,0.0229763109049347,0,0,0,0,0.205892023619321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594140604834168,0,0,0,0.138745933664185,0,0,0.0300885129968869,0,0,0.142473096068386,0,0,0.0755298073867006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
