,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X601991.SH,X002466.SZ,X600362.SH,X601600.SH,X600795.SH,X600886.SH,X600547.SH,X300072.SZ,X600027.SH,X002460.SZ,X600111.SH,X600516.SH,X000898.SZ,X600352.SH,X000553.SZ,X000825.SZ,X601992.SH,X600176.SH,X600299.SH,X000786.SZ,X000709.SZ,X000408.SZ,X000792.SZ,X000883.SZ,X600426.SH,X600808.SH,X601158.SH,X600315.SH,X000932.SZ,X601699.SH,X002110.SZ,X000830.SZ,X600219.SH,X600489.SH,X600339.SH,X002271.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0.039514172723312,-0.0269880511917715,0,0,0,0,0,0.124747763581997,0,0,0,0,0,0,0,0,0,-0.0563975558161894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195991555788893,0.0406427568651485,0,0,0,0,1.02781302007442,0,0,-3.46944695195361e-18,-0.0427838178773237,-0.0119842578844687,-0.00269205552346805,0,0,0,0.0277842754329159,0,0
X300072.SZ,0,-0.0883451323468712,0,-0.251950962417936,0,0,0,0,0,0,0,-0.174806412709564,0,0,0,-0.206218049052039,0,0,0.427615530357438,0,0,0.146316599410701,0,0.4841737043903,0,0,0,0,0,0.302762058072019,0,0,0,0,0,0,0,0,0,0,0,-0.105648423779038,0,0,0,0,0.334293045483515,0,0,0,0.0568222278239349,-0.1096386026011,0,0,0,0.25284515253123,0,0
X600027.SH,0,0,0,0,0,-0.157515870221987,0.439166202124211,0.0548564370298681,0,0,0,0,0,0,0,0,0,0.369511915498586,0,0,0,0,0,0,0,0,0,0,0,0.0822865509600372,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643944544276044,0,0,0,0.00810630948053898,0,0,0,0.0051028075448323,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0879020427581995,0,0,0,0,0,0,0,0.273594267283111,0,0,0,0,0,0,0,0,0,0.116011155137883,0,0,0,0,0.104429410521433,0.346734583860445,0,0.116740617521124,0,0,0.095850089054813,0,0,0,0,0.234707790680513,0,0,0,0,0,0,0,0,0,0,0,-0.0310152847390342,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271807489386097,0,0,0.0466894673780492,0.0409867696346041,0,0,0.047556148658479,0,0,0.0168225462942128,0,0,0,0,0.0412151747831062,0,0,0,0,0,0,0.204800298998533,0,0,0.0523076015539792,0,0,0,-0.0145387192607348,-0.0165900746315637,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180880237127625,0,0,0,0,0,0,0,0.0178676354386909,0,0.290767480853803,0,0,0,0.0460868360865685,0,0.0873457689188452,0.189350203941541,0,0,0.063052494468795,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0317809094616981,0,0,0,0.0922825160527287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385143310101002,0,0.0186038460877966,0,0,0,0,0.0115331328711031,0.0814800018294481,0,0.0448542907864988,0,0,0,0,0,0.082342268351429,0,0,0.183980763554186,0,0.148543723833226,0,0,0,0,0,0,0,0.00371602470224895,0.0066733958844836,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173453585661381,0,0,0,0.0690645894994173,0.0349254501193347,0,0,0,0,0.0988467942200578,0,0,0,0.308014050314623,0,0,0,0,0,0,0.0211899883137033,-0.00757986112966191,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0274442118479327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1435977973494,0,0.0887433359930027,0,0,0,0,0,0,0.0176344185592517,0.155101979182494,0,0,0,0.0228324504266092,0,0,0,0,0,0,0,0,0,0.244398197683621,0,0,0.106366335644888,0.0984564220015939,0,0.0781224186591029,-0.0432477500525245,0,0,0,0,-0.132820013431753,0,0
X000825.SZ,0,0,0,0,0,0,0.0103045474971893,0,0,0,0,0,0,0,0,0.024859757118489,0,0,0,0,0,0.0178499187168086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978122625291509,0,0,0,0,0,0,0,0.043910416625342,0.0197085373458468,0,0,0,0.00107487744180803,0,0,0.00425944578433822,-0.0127081228453231,0,0,0,0.00250194827870507,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555836516195437,0.0279981919041153,0.187789177306144,0.0422691977390248,0.197556729785226,0,0,0,0,0,0,0,0,0,0,0.066187108760217,0,0,0,0,0.281305762016027,0,0,-0.0155458915415167,0,0,0,3.46944695195361e-18,0.124952875115434,0.262843351366634,0,-0.0403711486947412,0.0705610366136065,0,0,0,0,0,0
X600176.SH,0,0,0,0.0508954440173414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044338556952046,0,0,0,0,0,0,0,0.199918977172998,0,0,0,0,0,0.176688418081815,0,0.0141596235236707,0,0,0.186967732707153,0,0,0,0,0,0,0,0,0,0,0,0,0.0471818699417871,0.0163376758501062,-0.0560344652202633,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.155145925449637,0,0,0,0,0,0,0,-0.0176306745863385,0,0,0,0,0,-0.119989695246965,0,0,0,0.294001846524691,0,0.0627187718357261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829695421414322,0,0.0272111984256209,0,0,0.0375901055358519,0,0.0261579900787751,-0.000679861165836577,0,0,0,0,0,0
X000786.SZ,0,0,0,0.152640324405132,0,0.0522305326438165,0,0,0,0,0,0,0,0.0531409895320438,0.0414217927037944,0,0,0,0,0.0772785760480292,0,0,0,0,0,0,0,0,0,0.58036696301954,0,0,0,-0.561231618650165,0,0,0,0,0,0.0515502721983413,0,0,0.182660805169975,0,0,0,0,0.0458349470612764,0,0,0.00980664798675145,-0.0540323757712564,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.25504931096258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538161148272343,0,0,0,0.0553756586754193,0,0,0,0,0,0,0,0,0,0,0,0.168441650478809,0,0,0,0,0.0822150278577802,0.142191136918743,0,0,0,0,0,0,0.0152888745183047,-0.0104583840848607,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.158926723771747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057569638703649,0,0,0,0,0.212210678749262,0,0,0.144258488193307,0,-0.0672774256875268,0,0,0,0,0,0,0,0.0499692056356095,0,0,0,0,0,0.26448647052219,0,0,0.0439081620594491,0,0.0289270876373557,-0.00797363061492554,0,0,0,0,0,0
X000792.SZ,0,0.0531671778572679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246810156629979,0,0,0.00549222985840534,0,0.169779761245464,0,0.213320053725043,0,0,0,0.0879062063039696,0,0,0,0.0650459022769208,0,0,0,0,0,0,0.0972135676325959,0,0,0,0,0,0.0371647252097791,0,0.158981264755149,0,-0.0360862793099162,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0727496219115454,0,0,0,0,0,0,0,0.0109437513982723,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0731245244891115,0,0.238662170235668,0,0,0,0,0,0,0,0,0,0,0.0117124589604702,0,0,0,0,0,0,0.0421905102052363,0,0,0,0.0212228771406019,0,0,0.00812383202419641,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113547226534166,0,0,0,0.121803257412614,0,0,-0.166095314220128,0,-0.121125822682053,0,0,0.0182971078335677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420302299067051,0,0,0.810011181444409,0,0,0.011635478127549,0,0,0,-0.00339890427759779,-0.0599005902408802,0,0,0,-0.257582496097748,0,0
X600808.SH,0,0,0,0,0,0,0,0.222425530392545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25426687781976,0,0,0,0.0651724695710674,0,0,0,0.314885070276054,0,0,0,0,0.00291572085346829,0,0.0913416386318626,0,0,0.00416919022619166,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0616908800647509,0,0,0,0,0.0204133181183288,0,0,0,0.107434726651267,0,0,0,0,0,0,0,0,0,0,0,0,0.020410964166771,0.158062061494172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476557170236974,0,0.00102900874161411,0.0807692446482166,0,0.0480714914556447,0,0.00179998317940673,-0.00976903887315923,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0426296181788605,0,0,0,0,-0.0419832287797551,0,0,0,-0.242865855921747,0,0,0.202188625044056,-0.0429715797704947,0,0.20539577070847,0,0,0,0.230095896708228,0.0351474570195218,0,0,0,0.204789242752241,0.0283243477745312,0,0,0,0,0,0,0,0,0,0,-0.0983532767788685,0,0,0.0855179869027102,0,0,0,0,0.0182585388687806,-0.0369592862210597,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.0369267056187403,0,0,0,0.240503363335103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131814753846933,0,0,0,0,0.518507990691644,0,0,0,0,0,0.028984262003865,0,-0.0152471138176292,0.00652032867174008,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0756232069671736,0,0.374795970586279,0,0,0,0.286231040993649,0,0,-0.238425344655961,-0.0792249105706697,0,0.122143766768331,0,0.0125325709324661,0,0.0266440907096529,-0.0245744651908344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134432475234147,0,0,0,0,0,0,0,0.00520550583198885,8.67361737988404e-19,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345866751541518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60213685063645,0.00836975019238633,0,0,0.179193259406451,0,3.46944695195361e-18,0.0397947290627955,0,0,-0.0125535127110118,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0.127758662964305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687575802531387,0,0,0,0,0.301101471554376,0,0.126506932814402,0,0,0,0,0,0.0432334178573555,0,0,0,0,0.430324629461406,0,0,0.0632243046526097,0,0,0,0,0,0,0,0,0.1746035162037,0,-0.0101537467980637,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240686263078914,0,0,0,0,0.0082665059414936,0,0.0309925062671623,0.0154388905969528,0,0,0,0,0,0,0,0,0.0297056304585414,0,0,0,0,0,0,0,0,0,0.122186655011017,0.164378517130414,0,0,0,0,0,0,0,-0.0325851620031006,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.247871533307873,0,0,0,0,0,0,0,0,0,0,0.668290812371432,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0121691228810996,0.0341971574703335,0,0,0,0,0.0433210383576253,0,0,0,0.0293032489898905,0,0,0,0,0,0,0.0181961620864581,-0.0108645140279715,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.140002532331122,0,0,0,0.104327522957708,0,0,0,0.013293485021902,0,0,0,0.13288595406405,0,0,0,0.140494305206043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294791080959399,0,-0.0261608152376764,-0.0120057160265871,0,0,0,-0.345510256392741,0,0
X002271.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.351764027553297,0,0,0,0,-0.0232954451347261,0,0,1.38777878078145e-17,0,0.061012269514472,0,0,0,0,0,0.238376699565792,0,0.205169217572118,0,0,0.11802380017791,0,0,0,0,0,0,0,0.057145802690607,-6.93889390390723e-18,0,0,0,0,0,0.118351878577851,0.0438253162655837,0.11115698049911,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.337822055412644,0,0,0.073862938697595,0.194944788245476,0,0,0,0,0.220464602259961,0,0,0,0,0,-0.153528851786109,0,0,0,-0.0561114660132273,0,0,0,0,0.344624980501233,0,0,0,0,0,0,0,0,0,0,-0.178196370762863,0,0,0,0,0,0,0.427129282307328,-0.219994801721832,0,0,-0.0168280895371147,0.0274023195668238,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0979279696412058,0,0.0761169715269426,-0.126142578366147,0,0,0,0,0,0,0,0,-0.192709344947838,0,0,-0.0750843865403658,-0.325975158587342,0,0.26985506025256,0,0.0625780322049105,0,0,0.246159103993696,0,0,0,0,0,0,0,-0.0619919497745115,0,0,0,0,0,0,0,0,-0.53885462761958,-0.0639224515283231,0,0.316919049476738,0,0,0,0.0358613855790275,-0.00581863211259046,0,0,0,0,0,0
Slope,0,0,0,-0.434283064504263,0,0,0,0.492355734437799,0,0,0,0,0,0.564811581211769,0.0118305942124093,0,0,0,0,0,0,-0.505650548448311,0,0,0,0,0,0,0,0,0.344018921568723,0,0,0.372976638083776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13558610981681,0,0,0,-1.24144664031192,0,0
TED,0,0,0,0,0,0,-0.658341057969244,0,0,0,0,0,0,-0.275526716372769,0,0,0,0,0,0,0,-0.0247145864740422,0,0,0,-0.684866336772261,0,0,0.597431401770209,0,-0.213646519594382,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.191918323646872,0,0.241733229065231,0,0,0,0,0,0,0.381685028504551,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0143916179684608,0,0.29919984104275,0,0,0,0,1.73472347597681e-18,0,0,-0.0935943927034197,0,0,0,0,0,0,0,-0.0609930350239968,0,0,0,0,0,0,0,0,0,-0.0110418888392251,0,0,0,0,0,0,0.0607713023183735,0,0,0,-0.0116516466248677,0.0226952101388012,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.13139476908931,0,0,0,0,0,0,0.0564648565588356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130541373470629,0,0.0100784575462265,0,0,0,0,0,-0.0210992472909499,0,0,-0.0870027517745074,0,0,0,0,0.0466015504039322,0,0,0,0.0221777888560867,0.0144188924808987,-0.0374135852888233,0.270398332687594,0,0,-0.0348474405230992,0,0
MKvol,0,0,0,0,0,0,-0.00504590083790807,0.00282616801969613,0,0,0,0,0,0,0,0,0,0,-0.00267317931687302,0,0,-2.16840434497101e-19,0,0.000954402747431098,0,0,0,0,0.0020260594500006,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00245711282003169,-0.00221097714115397,-0.00262141436486918,0.00306199305537105,-0.00625884674857094,0,0,0,-0.02838659463101,0,0
CarbonVol_Shenzhen,0,0,0,-0.192135487229049,0,0,0,0,0,0,0,0.0228594905634597,0,0,0,0.0670317027039664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105657116887329,0,0,0.0537791825544021,0.0902919122933609,0,0,0,0,0,0,-0.0844251907336767,-0.0442771086450703,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0104841687519172,0,0,0,0,0,0,0,0,0,0,0.0228964217316868,0,0,0,0,0,0,0,0,0,0.0146649758087342,0,0,0.0101488906282438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110535091710286,0.00713730161444534,0.0138125858280487,0,0,0,-0.116518770760385,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.00197702866722828,0,2.16840434497101e-19,0,0,0.0101702642371305,0,0,0,-0.000981853897632386,0,0,0,0,0,0,0,0,0,0,0,-0.0037410512081841,0,0,0,0,0,0,0,0.0128316065427387,-0.00287533903354447,0,0,0,-0.195240342378513,0,0
