,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X000027.SZ,X000723.SZ,X002092.SZ,X600021.SH,X601699.SH,X600549.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.232612710162936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743135723709225,0,0,0,0,0,0.0802542747796797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071518157132205,0,0,0,0.0568675980486043,0,-0.0155750064611001,0.00328043559130811,0,0,0,0,0,0
X600028.SH,0.688412583368038,0,0,0,0,0,0,0,0,0.0337384013870006,0,0,0,0,0.143718495691839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109927464082106,0,0,0,0,0,0,0,-0.0468819094202692,0,0.0484631610508328,0,0.0775759013842237,0,0,-0.0586763930540344,-0.0285503455494617,-0.00889221169088835,0.00891705388466277,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.121021348320944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570684879925575,0,0,0.0663758592126604,0,0.0971130761319255,0,0,0,0,0,-0.0208612014032928,0,0,0,0,0,0,0,0,0.024868673840671,0,0,0,0,0.0476709835097923,0.197908481928475,0.0164517892241057,0,-0.0391738916392012,-0.0250603023891615,0.00825553435823723,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0379376936014044,0.151642587619981,0,-0.0147692685700655,0,0,-0.041752184409277,0,0,0,0,-0.0655290845338833,0,0,-0.145800592314615,0,0,0,0.271047469190602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14050897932371,0,0,0,0,0,0,0.0379769667469075,0,0,-0.0917142164639381,0,-0.00774853710563931,-0.000338128611412312,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.246996600402395,0,0.045885643373764,0,0,0.222698364998821,0,0.00366147678777969,0,0,0,-0.10382591881756,0,0,0,0.036786935353602,0,0,0,0,0,0,0,0,0.0961065515433957,0,0,0,0,0,0,0,0.0624029588411247,0.0829151339070558,0,0,-0.0412288563772028,0,-0.0131708432438301,0.00666811424730005,0.0140895603436324,0,0,0,0,0
X600585.SH,0,0.210937805190329,0,0,0,0,0,0,0.0858081522094843,0,0,0,0,0,0.124472259901996,0,0.0494141588863785,0,0,0,1.73472347597681e-18,0,0,0.0858218822872049,0,0,0,0,0,0,0.0024575785668432,0,0,0.106525583347357,-0.692257695860104,0,0,0,0,0,0,0.0572121453316253,0,0,0,0.0468252798214525,0,0,0,-0.125646446234021,0,0.000468809876362388,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.139895700302477,0,0,0,0,0.0490855361462803,0,0,0,0,0,0,0,0,0,0.178267256532169,0,0,0,0,0,0.000453318560419308,0,0,0,0,0,0,0,0,0,0,0,0.00596211980827379,0,0,0.0148087286239624,0,0.0264620817048397,0,0.104076583066752,0,-0.0187201711227605,-0.00192482493450944,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0310012851498661,0,0,0.100756306922791,0,0,0,0,0.22492492367868,0,0,0,0.0636185602840728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786761129489155,0,0,0,-0.00237040567552544,0,0,0.176765283059374,0,0,0,-0.003232422265617,0.00336571013510529,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.296319092088872,0,0,0,0,0,0,0,0,0.0644832684660894,0,0,0,0,0,-0.151276928230284,0,0,0,0,0,0,0,0,0,0,0.243455557455243,0,0,0,0,0,-0.00406170981719616,0,0.197628079649654,0.108127260192337,0,0,-0.13427407548579,-0.0074099421069172,-0.000287341548771145,0,0,0,0,0,0
X600688.SH,0,0.53010978200539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129843376402157,0,0,0,0.0391864917789442,0,0.0347689122166517,0,0,0,0,0,0,0,0,0,0,-0.0416295311970637,0,0,0,0.0358406724877366,0.0625871550244489,0,0,-0.119678144168945,0.00117385404567478,0.00210168558254621,0,0,0,0,0,0
X600547.SH,0,0.0156566980766388,0,0,0,0.0665580129333973,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173030863855353,0.0464879314436692,0,0,0,0.770850229910023,0,0,0,0,0,0,-0.0447169622718321,0,0,0,0,0,0,0,0,0,0,0,0.029070777677115,0,0.03056206034474,0,0,0,-0.10493785215566,-0.0150496637081654,0.00930764896587373,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.239701777618606,0,0,0,0,-0.10859020942965,0,0,0,0,0,0,0,0,0,0,0,0,-0.138216611765676,0,0,0,0.00965154788217973,0,0,0.367218406766051,0,0,0,0,0,0.0836400799547691,0,0.00260612938000616,0,0,0,-0.155477055783283,0.326360595195932,0,0,0,0.0217022536392591,0,0,0,0,0,0,0
