,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X600547.SH,X000709.SZ,X000831.SZ,X600489.SH,X600352.SH,X000883.SZ,X002353.SZ,X000539.SZ,X000630.SZ,X600021.SH,X000825.SZ,X000027.SZ,X600008.SH,X600549.SH,X600808.SH,X600660.SH,X000629.SZ,X600578.SH,X600315.SH,X002470.SZ,X000983.SZ,X601699.SH,X600307.SH,X600863.SH,X600098.SH,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.567898835265853,0,0,0,0,0,0,0,0,0,0.0628066962380739,0.0567377171724304,0,0,0,0.03915962096078,0.052255061457166,0,0,0,0,0,0,0,0.0173527950383667,0.00757487128490797,0,0,0,0,0,0.00731484553882502,0,0,0,0,0,0,0,0,0,0,0.135123122022061,0,0,0,0,0,0.0617972937915213,0,0,0,0.0294828139074794,0,0,0,0,0
X600028.SH,0.49080026451854,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.022054429102801,0,0,0.0132328694527974,0,0,0,0,0.438114265498269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48217253299337e-05,0,0,0,0,-0.0183377787037406,0,0,0,0,0,0,0,-0.0143583442751965,0,0,0,0,-0.0387171391204379,-0.0116304697675593,0,0,0,0,0,0
X601088.SH,0,0.0741045448850497,0,0,0.0419830563402885,0,0,0.102351515280121,0,0,0,0.117484078551433,0.105463287274332,0,0,0,0.0489259448416368,0,0,0,0,-0.0151049246599015,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0342305861825997,0.0146872999838844,0,-6.93889390390723e-18,0,0,0.386891397403993,0,0,0,0,0,0,0,0,0.00313017088008522,0,0,0,0,0,0
X600011.SH,0,0.0929867017030025,0,0,0.0540279796382734,0,0.0419934198807867,0,0.11239760678915,0,0,0.0683871204230322,0.181593146091539,0,0,0.0904729406799522,0,0,0.0672614599053802,0,0,0,0,0,0.12000198169103,0,0,0,0,0,0,0,0,0,0.0650916775988978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750029860569039,0,0,0,0,0,0
X600019.SH,0,-1.38777878078145e-17,0,0,0,0,0.137724829368816,0,0.000872862149722311,0,0,0,0,0,0,0.079496084012113,0,0,0,0,0,0,0.291187946127254,0,0.0787178869884599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12794724420937,0,0,0,0,0,0,-0.00184629234368378,0,0,0,0,0,0,0
X600585.SH,0,0.121957146954124,0.0182953665128536,0,0,0,0.0621156326350025,0,0.0388227144787011,0,0,0,0,0,0,0,0.0184551898218568,0,0,0,0.120700982855741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224653994298796,0,0,0,0,0,-1.38777878078145e-17,0,0,0.206710088147621,0,0,0,0,0.00211502715111932,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112356033861436,0,0,0,0,0.0561043014183747,0,0.00349918087106214,0.580272692301231,0,0,0,0,0,0,0,0,0,0,0.0389709926967313,0,0,6.93889390390723e-18,-0.046284151176738,0,0,0,0,0,0,0,0,0,0.0342034413340488,0,0,0,0,-0.00236882977820237,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.142948389753777,0,0.0565385979895363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280652247998806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435435574864787,0.0475790361324477,0,0,0.430983000094256,0.07109625564918,0.0309868665534467,0,0,0.0230935128390464,0.00614396772058431,0,-0.0212281236289625,-0.0100521995794226,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0235867148082564,0.159003269156126,0,0,0.180506564619883,0,0.250917310841124,0,0,0,0.024210352232126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117937735675294,0,0,0.0161020709744454,0,0,0,0.0390816893099181,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265463404715498,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.255321164192519,0,0.241743646580537,0,0.140529513188921,0,0,0.127773225021813,0,0,0,0,0.00746017974992077,0,0,0,0.0203937165393444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131936525459925,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.182610526703148,0.241573211447098,0,0,0,0,0,0,0.0602415371978945,0,0,0,0,0,0,0.0453558764300218,0,0.114510065437076,0,0,0,0,0,0,0,0,0.0172604885067636,0,0,0,0.0345966319462416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212132909304402,-0.0348746067177312,0,0,0,0,0,0
X600188.SH,0.260315491109042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226394601565518,0,0,0,0.22081667487486,0,0,0,0,0,0,0,0.161102072417994,0.206381897805264,0,0,0,0,0,0,-0.0133214127211354,0.011009358858685,0,0,0,0,0,0
X600886.SH,0,0,0.0183226675293261,0,0,0,0,0,0.090408788182403,0,0,0,0,0,0,0,0.110589305350859,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.170569670566349,0.102664467313787,0,0.180676403034516,0,0,0,0,0,0,0,0,0.0874822811470854,0,0.052294546735152,0,0,0,0,0,-0.0180782088860144,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0753935215047812,0.0314987809249838,0,0.021278363193234,0,0,0,0,0,0,0,0,0,0,0.138211457319483,0,0,0,0,0,0.0447314975044773,0,0,0.0164178457636967,0,0,0,0.153501782987609,0,0,0.0991373263279601,0,0,0,0,-0.00692944539098469,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104455489769159,0,0,0,0,0,0,0,0.12256802136306,0,0,0,0,0,0,0.0589770720745074,0,0,0,0.345497766067602,0,0.0170460925609709,0.0486237272352355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155777935858785,0,0,0,0,0,0
X600027.SH,0,0,0,0.384270892963427,0,0,0.064841273425143,0,0.15028855377209,0.106687584446246,0,0,0,0,0,0,0,0,0,0,0,0.125345798819218,0,0,0,0,0,0.0531496673395614,0,0,0,0,0.00542991837067916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771146931917465,0,0,0,0,-0.0191962270020302,-0.0834684363654599,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.021097792877403,0,0,0,0,0,0.186540792748824,0.170645789949871,0,0,0,0,0,0.00813435941208731,0,0.207296196979659,0,0,0,0,0,0,0,0,0,0,0,0.0431801862293961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641827774945917,0,0.0584452310807749,0,0,-0.00922748166999187,0,0,0,0,0,0
X601992.SH,-0.160013981537687,0,0,0,0,0,0.165149947309538,0,0,0,0,0,0,0,0,0,-0.0151015471311037,0,0,0,0,0,0,0.206668818267946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078820065395751,0.299280822530031,0,0,0.0681793358957888,0,0,0,0,0.126308428749882,0,0,0,0,0.0034993662499398,0.022379068127382,0,0,0,0,0
X600688.SH,0,0.536031114486605,0,0,0,0,0,0,0.0721304990236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460438646993079,0,0,0,0.191027808613821,0,0,-0.0345638796706959,0,0.082630345045257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377936950450803,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0881679253152912,0,0,0,-0.0304562399347567,0,0,0,0,0,0,0,0,0,-0.0263602412570224,0,0,0,0,0,0,0,0,0,0,0,0.0397452929322866,0.101455184653502,0.23777909831206,0,0,0,0,0,0,0,0,0,0,0,0,0.0021528353962124,0.0715217363715599,0,0,0,-0.00194243195454796,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0859423824770149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668646274962374,0,0.0215646088766499,0,0,0,0,0.112234183452558,0,0,0.249022613328257,0.0533647574305207,0,0,0,0,0.0211311420308269,0,0,-0.00839788190182764,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0739808621251668,0,0,0,0.190738370375097,0,0.0703291962411655,0,0,0,0,0.0852651036229662,0,0,0,0,0,0,0,0,0,0,0,0,0.0248886039254053,0,0,0,0,0,0.134257206810245,0,0,0,0,0,0,0,0,0,0,0,-0.0301696791906283,0.195251290177658,0,0,-0.0661776749809733,-0.0525443685586085,0,0,0,0,0,0
X000898.SZ,0.0318888528820672,0,0,0,0.286278873879651,0,0.0410300027659519,0,0,0,0.0751741659598718,0.0636853591962824,0,0,0,0,0,0,0,0,0,0,0,0,0.269709480126628,0,0,0,0,0,0.0217054029801505,0,0,0.0355702705331767,0,0,0,0,0,0,0.0185789120905191,0,0,0,0,0.0371933835916407,0,0,0.0220921254361207,0,0,0,-0.000988921293197274,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.141173761221932,0,0,0,0,0.0260848454526918,0,0,0,0,0.157297787087852,0.0994944350575801,0,-0.0645961833366212,0.0625391852843983,0,0,0,0,0,0.129820255745914,0.0261026298872083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476559353417152,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.158456972084265,0,0,0,0,0,0,0.0227025274722424,0,0,0,0.015962953267933,0,0,0,0,0.0236191122099551,0,0.452429669417422,0.0086952595833144,0,0,0,0,0,0.0214439267382006,0,0,0.111641298366441,0,0,0,0,0,0,0,0,0,0,0,0,0.097767806659317,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0510890739694128,0.0729573162292915,0,0.288798655562013,0.0924461720201543,0,0,0,0,0,0,0.0239357898279196,0,0.0453724766441722,0,0,0,0,0,0,0,0.114252203243167,0,0,0,0.00969623260556821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036332503238588,-0.0277972992943902,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.183996670954385,-0.0440155221329508,0,0.200841100238731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360340293242117,0,0,0,0,0,0,0.164338690410983,0,0,0,-0.0377507420439503,-0.00932146880990217,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.153160321655008,0,0,0,0,0,0,0.0720678340423006,0,0,0,0.151541404491127,0,0,0,0,0,0,0,0.12469277388002,0,0,0,0,0,0.281108656175446,0,0,-0.17371406075002,0,0,0,0,0,0.0602793352734818,0,0,0,0,0,0,0,0.193612895318194,0,0,0.0030141002344396,0,0.0121012063061946,-0.0239870717166028,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.309472097701307,0,0,0,0,0,0,0,0,0,0,0,0.0610252715217968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207126080400964,0,-1.0842021724855e-19,0,0,0.0602152131576843,0,0,0,0,0,0,0.0722872564748345,0,0,0,0,0.021672121300682,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0716357735343979,-0.0486199161499415,0,0,0,0,0,0,0,0,0,0,0,-0.0519227407307316,0,0.0949899172516217,0,0,0,-0.00716636947198537,0,0,0,0.151159252750849,0,0,0,0,0,0,0,0.224547047081229,0.0339495947266256,0,0,0,0,0,0.180648393092605,0,0,0,0,0,0,0,0,-0.0152802227841031,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985754990653584,0,0.0616630265935198,0,0,0,0,0,0,0,0,0,0.129025882003002,0,0,0,0,0,0.111348448331031,0,0,0,0,0,0,0.155205062784855,0,0,0,0,-0.0314679583346724,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.293039622354828,0,0.40053324259646,0,0,0,0,0,0,0,0,0,0,0,0.210021729833847,0,0,0,0,0,0,0.0544834629367502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927581342164895,0,0,0.0113639531140893,-2.16840434497101e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,-0.0511010236323847,0,0.17975453208883,0,0,0,0.248426147530505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201638618005201,0,0,0,0.143898738532458,0,0,0,0,0,0,0,0,0,0,0,0.0985919937596387,0,0,0,0,0.101808834828378,0.218401091324086,0,0,0,0.0204132618600375,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.220806036162915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154329032129207,0,0.0648870305289373,0,0,0,0,0.254811003442558,0,0,0,0,0.12390908193545,0,0,0.0633146103357329,0,0,0,0,0.0144278791053459,0,0,0.0257083633450003,0,0,0.158743304241893,0,0,-1.73472347597681e-18,0.00382405451281544,0,0,0,0,0,0
X000027.SZ,0.0305590652196113,0,0,0,0,0,0,0,0,0,0,0.0534200256487112,0,0,0,0,0,0,0.31653096535546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315120237360206,0.0344711470182331,0,0.0504679583317003,0,0,0,0,0.16095206034504,0,0.130418789606826,0,0,0,0,0.00579636431490587,0.0867541165045574,0,0,0.0284425966492464,0.0037146832237624,0,0,0,0,0,0
X600008.SH,0,0.152941399407951,0,0,0.0751934851271834,0,0,0,0,0,0,0.0183147856780661,0,0,0,0,0,0.131385133210405,0,0,0,0.412441411903877,0,0,0,0,0,0,0,0,0,0,-0.00895374863083685,0,0,0,0,0,0,0,0.145815459402503,0,0,0,0,0,0,0,0,0,0,-0.0287228904792123,0,0,0,0,0,0,0
