,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600027.SH,X000877.SZ,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X600160.SH,X300037.SZ,X000408.SZ,X600219.SH,X002409.SZ,X600378.SH,X000629.SZ,X600688.SH,X002080.SZ,X600157.SH,X600985.SH,X000932.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.724160747016238,0,0,0,0.180448285472901,0,0,0,0,0,0,0,0,0,0,-0.124368320560477,0,0,0,0,0.00762128155355792,0,0,0,0,0,0,0,0,0,-0.0586203043660196,0.152981261238375,0,0,0,0,0.0347756073024716,0,0,0,0,0,0,0,0,0,0,0.209843480913134,0,0,0.0101710488106,0,0.313894620166053,-0.0366260661737983,0,0,0,0
X600028.SH,0.705485368734412,0,0,0,0,-0.0844020014962965,0,0,0,-0.0744718152723738,0.0537726025732842,0.0611521696453079,0,0,0,0,0,0,0,-0.0678014127611387,0,0,0,0.0619167754007145,8.67361737988404e-19,0,0,0,0,0,-0.0585105976454942,0,0,0,0,-0.0584626677466626,0,0,0,0,0.00757401498994995,0,0,0,0,0,0,0,0,0,0,0.0176371657991974,-0.0174127704194284,0,0,0,0,0,0
X601088.SH,0.233364644573279,0,0,0,0,-0.230413329448345,0,0.0133790152320434,0.0110589667605971,0,0.299119581489258,0,0,0,0.139850139342264,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.103722299063729,0,-0.0475749887883902,0,0,-0.0137203664098376,0.0958330464304894,0,0,0,0,0,0,0,0,0,-0.0352907149721241,-0.0164272137516014,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.174049498785621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112124068920386,0,0,0,0.0585756401909141,0,0.0705498283543201,0,0.00240108756473835,0,0,0.0426027459756017,-0.0432562138308909,0,0,0,-0.0694041434573906,0,0.037629428463978,0,0,0,0,0,0,0,-0.0161131041397817,0.0229197595525741,0,0,0,0,0
X600011.SH,0,-0.0257893514545429,0,0,0,-0.0158604999852008,0,0,-0.278257783824038,0,-0.0786363238321368,0,0,0,0,0,0,0,0,0,0.410993799500965,0.143896276211208,0,0.246465137243086,0,0,0,0,0,-0.0298069109091258,0,0,0,0,0,0,0,0,-0.0465985692381615,0,0,0,0,0,0.124833119954542,0,0,0,0,0,0,-0.00623962887322313,0,0,0,0,0,0,0
X600188.SH,0,-0.00779901730123117,0,0,0,0,0,0,0,0.0379867470555452,0.402558580135775,0,0,0,0,0,0,0,0,0.0649304576043887,0,0,0,0,0,0.181556104256856,0,0.0651599255525733,0,0,0,0,0.159168522901568,0,-0.0793776924719114,0,0,0.0212025141009676,0,0,-0.0314499270529951,0,0,0,-0.0876431211719929,0,0.114482801098213,0,0,0,0,-0.0768876795045748,0,0,0,0,-0.163284191829167,0,0
X600585.SH,0,0,0,0.143798762816441,0,-0.0490120542922139,0,0,0,0,0,0,0,0,0.0262087072101707,0,0,0,0,0,0,-0.0912665495236987,0.0617552161218535,0,0.00874672900445938,0,0,0,0,0,0,0,0,0,0.0321662732897782,0.251542150091202,0,0.00377126354038365,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.016378332957806,0,-0.0919335228217433,0,0,0,0,0
X600019.SH,0,0.068198862738715,0,0,0,0.126748470900063,0,0,0,0,0,0.0960586861552599,0,0,0.103624981549701,0,0,0,0,0,0,0,0,0.0440657612874776,0,0.0167979795009095,0,0,0,0,0,0,0,0,0,0,0,-0.0545641292381862,0,0,0.00130341407084627,0,0,0.123536962868917,0,0,0,0,-0.0337135172366817,0,0,0.0348953948792425,0,0,0,0,0,0,0
X002460.SZ,-0.029621430292048,0,0,0,0,0,0,0,0,0.444264936424063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217740875632802,0,0,0,0,0,0,0.0087638868246385,0,0,0,0.339402164989998,0,0,0,0,0,0,0,0.112269055580722,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.247203090968762,0,0,0,0.239122522536296,0,0,0,0,0,0,0,0,0,0,0,0.121337623002147,0,-0.0892217361313718,0,0.338209936369237,0.0320076422397274,0,0,0,0,0.0368849234533519,0,0.336936610197953,0,0,0,0.0907412408556341,0,0,0,0.0707878236601313,0,0,0,0,0,-0.153442837757281,0,0.0397006260269372,0,0,0,0,0,0
X601898.SH,0,0.0650514855380612,0.35086099204671,0,0,0.239942079306468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36126060102197,0,0,0,0,-0.300946337240918,0,-0.0297061522548352,0,0,0,0,0,0.0847751370055465,0,-0.0066066814552869,0,0,0,0,0,0.0680966969877246,0,0,0,0.059985898287587,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508522865280349,0.0383975042094626,0,-0.018874325015447,0,0,0,0.579929601882297,0,0,0.0887795336347024,0,0,0,-0.0766615107665128,0,0.0114639491463265,0,0,0,0.0394559201016906,0,0,0,0.0259955019530928,0,0,0,-0.0419292100065646,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0977831792382644,0.224215690426727,0,0,0,0,0,0,0.0243494539116746,0,0,0,0,0,0,0,0.0405021444666876,0,0,0,0.034048052636065,0,0,-0.0357585044432503,0,0.00825517659935705,0.0281747674486613,0.105789107942756,0.19621266391579,0,0,0,0,0,0.0200850766569427,0,-0.0297069931174399,0,0,0,0,0,0,-0.0766783051424065,0,0,0,0,0,0,0
