,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600111.SH,X600019.SH,X000708.SZ,X600011.SH,X600660.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000629.SZ,X600348.SH,X600096.SH,X601991.SH,X300073.SZ,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600027.SH,X600141.SH,X600219.SH,X601699.SH,X600549.SH,X600378.SH,X002353.SZ,X002407.SZ,X600157.SH,X600801.SH,X600399.SH,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0734602428556239,0,0,0,0,0,0.00439404423791498,0.0475496117284239,0,0,-0.00803654226329333,0,0,0,0,0,0.0382998616283284,0,0,0,0,0,0,0,0,0,-0.0539267863300871,0,0.1380714803381,0,0,-0.159335373480853,0,-0.0227724979247599,0,0,0,0.145329127599202,0,0,0,0,0,0,0,0,-0.0206942467243748,0.0128751989307442,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.142822952690505,0.343856341511826,0.137118759443926,0,0,0.026934998676019,-0.0498993006853763,0,0,0,0,0.147182077477056,0,0,0.00890016605505134,0,0,0,0,0,0,0,0,0,-0.0293707452289133,0,0,0,0,0.152223330885421,0,0.095291393156555,0,0,0,0,0,0,0,0,0,0.011044267112134,0.0287645322320428,0,0,0,0.0395766900336589,0,0,0,0,0,0,0,0,0
X600028.SH,0.132271178818719,0.0408340394404795,0,0.0426407963290754,0,0,0,0,0,0,0,0,0,0,0.0437500240183869,0,0,0,0,0,0.0983808326299143,0,0,0,0,0,0.00118724336517182,4.33680868994202e-19,0,0,0,0,0,-0.00457086892314123,0,0,0,0,0,0,0,0,0,0,0.0524244149964362,0,0.0395385642073174,0,0,0,0,0,0,0,0,0,-0.0170412999834734,0,0
X600309.SH,0,0.0794211061768707,0,0,0,0,-0.00724458512649617,0,0,-0.0589698639881975,0.0631437721612446,0,0,0.038703042727445,0,0,0,0,0.107413749877073,0,0,0,0,0.0681433054741978,0,0,0,-0.00126527135546013,0,0,0,0,0,0,0,0,0,0,0,0,-0.031372700599293,0,0,0,0.063420483742211,-0.0108936013998447,0,0,0,0,0,0,0,0,0,0,0.00478190151647117,0,0
X600188.SH,0,0.0296438928730711,0,0,0,0,0,0,0,0,0.354387212576367,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0303727045865286,0,0,0,0,0.0786925608727523,0.0612609299655121,0,0,0,0.0799604348010827,0,0,0,0,-0.00285288709603528,0,0,0,0.317551668131384,0,0,0,0,0,0,-0.0263227485987974,0,0,-0.100521954674139,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.501898499071697,0,0.0822858288212418,0.0254591080459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156270808546219,-0.177013734010451,0,0,0,0,0,0,0.147537799824773,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.184884523166425,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X002460.SZ,0,0.118014734140507,0,0,0,0.0391660636590002,0,0,0.22772660144158,0.0271051031132444,0,0,0,0,0,0,0.0172659447995848,0.0444286396996021,0,0,0,0,0,0,0,0,0,0,0,0,-0.168242286401712,0.11804920041062,0,0,0,0,0,0,0,0.153593977332629,0,0,0,0,0,0.0721154713397854,0,0,0,0,0,0,0,0,0,0,0.033337107659952,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0118952449498604,0,0,0,0,0,0,0,0.110988349088344,0,0,0,0,0,0,0,0,0,0,0,0.0265918652800577,0.038846441578618,0,0,0,0.043500588762774,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.320019241576898,0,-0.0346313920888303,0,-0.0165469465927549,-0.0345907109714358,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.320238412615524,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0972139202312534,0,0.06149927794023,0,0,0,0,0,0,0,0,0,0.0775832165429605,0,0.0804982394687327,0,0,0,0,0,0,0,0,0,0,0,0.102002212485415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499128535514539,0,0
X000301.SZ,0,0,0,-0.019935411426365,0,0.357028608706181,0,0,0,0,0,-0.00635895967496401,0,0.116371313164749,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.272130603355761,0,0,0,0,0,0,0,0.167501964269434,0,0,0.0370997914544082,0,0,0,0,0,0.0909728255268365,0,0,0,0,0,0.143820688993646,0,-0.145144579732276,-0.140333154965697,0,0,0,0.0572428235535284,0,0
