,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600985.SH,X600688.SH,X002353.SZ,X300037.SZ,X600096.SH,X000539.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.983762469664115,0,0,0,0,0,0,6.93889390390723e-18,-4.33680868994202e-19,-0.00609728014969134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533024541379767,0,0,0,0,-0.0285463481416139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042639928988607,0,0,0.154060516673079,0,0,-0.0180866034453335,0,0,0,0,0,0
X600028.SH,0.563026591924947,0,0,0,-0.00169848643523986,0,0.0365228314549255,0,0,0,0,0,0,0,0,0,0,-0.0190266843544334,0,0,0,0,0,0,0,0,0,0,0,0.018792191220132,0.0742980818288715,0,0.0547943803733527,0,0,0,0,0.0143118595994673,0,0,0,0,0,0,0,0,0,-0.207151285271762,0,0.0229464087601758,0,-0.0387576623258718,0.0854525994897696,0,0,0,0,0,0
X601088.SH,0,0.0262049423058724,0,0,0.295566081881302,0,0.0130603805713973,0,0,0,0,0,0,0,0,0,0,0.101882824345193,0,0,0,0.0921876056305921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537333535869081,0,0,0,0,0,0,0,0,0,0,0,0,0.118044461791894,0,-0.0010772809495526,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.0173538419537463,0,0,0,0.0275220652766641,0,0.137319252413048,0.127133968433091,0,0,-0.0272884249441138,0,0,0,0.104690572444784,0,0,0,0,0.0426849572875185,0,0,0,0.0132217746096484,0,0,0,-4.33680868994202e-19,0,0,0.0565205787937043,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,1.0842021724855e-19,0,0,0,0,0,0
X600188.SH,0,0,0.783849400812435,0,0,0,0,0,0,-0.207467710429437,0.133508555140901,0,0,0,0,0,0,0,0,0,0,-0.078936737847366,0,0,0,0.35170813239892,0,0,0.0193346780658488,0,0,0.0805624844825828,0,0,-0.171127006135787,0,0,0,0,0,0,0,-0.242692616128634,0,0,0,-0.00634909666164605,0,0,0,0,0.011693326186829,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.140114296563303,0,0,0,-0.22030361163242,0,0,0,0,0,0,0.15124195127136,0,0,0.0840933045814795,0,0,0,-0.186950960578825,0,0,0,0.0476982413717155,0,0,0,3.46944695195361e-18,0.137191576605782,0,0,0,0.0814189798974781,0,0,0,0.239729637077965,0,0,0,0,0,0,0.0157029171425391,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0217552762564671,0,0,-0.0191278356999747,0,0,0,0,0,0,0,0,0,0,0,0.247821933060968,0,0,0,0,0.163888530618283,0,0,0,0,0,0.123135311886288,0,0,0,0.289732900941495,0,-0.0137203086172129,-0.0386135823433706,0,0,0,0,-0.00246304062363227,0,0,0,-0.204834120356823,0,-0.00213517302451264,0,-0.0033235020017908,-0.00409201254889562,0.0373784024609642,0,0,0,0,0,0
X600011.SH,-0.036583691199327,0,-0.0923430431565156,0,-0.0728058867283738,0,-0.0788380588713485,0,0,0,0,0,0,0,0,0.315540859562013,0,0,0,0,0,-0.217215609228743,0,0,0,0,0,0,0.375810844531205,0,0,0,0,0,0,0,0.0442121722929389,0,0,0,0,-0.0928227042748121,0,-0.00103135752178526,0,0,0.0240711468736571,0,0.278042299238568,0,-0.0189766002342928,0.0118411086197197,0,0,0,0,0,0,0
X601898.SH,0.0196884305122845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766311745557554,0.226506147515454,0.171136465444473,0,0,0,0.160167105960409,0,0,0,0,-3.46944695195361e-18,-0.0522461578175843,0,0,0,0.0867180245702851,0,0,0,0,0,-0.17259773733334,0,0,0.111174963026308,0,-0.000933720143683594,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.205099782236931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300352965315257,0,-0.030693537320463,0,0,0,0,0,0.393371016976815,0.0938729601324331,0,0,0,0,0,0,0,0,-0.127591265610689,0,-0.00512812215726055,0.105122263295921,0,0,0.132129170251613,0.0414296318678095,0,0,0,0.0233376673367636,-0.0252526925004021,0,0,0,0,0,0,0
X601600.SH,0,0.0996887604817836,0,0,0,0.136350401951919,0,0,0,0,0,0,0,0,-0.0735114203691622,0,0,0.320002451676498,0,0.0430434187396218,0.0749898325195508,0,0,0,0,0,0,0,0,0,-0.0566997882123305,0.545935557762945,0.0407293383796141,0,0,0,0,0,0.0401678586720336,0,0,0,-0.0785922866237845,0,0,0,-0.0841949224145545,0,-0.0275182742593561,0,0.0542278413856704,-2.16840434497101e-19,-0.00910865413339356,0,0,0,0,0,0
X600660.SH,0,0,0.0364270972582695,0.161963126194299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440272646249536,0,0,0,0.0337225883616171,-0.0752372418307494,0,0,0,0,0.0891342308542838,0,0,0,0,0,0,0,0.0217941998215507,0,0,0,0.131534711308205,0,-0.185956879398712,0,0,-0.0207685575965948,0.0438330704650498,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0874130494459706,0,0,0,0,0,0.291936516198262,0,0,0,0.0116599856615367,0.0215559558133266,0.0680522020367247,0,-3.46944695195361e-18,0,0,0,0.0474148119137019,0,0,0,0,0.0701721126272427,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566975879836759,0,-0.0321109734917337,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0284871983794272,0,0,0,0,0.0569331371448119,0,0.800540302750513,0,0,1.35167122254755e-05,0,0,0,0,0,0,0,0,0.0223306046228953,0,0,0,0,0,-0.0401344522846322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153271100851488,0,0,0,0,-0.03873053749487,0,0,0,0,0,0,0
X002466.SZ,0,0.0335595572390597,0,0,0,0,0,-0.0601668852824225,0,-0.0644695039332088,0,0,0.0778825357070229,0.668640978873429,0,0,0,0,0,0,0,0.0389952152530081,0,0,0,0.013659923203611,0,0,0,0,0.0345028941404568,0,0,0,0,0,-0.035535203948735,0,0,0,0,0.0460476957206242,0.168062209169132,0.0601573520268983,0,0,0,0,0,0,0,-0.000584209897364441,0.0313577565480644,-0.0501816825866991,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.125832304148132,0,0.123665598801688,0,0,0,-0.070636846450999,0,0,0,0,0,0,0,-0.00142789604864809,0,0,0,0,0,0,0,0.0120359186284081,0.356490789387857,0,0,0,0,0,0,-0.0581831319921312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247370652231481,0,0.026473173299373,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.131378079614522,0.0346056065293993,0,0,0.0132071284644571,0,0,0,0,0,0,0.300715541997497,0,0,0,-0.0371717462921283,0,0,0,0,-0.012669983355804,0,0,0,0,0,0,0,0.0288047852944661,0,0.0452937091710502,0,0,0.00593938106347585,0.180658628475077,0,0,0,0,0.0562874220805641,0,0,0.0260675183206907,0.00673705541317166,0,0,-0.00469261359720075,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0059330018372779,0,0,0,-0.131015194461409,0,0.225424446236267,0,0,0,0.195332116560461,0,8.67361737988404e-19,0,0,0,0.103307950506435,-0.0571895259757279,0,0,0,0,0,0.0234323729490016,0,-0.036009708563404,0,0,-0.170497233060765,0,0,0,-0.00954271355632647,0,0,0,0.57364904974243,0,0,-0.0117312983610272,0,0,0,0,0,0,0,0,-0.0232579378991148,0,0,0,0,0,0
X000301.SZ,0.0337084932545389,0,0,0,0,0,0,0,0,0,0,0,0,0.20727008706332,0,0,0,0,0,0.0540447716637695,0,0,0,0,0,0,0,0,0.00824897491056491,0,0,0,0,0,0.105226782759181,0,0,0.039005660929082,0,0,0,0,0,0,0,0.0979800308282005,0,0,0,0.0924367349963306,0,-0.00372260530339834,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.113354850258389,0,0,0.0192340772907028,0,0,0,0,0,0,0,0.343029307360173,0,0.0143280956257387,0,0.0283271817324379,0,0,0,0,0,0,-0.262330806601378,0,0.277456850453444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595023162276007,0,0,0,0.0158852254377761,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.331719289253382,0,0,0,-0.0732281481510307,0,0,0,0,0,0,0,0,0,0,0,0,0.0764236514850971,0,0,0,0,0,0,0.06817181963545,0,0,0,0,0,0,0,0,0,0,-0.0114107788861094,0.206016719320229,0.0650674152217504,0,0,0,0,0,0,0.0450298745055579,0,0.0444076703157965,0,0.039932593103171,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190645680121579,0,0.49198003730694,0,0,0,-0.0920465706556181,0,0,0,0,0,0,0,0,0.437952203560944,0,0,0,-0.105891192078055,0,0,0,0,0,0,0.0660981952074242,0,0.0984532331291513,0,0,0,0,0.18386461576042,0.0670461838017021,0,0,0,0,0,0,0
X600362.SH,0,0.0553409703669613,0,0,0.0682696124571843,0,0.079741271011312,0,0,0,0.0686318331356607,0,0,0,0,0,0,0.000970098634946825,0.0366723565873042,0,0,0,0,0,0,0,0,0,0,0.0152708256518682,0,0,0,0,0,0,0,0.0416073949165078,0,0,0,0,0,0,0,0.0134477791742489,0,0,0,0.254660501319547,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.118014347035132,0,0,0.0273186305234459,0,0,0,0.0290645324163172,0,0,0,0,0,0,0,0,0,0,0.150616401612375,0,0,0,-0.0274992003912434,0.294418091099343,0,0,0,0,0,0,0,0,-0.0857579072734428,0,0,0,0.173051610402146,0,0,0,0,0,0.0296159484946108,-0.0735128406733414,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.033796905858496,0.0997551427721228,0,0,-0.0370373447426268,0.0430803760850511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04801224188594,0.0332661404641361,0,0,0.0834230487783714,0.106401739236055,0,0,0.0976132023669073,0,0,0,0,0,0,0,-0.091677417944494,0.160184559904377,0,0,0,0,0,0,0,0.0340279491503404,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.162656446295745,-0.379521409284489,0,0,0.041692672015504,0.104961104425611,0,0,0,0,0,0,0,0,0,0.265713438884293,0,0,0,0,0,0,0.0645324097189476,0,0,0,0,0.0776634455309088,0,0,0,0,-0.0113425757551244,0.107600995597794,0,0.225784974751573,0,-0.157039557355824,0.0276728223894775,0.0030068199034941,0,0,0,0.0229155334541737,0,0,0,-0.0801107608402169,0,0,0,0,0,0,0
X000983.SZ,0.0441067865992228,0,0,0,0.211200104869919,0,0.107888381929465,0,0.00366873939651246,0,0,0,0,0.0720850868575463,0.0207096233455389,0,0,0,0,0.0595006612354516,0,0,0,0,0,0.105851555619445,0,0,-0.0591245255243591,0,0.0236205614594915,0,0,0,0,0,-0.0361297079286246,0,0,0,0,0,-0.081884477092338,0,0,0,0,0,0,0,0,0,0,0.0703579430885843,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195571150651168,0,0,0,0,0,0.0531095934175917,0,0,0.233321788851578,0,0,0,0,0,0.0390523204581615,0.12342518330148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280876800878667,0,0,0.0854015800720346,-0.158313049030116,0,0,0,0,0,0
X600027.SH,0.0795457429355347,0,0,0,0,0,0,0.833889619247347,0,0,0,0.027732673607012,0,0,0,0,0,0,0.050292748371498,0,0,0,0,0,0,0,-0.0382095468935132,0,0,0,0,0,0.149342541744238,0,0,0,0,0.0825299041310699,0,0,0.0401245028430922,0,0.198230151548433,0,0,0,0,0,0,0,0,-0.0154704057009293,-1.73472347597681e-18,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.393171903889151,0.048711328800172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0856296480943008,0,0,0,0,0,0.0769759267466571,-0.0218108551184814,0.206819142777285,0.0585466027049633,0,-0.011725388017578,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0862949009596768,0,0,0.228535321390124,0.0928028810882889,0,0,0,0,0,0.242670508973246,0,0.173542151106895,0,0,0,0,0,0,0,0,0.128199634614839,0,0,0,0,0.0176484307465451,0,0.30416982905029,0,0,0.198285869309632,0,0,0.150486414654082,0,0.164130809561017,0,0,0,0,0,0.21656650493426,0,0,0.0553367683986013,0.00190188275217948,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.143470353083867,-0.0311227298722566,0,0.288057233703927,0,0,0,-0.164933329425403,0,0,0,0,0.145363484815685,-0.0825154363262922,0,0,0,0,0,0,0,-0.119031804411793,0,0,0,0,0,0,0.250740577302671,0,0.163135278365662,0,0,0,0,0,0,0,0,0,0.189047844587389,0.0909078424712388,0,0,-0.0103325072246435,0.010889699973552,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0632255540620056,0,0,0,0,0,0,0,0,0,0,0,0.529886585238774,0,0,0,0,0.0761265900625391,0,0.0765625232790418,0,-0.0163790916840057,0,0,0,0,0,0,0,0,0.0262988940618294,0,0,0,0,0,0,0,0.212175704483862,-0.154868577425204,0,0,0,0,0,0,0,0,0,0
X601991.SH,-0.0151562888133647,0,0,0,0,0.0111235870360293,0,0,0,0,0,0,0,0,0,0.402537269953627,0,0,0,0,0,0,0,0.0714079466788224,0,-0.0914690166263871,0,0.00887234366413131,0,0,0.065635364956954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16593148458154,0,0,-0.025601442994392,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.55697524582017,0,0,0,0,0.273479212779502,0,0,0,0,0,-0.00808101602289799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158938678828139,0.127139981111481,0,0,0.0104327857427748,0,0,0,0,0,0,0,0,0.0972860444123916,0.0190129846095422,0,0,0.165901735422146,0,-0.018342791937812,-0.030783684332556,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0696271132736685,0.074216390956099,0,0.127062195728327,0,0,0,0.0661179188627487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191959963842599,0.278018873088177,0,0,0,0,0,0.0444736440742185,0,0,0,0,0,0,0,0,-0.0652548942947852,0,0,0.0120792851576142,-0.0708055513855164,-0.0125904252554259,-0.0177490373716256,0,0,0,0,0,0
X600160.SH,-0.0470231707932843,0,0,0,-0.0624751483232506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653900390957977,0,0,0,0,0,0.173735859650598,0,0,-0.127770865839302,0,0,0,-0.192448020278741,0,0,0,0,0,0,0,0.179875684589312,0,0,-0.0445222747420956,0,0.474142781038541,0,0,0,0.109995974103623,0,0,0,0,0,0,0
