,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X600010.SH,X600660.SH,X000301.SZ,X601600.SH,X002271.SZ,X601898.SH,X000708.SZ,X600011.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X300037.SZ,X000408.SZ,X000786.SZ,X600219.SH,X002080.SZ,X601991.SH,X002326.SZ,X600795.SH,X600803.SH,X000723.SZ,X000825.SZ,X000983.SZ,X002353.SZ,X600688.SH,X600141.SH,X600096.SH,X000959.SZ,X000630.SZ,X601699.SH,X000898.SZ,X000807.SZ,X600489.SH,X600157.SH,X600352.SH,X002407.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0279053936740667,0,0,0,0.00651051243973036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674609031847814,0,0,0,0,0,0.012936964954274,0,0.124704899761582,0,0,0.017310727679643,0,0,0.0356768351979606,0,0,0,0.0393366032862463,0,0.0408523845154527,0.0967911046428694,0,0,-0.00271299811179046,0,0,0,-0.0414404356632983,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0785323264121491,0,0,0,0.0141318291655331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317523251153938,0.111110051590479,0.000990206496344555,0.0486203571382489,0,0,0,0.00830363160749149,0.083935278949247,0,0,0,0,0,0.119180361316985,0,-0.000643199591951761,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0515912542376126,0,0,0,0,0,0,0.157857532966443,0,0,0,0,0,0,0,-0.0614263424612731,-0.0206745108276791,0,0,0,0,-0.0305856555177588,0,0,0.074527447038982,0,0.246915015378574,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576818993029507,0.094513441433623,0,0,0.00595370998282724,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0487098157782882,0,0,0,0,0,0,0,0,0,0,0,0,0.287059679271329,0,0.0545630147473732,0,0.0141617480312415,0,0,0,0,0,0,0,0,-0.0341013656774741,0,0,-0.00233293049279932,0,0,-0.0289723478213501,0,0,-0.0129074834024798,0,0,0,0,-0.0203262374731246,0,-0.017003583317137,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.142654272550524,0,0.454620891540576,0,0,0,0,0.159775331666987,0,-0.239484839072711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515088817635523,0,-0.0746842565167101,0,0,0,0,0,0,0,0.138949112314994,0,0,0,0,0.271084117179644,0,0,0,-0.0359182207747903,0,0,0,0.0372619050097905,0,0
X600585.SH,0,0,0,0,-0.106662095218495,0,0,0,0,0.0240610677776893,0,0,0,0,0,0,0,0,0,0,0,0.215079929634474,0,0,-0.0157163105791215,0.135646828499579,0.285999063827511,0,0,0,0.00859328014877777,0,0,0,0,0,0,0,0,0,0.0571156348174296,0,0.0409907776478567,0,0,0,0,0.263455288630694,-0.00843233348360318,0,0,0.0173133096386229,0.0595759555420206,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0288985203127024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752973226392274,0,0,0.0879949950522734,0,0,0,0,0,0,-8.67361737988404e-19,0.0470660630379516,0,0,0,0,0,0,0,0.536210621742843,0,0,0,0,0,0,0,0,0.00623685589672885,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0651929832094043,0,0,0,0,-0.0143625031416996,0,0,0.0279622929770787,0,0,0,-0.0528859534316815,0,0,0,0,0,0,0,0,0.26072196758583,0,0,0,0,0,0,0,-0.298976651285651,-0.102355537566094,0.159652625736157,0,0,0,0,0,0,0,0,0,0,-0.0923542827043663,0,0,0.0578660648378462,0,0,0.0919204683441024,0,0,0,-0.128768590452519,0,0
X600111.SH,0,0,0,0,0.0351812169522863,0,0,0,0,0.0560007335769321,0.265045491809367,0.238476107888376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211889515623075,0,0,0,0,0.114249857850213,0,0,0,0,0.0447162575442942,0,0,0,0,0,0,0,0,0,0,0,-0.330464519936827,0.120011559706605,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0,0,0,-0.182303578658949,0,0,0,0,0,0,0,0.0154829858640955,0,0,0,0,0,0,0,0,0,0,0,0,-0.08313330655389,0.126580744512701,-0.195824043010513,0,0,-0.0411062905834883,0,0,0,0,0.364322092976201,0.0323369517378261,0,0,0,0,0,0.154068987077504,0.45017074510059,0.025776322095824,0,0,0,0,0,0,0,0,-0.0272848153534175,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.465559621515176,0,0,0,0.224656349461283,0,0,0,0,0,0.044566031332332,0,0,0,0,0,0,0,0,0,0,0.0637150686728995,0,0,0,0,0.140707650806823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246727422133464,0,0,-0.0227185285861771,0,0,0,0.0533152414288768,0,0
X600010.SH,0,0,0,0,0,0,0.299821131238109,0,0.427421378302025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783294986299341,0,0,0.0148588706003734,0,-0.00923086610751764,0,0,0,-0.030247658121731,0.0132301526880153,0,0,0,0,0.27880349631017,0,0,0,0,0,0,0,0,0.0723530993946033,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0550744665788856,0,0,0,0,-0.0111897328273879,0.00427908687687088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598991215400977,0,0,0,0,0,0.0277131650422524,0,0,0,0,0,0,0,0,0.115350192841987,0,0,0,0,-0.0944725693563752,0,0,0,0.100085799147814,0,0,0,0,0,0,0,0.00391750299783226,0,0
X000301.SZ,0,0,0,0,0,-0.0168401702880833,0,0,0,0,0,-0.0578640296271052,0,0,0,0,-0.095732409150072,0,0,0,0,0,0,0,0.107533924395159,0,0,0,0,0,0,0,0,0,0,0,0,0.137504882447264,0.0962059322138436,0.358834568751044,0.0103827607090889,0.0420438891724456,0,0,0.0855646084905555,0,0,0,0,0,0,0,-0.0381807066185463,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0106662341378875,0,0,0,0,0,0,0.35814899426811,0,0,0,0,0,0,-0.0492225189189441,0,0,0.00623255503962863,0,0,0.124420505798708,0,0,0,0.157555883948231,0,0,0,0,0,0,0.135259903217519,0,0,0.28683170736796,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0433481793305049,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.101597547691754,0,0.354950335984462,0,0,0,0,0,0,0,0,0.0971213108689385,0,0,0,6.93889390390723e-18,0.364974612689613,0,-0.0746896241623289,0,0.0908863597597007,0,0,0,-0.107360899246847,0,0,0,-0.120660292093065,0,0,0,0,0,0,0,0,0,0,0.0755814204978711,0,0,0.00410938478974408,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.238209358077093,0,0,0.147844814485403,0.0240717936562953,0.0668574834371845,0,0,0.0644730146531922,0,0,0,0.276755200423231,0,0.0787027150687738,0,0,0,0,0.159420514113558,0,-0.0458594684665132,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0189342190522287,0,0,0,0.134850236172618,0,0.0470125825784373,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00345672811954558,0,0,0,0,0.0238311187573042,-0.00514306288497974,0,0.15902696192573,0,0,0.164700168908477,0,0,0.0578183129509181,0,0,0,0,0,0,0,0,0,0,0,-0.0210513937462899,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0193519855388393,0.125136897995675,0,0,0.0260034966500465,0,-0.0500476148050617,0,0,0,0,0,0,-0.154061800267507,0,0,0,0,0,0,0.509914762801001,0,0,0,-0.0290575787413088,0,0,0,0,0.170879200166584,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.132526683062249,0,0
X600547.SH,0,0,0.0666476702261219,0,0,0,0,0,0,0.0335619132123574,0,0,0,0,0,0,0,0,0,0,0,-0.0497131788626472,0,0,0,-0.0828865143282934,0,0,0,0,0.0684879960385275,0,0,0.154324798257175,-0.0264070086800596,0,0,0,-0.00583597609458768,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0227916202624135,0,-0.0314289323639494,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.113833874218345,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.113265710527517,0,0,0,0,0,0,0,0.0772933326084999,0,0,0,0,0.145573285331475,0,0,0,0,0,0,0,0,0,-0.0913492033380186,0,0.0250306453456757,0,0.119716098748604,0,0.168030620994935,0,0.326846702563153,0,0,0,0.0357284970382344,0,0,-0.0312179689464443,0,0,0,0.00341912138555788,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.111032779704813,0,0,0,0,0,0,0,0,0,0.115121116062381,0,0,0,0,0.0824875802198932,0.0393600510239672,0,0,0,0.0636889050481002,0,0.226943220167275,0,0,0,0,0,0,0,-0.16459685567922,0,0.112983431349133,0,0,0,0.088128239246538,0,0,0,0,0.231495983019369,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0853189096173471,0,0,0,-0.0163883344561145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272789454996437,0,0.178693208621738,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0486596457269882,0,0.0829094216278511,0.0670373902313875,0,0,0,0,0,0,0,0,0,0.062880528299722,0,0,-0.0164168744043256,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0378833015361168,0,0,0,0,0,0,0,0,0,0,0,0.122850306633196,0.00120314488039605,0,0,0,0.0591764962012517,0,0.15010094609678,0.0296034090893246,0.00621097240450151,0,0,0,0,0,0,0,0.0451245738105665,0,0.137091882366492,0,0,0,0,0,0,0,0,0.0131078324261452,0,0.011074534157125,0,0,0,0,0.00598584465551421,0,0
X300037.SZ,0,0,0,0,0.269866106007289,0,0,-0.117039605224475,0,0,0.0329910179226034,0,0,0,-0.010066911888042,0,0,0,0.309483416251932,0,0,0.125435869389056,0,0,0,-0.0715165643954081,0,0,0,0,0,0,0,0,0,0,-0.193383073351291,0,0,0,0,0,0,0,0,0,0,-0.0848790923657604,0,0,0,-0.0480472175217928,0,0,0,0,-0.0115425942284834,0,0
X000408.SZ,0,0,0,0,0,0,0,0.257790339722994,0.122075209734318,0.165299935173157,0.320627014170672,0.237829589999721,0,0,0,0,0,0,0.0264747146770172,0,0,0,0,0,0.0736478988210295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287342121323822,0,0.0547591871943884,0,0,-0.0337924461737811,0,0,0,0,0,0,0.115541723490507,0,0
X000786.SZ,0,0,0,0,0,0.299090524725372,0,0,0,-0.135166125596572,0,0.0480194408496165,0,0,0.00939251522522168,0.397505392428199,0,0,0,0,0,0.0610971744711512,0,0,0,0,0,0.216482570458383,0,0,0.00105339370664772,0,0,0,0,0,0,0,0,0,0.0361214658902792,0,0,0,0,0,0,0,0,0,0,-0.065974721001969,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0279611328986937,0,0,0,0,0,0,0,0,0,0.31711090556168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197601244854812,0,0,0,0,0,0,0,0.287178449393313,0,0.0254017050357947,0,0,0,0,-0.0973356567116278,0,0.0402452286296606,0.0361625977731707,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0882264443104559,0.109732558469588,0,0,0,0.0792632963371822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849346528621727,0.0373496706383539,0,0.105100243241752,0,0,0,0,0.201250656485044,0.0726435764156904,0,0,0,0,0,0,0,0,0.0436238190880071,0.00917667284729388,0,0.0102262152292647,0,0,0,0,-0.0064009061806024,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266274700932887,0,0,0,0.000612280114139383,0,0,0,0,0,0,0,0,0,0,0.0791676940291622,0,0,0,0,0,0,0,0,0.00193499089755673,0,0.0978283475703514,0,0,0,0,0.0437379646356557,0,0.0153979323925031,0,0,0,0,-0.08325139891549,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.134704238202432,0.241346547325084,0.0544078634091354,0.191430841466087,0,0,0,0,0,0,0,0,0,0.26009461572187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262128297550525,0,0,-0.0175977313541669,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0248990368615438,0.108768919117588,0,0,0.0397353549888264,0,0,0,0,-0.0444769693400427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132221365294509,0.790545511158412,0.0687511354428855,0,0,0,0,0,0,0,0,0,0,0.0676112011778062,0,0,0,0,0,0,-0.126089965792902,0,0,0.0317830536356179,0.015235529865102,0,0,0,0,0,0
X600803.SH,0.186184317660529,0,0.0378991105274085,0,0,0,0,0,0,0.0122477849790131,0,0,0,0.209849959722882,0,0,0,0.0291071203898241,0,0,0,0,0,0.0720997527849122,0,0,0,0,0,0,-0.103562451070854,0,0,0.0445807126425123,0,0,0,0.286206282923765,0,0,0,0,-0.143731774526514,0,0,0,0.0870476424695788,0,0,0.01836289054043,0,0.0708521676916572,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.170898005936887,0,0,0,0,0,0,0,0.0164045214790319,0,-0.0470649370121194,0,0,0,0.0839258703695312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019970856770058,0,0.00363969330656826,0,0.331237570634828,0,0,0,0,0.0925065290881314,0,0,0.0772271429982733,0,0,0,0.19019827323955,0,0
X000825.SZ,0,0,0,0,0,-0.0852909096541647,0,-0.0484319802954796,0,0,0,0,0,0,0.0858513543951327,0,0,0,0,0,0,0,-0.0779633997946082,0,0,0,0,0,0,0,0.0740569805877007,0,0,0,0,0.35758532963361,0,0,0,0,0.16916109143189,0.212564597401064,0,0.215261002390132,0.0319694166045866,0,0,0,0,-0.0661277574693668,0,0,-0.0262557614569527,0,0,0,-0.00265593994489284,0,0
X000983.SZ,0,0,0,0,0,0,0,0.163161489318718,0,8.67361737988404e-19,0,0.0279815219585225,0,0,0,0,0.302716480808125,0,0.161954914268288,0,0,0,0,0,0,0,-0.0260338252766184,0.0733848237160687,0,0,0,0.122716442387433,0,0,0.165869804292149,0,0,0,0,0,0,0,0,0.044040664518265,0.095220698404407,0,0,0,0,0.0726313247600162,0,0.0230680679711336,0,0,0,0,0,0,0
X002353.SZ,0.228555372108985,0,0,0,0,0,0,0,0,0,-0.055130071072414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101948689836137,0,0,0,0,0,0,0,0.0226551261158452,0,0,0,0.0179837792258134,0.280893175990767,0,0,0,0,0,0,0,0,0,0,0.0627293597108085,0,-0.035151074366793,0,0,0,0,0,0,0
