,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600801.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X600111.SH,X002460.SZ,X601992.SH,X002271.SZ,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X601158.SH,X600219.SH,X000027.SZ,X000792.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0459376150935482,0,0.0362181172460948,0.138277804833216,0,0,0,0,0,0,0,0,0,0.113949285463636,0,0,0.0497959098439581,0,0,0.0203111879366177,0,0.00706793862453255,0,0,0.0767368942352937,0.0203745439335086,0.0513238607930171,0,0,0,0,0,0,0,0,0,0,-0.0416068695911756,0,0,0,0,0,0,0,-0.0103445592555158,0.00531370365810357,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132878067419234,0,0,0,0.0248259911323139,0,0,0,0,0,0.0786623023349565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239951018138232,0,0,0,0.0277354759500157,0,0
X601088.SH,0,0,0,0,0,0.404872113475085,0,0,0.00853769079328337,0.0367285200757394,0,0.043661438613084,0,0,0,0,0,0,0.0888405498343801,0,0,0.00331195843405918,0,0,0,0,0,0,0.0579797405501788,0,0,-0.108075233288257,0,0,0,0.0083441844895288,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.015870075874433,-0.0120451779973668,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.156566246577889,0,-0.0284557237078524,0,0,-0.0437382211467486,0,0.0215339406001507,0,0,0,0,0,0,0.398215220136736,0,0,0.093855823373585,0,0,0,0,0,-0.0353577528870146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163976819491204,-0.0227647472516265,0,0,0,0,0,0
X600309.SH,0,0,0,0.0374902206734755,0,0,0,0,-0.107552494380272,0,-0.0377676079458051,0,0,0,0,0,0,0,0.136419428369982,0,0,0,0,0,0,0,0.169632361199128,0,0.00222917465232167,0.0193706614727404,0,0,0.084772258726573,0,0,0,0,0,0,0,0,0,0,-0.0872188470041363,0,0,0,0,0,0,0,-0.0301635563475382,0,0,0,0,-0.00524851774884663,0,0
X600019.SH,0,0,0.258620524817232,0,0,0,0,0,0.0490964820956026,0,0.0379567040636533,0,0,-0.0498808198548779,0,0,0,0,0,0,0,0.0137751453018455,0,0,0,0,0,0,0,0,0.0435063032892858,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0362681834600199,0,0,0,0.00247997066165281,0,0,0,0,0,0,0,0.0201324076822575,0,0,0,0,0.0273118417662953,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897540251397949,0,0,0.0843796617156029,0,0,0,1.32761342560299,0,0,0,0,0,0,0,0.1510886569096,0,0,0,-0.2153111716304,0,0,0,-0.0385017784348807,0.0130716465159191,0,0,0,-0.00941457037527454,0,0
X600011.SH,0,0,0,0,0.00484206899815719,0,-0.0137939394093073,0,-0.156354746908111,0,0,0,0,0,0,0,0,0,0,0,0,0.130678964823206,0.00301999405912853,-0.0622002635992736,0,0,0.0809155478575426,0,0,0.0121187869121106,0.127759132284575,0.0600839947208541,0,0,0,0,0,0,0,0,0,0,0,0.0879345261661368,0,0.120817966656311,0,0,0,0,0,-0.0299846727487641,0.021240296015101,0,0,0,0.04607885660937,0,0
X000708.SZ,0,0,0.668215956841717,0,0,0,0,0,0,0,0.444988403271813,0,0,0,0,0.0894753809652143,0,0,0.0479558644441205,0.039116059123195,0,0,0,0,0,0,0,0,0.0918956673109421,0,0,0,0,0,0.277795307253748,0.169449655027775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275315642669555,-0.0131097154545396,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0190463241811535,0,0,0,0,0,0,0.457624817064179,0,0,0,0,0,0,0,-0.316846439851405,0,0,0,0,0.239015758258115,0,0,0,-0.0100212512975215,0,0,0,0,-0.0471956488931082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854193331759481,0.0761492273040058,0,0,0,0.0618508198028727,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.124099734970207,0,0,0.016178388953159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558533344218146,0.0678420609354383,0.187420073145637,0,0,0,0,-0.0116484487882801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146240665631053,0.0767835553910112,0,0,0,0.199496150142521,0,0
