,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X601992.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600219.SH,X600352.SH,X600098.SH,X000408.SZ,X000883.SZ,X000825.SZ,X000539.SZ,X601699.SH,X000723.SZ,X000983.SZ,X002092.SZ,X000027.SZ,X000937.SZ,X600021.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,-0.0264418781221341,0,0,0,0,0,0,0,-0.0178877553259195,0.769350061420068,0,0.0114702391059952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101931689295331,0.120900611285959,0,0,0,0,0,0,0,0,0,-0.132161340264473,0,0,-0.0160865344835672,0.0121392330688072,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.112203070804881,0,0,0,0,0,0,0,0,0,0,0.0408496844329536,0,0,0,0.31064322003834,-0.0463570225478469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713283732683282,0,0.0588492543078997,0,0,0,0,0,0,0.0366075900855417,0,0,-0.0059768308226701,0,0,0,0,0,0
X600339.SH,0,0,-0.1364786055124,0,0,0,0,0,0,0,0,0,0,0.0397968561405883,0,0.290175333957671,0,0,0,0,0,0,0,0.0137372721477628,0.0227784198257297,0,0,0,0.0999802537836894,0,0,0,0,0.315464979863441,0,0,0,0,0,-0.127445146830499,0,-0.029585465882188,0,0,0,0.356765734680108,0,0,-1.38777878078145e-17,0,0.0550678971416926,-0.0408659179446433,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0890656132460642,0,0,0.101553456960085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250979713451454,0,0,0,0.0552788333778334,0,0,0,0,0,-0.00072181614895753,0,0,0,0,0,0,0,-0.00799231033221827,0.027563973548785,0,-0.00369968980471844,-0.00909023515409727,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.175667558521754,0,0,0,0,0,0,0.0562464859077818,0,0.531839831047353,0,0,0,0,0.0775507287931148,0,0,-0.0107442500730128,0,0,0,0,0,0,0,0,0,0.0476892587797241,0,0,0,0,0,0.255406795857873,-0.147651183199804,0,0,0,0,-0.0135302741942501,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0180934595849802,0,0,0.02535768577428,0,0,0,0,0,0,0,0,0,0,0,0,0.0774784523666918,0.0560576880696187,0,0,0.163274707861563,0,0,0,0,0,0,0,0,0,0,0,-0.0916688526188579,0.0117839554241403,0.0587111587607719,0,0,0,0,0,-0.0296080521131989,0.0119558935137723,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.246293547643348,0,0.226897981446785,0.224132638493459,0,0,0.0894845875174241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010732175094776,0.129497398980483,0.0461297994587224,-0.052010247842723,0.0113489953979885,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0251015646387822,0.306807739393387,0,0,0,0,0,0.027001759791767,0,0,0,0,0,0,0,0.0167481442578973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129596778045935,-0.114728876396073,0,0,0,0.0574679597777898,0,0,0,0.0170086886153785,-0.00091111006702384,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231359664464781,0,0,0,0,0,0,0,0,0,0,0.183132755755255,0,0.00612390605710859,0,0.128158684642325,0,0,0,0,0,0,0,0,0.0549784781289033,0,0,0.00874000395844773,0.0334074011776582,0,0,0,0,0.091384313832605,0.0358891270034876,0.025160161331663,-0.0187631430452578,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805330671747135,0,0,0.315362286195789,0,0,0.0346639063183726,0,0,0,0,0,0,0.127310298434319,0,0,0,0.0575521855394613,0,0,0,0,0,0,0,0,0.0042790411260168,0,0.0143540868963401,0,0,0.126512911464969,0,0,-0.024343874528181,0.161130623207344,0,-0.00503492098245609,0.00949516044456535,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0439163245579141,0,-4.33680868994202e-19,0,0,0,0,0.0512111340022753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307930330688359,0,0,0,0,0,0,0,0,0,0,0.206314098516253,0,0,-0.0184989460920294,0,0,0,0,0,-0.0147261246195349,0.00962144633414208,0,0,0,0,0,0
X600352.SH,0,0,0,-0.00157452418897382,0,-3.46944695195361e-18,0,0,0,0.0833085464443125,0.0831436055989495,-0.0219562091329725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542401593155527,0,0,0,0,0,0,0,0,-0.0179269070581841,0,0,0,0,0,0,0,0,0,0,0,0.034862505558528,0.0415387615150739,-0.00621126511045373,0.00707485674264765,0.174200688110696,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0220269233192641,0,0,0,0,0.0440363722047951,0,0,0,0,0,0,0,0.168833884261926,0.548464613614962,0,0,0,0,0,0,0,0.0201247929524593,0,-0.0966728744786255,0,0,-0.0603425005456163,0,0,0,0,0,0,0,0,0.107699684568721,-0.0673565098178975,0.11464101522681,0,0,0,0,0.0551658975424946,0.0217428990888823,-0.0149581388127291,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212473969667109,0,0,0,0,0,0,0,0,0,0,0,0,0.0247341991145526,0,0,0,0,0,0,0.0312422641252327,-0.0699317746890994,0,0,0.0168671119113679,-0.0218627036839052,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0375787270856147,0,0,0.0664660656702213,0,0,0,0,0,0.0959121938287159,0,0.0831277166285021,0,0,0,0,0,0,0.0542197211473631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203922791428781,0,-0.0925668963086921,0,0,0,0.00141350608566762,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107011614646909,0,0,0,0,0,0,0,0,0.289774745607619,0.053723824456398,0,0,0,0.119516497875697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12176963528603,0.134898905744801,0.193158940718612,0,0.0830167921986326,0,0.19469770949229,0,0.0371724523497821,-0.0377358626839136,0,0,0,0,0,0
X000539.SZ,0,0.0722568669142693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156334159922983,0,0.0576290600820055,0,0,0.0709139707007875,0,0.0768861868367362,0,0.0411017666459218,0,0,0,0,0,0,0,0,0,0,-0.0029778775435864,0,0,0,0,0,0.110444827178809,0.00260492024044411,0,0,0,0,-0.0024430788716647,0,0,0,0,0,0
X601699.SH,0,0,0,0.0253669442737521,0,0,0,0.144475421865772,0,0,0,0,0,0,0,0.135300436243856,0,0,0,0,0,0,0,0,0,0,0,-0.0795464834184149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573619507274792,0.129755793981664,0.621505656885533,-0.0550601818119211,0.00521477167922211,0,-0.0129924145142428,0.00562244571013149,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.871557161674278,0.18973303031206,0.312737608910618,0.123949637094387,0,0,0,0,-0.020857511310807,0,0,-0.0931223647153799,0,0,0,-0.00824642380762494,0,0,0,0,0,0,0.459732736857515,0,0,0,0,0,0,-0.459871558155766,0,0.36415017025497,0,0,0,0,0,0,0,0,0,-0.10985374290487,0.0507119207209628,-0.056950478793752,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096147158516526,0,0,0,0,0,0,0,0,0,-0.0691567089770082,0,0,0.0825569951171197,0,0.364543585357535,0,0,0,0,0.324330917630626,0,0.00515573684305225,0,-0.0124452692405029,-0.00266654028871461,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0.108694516544941,0.266659422409157,0,0,0,0,0,0,0.283837129036393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549198879756348,0,0,0,0,0,0,0,0,0.175647748848696,0,-0.0474314950725959,0.0158759085170835,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200538702181271,0,0.0841975007367544,0,0.169601183121059,0,0,0,0.0591680950104918,0,0,0,0,0,0.0593073601264992,0,0,0,0,0,0,0,0,-0.127264755865587,0.0115763462191782,0,0,0.00305657050799576,0,0,0,0,0,0
X000937.SZ,0,0,0.135594898696573,0,0,0,0,0,0,0,0.0732348665223501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192270987841845,0,0,0,0,0,0,0,0,0,0,0.155183039378592,0,0.869471039241445,0,0,0,0,0,0,0.0185359847053037,-8.67361737988404e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0.244195875727837,0,0,0,0,0,0.251791435198708,-0.0308948735616396,0,0,0.114905551340016,-0.27925822081854,0,0,0,0,0,0,0,0,0.248638626268878,0,0,0.112107599107131,0,-0.113625945541739,0,0,0,0,0,0,0,0,0,0,-0.020539938117038,0,-0.0846635484899412,0.0185171986728014,0,0,0,0,0,0,-0.0647462002537918,0.0224569622441088,-0.0094393466796065,-0.073514442415563,0,0,-0.145677502201843,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0613351150436629,0,0.0761064375053569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397594271085567,0,0,0.39525701134544,0,0,0,0,0,0,0,0,0.0479773361031366,0,0,0.153892957593942,0,0,0,0.361275508252727,0,0,-0.226642528226887,0.00818518827225252,0.00274354535876661,0,0,0,0,0,0
Change_TY3M,0,0,0,0.244737110327955,0,0,0,0,0,0,0,-0.096769041055816,0,0,0,0,0,0,0,0,0,0,0,0.0574947360695172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761994190893841,-0.179689000400329,0,0,0.124619419827986,0,0,0.114893141829833,-0.00660097299875519,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.32031589041891,0,0,0,-1.25753157610967,-0.472391838605146,0,0,0,0,0,-0.34978900138982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11989434455177,0,0.0574154889215819,0,0.538189644826541,0,0,0,-5.00880456246931,0,0
TED,0,0,0,0.954424691115126,0.798808196632862,0,0,0,0,0,0,-0.413423540637229,0,-0.810667655580496,-0.658420528188835,0,0,0,0,-0.290406644248104,0,0,0,0.120159382691175,0,0,0,0,0,0,0,-1.40279434643584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28312336659767,1.1538091184432,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.324916472737602,0,0,0,0,0,0.0700603203303932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996867775814589,0,0,0,0,0,0,0.0885929799786572,-0.0753198668314498,0,0,-0.00978283630144933,-0.0161634325334116,0,0.416517858979611,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0409061403827094,-0.114217914246388,0.0806429480708028,0.0730543761460135,0.0575462448427492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503508384665375,0,0,-0.00427282193663112,0,0,0,0,0,0,0,0,0,0,-0.00997517449337777,0,0,-0.0263842143241747,0,0,0,0,-0.0562018528806372,0,0,-0.00481353747518763,0.00820736191058147,0.0570377940805649,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00104834529081808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151855676719622,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.170434456159474,0,0,0,0,0,-0.0384245849414553,0,0,0,0.0396568639325251,0,0,0,0,0,0,0,0.00910667297692049,-0.0377159867806304,0,0,0,0,-0.0394450330981546,0,0,0,0,0,0,0,0,0,0.011486695339575,0,0,-0.0930579668999956,0,-0.0242364534909032,0,0.00754070130920722,0,0,0,-0.0561279234483868,0.0345138729119302,0,0,0,0,0,-0.313336903205931
CarbonVol_Guangdong,0,0,0,0.0112727425917516,0,0,0,0,0,-0.00902224130911928,0,0,0,-0.0161652283284526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355840789260605,0,0,0,0,0.00788715547058878,0,0.00225549132840927,0,0,0,0.0212742641840656,-0.0154192461020089,0,0,0,-0.0328861185088161,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0338331757814151,0,0.0299312045481294,0,0,0.00595921409216618,0,0.0167096306045625,0,0.0365924127520273,0,0.00420682243330723,0,0,0,0,0.00392365271531967,0,0,0,0.000808579051749144,-0.0248619984778401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425253439720887,0,0,0,-0.021529396763763,0,-0.0110833433079952,0.00633892477664008,0,0,0,0,0,0
