,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X600362.SH,X000792.SZ,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X002460.SZ,X000301.SZ,X600489.SH,X600160.SH,X002466.SZ,X601699.SH,X600426.SH,X000983.SZ,X000877.SZ,X601991.SH,X600803.SH,X000630.SZ,X000807.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X002128.SZ,X600219.SH,X600612.SH,X000932.SZ,X600096.SH,X000883.SZ,X600295.SH,X002271.SZ,X000027.SZ,X600348.SH,X600282.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0.0338653312371962,0,0,0,0.00765484584284815,0,0,0.310756896445444,0,0,0,0,0.0949101408073843,0,0,0,0,-0.0123523662841324,0,0.298771908167153,0,0,0,0,0,0,0,0,0,0.0685025580278342,0,0,0,-0.0746006727359277,0.0617985929644703,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.023088916608795,-4.33680868994202e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0048336340866762,0,0,0,0.198953497661909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345383004538813,0,0,0,0,0.0945721172683923,0,0.146562979707596,0.168688048437393,0,0,0,0,0,0,0,0,0,0.0249616108546739,0,0,0,0,0,0,0,-0.0951126502278472,0.104765421658772,0,0,0,0,0,0
X600010.SH,-0.0955874960971551,0,0,0,0,0,0.154192865402545,0,0,0,0,0.317434206914421,0,0,0,0,0,0,0.542525749724741,0,0,0,0,0,0,-0.0910449892860133,-0.0599332027849987,-0.0222410668271725,0,0,-0.0415173163858962,0,0,0,0,0,0,0,0.00419567152414539,-0.00974730282247131,0,0,0,0,0,0,0,0,0,0.043348536711406,0,0.0225649493657502,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56311999292263,0,0,0.0582453447109728,0,0,0.00616875576288796,0,0,0,0,0,0,0,0,0.151875651515834,0,0,0.018597273962335,0,0.119107055986835,0.0445189211081512,0,0.0262194477350121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.411957453817113,0,0,0,0.0361356951485426,0,0.0155997647557022,0,0.29674310963293,0,0,-0.126173856841591,0,0,0,0,0,0,0,0,0,0,0,0,0.261941098060264,0.117313169179328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300366209483553,0,0,-0.185020365659445,0,0,0,0
X002460.SZ,0,0,-0.0328622209168673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166025548962018,0,0,0,0,0,0.880253321842522,0,0,0,0,0,0,0.0550260694965321,0.014633619801647,0,0,0,0,0.0550339174747842,0,0,0,0,0,0,0,0,0.000735325776983668,0,0,0,0,0.00146015347221506,-0.0397284981866816,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090167406137044,0,0.042153295755814,0,0,-0.0479897950364775,0,0,0,0,0,0,0,0,0,0,0,0,0.0729921514007166,0,0.0589932565776645,0,0.123386542542445,0,-4.33680868994202e-19,0.108269121253516,0.0214507420127357,0,0,0,0.0401263372701934,0,0,-0.0653164817127194,0.0335224823671987,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.535630956773548,0,0,0,0,0,0,0,0,-0.0218919028248854,0,0,-0.0131636919624428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043333050410727,-0.0465215123391409,-0.0716405437025194,0.214791206371767,0,0,0.0178931019702288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0624832235177237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563121795193395,0,0,0,0.0520513191716734,-0.270765770529448,0,0,0.00525267211326588,0,0,0,0,0.600273466827458,0,0,-0.0249800495945392,0.11477463849439,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0.111448197397369,0,0,0,-0.0518472440226206,0,0,0,0,0,0,0,0,0,0.326290996939274,0,0,0,0,0,0.806822483429712,0,0,0,0,0,0,-0.0111378246150771,0,0.0594697390063668,0,0,0,0,0,0,0,0.103638358480752,0,0,-0.185649616302102,0,-0.0736235069013889,-0.0786588273925811,0,0,-0.0197446677354179,0,0,0,0,-0.0023871338073539,0.165546577013005,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.224293134383198,0,-0.167269577334081,0,0.0758823947677538,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0557098893849014,0,0,0,0,0.0157630356935556,0,0,0.109019402951526,-0.135824187909219,0,0,0,0,0,0,0.0229738087731844,0,-0.313558355908357,0,0,0,0.22534608051264,0.198413298748226,0,0,0,0,0,0.58133787425199,0,0,-0.0680750663955149,0,0,0,0,0,0,0
X600426.SH,0,0.0935302730095338,0,0.0773701170415005,0,0.129159967673238,0.142995885440781,0,0,-0.0119832334288841,0.122710734008709,0,0,0,0,0,0,-0.0252864421915019,0,0,0.0900806976988108,0,0,0,0,0,0,0,0,0,0,-0.0319050503610055,0,0.0554687304256277,0,0,0,0.397321519995659,0,0,0,0,-0.184853976183359,0,-0.0498913036668183,0,0,0,0,0,0,0,0.0318836819182426,0,0,0,0,0,0
X000983.SZ,0.0574516289192625,0,0.0125828740579655,0,0.0930549026436869,0,0,0,0.0335009632360867,0,0,0,0,0,0,0,0,0,-0.0659194708849575,0.0939239475988045,0,0,0,0,-0.0276526652054429,0.0540708937748034,0,0,0,0,0,0,0,0,0,0,0.646508995577847,-0.0409144359405854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210761224467745,0,0.148642690518516,0,0,0,0,0
X000877.SZ,-0.0702415070253787,0,0,0,0,0,0,0,-0.0219188876893368,0.265688275048566,0,0,0,0,0,0,0.0870533615260142,0,0,0,0,0,0,0,0,0,0,-0.00531111174142035,0,0,0.205171756264083,0,-0.2584830318045,0,0,0,0,0.068407691565934,0,0,0,-0.289434679569875,0,0.195331630628014,0,0,0.039686457687223,0,0,0,0,0.0182765995577221,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.343386494699959,0,0,0,0,0,0,0,0.036297524849593,0,0,0,0,0.168371078413923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151922515364695,0,0.0257869178960267,0,0.12560429174486,0,0,0.00160990697923684,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0501809502890335,-0.00113952980190768,0,0,0,0,0,-6.93889390390723e-18,0,0,0.134229201326729,-0.0640099837663881,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0530242086672548,0,0,0,0,0,0,0.068249298111016,0,0.121849327477317,0,0,0,0,0,0,0.00405321787817405,0.120898741801275,0,0,0,0,0,0
X000630.SZ,0.0470857342917011,0,0,0,0,0,0,0,0.0788295177161456,0,0,0,0,0.560764176389513,0,0,0,0,0,0,0,0,0,0,-0.105523326440541,0,0,0.128736687865199,0,0,0,0,0,0,0,0.0836217466666296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805146516112781,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.749669368304784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15615617125445,0,0,0,0,0,0,0,0,0,0,0.0228205987314022,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164008201269716,0,0,0,0,0,0,0,0.137638276181156,0,0,0,0,0,0,0,0,0,0.0458912778280423,-0.000301245962166006,0.00992711227379289,0.262126749604526,-0.139011139371478,0,0,0,0,0,0,0,0,0,0.069985525990514,0.22462486029322,0,-0.0938345141110573,0.0186437191959879,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0707919795262155,0.241971677847915,0,0,0,0,0,0,0,0,0,0.0695856750633728,0,0,0,0,0.140466953855843,0,0,0,0,0,0,0,0.244556290434848,0,0,0,0.11646726266114,0,0.011823007254865,0.232511331089124,0,0.00675089388313494,0,0.0457837736184883,0,0,0,0,0,0,0,-0.121719992595368,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0183483520767773,0,0,0,0,0,0.0413712285697514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240533732384698,0,0,0,0,0,0.64644514014741,0,0,0.0593772634926864,0,-4.33680868994202e-19,0,0.0636039087772473,0.227892567711458,0,0.193573799707593,0,0,0.0442697587480979,0,0,0,0,0,0,-0.00723579985389797,0,0,0,0,0,0,0
X600985.SH,0.00300622581991734,0,0,0,0,0,0,0,0,0,-0.00339166737440009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278959278566585,0,0.0398665768477745,0,0.335151247168488,0,0,0,0,0,0,0,0.0140923595325894,0,0.0552903879286346,0,0.195214157753406,0,0,0,0,0,0,0,0,0.333688896410223,0.0534879612081563,0,-0.0342119048579194,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0571233156960856,0,0,0,0,0,0.0592696693411576,0,0,0,0.1345405788916,0,0.200758383977059,0,0,0,0,0,0.038519961761634,0,0,0,0,0,0.0189534283992842,0.113578542649279,0.0336855575278523,0,0,0,0,0,0,0.198751454508768,0,0,0,0,0.206701088260983,0,0,0,0,0,0.0238951461402175,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.201701649542231,0,0,0,0,0.17844326278744,0,0,-0.110667981163052,0,0,0,4.33680868994202e-19,0,0,0,0.261493140817699,0,0,0,0,0,0,0,0.0491802528043476,0,0,0.491751619118761,0,0,0,0,0,0,0,0,0,-0.387325721960456,0,0,0,0,0,-0.0230810875282922,0.0582502697119059,0,0,0,0,0,0
X002128.SZ,0.134338261771524,0,3.46944695195361e-18,0,0.140796421264591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579422594776341,0,0,0,0,0,0,0,0,0.199492912238947,0,0.0286818095002835,0,0,0,0,0,0,0,0.152401044371236,0,0,0,0,0,0,0,0.0345176011187414,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,-0.0150872002754443,0,0.0773230538136429,0.0172805746962775,0,0,0,0.24896196113899,0,0,0.0566317251367197,0,0.0955823922926303,0,0.126937297977928,0,0,0,0,0,0,0,0,0,0,0,0.195872376313455,0,0,0,0,0,0,-0.0575469637249659,0,-0.0146150632989147,0,0,0,0,0.0471567690496524,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,-0.0564611665614298,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.104703149112556,0,0,0,0,0,0,0,0,0,0.0602474290877423,0.0759813626586698,0,0,0.0191397150191986,0,0.0980192025803562,0.0845651856798608,0,0,0,0,0,0,0.382103885711985,0,0,0.0161996724692374,0,0.262072912100703,0.00779693881843447,0.0984575289612963,0.107964371239062,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.158230823515531,0.142523626996419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208721077497004,0,0.043687932651721,0,0.0731782428992178,0.094870163637049,0,0,0,0,0,0,0.00228064070672934,0,0,0,0,0,0.0642429134200902,0,0.0138990434837111,0,0,0,0,0,0,0,0.00501521719401155,0,-0.207197959805353,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102141462859642,0,0,0,0,0,0,0,0,0.0296552410535971,0.0457703456566039,0,0.033982031696826,0,0,0,0,0,0.116907955754752,0.0117847041603485,0,0.254768634979249,0,0,0,0.116405585618303,0,0,0,0.183163418902128,0,0,0,0.0376174759627717,0,0,0,0,0,0.0150983098461926,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202340127236273,0,0,0.113448680950258,0,0,0.0856628692655733,0.0799223325357109,0,0.0184214839073426,0,0.0625361489741376,0,0,0,0,0,0,0,0.0167933725653196,0,0,0,0,0,0,0
X600295.SH,0,0,0.164623014468286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952675014836698,0.062342102493393,0,1.73472347597681e-18,0,0,0.154507780276277,0,0,0,0,-0.0612591121459835,0.226048915185339,0.0706126099728256,0,0,0,0,0,0,0.0340738883931307,0.0728488699409474,0,0,-0.0506926701889068,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346737569179039,0,0,0.0891789612978153,-1.73472347597681e-18,0,0,0,-0.0292172931747617,0,0,0,0.249894631376351,0,0,0,0,0,-0.0111394911078651,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0286787225243626,-1.35525271560688e-20,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0957098482791677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111644078304779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514694134123915,0.104900282887136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0636712349345445,0,0.102302075721472,0,0.0181106643121886,0,0,0,0,0,0,0,0.192147897392794,0,0.214586928601362,0,0,0,0.0410512944024556,0,0,0.300692405524651,0,0,0,0,0,0,0,0.0421856311445783,0,0,0.0800331463990305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246488375633357,0,0,0,0,0,0,0.0473560425744418,0,0.187386574285781,0,0.0858099439565314,0.0472203197952273,0,0,0,0.0951571699531191,0.0145357282613208,0.0879885103996501,0,0,0,0,3.46944695195361e-18,0,0,0.0167977426932234,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.200252750225498,0,0,0,0,0,0,0,-0.0393192356716094,0.0170100305226634,0,0,0,-0.0305300809558866,0.158843234680544,-0.0577864168457483,0,-0.0389053128732749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12045612228511,0,0,0,0.157702782460165,-0.046187203153788,0,0,0,0,0,-0.11945342864754,0,0,0,0,0,0
Slope,0,0,0,-0.0311041087533334,0,0,0,0,0,0,-0.112044088780553,0,0,0,0,0,0,0,0,-0.0882882577226853,0,0,0,0,0,0,0,0,-0.531878463706466,0.110441574066277,0,0,0,-0.107684105063971,0,0.307008441194629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963992084210091,0,0.813072064052641,0.347719944752537,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.636145383801258,0,0,-0.243078962381518,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24823905481452,0,-0.0611173041840336,0,0,0,0.413019253363565,0,0,0,0,0,0,0,0,0,0,0.0285180082189357,0,-0.096609823350503,0,0,-0.631530811206329,0,0,0,-0.107489428901039,0.564582977254988,0,0.0116608369186645,0,0,0,0,0
RealEstate_excess,0.00640284393127249,0,0,0,0,0,0.0616137425657239,0,0.0282414347530188,0.300414433704511,0,-0.44100975374833,0,0,0,0,0,0,-0.234415356664889,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0476812253381003,0,0,0,0,-0.197262475398552,-0.0632576023492505,-0.0318900962874202,0,0,0,0,0,0.108832624824077,-0.0725066179416961,0,0.31473561267598,0,0,0,0
MKreturn,0.08243508314651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607741213462442,-0.0757891752084048,0,0,-0.103305313832593,0,0,0,0,-0.012849946942811,0,0,-0.140375696395028,-0.0315630020845196,0,0,0.0776313060237628,0,0,-1.73472347597681e-18,0,0,0.0206112578801907,0,0,0,0,0.098761971053424,0,0,0,-0.00551269371221224,0,0,0,-0.0718989425402151,0,-0.0237940489139103,0.177700805622314,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214279558451319,0,0,0,0,-0.00557924296409103,-0.00316202616679227,0,0,0,0,0,0,0,0,0,0.00495810091590035,0,0,0,0,0,0.00332874215700228,0,0,0,0,0,0,0,0.0066328735664184,0.00754600855595069,0.0139966124030506,-0.00131854542393055,-0.00326740656782384,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000239955574493596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000307557720393901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000284700725664207,0,0,-0.000845934025110533,0,0,0,0,0.00209038756079922,-0.00240057160800294,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401790400231539,0,0,-0.00562684348688165,0,0,0,0,0,0.00636271718468025,0,0,0,0,0,-0.00457465057779633,0,0,0,0,0,0,0,0,0,0,0.000511510932910216,0,0,0,0.0175703081135715,0,0,0,0,0,0.0269740162447249,0.022575310610553,0,0,0,0,0
CarbonVol_Hubei,-0.00773051299887768,0,0,0,0,0,-0.00292130402189172,0.00433864146282763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881915973028161,0,0,0,0,0,0,0,0,0,0.0034329801638407,0,-0.00322968794329172,0,0,0,0,0,0,0,0,0.0149756586568986,0.0139714387413085,-0.00455475533202784,0,0,0,0,0.00436005931823819,-0.00284296434294999,0,-0.0127148840605694,0,0,0,0
