,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X600362.SH,X601991.SH,X600157.SH,X600489.SH,X600027.SH,X600886.SH,X601992.SH,X002466.SZ,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X002075.SZ,X600549.SH,X600583.SH,X601158.SH,X000723.SZ,X000709.SZ,X000883.SZ,X600352.SH,X000983.SZ,X000898.SZ,X600176.SH,X000060.SZ,X000539.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000027.SZ,X002470.SZ,X600612.SH,X000012.SZ,X601699.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.157003912659744,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.110345725498901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289576159071281,0.0514482395627711,0,-0.0531350194503721,0,0.0903749195665204,0,0,0,0.00218440919590996,0,0,0,0,0,0,0.062388537170108,0,0,0,0,0,0,0.0459829104692328,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.120592072196108,-0.00298348908456135,0,0,0,0,0,0,-0.0195095405594827,0,0,0,0,0,0.0185450103648583,0,0,0.0214469041386776,0,0,0,0,0.170237215700931,0,-0.0877291782943934,0,0,0.0462096553244352,0,0,0,0,0,0,0,-0.00130491755623901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.21483402403817,0,-0.0298278355318958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839329824251444,0,0,0,0,0,0.105192201300778,0.0206915133750984,0,0,0,0,0,0,0,0,0,0,0,0,0.0824264287854566,0,-0.0049543777797487,0.042864515444491,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0245077534509222,0.227500662832103,0,0,0,0,0.110009140849671,0,0,0,0,0,0,0,0,0,0,0.0215486858328514,0.0100557908195879,0.0612473011076487,0,0,0,0,0,0.00107486169344659,0,0,0,0,0,0,0,0,-0.0251559356623628,0,0,0,0,0,0,0,0.0572891465879728,0.110189193268143,0,0,0,0.0157771487776068,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0859648809256279,0,0.354594167538737,0,0,0,0,0,0,0,0,0.0230997431684841,0,0,0,0,0,0,0,0,0,0.140278040181933,0,0,0,0.00774878305814399,0,0,0,0,0,0,0,0,0.0413473212567056,0.0651669594449446,0,0,0,0,-0.00462013652271894,-0.0134210284968439,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.14024760388152,0,0,0.0963124165461848,0,0,0.133776093077773,0,0,0,0,-0.126666677393031,0,0,0,0.0454106204703527,0.393726501070026,0,0,0.124890407602309,0,0,0,0,0,0,0,0,-0.0492708703068134,0,0,0.0949774198864789,0,0,0,0,0,0,-0.119661396014373,0,0,-0.0586833508042287,0,0,0,0,-3.46944695195361e-18,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0052685700230075,0,0,0,0.0775422393113336,0,0,-0.0114040545889567,0,0,0,0,0,0.0340620861131835,0,0,0,0,0,0.0468585969645257,0.0779951093466867,0,0.0272951704946878,0.0384446319004459,0,0,0,0,0.0963344277218994,0,0,0,0,0,-0.0601263352657181,0,0,0,0,0,0,0,0,0.0735394398604932,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0236913171969368,0,0,0,0,0,0,0,0,-0.0211699339652417,0,0,0,0,0,0.114259432214778,0,0,0,0,0.0544118606296305,0.0644313602270679,0,0,0,0,0,0,0.143950039338096,0,0,0.0839357946429578,0,0,0,0,0,0,0,0.0776469272183924,0.0248655932094832,0.0776495987491276,0,-0.0213673348229502,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.100151870821844,0,0,0,0,0,0,0,0,0,0,0.0833888348732942,0,0,0.119311861183722,0,0,0.0928044565575736,0.214850255258435,0.0177185187795442,0.0563205749563881,0,0,0,0,0,0,0,0.0987663784361145,0,0,0,0,0,0,0.0182807362484563,0,0,0.055428041164765,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539279047592744,0,0,0,0.0426894859458447,-1.73472347597681e-18,0,0,0.0271517430483736,0,0,0.0927588036772382,0.0833611283854615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028640377155528,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0660393969021493,0,0,0,0,0,0,0,0.0745916611469742,0,0.16842458545412,0,0,0,0,0.0325369344995407,0,0,0,0,0,0,0.63240965977564,0,0,0.0147523679041715,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00862059442360778,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0285544875776088,0,0,0,0,0.0390297529394129,0,0,0.0430498291554938,0,0,0,0,0,0.104164500088708,0,0,0,0,0,0.0348347543345397,0.0459403233366821,0,0,0,0,0,0,0,0,0,0.39996159101052,0,0,0,0,0,0,0,0,0,0,0,-0.0047180022647261,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0216693214101975,0,0,0,0,0.113529043311991,0,0,0.0559181634492049,0,0,0.0314245492270996,0,0,0,0,0,0,0,0.0292283498569122,0,0,0,0,0,0.0329269829857994,0,0,0,0,0,0,0,0.00904488141332975,0,0,0.00508880695157539,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0266022104210373,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.271041906106141,0,0,0,0,0.0323842128453941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13175662639981,-0.0414042192218182,0.313168198847827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216192464895056,0,-0.102104177663125,-0.0194403448392903,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.245831784709533,0,0,0.10196169039559,0,0,-0.0627368949347169,0.0504097206876707,0,0,0,0,0,0,0,0,0,0,0,0.072381621720511,0,0,0,0,0,0,0,0,0,0,0,-0.0456451014053895,0.369502219024635,0,0,0,0,-0.00323914427462541,0,0,0,0.0210018309016177,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0426328559125913,-0.0115390718859311,0.00550572695338817,0,0,0,0,0,0,0,0,0,0,0,-0.00806356680532272,0,0.127386709506762,0,0,0.0559500874544555,0.0144219606414503,0,0,0,0,0,0,0,0.0399229832717129,0,0,0.00392322086686635,0,0,0,0,0.214754395405725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0.0233630014280349,0,0.0468870762919715,0.105844769685951,0,0,0,0,0,0,0,0,0.131337259805055,0.0526622326785919,0,8.67361737988404e-19,0,0,0,0.214851490804026,0.0372032875253437,0,0,0,0.0593192424268874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190170061155345,0,0,0,0.0365814679339678,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0587523809898548,0,0.615810786239565,0,0,0,0,0,0,0,0,0,0,0,-0.0319406088843859,0,0,0,0,0,0.0805562618523241,0,-0.137874855033944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660029001451777,0,0,0.166342755039105,0,0,0.038902242344545,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0644521498852454,0,0,3.46944695195361e-18,0,0,0,0,0,0.0549336491350017,0,0,0,0,0.0434834130629492,0,0,0,0,0,0.0419058493235446,0,0,0,0,0,0,0,0,0.0147688538272595,0,0.0491174390193798,0,0,0,0,0,0,0.0351119910282003,0,0,0.00110535287874126,0.0644089206636113,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0699875348628649,0,0,0,0,0,0,0,0,0,0,0,-0.0162283068740218,-0.0153456411638374,0,0,0,0,0,-0.0164832341798368,0.0585576170629424,0,0.263927670767256,-0.0714310341189819,0,0,0,0,0,0.0786850792899769,0.0276189171979155,0,0,0,0,0.0342831617599064,0,0,0,0,0,0,0,0.00772225033191512,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.337034659130583,0,0.236509231277331,0,0,0.0192884658567775,0,0,0,0,0,0,-0.0134642876160397,0,0,0,0,0,0,0,0.00310900587968673,0,0,0.0495592992570027,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.19069763870923,0,0,0,-0.10996513848551,0,0,0.0430774706086829,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0104530421455577,0.0258388523381022,0,0,0,0,0,0,0,0,0,0,0,0,0.0834737501085142,0.00495367668322161,0,0,0,0,0.0318938423030859,-0.202186337890714,0,0,0,0,0,0,0,0,0,0.0874998522423352,0,0.716697159389269,0,0.35177530773909,0,0,0,-0.0447056940214374,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.214423126859864,0,0,0,0,-0.0738593679647224,0,0.02913501652811,0,0,0,0,0,0,0,0,0,0,0,0.122541080205119,0,0,0,0,0.187963585454574,0.00288184836418708,0,0,0,0.38746582130619,0,0,2.77555756156289e-17,0,0.206997304550918,0,0,0,0,0,0,0,0,0.041822561669983,0,0,0,-0.0719997090144763,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.028851826429325,0,0,0,0,0,0,0,0,0,0,0.0954268621248596,0,0,0,0,0.107405731594615,0.0464830790012866,0.0828455838780357,0,0,0,0,0,0,0.0221452818666141,0,0,0,0,0.192483452496886,0,0,0,0,0,0.183928081057,0,0,0,-0.014911785994054,-0.0240383105556883,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.452696104832326,0,0.200403876933001,0,0,0,0,0,0,0,0,0,0,0,-0.135917357523611,0,0,0,0,0,0.0256860394625985,0,0,0.0172052395382906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000229370088388197,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055211023723013,0,0,0,0,0,0,0,0,0,0.0079811310841757,0,0,0,0,0.0503115478980124,-4.33680868994202e-19,0,0,0,0,0,0.0859174982483967,0,0,0,0,0,0.043875389866139,0,-0.0463937076447485,0,0,0,0,0.144455909747839,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0291273206399522,0.0338905455802075,0,0,0.052909826354198,0,0,0.0131315890885736,-0.00784590415152313,0,0,0.00488527489829323,0,0,0,0,0,0,0.0251606811371561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472811447153069,0,0,0,0,0,0.044792712561054,0,0,0,0,0.0174858502465422,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281700312150928,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0116259964588201,0.00468117584125708,0,0.134723182051024,0,0,0,0,0.0266778970136582,0,0.194175855377545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582177586674636,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0521034137022222,0,0,0,0,-0.0170413024906227,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.208413398325352,0,0,0,0,0,0,0.760657154673419,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0442571279755033,0,0,-0.0453503866212554,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0269092075650304,-0.0506586391073488,0,0,0.667580494970477,0,0,0,0,0,0,0,0.0209953474773493,0,0.213369623397445,0,0,0,0,0.193705148097543,0,0,0,0.00180527211126039,0,0,0,0,0,0,0,0,0.0870826165896143,0,0,0,0,0,-0.094694858512703,0,0,0,0.0212231795214924,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.18050069044443,0,0.106285709782243,0,0,0,0.0735266272919763,0,0,0,0,0,0,0,0,0,0,0.0172979700634328,0,0,0,0,0,0,-0.0158412896629824,0,0,0.143831841101401,0,0,0,0,0,0,0,-0.0322589624084047,0,0,0,0.0998294107691786,-8.67361737988404e-19,0,0,0,0.0336655013090164,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0701244201398104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159066167443269,0,0,0.0104472369112483,0.137378257393639,0.115798777528402,0,0,0,0,0,0,0,0,0.0909668351867592,0,0,0.0192804325085643,0,0,0,0,0,0,0.00896782263849389,0,0,-0.0378469691012887,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115452288924904,0,0,0,0,0,-0.0499390884860715,0.112350939242462,0,0,0,-0.00675175094365098,0,0.0261970779163127,0,0,0,0,0,0,0,0.243605698694023,0,0,0,0,0,0,0,0,0,0,0,0.309904370127303,0,-0.0482867634884834,0.0347671961918331,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0504155223202222,0,0,0,0,0.194307118602553,0.0547659274616479,0,0,0,0,0,0.023578359260071,0,0,0,0,0.0866020878401597,0,0,0,0,0.117380291175885,0,0.0807389582368721,0,0,0.00994790123662004,0,0,0,0,0.105670793563358,0,0,0,0,0,0,0,0,0,0,0,0.0117465002227487,0,0,0.00111051760735513,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0602364792644423,0,0,0,0,0,0,0.057585420895657,0,0,0.191757197760326,0,0,0,0,0.0160039834739213,0,0,0.0156015531456032,0.0749380320332464,-0.0427405360018515,0,0.156402577783225,0,0,0,0.0865097532321433,0,0,0.0490464081149378,0.0347036647194001,0,0,0,0,0,0,0.0107753559475127,0,0,0,0,-0.0148100731654617,0,0,-0.0157601873111312,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0465318201571122,0,0.0245251442170143,0,0,0,0,0,0,0,0,0,0,0,0.0332136441614112,0.0043313678426446,0,0,0,0,0.140385103274748,0.0927093867611565,0,0,0,0,0,0,0,0,0,0.251042502528932,0,0,0,0,0,0,0,0,0.0921055878643236,0,0,-0.0317024968419267,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0326081694576918,0.577353748814918,0,0,0,0,0,0,0,0,0,0,0,0,0.109161126124159,0,0,0,0,-0.0773586383286652,0.0749737273050322,0,0,0.0481032682579203,0,0,0,0,0,0.00964077264731683,0,0,0,0,0,0,0,0,0,0.222189557837551,0.0886341244860786,0,-0.00890346538431658,0.0206681714611816,0,0,0,0,0,0
