,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X600688.SH,X601991.SH,X601600.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600489.SH,X600098.SH,X600863.SH,X600022.SH,X000629.SZ,X600307.SH,X600623.SH,X600612.SH,X601918.SH,X600578.SH,X600808.SH,X600547.SH,X300072.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0,0,0,0.259119998736682,0,0,0,0,0,0,0,0,0,0.0407534425243855,0,0.0195430344428958,0.0295492550250994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410336182731975,0,0,0,-0.0188479268239906,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417363368554903,0,0,0.122374852058064,0,0.119538261081655,0,0,0,0.15040303994815,0,0,0,0,0.00179254791570752,0,0.20920838733767,0,0.255651825932409,0,0,0,0,0,0,-0.0969837065047652,0,-0.0321368605203448,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0333096778449374,0,0.135747713355728,0,0,0,0,0,0,0,0,0,0.331291712939993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415401279852997,0,0,0.0919601194514201,0.0296523340507569,0,0,0,0,0,0,0,-0.0190267559033181,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687759023929821,0,0,0,0,0.0366583658836676,0,0,0,0,0,0.0835423605420361,0.0788821169663809,0,0,0,0,0.14175640790086,0,0,0.15580746191036,0,0.165363334767125,0.00644639694019354,0,0,0,0,0,0.0778134987316492,0,-0.00435195614206031,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0609879263789079,0,0.0736175621743422,0,0,0,0,0,0,0,0,0,0.0171304903465789,0,0,0.0573361472638759,0,0,0,0,0,0,0,0,0.0615121322332815,0,0.182786003547562,0,0,0.1370062474181,0,0,0.0704508556543183,0.0445020865114202,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084757692679467,0,0,0,0,0,0.0114297371811798,0,0,0,0,0,0.0987068122430556,0,0,0,0,0.289110347908723,0,0.0426054237880636,0,0,0,0,0.0786985209661125,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.280107910421503,0,0,0,0,0.0101986469678886,0,0,0,0,0.0076118820802953,0,0,0,0,0.240496370489752,0,0.159304051808805,0,0,0,0,0,0,0,0,0.00950100749228765,-3.46944695195361e-18,0,0,0,0,0.0467192070483927,0.0582796304781824,0,0,-0.002332047676432,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0432063575294518,0,0.0480186700689258,0,0,0,0,0,0,0,0,0,0,0,0.096396781859373,0,0,-0.164353175408032,0,0,0,0,0,0,0,0,0.0457889513411503,0,-0.0270707963455549,0,0,0.436480029651122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0.464078396051823,0,0,0,0,0,0.101759204572202,0,0.056646262530902,0,0.0967833593018413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328517197545442,0,0.0130102268551304,0,0,0,0,0,0,0,0,-0.0140663299867434,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,2.785175140244e-06,0,0,0,0,0.114966342894316,0,0.0203838832266521,0,0,0,0,0,0.00705235581486653,0,0,0,0,0,0,0.00673190595682849,0,0,0,0.0375740788463731,0,0,0,0,0,0,0.205416576680794,0,0,0.165698754561151,0,0,0,0,0,0.0161533110970786,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00501365830312402,0,0,0,0,0,0.0643874039057854,0.0105039491796974,0,0,0,0.3005190023093,0,0,0.152452921113798,0,0,0.113880986831501,0,0.04426426643549,0,0.0516865151396843,0,0,0.0073092417244707,0,-0.0170915213264975,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470093991622243,0.0647968611530934,0,0,0,0.24823017559789,0.251681539989447,0,0,0.0598799395745605,0,0,0,0,0.09179159211951,0,0,0,0,0,0.200261873877079,0,0.0199970001786753,0.0154491952587701,0,-0.340730396246882,0,0,0,0
X600160.SH,-0.121671097357928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892550536301268,-0.131970857292331,0,0,0.327070048614296,0,0,0,0,0,0,0,0,0,0.38437236523478,0,0,0,0,0,0,0,0,0,0,0,0.0319032580234211,0,0.223424062783416,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.00209536139851932,0,-0.016694721681844,-0.0432621511092706,0,0,0,0,0,0,0,0,0,0,0,0.0919221212472077,0,0,0.110623684817677,0,0,0.186822416297454,0,0,-0.126679774232022,0,0,0,0,0,0,-0.176872758125958,0,0,0,0,0,0,0,0,-0.0403213589287343,-0.0157619441779162,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0386048946004019,0,0,0,0.258574033643651,0,0,0,0,0,0,0.0826640243557313,0,-0.0625932983214818,0.303096972252721,0,0,0,0,0,0,0,0,-0.214704180101953,0,0,0,0,0,0,0,0.0529038799298241,0,-0.225823429550842,0,-0.176163929203108,0.154995081272793,0,0,1.18222030765729,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214470598092347,0.0947218656895764,0.146741649589477,0,0,0,0,0,0,0,-0.0152884554162248,0,0,0,0.126189108696549,0,0,0,-0.161864545871276,-0.100855658568949,0,0,0,-0.0600506719630845,0,0,0,0,-0.133627038978706,0,0.731330182576944,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.111469260998724,0,0,0,0,0,0,0,0,0,0,0.0355968432625935,0,0,0,0,0.488125646871762,0,-0.0356569456253066,0,0,0.0401877754004308,-0.227009061921205,0,0,0.0220935898729813,0,-0.0844111200660615,0,0,0,0,0,0,0,0,0,0,-0.15245335269415,0,-0.107991982311832,0.233449860447843,0.106649237117965,-0.0406115573490018,0,0,0,0,0,0,0
MKreturn,0.231289194377813,-3.46944695195361e-18,0.00970497505915246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170030022222215,0,0,0,0,0,0,0,0,0,0,0,0.0847302683333307,0.0345676585449673,0,0.0743449392930885,0,0,0,0,0,0,0,0,0,0,-0.431673003327221,0.0408141294418945,0,-0.0598671161149241,-0.0185056404413697,0.15311257165046,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049070823245957,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.00344196633532782,-0.0038607791091205,0,-0.000501506042390409,0,0,0,-0.00520523866980951,0,0,-0.00342508571588389,0,0,0,0,0,0,-0.0178027337811853,0.00584709529306988,0,-0.0027043817101972,0,0,0,0
CarbonVol_Shenzhen,-0.0335836662564542,0,0,0,0,0,0,0,0,0.0595290701833567,0,0,0,0,0,-0.075679894744506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701747454560337,0,0,0,0,0,0,0.0114389986077313,0,0,0.0306753942194426,-0.0698775283701564,0,-0.0605690153666448,-0.0321812132414277,-0.0319818548080664,0,0,0,0,0,0
CarbonVol_Guangdong,0.00332267608633899,0,0.00389907770368714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655140937076531,0,0.0144052433252279,0,0,0,0,0,0,0,0,0,0,0,-0.00581796286572768,0.00299010338000949,0,-0.0115526468793165,0,-0.00590887103865271,0,0,0.0377851128410358,0,0,0.011007881284283,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107959837419386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557629344700034,0,0,0,0,0,-0.00142122751890398,0,0,0,0,0,0,-0.000457625288534902,0,-0.012598904807829,-0.00972235140897625,0,0,0,0,0,0,0
