,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X600111.SH,X000898.SZ,X600176.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600299.SH,X000786.SZ,X000629.SZ,X600219.SH,X002110.SZ,X000990.SZ,X002271.SZ,X601158.SH,X600489.SH,X600157.SH,X000553.SZ,X600808.SH,X000883.SZ,X000825.SZ,X600985.SH,X000630.SZ,X600583.SH,X600339.SH,X601699.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.01155099361122,0,0,0.0313729366324764,0,0,0,0,0,0,0,0,0,0,0,0,0.0902626286619997,0,0,0,0,0,0.0334803122690781,0,0,0,0,0.0288954437487766,0,0,0,0,0,0,0,0,0,0.00618889437376776,0,0,0,0,0.0981450618797323,0,0,0.0458126590966516,0,0,0,-0.00349454666806403,-0.00777132244913156,0,0,0,0,0,0
X600028.SH,0,0,0.153529621422626,0,0,0,0,0,0.0582056389630034,0,0.00646541273868778,0,0,0,0,0.0599841642374588,0,0.0562865464529429,0,0,0,0,0,0.0189752856385428,0,0,0,0,0,0,0,0,0,0,0,0.0192900162481658,0.0706907533433076,0,0,0,0,0,0,0,0,0,0,0.0840360463018031,0,0.0373045274753073,-0.039547193724437,0.00763696392148391,-0.0225538798251451,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.127199316541212,-0.0234334843229857,0,0,0,0,0,0,0,0,0,0,0,0.208567915624943,0.115083097272546,0,0,0,0,0,0,0.0189327164700124,0,0,0,0,0.0183481456264649,0,0,0.0404082797658832,0,0,0,0,0,0,0,0,0,0.149830744287747,0,0,-0.0460221997891238,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0949250352100561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481798382850995,0,0,0,0,0,0,-0.00242237915598659,0,0,0,0.0484159342388942,-0.010931585668496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148199536139821,0.00164515801191971,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00576533852353192,0,0,0.0410089298277321,0,0,0.0275815026253212,0,0,0,0,0,0,0.0864996455354677,0,0,0,0,0.212855690969931,3.46944695195361e-18,0,0,0,0,0,0.0580014807876575,0.0622479492684207,0,0,0,0,0,0,0,0.0892177756547892,0,0,0,0,0.0145239777795965,0.0110108657113954,0,0,0,0,0,0.00693881357951958,-0.0226326821757767,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.109328788055872,0,0,0,0,0,0,0,0,0,0,0,0,0.0267894798837126,0,0,0,0.0702557627523567,0,0,0,0.0505279473504572,0,0,0.127809558580403,0.00978552954036599,0,0,0,0,0,0.0292160109902231,0,0,0,-0.0789782901907931,0,0.0444489565948952,0,0.407658223961883,0,0.00599072221267077,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0140696845607192,0,0,0,0,0,0,0,0.38390247699945,0,0,0.398017259123149,0,0,0,0,0,0,0,0,0.0939628639585026,0,0,0,-0.0385804154322226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319799818843734,0,0,0,0,0.0593510050251515,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397645737812226,0,0,0,0.173023879310497,0,0,0,0,0.00483756133435243,0,0,0,0.289017504046922,0,0,0,0,0,0.148445061211718,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341398046790325,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00545692195930496,0,0,0,0,0,0,0.0840618662324774,0,3.46944695195361e-18,0,0,0,0.242512039071236,0,0,0.0567511298813438,0,-4.33680868994202e-19,0,0,0,0.337928383418735,0,0,0,0,0,0.00148665920410831,0.071142304070782,0,0,0,0,0,0,0,0,0.0365566732932864,0,-0.0206691025832937,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.207529099230738,0,0,0,0,0,0,0,0.02927370171771,0,0.144309422506482,0,0,0,0,0.0856920252633711,0,0,0,0,0,0.0204551182077274,0,0.00446329905704499,0,0,0,0,0.00903570262182654,0,0,0.0454258729292593,0,0,0,0,0,0,0,0,0,0,0,-0.0151937394066953,0,0,0,0,-0.0142071742978335,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0637613436241291,0,0,0,0,0,0,0,0,-0.010401199798318,0,0,0.319779349276038,0,0,0,0,0,-0.0377130470027847,0,0.252681137636268,-0.0511739313603898,0,0,0,0,0,0,-0.0535790905241607,0,0,0,0,0,0.289105947692308,0,0,0,0,0,0,0.0908684169033835,0,0,0,-0.270382165328027,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.282159579798942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259922767125387,0,0.11280747937873,0,0,0.116958683491395,0,0.649601329883779,0,0,0.321844616414328,0,0,0,0,0,0,0,0,0,0,0,0.00107153464219271,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0146813595202519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590160383315364,0,0,0,0,6.93889390390723e-18,0.0912523861558307,0,0,0,0,0,0,0,0.686013587869966,0,0.0276059146936155,0,0,0,-0.0480996682128186,0,-0.0100017900516543,0,0,0,-0.0345539917608616,-0.0294208743290478,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0600595084454871,0,0,0,0,0,0.080808587806265,0,0,0,0,0,0,0,0,-0.053175590967534,0,0,0,0.0836637484688361,0,0,0.0260045227021776,0,0,0,0.161767253182181,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329441985876792,0,0,0,0,0,0,-0.00536021606815093,0.0131139633770474,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.09306151370185,0,0,0,0,0,0,0,0,0,0,0,0.0480466228008835,0,0.017925183488518,0,0,0.0698334072243198,0,0,0,0,0,0,0,0.129398260414926,0,0,0.0123624034250693,0,0,0,0.0453541854197773,0,0,0.0174079828594125,0.0411008843442735,0,0,0,0,0,0.0702967695045245,0,-0.00925062256875007,-0.0353999695706065,0,0,0,-0.00970253355897001,0,0
X600688.SH,0,0,0.0238650859520609,0,0,0.00936849338227608,0,0,0.196332603846299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14247551442769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716885951752787,0.031187623018529,0,0,0,0,0,0,0,-0.0131653644682513,0,0,0,-0.0300987568770749,0,0
X600188.SH,0,0,0,0,0,0,0,0.0594820077310713,0.059096322770956,0,0,0.0268135071945687,0,0,0,0,0,0,0.132994421016504,0,0.0473081792448328,0,0,0,0,0,0,0,0,0.100339507864132,0.00569048320307023,0.127503088505201,0,0,0,0.0137504842850576,0,0,0,0.0694690879517666,0,0,0,0,0,0,0,0,0,0.0620531789684413,0,-0.00682904378932181,-0.0112238677372363,0,0,0,0,0,0
X600886.SH,0,0,0.110951468463089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662418787722422,0,0,0,0,0.0576428658362813,0,0.0574330224684582,0,0,0,-0.069012817473573,0,0,0,0,0.0782923914624861,0,0,0,0.0670005924715372,0,0,0,0,0.117086760207397,-1.73472347597681e-18,0,0,0,0,0.0351603516283,-0.0226884450143887,0.00267618280267263,0,0,0,0.011916357661828,0,0
X600362.SH,0,0,0,0,0,0,0,0.359410278052387,0,0,-0.00742627435137325,0.0455781079325795,0,0,0,0,0,0,0,0,0,0.00653862502177301,0,0.0165826238277118,0.0381023193085805,0,0,0,0,0.011333368496925,0,0,0,0,0,0,0.033674348718977,0,0,0.0294284454145033,0,0,0,0,0.077307110019428,0,0,0.202818902101508,0,0,0,-0.00577944618823405,0,0,0,0,-0.0249546389727866,0,0
X600795.SH,0,0,0,0,0,0,0.458417667567006,0.0910148341774131,0,0,0,0.0523328539757059,0,0,0,0,0,0,0,0,0,0.0446828838532384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753811873579314,0,0,0,0.112888026870885,0,0,0,0,0,0,0,0,0,0,0,0.00837195117976302,0,0,0,0,0.00130672781122487,0,0
X600516.SH,0,0,0,0,0,0.0102168276105962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177952794044928,0,0,0,0,0,0,0,0.30028179810117,0,0,0.0574667814997655,0,0.127565466672956,0,0,0,0,0.00812054260291862,0,0,0,0,0,0,0,0,0.0978253860594416,0.0767151461419972,0,-0.0415913610549307,0.11174145335299,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930644183379756,0,0,0,0.0450446507848341,0,0,0,0,0,0,0.0421062627470071,0.0118119839268528,0,0,0,0,0.0264963018873022,0.202581412609025,0,0,0.0768753907324149,0,0,0,0.106702155917851,0,0,0.208719455242025,0,0.0815318176911971,0,0.053280467936159,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.288808453443473,0,0,0,0,0.0706608608948557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211531158713517,-0.169644335989729,0,0,0,0.0291408569991841,-0.0995029389028523,0,0,0,0,0.147565383886821,0,0,-0.0358868131345823,0,0,0,0,0,0,0,-0.0381275794110934,0,0,0,0.0161854943376452,0,0
X600801.SH,0,0,0,0.516440584981376,0,0,0,0,0,0,0.0395508700479419,0.0262825053528751,0,0,0,0,0,0,0,0,0.219925947229955,0.202062578392969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654825265917675,0,0,0.127640331515021,0,0,0.0382404858622522,0,0,0,-0.00153160373991668,0,0
X600111.SH,0,0,0,0,0,0,0,0.209564758626552,0,0,0,0.0571716982484317,0,0,0,0,0,0,0.255733433554041,0,0,0,0.0202601003128206,0,0,0,0,0,0,0.18995363421069,0,0,0,0,0,0,-0.103326622101798,0,0,0,0,0.0862176925278085,0,0,0,0,0,0,0.114444963440498,0,0,-0.00782032289303539,0,0,0,0,-0.078608422069777,0,0
