,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X601898.SH,X000792.SZ,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600795.SH,X600547.SH,X000301.SZ,X600886.SH,X000877.SZ,X601600.SH,X002271.SZ,X600426.SH,X600027.SH,X600362.SH,X601991.SH,X601699.SH,X600803.SH,X600176.SH,X000983.SZ,X000408.SZ,X600160.SH,X600348.SH,X600378.SH,X000629.SZ,X000723.SZ,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X600399.SH,X600157.SH,X000786.SZ,X600688.SH,X600985.SH,X000807.SZ,X000933.SZ,X600141.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.652020768168976,0,0,0,0,0,0.159327944113068,0,0,0,0,0,0,0,0,0,0,0,0,0.0134592727487015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420061954296839,0,-0.0226707392187219,0,0.0530623792621664,0.0205606383773929,0,0,0,0,0,0,0,0,0.0963553211475328,0,-0.00769742592430354,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.191441452890926,0,0,0,0.208763562559277,0,0,0,-0.0875017475449509,0,0,0,0,0,-0.0380640656069086,0,0,0,0,0,0,0,0,0,0,0.0448087574507301,0.269726907267232,0,0,0,0,0,0,0,0,0,0,0.0689938283579567,0,0,0,0,0,0,0,0,0,0.0257459155964203,0,0,0,0,0,0,0
X600028.SH,0.578501968486265,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193860861999451,0,0,0,0.0130696841741471,0,0.0765517924759449,0,0,0,0,0,0,0,0,-0.00200750176359481,0,0,0,-0.00877841492932955,0,0,0,0.018066132840747,0,0,0,0.00100886619270392,0,0.0205066706942611,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042704387924544,0,0,0,0,0,0.105441670066721,0,0,0.0231332102146983,0.052125726582581,0,0,0,0,-0.121916976983462,0,-0.0143242209727998,0,0,-1.73472347597681e-18,0,0.041160040298853,0.0315391297971905,0,0.0741966714088081,0,0,0,0,0.027030866158039,0,0,0.0419187026578617,0,0,0,0,0,0,0
X600188.SH,0,0.966928892027131,0,0,0,0,0,0,0.0776683275190856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679820430464656,0,0.0741800439521825,0,0,-0.0593482159363846,0,0,0,0,0,0,0,0,0,-0.015684031341116,0,0,0,0,0,0.0176671215275692,0,0,0,-0.0418394250524708,-0.0156831978730524,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.395239529226709,0,0,0,0,0,0,0,0,0,0,0,0.0379262505920921,0,0,0,0,0,0,0,0,0,-0.103158567502997,0,0,0,0,0,0,0.112363839258072,0,0.0267853584708611,0,0,0,0,0,0,0,0,0,0.0205695674532825,0,0.230576617622301,0,0.0379867208536008,-0.00773886185729499,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.418128689605299,0,0,0,0,0,0,0,0,0,0,0.0252911457824853,0,0.0717809102695096,0,0.193880770606516,0,0,0,0,0,0,0.168739208449429,0.0319689934401919,0,0,0.53909366250671,0.0640604343494153,0.0174559785525006,0,0,0,0,0,0,0,0,0,0,-0.170822833217297,0,0,-0.082502648278638,0,0,0,0,0.0396491786799094,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0539903678289107,0,0,0.166288345461871,0,0.116946262765264,0,0,0,0.000110956912261611,0,0,0,0,0,0,-0.0569797322728496,0,0,0,0,0,0,0,0,0,0,0.14084671730983,0,0,0,0,0.456950541567186,0,0.0219991226569992,0,0.0318421168130577,0,0.0488389293940791,0,0,0.0288186625157314,0,0,0,0,0,0
X601898.SH,0.0203994713402136,0,0,0,0,0,0.067287729934052,0,0,0,0,0,0,0,0,0,0,0,0,0.0741900533062096,0,0,-0.0924766519571136,0,0,0,0,0.0948728245809715,0.242765303397342,0,0.410297760264807,0,0,0,0,0,0,-0.00366138480946924,0,0,0,0,0.00996841167344574,0,0,0.00685607745140536,0,0.0924383356098391,0,0,0,-0.030353879869123,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.203801168104799,0.0680788200891338,0,0,0,0,0,0.0990594555737076,0,0,0,0,0,0,0,0,0.0347515399223155,0,0,0,0,0,0,0,0.0425765731419766,0,0.187395446564345,0,0,0,0.02482142719869,0,0.0334249756430783,0,0,0,0,0,0.144316836618039,0,0,0.133265190294841,0,0.012741760105935,0,0,0,0.0449152650155966,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0251272372775443,0,0,0,0,0,0,0,0.246149026291127,0,0,-0.0162206384615168,0.256754373460264,0,0,0,0,0,0,0,0,0,-0.0278781249507291,0,0,0,0,0,0.208069354628246,0,-0.0951211296152198,0,0,0.214326844007047,0,0,0,0,0,0,0,-0.0570697069824441,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0132135879409557,0,0,0,0.0734409835560252,0,0,0,0,0,0.108043054424484,0,0,0,0,0,0,0,0.289338980230932,0,0.181992644196645,0,0.0101771197311547,0,0,1.73472347597681e-18,0.202432820032467,0,0,0.0723072319296525,0,0,0,0,0,0,0,0,0,0,0,-0.36617961415718,0,0,0,0.0595475334386361,-0.0167841687107533,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.156293102891393,0.0205698706519011,0,0,0.0649448593117088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543942468537832,0,0,0,-0.0365195103155124,0.12968825753499,0.0352463746991186,0,0,0,0,0,0,0,0,0.185268934345112,0,0,0,0,0.0220074244978157,0.00421151349319168,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.167880039028525,0,0,0,0,0,0.0123890123980298,0.0301007675823139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217525622096827,0.049648106303839,0,0,0,0,-0.0328850251349105,0,0,0,0.0800064182236109,0.0589466367105106,0,0,0,0,-0.0338866308654303,0.0456974200669607,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.08684248615356,0,0,0,-0.178927244580913,0,0,0,0,0.196390453266255,0.0610993196059975,0,0,0,0,0,0,0,0,0,-0.0922468898200763,0,0,0,-0.0029765866334814,0,0,0,0,0,-0.0826719875271195,0.250698781007426,0,0,0,0,0,0,0.0307914703238037,0,0,8.67361737988404e-19,0,0,-0.021478979966222,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.045793897998583,0.141313771674474,0,0,0,0.0161719432576736,0,0,0,0,0,0,0,0,0,0.0687086537433594,0,0,0.0993706329177342,0,0,0,0,0,0,0,0,0,0,0,0.103877237058679,0.161680472820901,0.00407970672123247,0,0,0,0,0,0,0,0,-0.0265934335582304,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0727069290687888,0,0,0,0.286217123945004,0,0,0,0,0,0,0,0,0,0,0,0,0.0630162984731561,0,0.149927664207019,0,0,0,0,0,0,0,0,0.0835629308754744,0,0,0,0,0,3.3881317890172e-21,0.117294479149741,0,0,0,0,0,0,0,0,0,-0.0603608922934363,0,0,0,0,0,0
X600547.SH,0.103982468433457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440831781503133,0,0,0,0.168957254790806,0,0,0.0294930239530899,0,0,0,-0.0281900335207383,0,0,0,0,0,0,0,0.187163324143283,0,0,0,0,0,0.0753098240622562,0,0,0,0,-0.0493052300160338,0.0459845012224252,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.371246849412185,0,0,0,0,0,0,0,0,0,-0.197979566352138,0.338889328708831,0.233349921176931,0,0,0.0222377200855676,0,0,0,0,0,0,0,0,0,0.214085165166463,0,0,0,0,0,-0.0415580297941932,0,0.499214131787943,0,0,0,-0.0609478259894936,0,0,0.100243225344163,0,0.760566424924698,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0142360778666996,0,0,0,0,0,0,0.183582270967212,0,-0.0600651576558582,0,0,0,-0.0320553382790925,0,0.0986789350134561,0,0,0,0,0,0,-0.0375797798467812,0,0,-0.0305104320207622,0,0,-0.0101982592538387,0,0.113185659935006,0,0,0,0,0,0,0,0,0,0,0,0.0105223447533533,0.0427248578204843,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0609268441316935,0.322668300976545,0,0,0,0.0302571352920062,0,0.146607352799133,0,0,0,0,0,0,0,0,0,0,-0.159895234669994,-0.0284685279107861,0,0,-0.0371694798041485,0,0,0,0,0,-0.0908149960530611,-0.160578268303225,0,0,0,0,0,0,0,0,0.113686226102021,0,0.0610574393728837,0,-0.00349741246417196,0,0,0,0.072336153995583,0,0,0.0472375086988106,0,0,0,0
X601600.SH,0.121051038969762,0,0,0,0,0,0,0,0.025899022576034,0,0.166259867634211,0.00905732438239169,0,0,0,0,0,0,-0.047822476650267,0,0,0,0,0,0,0.499899837426652,0,0,0,0,0,0,0,0,0,0,0,0.035495048326815,0.0159363531744842,0.048723014430989,0,0,0,0,0,0,0.153155786804985,0.0625879192546769,0,0,0,-0.00379076016166827,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.0154907686370553,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.123587219588611,0,-0.0724818781336895,0,0,0,0,0,0,0,0.00709696454989156,0,0,0,-0.0777969763449407,0,0,0,0,-0.255209626907902,0,0,0,0,0,0,0,0,0,0.460670624595737,-0.0940195183104744,0,-0.110629729670832,0.28155763437952,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.266749629628516,0.0483567285952307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073249545285443,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,-0.00399652687625538,0,0.0068436507242521,0,0,0,0,0,0.067856455885716,0,0,0,0.0744176063606592,0,0,0,0.0220756387057107,0.0196450186580103,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0430262094123535,0,0,0,0,0.459406995042662,0,0,-0.0676083788884573,0,0.584205673812159,0,0,0.0232311113037007,0,0,0.0670982138605408,0,0,0,0,0,0,0,0,0,-0.0280052556662981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151653676855483,0,0,0,0,0,0,0
X600362.SH,0.0401359619324462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152558520254772,0,0,0,0.30642813306788,0,0,0,0,0,0.0193392080031304,0.014222543442574,0,0.0416468268255833,0,0,0,0,0.0311518254284164,0,0,0.141784088460131,0.0582237500334424,0,0,0,0,0,0,0,0,0,0,0,-0.0222014546887095,0.00793010624296671,0,0,0,0,0,0
X601991.SH,0.0599450076256117,0,0,0,0.0563496967180385,0,0,0,0,0,0,0.486996822041597,0,0,0,0,0.143221458018541,0,0,0,0.120840185850101,0,0,0,0,0,0,-0.140783474495895,-0.0685934769191754,0,0,0,0,0.245027174534959,0,0,0,0,0,0,0,-0.0503205024127391,0,0.0833878063078629,0,0.0791030329785866,0,0,0,0.224278837540115,0,0.131704127005491,-0.0873042231779762,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.00532329051968681,0,0,0,0.201737403435734,0,0,0,0,0,-0.0637743056980888,0,0,0,0,0,0,0,0.104261432550238,0,0,0,-0.0843627351452934,0,0.203534698232014,0,0.212566972043565,0,0,0.0319213550622347,0,0.0177870582276165,0,0,0,0,0,0,0,0,0,0.0404201206258336,0,0.15075231425088,0.139065453750669,0.083537914793562,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.237392605163463,0,0,0.312861871107728,0,-0.250768507349286,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369205253518165,0,0,0,-0.0520974440518022,0,0,0,0,0,0.0863009189043253,0,0,0,0.00247646572787557,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.162947314856959,0,0,0,0,0,0,0,0,0,0,0,0.275624226143678,0,0,0,0,0,0,0,0.0714494539902242,0.0469319550373001,0,-0.0428068942901425,0,0,0,0,0,0,-0.0382306266324181,0,0.53008876399158,0,0,0,0,0.00131895844433583,0,0,0.018501670861652,0.00949910786563504,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.206049581105188,0,0,0,0.239834874364293,0,0,0,0,0,-0.0201280619832373,0,-0.0745290415600398,0,0.0664936013285351,0,0,0,0.0429759465099547,0,-0.136635689435232,0,0,0.214127464895843,0.107762750920974,0,0,0,0,0.186836534702352,0,0,0,0,0,0,0,0.0357474933871337,0,0,0,0.369058409465095,0.160171494848327,0.0571562788167442,0,0,0,-0.0153195806630328,-0.0276093121088322,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.544746844682897,0,0,0,0,0,0,0,0.0939937726833704,0,0,0,-0.0748997260716913,0,0,0,0,0,0,0,0,-0.0167355703342391,0,0,0,0,0,-0.0776072301063113,0,0,0,-0.0364362130706656,0.0659209093386563,0,0,0,0,0,0,0,0,-0.0549856873365637,0,0,0,0.0628916705725315,-0.0115104187721572,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.14354307557179,0,0,0,0,0,0,0,0,0,0,0,-0.14719741448153,0,0.0965139069823415,-0.108281103914247,0,0.0620465824682251,0,0,0,0.17926500930425,0,0.146762161428228,0,0.241279547901667,0.229679968989556,0,0,0.123210524470204,0,0,0,0,0,-0.218546337638691,0,-0.05928333673296,0,-0.0663784417231955,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.256024130334175,0,0,0,0,0,0,0,0,0,0,0,-0.0372036129402131,0,0,-0.11973261888555,-0.341410171326013,0,0,0,0,0,1.73472347597681e-18,0.0179779408938416,0,0,0,0.12950011263434,0.317274373776544,0,0,0,0,0.0722957524799837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11941594377313,-0.00747735828493661,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366736385611479,0,0,0,-0.0693480554328528,0,0.127803633852201,0,0,0,0,0,-0.143611015953373,0,0.0689456639509937,0.158026929410474,0,0,0,0.114827935577637,0,0,0,0.0739151169282444,0,0,0,0,0,0,0,0,0,-0.0484811439569471,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.232382260130891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14128386794999,0,0,0.116804067577,0,0,0,0,0.242284166888755,0.0017091994077655,0,0,0.433475941482663,0,-0.0640445006783192,0,0,0.188499495832014,0,0,0,0,0,0.0601962680194714,0,0,0,0.0150644786973117,-0.0262712618743349,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0781556139807738,0.082262626479351,0,0,0,0,0,0,0.17811882534469,0,0,0,0,0,-0.0460026637176786,0,0,0,0,0,0,0,0.0295849408424775,0,0.134772107936677,0,0.0914547267409373,0,0,0,0,0.107532220733479,0,0.109709414091285,0,0,0,0,0,0,0,3.46944695195361e-18,0.116678052328343,0,0,0.0299298567766265,0,0.0538834488487358,-0.013972657113908,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318707057141563,0,0,0,0,0,0,0,0,0,0.183388218295043,0,0.296764057219108,0,0,0,0,0,-0.0626891700686631,0,0.370804344054135,0,0,0,0,0,0,0,0,0.361587792898956,0,0,0,0,0,0,0,-0.0289551611766185,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.240342074042961,0.276640095678537,0,0,0,0,-0.0587788359654006,0,0,0,0,0,0,0,0,0,0,0,0.188111364373161,0,0,0,0,0,0,0.0485240346300449,0.0635053819786991,0,0,-0.0510409340562816,0.0342475077011763,0,0,0,0,0,0,0,0,0,0,0.0472012170128517,0.128438667905376,0,0,0,0.060524882666165,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0411881020147687,0,0,0,0,0,0,0.213231794987167,0,0,0,0.00543478280193702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642260119007942,0,0,0.124601312328628,0,0.0148859852178297,0,0,0,0.104981924209708,0,0.26643602847297,0.159877674732696,0,0,0,0,-0.0211106665563598,0,0,0,0,0,0
X600489.SH,0.0357447542886968,0,0,0.0538682787736447,0,0,0,0,0,0,0.0207546680631514,0,0,0,0,0,0,0.729442863506951,0,0,0,0,0,0,0,0,0,0,0.00834224237227965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525675535119474,0,0.0790473279041581,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214192339416989,0.0274238004695298,0,0,0,0,0,0,0,0,0,0,0.489412399011955,0.225904540633519,0,0.0388171122484668,0.164207788711763,0.120600157848161,0.338862457864337,0,0.250834635934169,0,0,-0.189821106193849,0.00112025695024717,0,0,0,-0.00765868924071734,-0.218776732665522,0.0799271656424601,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0629072562628554,0,0.0746679188280213,0.0951968417073838,0,0,0,0,0,0,0,0,0.26684552953976,0.0748278870680841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675916310653502,0,0,0,0,0,0,0,0,0,0,0.0364814919608509,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.107462711291661,0,0,0.0101014232246814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110651350810939,0,0,0,0,0,0,0.33813826642183,0,0,0,0,0,0,0,0,0,0,0,-0.0307226988384541,0,0,0,0,0,0.0922855577185714,0,0,0,0.0293934696703851,0.0390215278844552,0,0,0,0,0,0
X600688.SH,0.0906910204053707,0,0,0.0774358404900878,0,0,0,0,0.0249925714274934,0,0.0178381074262026,0,0,0,0.0963289426973918,0,0.0558869841944771,0,0,0,0,0,0,-0.166111038646003,0,0,0.0513671414966644,0,0.0673536149776636,0,0,0,0,0,0,0,0,0,0,0.161689922729035,0,0,0.0838856778206623,0,0,0,0,0,0,0,0,0,0.0351068583635199,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425297184806348,0,0.0423806375930919,0,0,0,0.0722852973307961,0,0.108885724688341,0,0.102847958417009,0,0.210368852461153,0,0,0.0299979039785308,0,0,0.36184867063175,0,0,0,0,0,0,0,-0.0727235489814431,0,-0.0174612287550294,0.157312788315302,0,0,0,0.0492401138631236,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255538497751215,-0.0767873665613738,0,0,0,0,0,0,0.623870097947327,0,0,0,0,0,0,-0.0213755057039793,0,0.0268079405204723,0,0,0.0770772160599923,0,-0.0151031123796455,0.0305452298246431,0.0880458832168753,0,0.155201813400885,0,-0.111383498913501,0,0,0,0,0,0.00721201167537389,0,0,0,0,0.038438687587787,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.101785582766516,0,0,0,0,0,0,0,0,0,0,0,-0.232218913195723,0,0.103247899846329,0,0,0,0.0687832606040073,0,0,0,0,0,-0.0491930918315842,0,0.094621843269425,0,0,0,0,0.055822719593259,0,0.20900630880294,0,0.140735702698209,0,0.103783084194323,0,0,0,0,0.209855928183332,0,0,0.380139088484106,0,0,0.0413164558327445,0,0,0,0,0,0
X600141.SH,0.0472921149407284,0,0,0,0,0,0.0996985551240565,0,0.020162606470591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368375944410713,0,0,0,0,0.332431748082017,0,0,0,0,0,0,0,0.162098502353917,0,0,0,0,0,-0.0155347040242923,0,0,0,0,0,0
X002353.SZ,0.53636468522232,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600991932101779,0,0,0,0.159967513411653,0,0,0,0,0.0262378585389436,0,0.0730323338022283,0.162485115808248,0.0275717860962935,-0.0451505370966349,0,0,0,0,0,0,0,0,0.178051598671418,0,0,0,0.139762875851059,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.235989786049773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514541216226532,-0.0551035824293427,0,0,0,0,0,-0.0742062869995816,0,0,0,0,-0.147873404689469,0,0,-0.119183711725395,0,0.09125849283598,0,0,0,0.0501883765491756,0,0,0,-0.0525426754991288,-0.0497568407327947,0,0,0,0,0,0
Slope,0,0,0,0.568494714136042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0362369705101631,0,0,0,0.356070517941812,-0.186971567424565,0,-0.135226654401805,0,0.418048336376351,-0.0545585824682232,0.109473101321834,0,0.238436014249548,0,-0.0536879124679202,0,6.93889390390723e-18,0,-0.195297453142618,0,0,0,0,-0.571890337524754,0,0,0.18137463380746,0,0,0.654229567029213,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263381032355155,0.199780681565735,0,0,0,0,0.110919778903,0,0,0,0,0,0,0,0,0.0197697138458132,0,0,0,0.0191337316580004,0,0,0,0.0448206678893294,-0.0642125650977974,0,0.181064680959886,-0.357467967770353,0,0,0,0,0,0.549773528816452,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0501669315092288,0,0,0,0,0,0,0,0,0,0,0,0,0.0940919869694567,0,0,0,-0.0711612964247973,0,0,0,0,-0.0548025354600823,0.0146966635598918,0,0,0,0.0183959187125206,0,-0.0916429725781029,0,0.0789001734358062,0,0,0,0,-0.124447425626387,0,0,0,0,0,0,0,0,0,-0.0198068310284117,0.00616943505991142,0,0,0,0,0,0
MKreturn,0,0,0,0,-4.33680868994202e-19,-0.0800064946392082,0,0,0,0,0,0,-0.0805418995698975,0,0.031263191829629,0,0.0641307946969826,0,0.125851798705757,0,0.126365348119238,0,0,-0.111290296637891,-0.0549340839171127,0,0,0,0,0,0,0,0,0,-0.00109310623199041,0.0246020204092305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484907314813471,0,0.00530176591135194,0,0,0,0,0,0,0
MKvol,0.000514331221331487,0,0,0,0,0,-0.00180853117809702,0,0.000163459373379826,0,0,0,0,0,0,0,-0.000513903701984575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113387355162554,0,0,0.00067190441000597,0,0.000276336674718251,0,0,0,3.39418247701737e-06,0,0,0,0,0,0.000267881055685485,0.000572641966039175,0,0,-0.00154439042034351,0.00275140517732485,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00599498788538198,0,0,0.0162851831208046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134753743472976,0.0574618632349587,0,0,0,-0.0645308027575853,0,0,0,0,0,0,0,0,-0.0255189591269533,0,-0.0116264373230854,0,0.0155002935698281,0,0,0,0,0,0,0.0699944796998286,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0109644719056157,0,0,0,0,0,0,0,0,0,0,0,-0.00198079696986411,-0.00596127845329015,0,0,0,0,0,0,0,0,0,0,0,0.00498643741976779,0.0016255262824951,0,0.0040954781365759,0,0,0,0,5.42101086242752e-20,0,0,0,0,-0.00360358921907241,0,0,-0.0119259248711965,0,0,0,0,-0.0205615657921204,-0.0159431631787126,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00495165225524367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196053972766194,0,0,-0.000510716255286842,0,0,0,0,-0.00159090758353289,0.000664458992555365,0,0,0,0.00178346916843496,0.00259259140354118,0,0,0,0,0,0,0,-0.00549832089525911,0,0,-0.00217307720188031,0.00399241823609669,-6.7762635780344e-21,-0.00677324125327961,0,0,0,0,0,0
