,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X600010.SH,X000301.SZ,X000708.SZ,X000877.SZ,X002271.SZ,X600362.SH,X600795.SH,X600426.SH,X600803.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X600219.SH,X000933.SZ,X000629.SZ,X300037.SZ,X600378.SH,X000932.SZ,X600688.SH,X000408.SZ,X000723.SZ,X000630.SZ,X002080.SZ,X600096.SH,X600352.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.216022231901391,0,0,0,0,0,-0.053623027707642,0,0,0,0,0,0.0659980796913224,0,0,0,0,0,0,0,0.0372100335986224,0.051129571827765,0,0,0.0632674076554867,-0.0566164479883089,0,0,0.0309713096084874,0,-3.46944695195361e-18,0,0,0,0.0377996480621933,0,0.104596056240175,0,0,0,0,0.0207381589216679,0,0,0,0,-0.0666788943475351,0,0,0,0.050342872743893,-0.0445952393450462,0,0,0,0,0,0
X600028.SH,0.455899503157099,0,0.0944506617058875,0,-0.089047952453087,0,0,0,0,0,0,0.134158971080773,0,0.0728781082227095,0,0,0,0,0,0,-0.0396007835028553,0,0,0,0.0821593412009899,0,0,0,0.0500079038486524,-1.0842021724855e-19,0,0,0,0,0,-0.038069925768225,0,0,0,0,0.0669732261900262,0.0558042885021526,0,0,0,0,0,0,0.105228726254813,0,0,0.0283169539463187,-0.05250917124543,0,0,0,0,0,0
X601088.SH,0,0.0607492872999293,0,0,0,0,0,0.0914009320665012,0,0,0,0.0321970039400247,0,0.0902146033611595,0,-0.0335734388066009,0,0,0,0,0,0.0460164345817282,0,0,0,0,0,0,0,0.116402805168122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866312188905514,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.0610502650459219,0,0,0,0.0637923600774399,0,0,0,0,0,0,0,-0.0729069664058927,0,0,0,0,0,0,0,0,0,0,0,0.287507598881105,0,0,0,0.0624458819725116,0,0,0,0.0206841338275502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340764405521195,0,0,0,0,-0.00949878960834238,0.0341021562016322,0,0,0,0,0,0
X600188.SH,0,0,0.345339075510723,0,0,0,0,0,0,0,0,0.273309939566768,0,0,0,-0.159003295577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149503017721533,0,0,0,0,0,0,0,0.234877617201033,0,0,0,0,0,0,-0.126946926800251,0,-0.0305599911843702,0,0,0,0,-0.0739591137837656,0.0386418612042013,0,0,0,0,0,0
X600019.SH,0.227947471091838,0.0737787037389446,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.153489086005436,0,0.141262939022923,0,0,0,0,0,0,0.0517713732398934,0.0102242061496161,0,0,0,0,0,0,0,0,0,0,0,0.0482326937424106,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364892062031055,0,0,0,0,-0.00954124187626133,-0.0315363213099818,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322095707130766,0.0734276533608053,0,0,0,0,0,0.044296534073736,0,0.00734227995108437,0,0,0,0,0,0,0,0.0706354310056245,0.0151798037516963,0.0335052829677702,0,0,0,0,0,0,0,0,0.0567331788775179,0,0,0.0140061742835549,0.00720269575491403,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.119652505351311,0,0,0,0,0,0,0,0,-0.0855807173190842,-0.120632687567665,0,0,0,0.0699264678830116,0.485180749318811,-0.148498715629572,0,0,0.0706927092162398,0,0,0,0,0,0,0,0,0.00455590843648398,0.0986653562785847,0,0,0,0,0,0.0885872123140264,0,0,0,0,0.00174465183724058,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.744640268208404,0,0,-0.0089004851906561,0,0,0,0,0,0,0,0,-0.00858952418118337,0,0,0,0,0,0,0,0,0,0,0.032239257663547,0,0,-0.151783320088022,0,0,0,0.00133523043781215,0,0,0,0.0668039405902119,0,0.0280037419165744,0,0,0,0,0,-0.00493734168950246,-0.0082138108807967,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.178153988110601,0,0,0,0,0,0,0,0,0,0,0.173253845599957,-0.123046432625295,0.163833927978303,0,0,0,0,-0.108133688292057,0,0,0,0,0,0,0.119534303114603,0,0,0,0,0.00372810474113065,0,0.028443280455009,0,0,0,0,0,0.0712035572129204,0,0,0,0,-0.000441129702403646,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.23449969996127,0,0,-0.0473239060612803,0,0,0.0900460152863551,0.00654254679000309,0,0,0,0,0,0.0276989158761484,0,0,0,0,0,0,0,0,-0.0467038586042028,0,0,0.115739738787193,0,0,0,-0.0183028063527006,0,0.0687373834068313,0,0,0,0,0,0,0,0,0,0,0,0.00194673555798145,-0.00266524918665192,0,0,0,0,0,0
X601898.SH,0,0.36132730815442,0,0,0.199009808541043,0.0416899792288921,0,0,0,0,0,0,0.0274564834345266,0.0148505040379957,0,0,0,0,0,0,0,0,0,0,0.0743837476325119,0.000560032317540572,0,0,0,0,0,0,0,0,0,0.00625940227247063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696590464668919,-0.0990768220437352,0,0,0,0,0,0
X600547.SH,-0.00339187256975672,-0.0286523296658306,0,0,0,0,0,0.101859924347399,0.0645203345291529,0,0,0,0,0,0,0.041641165147003,0,0,0,0,0,0.0898055290280757,0.021734958518453,0,0,-0.127792068007872,0,0,0,0,0.627400404871319,0,0,0,0,0,0,0,0,0.0514180903373204,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0373997692939111,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0650463466285458,0,0,0,0,0,0,0,0.101906131639771,0,0,0,0,0,0,0,0.146639472187647,0,0.359669562672889,0,0,0,0,0.0342986806819761,0,0,0,0,0.140832624380687,0.08336928098836,0,0.262699674016777,0,0,0,0,0,0,0,0,0,0.306006011983082,0,0,0,0,-0.0141372763267053,0.0222928399412292,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0336143503745375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109306924081994,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0219289918778909,0,0.0125434220890759,0,0,0,0,0.0459886482801924,0.305748422598872,0.0853199738277842,0,0,0,0,0,0,0,0,0,0,0,-0.0173676931680864,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.121694162260211,0,0,0,0,0,0,0,0,0,0,0,0,0.108301507911924,0.204519543165979,0,0,0,0,0,0,0,-0.0883450651853094,0,0,0.0669896193108265,0,0,0,0.0103086291732679,0,0,0,0,0,0,0,0,0.101100903241893,0,0,0,0,-0.0095931320133435,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0767898381124016,0,0,0.0484401969482058,0,0,0,0,0,0,0,-0.215492639689519,0,0,0,0,0,1.73472347597681e-18,0,0,0.0164145123698415,0.0306226613853118,0,4.2819606344466e-05,0,-0.0668732369510377,-0.0285191579028704,0,0,0,0.0415843010243121,0.0290199322560424,0,0,0,1.0842021724855e-19,0,0,0,0,-0.015944893719071,0,0,0,0.0486087207553748,0,0,-0.0228993571049942,0.028041708087433,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00996205580602445,0.0628783234672508,0,0,0.00956288725996433,0,0,0,0,0,0.121683358835172,0.04820067512558,0,0,0,0,0,0.0318720973685354,0,0,0.00219574707792607,0,0,0.0307377354320657,0,0,0,0,0,0.0264120037151262,0,0,0,0.0314831715304368,0,0,0,0,0,0,0,0.101850757670025,0.021116984996277,0,0,0,0,-0.0056103848178598,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113543876794147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426935648002327,0,0.0510929186599885,0.0159090933608496,0,0,0,0.00445328688728416,0,0,0,0.0770377068208227,0.317728091422681,0,0,0,0.0300033498211152,0,0,0,0,0,0,0
X000708.SZ,-0.116376034883599,0,0,0.0378400154808036,0,0.307573088756115,0,0,0,0.110080550680404,0,0,0.00296813859544441,0,0,0,0,0,0.0671833705569176,0,0,0.0774327271700141,0,0,0.232131219426881,0,0,0,0,0.0336272639169159,0,0,0,0,-0.00650089837025992,0,0,0,0,-0.220647347804559,0,0,0,0,0,0,0.0365690203131739,0.0505863276794643,0,0,0,0.020438165701384,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0617262340721028,0.691038181968357,0,0,0,0,0,0,0,0.0144835589516313,0,0,0,-0.0363129659970652,0,0,0,0,0,0,0,0,0.0455165080283642,0,0,0,-2.16840434497101e-19,0.0900342770707494,0.0155122606849477,0,0,0,0,0.0156888845195026,0,0,0,0,0,0,0,0,0,0,0,0,0.0233008037340333,0.0136560988493895,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.111362109783535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699416886826392,0.176988431328895,0.152785250623056,0.0940929158835998,0,0,0,0,0,0,0.0717662624125583,0,0.088072287064048,0,0,0.329325601429602,0,0,0,0,0,0,0.0121831171501033,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0407960153611376,0,0,0,0,0.0620169266902975,0,0,0.076136188337654,0.376542745545437,0,0,0,0,0.0186639568912731,0,0,0.0478080756123179,0,0,0,0,-0.0214881082570332,0,0,0,0,0.0812116742029847,0,0,0,0,0,0,0,0,0,0,0.101145167814905,0,0,0.0315809113903457,0,0,0,0,-0.00492244282366674,0.00447484658377896,0,0,0,0,0,0,0
X600795.SH,0,0.00411653197755368,0,0,0.00366359812948199,0,0,0,0,0,0,0,0,0.00127962865787872,0,0,0,0,0,0,0,0.147254089147173,0,0,0,0.0737830588721205,0.138961535984376,0,0,0.095537929291013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955566726664144,0,0,0,0,-0.0298368061006536,-0.00923840833093942,0,0,0,0,0,0
X600426.SH,0,0.117313689441753,0,0.725151950648328,0.387347981159536,0,0,0,0,0,0,0.0619617074438592,0,0,0,0,0,0,0,0,0,0.0684077797815428,0,0,0,0.119012998276578,0,-0.103927731451925,0,0,0,0,0,0,0,0,0,-0.37459744764732,0,0,0,0,0,0,0,0,0.0657237876876819,0,0,0,0.241402855829417,0,0.0596308249442114,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.128059757484623,0,0,0.067107493952662,0,0,0,0,0,0,0.320575561977831,-0.108281054328763,0,0,0,-0.156655690202016,0,-0.126897389525147,0,0,0.294282405342672,0,0,0,0,0.0251145559733241,0,0,0,0,0,0,0,0,0,0,0,-0.00540587376304306,0,0,-0.0824288560846551,-0.0821876223671533,0,0,0,0,-0.0229453295974352,0,-0.0169287858073933,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.355911594170488,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175892767493496,0,0.842189796035844,0,0.100679808880464,0,-0.0195249379498072,0.0152328454765456,0,0,0,0.0272699291441722,0,0,0,0,0,0,-0.0852685923635994,0,0,0,0,0,0,0,0,0,0,0.160948124432858,-0.0422860310656889,0.017094792249189,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.00534397674568213,0.201938641587456,0,0,0,0,0,0,0,0.16225713660858,0,0,0,-0.0431274953945796,0,0,0,0,0,0,0,0,0.0657466459263642,0,0.0206111602474479,0,0,0,0.114520116722578,-6.93889390390723e-18,0,0,0,0,0,0.119659271534505,0,0.381775543215956,0,0,0.0766883679181749,-0.0556000850822051,0,0,0,0,0,0
X601991.SH,0,0,0.119272262708775,0,-0.0940640188114468,0,0,0.0269090185394447,0,0,0,0,-0.0617800464305047,0.03727230454786,0,0,0,0,0,0,0,0,0,0,-0.0762527966982747,0,0.227870575765324,0,0,0,-4.33680868994202e-19,0,0,0,0.163041960379161,0,0,0.0344947088284462,0,0,0,0,0,0,0.0697025218740014,0,0,0.0659463916041281,0,0,0,0.0211335428806998,-0.0116555879521283,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.033909968354829,0,0,0,0,-0.040267935605355,0,0,0,0,0,-0.16431928450062,0,0,0,0,0,0,0,0,0,0.145856269324791,0,0,0,0,0,0.518310672689992,0,0,0,0,0,0.238704881938013,0,0,0,0,0,0,0,0,0,0.365151467569268,0,0,0,-0.064907627270252,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.70377118932179,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642282864794004,0,0,0,0.0705301983621375,0,0,0.0836378101498643,-0.0106327572862429,0,0,0,0,0,0.0391685426169688,-2.16840434497101e-19,0,0,0,0,0,0,-0.0210673238825408,0,0,0.000541175995925877,0.0250581471704748,-0.0675451324335364,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.19127397178089,0,0,-0.121691303653166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470652443592393,0,0,0,0,-0.190643311853773,0,0,0.274300816174975,0,0,0,0,0,0.127293388671113,0,0,0,-0.0418129159249766,-0.0256919664036781,0.105524258164688,0,0,0,0.124126621245723,-0.0167244095462945,0.0352050675997005,0,0,0,0.0574595196214427,-0.0561986234440389,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.152589625144941,0,0,0,0.279346056445742,0,0,0,0,0,0,0,0,0,0,0.0601313098236684,0,0.0428383330800175,0,0,0,0,0,0,0,0,0,0,0.369954289759241,0,0,0,0,0,0,0,0.190139543316147,0,0,0,0,0.0279372578092585,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0.225485628425391,0,0,0.00817720278978205,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55705645095508,0,0,0,0,0,0,0,0,0,0,0,0.227036404195492,0,0,0,0,0,0,0.0732904794069346,0,0,0,0,0.0654594842146387,-0.0936466431292273,0,0,0,0,0,0
X600995.SH,0,0,0,-0.0205751039951794,0,0,0,0,0,0,0,0,0,0.104904408437612,0,0,0,0,0,0,0,0.0620893348507742,0,0,0,-0.0741705785788926,0,0,0.1461381950309,0,0,0,0.042361643022851,0.136705107729861,0,0,0,0.0926607162945035,0,0,0,-0.0502426215500731,0,0.0374587907153947,0,0,0,0,0,0,0,0,0.0319474862344511,0,0,0,0,0,0
X000786.SZ,0.281322508828968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169157604019446,0,-0.0616915298079524,0,0.0727891069291266,0,0,0,0,0,0.298180708216736,-0.0306079042557845,0,-0.0839476402370039,0.18093237331213,0,0,0,0,0,0,0,-0.0170583610082105,0.0748425644220806,-0.202316490878894,0,0,0,0,0,0,0,0,0,0.0878460101955088,-0.0645338221119428,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0340052351259852,0,0,0,0.0648843579509157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24572001705571,0.0527477793634107,0,0,0,0,0.0730407102982555,0,-0.0685441209216842,0,0,0.0177174566987076,0,0,0,0,0,0,0,-0.00478146430033298,0,0,0,0,0,0,0
X000933.SZ,0.0536287440451315,0,0,0,0,0,0,0,0,0.111356149331265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898721185753698,0,0.018627900301149,0,0.153532827411162,-0.0981041681480163,0,0.65013071566543,-0.0212832680395557,0,0.053095710305759,0,0,0,0,0.0874444916428885,0,0,0,0,0,0,0,0,0,0,0,0.0207421002377745,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,1.73472347597681e-18,0.0691997914719876,0,0,0,0.113373364886452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880453482493649,0,0.279772973607714,0,0,0,0,0,0,0,0,0,0,0,0.0720347553119135,0,0,0,0,-0.0129605253373082,0,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.228723190290095,0,0,0,0,0,0,0.675660901209672,0,0,0,0.00521647257282912,0,0,0,0,0,0,0.0248305443291796,0,-0.292151333588745,0,0,-0.212615045958839,0.0804182625796282,0,0,0.0731746018655272,0,0,0.268256008035712,0,0,0,0,0,0,0.030311124061154,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,-0.345884402543211,0,0,0,0.236203037501269,0,0.193522818804237,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0457037496036386,0,0.02532575423026,0,0,0,0,0,0,-0.00394332912561982,-0.217121594942923,0,0.0149495286053054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165475496462203,0,0,0,0,0.0324945875037826,0,0,0,0,0,0
X000932.SZ,0.0228226309808531,0.137849234963234,0,0,0,0.114186288607767,0,0,0,0,0,0,0,0.0744477107062617,0,0,0,0,0,0,0,0.0458229854410286,0.0393351795050412,0,0,0,0.00232776932251441,0,0,0,0,0,0.0155743164884602,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546917857389404,-0.0243765692143347,0,0,0,0,0,0
X600688.SH,0,0.302562248580237,0,0,0,0.134750347078969,0,0,0,0,0,0.0724689748028221,0,0,0,0,0,0,0.0163006254984676,0,0,0,0.110857408019289,0,0,0,0,0.00684767470815304,0,0,0,0,0,0.00973690987102052,0,0.114752472805682,0,0,0,0,0,0,0,0,-0.310518790156336,0.0298348391993273,0,0,0,0,0,0.0359928340334186,0,0,0,0,0,0,0
X000408.SZ,0,-0.166570427523072,0,0,0,0,0,0,0.32225341970525,0.0634097795167583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139597236361169,0,0.111990286490104,-0.0208348376823717,-0.031612794533802,0,0,0,0,0,0,0,0,0,0,0.0789670574559063,-0.0887875593690833,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614464826536966,0.19153315238289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145462314421415,0.0209114497369604,0,0,0,0,0.0527286392493222,0,-0.0831424356948732,0,0,0,0,0,0.00988796756126673,0,0,0,0,0.0087687344079162,0.00317610226115513,0,0,0,0,0,0
X000630.SZ,0,-0.0651950710939752,0,0,0.0204590380946991,0,0,0,0,-0.144590632543201,0,0.0533888854652464,0,0.304499612938541,0,0,0,0,0,0,0,0.000117198960106861,0.32225759619609,0,0,0,-0.0179202102218758,0,0,0,0,0.164868336522316,0,0.0425755532257407,0,0,0,0.0346328648945961,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452591088725388,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0284126372620025,0,0,0,0.0446320436472335,0,0.341185656560193,0,0,0.157808483879913,0,0,0,0,0,0,0.556472346267067,0,0,0,0,0,0,0,0.561087900461939,0,-0.13413953651295,0,0,0,0.0166779896966357,0,0,0,0,0,0,0,0,0,0.211477859735831,0,0,0,0,0,0,0,0,-0.0860714826316568,0,0,0,0,0,0
X600096.SH,0,0,0,0.130567300447025,0,0,0,0,0,0,0,0,-0.12490259095657,0.123132640624884,0,0,0,0,0,0.0250432449595898,0.0358809235705723,0.101197348991976,0,0,0,0,0,0,0,0.0960340000018122,0,0,0,0.149410815554538,0,0,0,0,0,0,0,0,0,0,0,0.0263230015755544,0.0123509322976982,0,0,0,0,0.0032267703109008,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0755564789767943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264421353819663,0,0,0,0,0,0.198544352480021,0,0.0688808170510851,-0.0703491405076248,0,0,0,0,0,0,0,0,0,-0.0101305630382228,0,0,0,0,0.077331846971369,0,0.0376883734106448,0,0,0,0,-0.0399762869946626,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140024917543845,0,0,0,0,0,0,0.0699054820602977,0,0,0,0,0,0,0,0.0267498157702471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604628405482631,0,0,0,0.0144453525196874,0,-0.00114926499137468,0,0,0,0,0,0
