,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600362.SH,X002460.SZ,X600188.SH,X600801.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X002353.SZ,X600176.SH,X601992.SH,X600027.SH,X600583.SH,X000723.SZ,X600426.SH,X600516.SH,X600299.SH,X000898.SZ,X600489.SH,X600612.SH,X600219.SH,X601158.SH,X000709.SZ,X000883.SZ,X000792.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000825.SZ,X002080.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00168575914906311,0.0864803335770475,0,0,0,0,0,0,0,0,0.0311109976212509,0,0,0,0,0.213999133546234,0,0,0,0.00976202886446658,0,0,0,0.0139817664218322,0,0.0153327302098121,0,0,0.191736555823088,0,0,0,0,0,0,0,0,0,0,0,0.00725192611424188,0,0,0,0,0,0,0,-0.00793676139451701,0,0
X600028.SH,0.132252606770784,0,0,0,0,0,0,0,0,0,0.127398608300121,0,0,0,0,0,0,0,0.0221913305189954,0,0,0,0,0.245029958049275,0,0,0.0549100874327291,0,0,0,0,0,0,0,0,0,0.0388230914333939,0,-0.0108793927540344,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072088270834863,0.00287197448013782,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.110372872602377,0,0,0,0,0,0,0.194868888133397,0.0270122723019225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987209980979613,0,0,0.0089594050082841,0,0,0,0,0,0,0,0,0.0264565688874206,0,0,0.0167633150194247,0,0,0,0,-0.00336362384151911,0.00499534509589852,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0457477355799769,0,0,0,0,0,0,0,0,0,0,0,0,0.411834704338975,0,0,0,0,0,0,0.045134047317939,0,0,0,0,0,0,0,0.116098067156361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276916089357967,0,0,0.0285968939573006,0,0,0,0,0.0745240217475537,0,0
X600309.SH,0,0,0,0.0873966964868199,0,0,0,0,-0.0402513348445018,0,0,0,0,0,0,0,0,0.24926406536218,-0.014867375185049,0,0,0,0,0,0.010486912190748,0,0,0,0,0,0,-0.279639771954562,0,0.159844171242528,0,0,0.133785168631775,0,0,0,0,0,0,0,0,0,0,0,0.059289205172917,0,0,-0.0131774578565585,-0.0235180618613917,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0255721241591274,0,0,0.0703535744234593,0,0,0.201579938379462,0,0.0633967576232119,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999042520578775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141524217086871,0.0201058021770818,0,0,0,0.0292044506233469,0,0
X600547.SH,0,0,0,0,0,-0.0880748143986318,0,0,-0.0391859866818415,0,-0.0868427934652103,0,0,0,0,0,-0.0330948242576746,0,-0.0338419754518307,-0.19541589924057,0,0,0,0,0,0,0,0,0,0,0,-0.0521570741457767,0,0,0,0,0.853278685656123,0,0,0,0,0,0.0441938674952195,0,-0.155469318076966,0,0,0,0,0,0,-0.0772015861015452,0.0804439931579497,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.187880940857327,0,0,0,0,0,0,0,0,0,-0.0804944041724308,0,0.51770518020059,0,0,0.0471485190151992,0,-0.0260456577247162,0,0.172289963380256,0.0937389533546584,0.327956479550945,0.00619888725851499,0,0,0,0,0,-0.14708713266287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00662404944058608,0,0
X000708.SZ,0,0,0,0.185077922191231,0,0,0,0,0,0,0,0.420712301119521,0,0,0,-0.199663321148154,0,0,0,0.158600924818697,0,0,0.393259658480388,0,0.00323555867660678,0,0,0,0,0,0,0.256085346217267,0,0,0.140014461433834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419614225222023,0,0
X601898.SH,0.117369439862375,0,0,0,0,0,0,0,0.0362720042869741,0,0,0,0,0,0,0.0214803247895882,0.411662907195396,0,0,0,0,0,0,0,0,0,0.0336152478809711,0.121160874405148,0,0,0,0.1001517168312,0,0,0.062330389803284,0,0,0,0,0,0,0,0,0.0326099454668232,0,0,0,0,0,0,0,-0.0494349625016225,0.0397175582235985,0,0,0,-0.0596117541613661,0,0
X600660.SH,0,0,0,0,0,0,0.102810629445357,0,0,0,0,0,0,0,0,0,0,0.000240396954825727,0,0,0,0,0.178855446700569,0,0,0,-0.108793314385112,0,0,0,0,0.0726985885934918,0,0,-0.0246437891042558,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.163525471428304,0,-0.0208401594812763,0,0,-0.0058405099691349,0.0177471488649783,0,0,0,0.0154125311329129,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.130514959021632,0.0930251297125019,0,0,0,0,0,0,0.0379859263553234,0,0,0,0,0,0,0,0,0,0,0.00513078999465239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317779931585557,0,0,0.0170149335513575,0,0,0,-0.022333146728304,0,0
X601600.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0796872553471453,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.168303495919485,0,0,0.395434970517489,0,0,0,0,0.0546702147896724,-0.02042523677101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568324906571057,0.0395584784122638,0,0.0567084679572711,-0.0350681622180331,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.196216378506747,0,0.126022533761477,0.250189161611434,0,0,0,0,0,0,0,0.0310212257372271,0.0745642547225744,0.122713720344741,0,0,0,0,0,0,0,0.129960563993737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110573795087165,-0.0438901011218506,0,0,0,0,0.0183994731153495,0,0,0.0011755115915226,0.00332369675637086,0,0,0,-0.011326107727277,0,0
X600362.SH,0,0,0,0.0347368017970572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536564362209743,0,0,0,0,0,0,0,0.0148381581055973,0,0,0,0,0,0.0911432638247446,0.0306027044795351,0.0715865875816447,0,0,0,0,0,0,0,0,0,0,0,0.272536237336075,0,0,0.142210445662118,0,0,-0.00681639868466305,-0.0197211890361956,0,0,0,0.0194069691049967,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0298051217224804,0,0,0,0,-0.111885321970918,0,0,0,0,0.0943366823016671,0,0,0,0,0,0.0980896102621555,0,0,0,0,0,0,0.000722130978053485,0,0,0.10138147083469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893420225584749,0,0,0.0415671547489491,-0.0779434782427027,0,0,0,0,0,0
X600188.SH,0,0,0.0857747271643072,0,0,0,0,0,-0.0522522979314522,0.402693618216807,0,0.236511139798184,0,0,0,-0.0247901505454279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853849177177278,0,0,0,0,0,0,0,0,0,0,0,0.241790255174528,0,-0.0183370615354508,0,0,-0.00166059668038762,0,0,0,0,0.00255790422030586,0,0
X600801.SH,0,0,0,0.604119336939664,0,0,0,0,-0.0510706321421241,0.09823750594525,0,-0.200020413339808,0,0,0,0,0,0,0,0,0,0,0,0,0.101106126496487,-0.0732699379056551,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.476961368523234,0,0,0,0,0,0,0,0,0,-0.136675848296945,0,0,-0.037624855323494,0.0113457985442223,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0848907029141968,-0.411092964740474,0.0337501270594482,0,0.110042562043671,0,0.0714870675975804,0,0,0.330385614623727,-0.261532040244763,0.727589628582103,0,0,0,0,0,0,0,0,0,0.196130488581045,-0.0386781403706001,0,0,0,-0.0049629672138195,-0.0597441453265969,0,0,0,0,0,0,0,0,0,0.304281612742375,0,0,0.0838153655180274,0,0,0,0,0,0,0.0295840128099927,0.0478365527158654,0,0,0,0.111030157287184,0,0
X600352.SH,0,0,0,0.0271365766155003,0.100051530801437,0.0653465094463297,0,0,0.0854243605999876,0,0,0.00680796483897448,0,0,0,0,0,0.0762964806247904,0,0,0,0,0,0,0,0,0,0,0.254583379500074,0,0,0.045671035975468,0,0,0,0,0,0,0,0,0,0,0,-0.0455394951416728,0,0,0,0,0,0.194219795887395,0,-0.00144776971239052,0,0,0,0,-0.00759123092046059,0,0
X600795.SH,0,0,0,0,0,0,-0.00849572435957693,0,0,0,0,0,0,0,0,0,0,0.121281339092616,0,0,0,0,0,0,0,0,0,-0.0035591022663307,0,0,0,0,0,0.191614706000586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181327447147123,0,0.00733029366776501,-0.0151822801117004,0,0,0,-0.0288683418089557,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.19949926171716,0.0514320202750836,0,0,0,-3.46944695195361e-18,0.0161938469770741,0.0200119135489639,0,0,0,0,0,0,0,0,0,0.0463451473225702,0.0828945529201299,0,0.0454749431415576,0,0.075352475301461,0.0683194396674398,0,0,0,0,0,0,0,0,0,0,0,0.000998331440755881,0,0.0720480615232409,0,0,-0.0124198886355585,0.00208818168873624,0,0,0,0,0,0
X000786.SZ,0,0,0,0.26257428243369,0,0,0.00738040324559329,0,0,0,0,0,0,0,0,0,0,0.0518794423634128,-0.0259779260107287,0,0,0,0,0,0.047211129803798,0,0.0949670270946068,0.04747630760202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15897766570939,0,0,-2.71050543121376e-20,0,0,0,0,0.0946015616485722,0,0
X600688.SH,0.274827112723861,0,0,0,0,0,0.00611056790078636,0,-0.079814122394888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438500741472089,0,0,0,0,0.0259349453172996,0,-0.0337442087992973,0.0759393926202108,0.03063888942016,0,0,0,0,0,0,0.125776521807567,0,0,0,0,0,0,0,0.00076179409754278,0,0,0,0,0.0532391229985322,0,0
X002271.SZ,0,0,0,0,0.0806124059214497,0,0,0,0,0,0,0,0,0,0,0,0,0.151318816833651,0,0,0,0,0.0709978109706191,0,0,0,0,0.0783626317192771,0,0,0.0889997825540181,-0.0948612466636439,0.145368884096906,0.041851065955139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566188814207067,-0.000301898653853338,0,0,0,0.0393305774432807,0,0
X600111.SH,0,0,0,0,0,0.024100460439761,0,0,0.0684631960771946,0,0,0,0,-0.160699982656442,0.0839475734318826,0.191362146799108,0,0.123223503756491,-2.16840434497101e-19,0.258308621273346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131942404302757,0,0,0,0,0,0,0,-0.0769164152976282,-0.0344192160626698,0,0,0,0,0,0,0,-0.00967770256764814,0.0111697770966548,0,0,0,-0.000663422938631366,0,0
X002353.SZ,0.405261178350432,0.0539900839478217,0,-0.164436574573925,0,0,0,0,-0.170521924500764,0,0,0.120174300970098,0,-0.222039672312545,0,0,0,0,0.0167104269167318,0,0,0,0.224803144829922,0,0,0,0,0,0,0,0,0,0,0,-0.145528248288368,0,0,0.193262661176741,0,0,0,0,0.167349403943089,0,0,0,0,0,0.0409091634282377,0,0,-0.0262980476066219,0.0277831859782643,0,0,0,0,0,0
X600176.SH,0,0,0,0.221166428134386,0,0.0329126974768508,0,0,0,0,0,0,0,0.0691282238835462,0,0,0.150196497155704,0,0,0,0,0,0,0,0.145444790898634,0,0,0,0,0,0,0,0.101086365016161,0,0,0,-0.066357031325887,0,0,0,0,0,0.0424199135121351,0,0,0,0,0,0,0,0,0.00202638838324559,-0.00206250918038892,0,0,0,0,0,0
X601992.SH,0,0,0,0.00341676204175255,0,0,0,0,0,0,0.0406445596973392,0.146891759271335,0,0,0,0,0.107944364760974,0.0287361479215629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101257060671537,0,0,0.106274184882389,0,0,0,0,0,0,0,0,0,0.21786332668333,0,0,0,0.0640454885625116,0,0,-0.0135833093991635,0.00938436933638004,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0733864670518532,0.0556583988695662,0.0313657090493566,0,0,0,0,0,0,0,0.09559513249895,0,0.017685060438983,0.0963057672994178,0,0,-0.00876891718609825,0,0,0,0,-0.0804579866324796,0,0,0,0.00852367610849228,0,0,0,0,0,0.102387404839605,0,0,0,0,0.0543023722964909,0,0,0,0.142277766229176,0,0,0,0,0.0242907132667478,0,0,0,0,0,0,0
