,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X600886.SH,X601898.SH,X600010.SH,X002460.SZ,X600801.SH,X002271.SZ,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X600489.SH,X600176.SH,X000723.SZ,X002466.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600426.SH,X600516.SH,X600219.SH,X000932.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X600126.SH,X000027.SZ,X600583.SH,X600612.SH,X000630.SZ,X002353.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.24460289933152,0,0,0,0,0,0,0,0,0.0977642600818421,0,0,0,0,0.112290523306949,0,0,0.0161652565680513,0.0569830612181908,0,0,0.0966872819491427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151010146328857,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.401283604331342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252463683034669,0,0,0,0,0.0644664820556228,0.0336357029366996,0,0.0451931252136948,0,0,0.0351292986699907,-0.00511161736946147,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.33170635693537,0,0,0,0,0,0,0,0,0.0925202002074778,0,0,0.0602691947235011,0,0,0,0,0,0,0,0,0,0,0.0699185132463648,0,0,0.136096761996355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476813864425333,0.0421587606605863,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443445192064553,0,0,0,0.138438004177227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228139805018248,0.11770646462457,0,0,0,0,0,0,0,0.00179540967157037,0,0,0,0,0,0,0,0,0,0,0,0.0117955474198974,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0544661006994838,0,0,0.0218607030507929,0,0,0,0,0.423717336366987,0,-0.0369280896926507,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.127815762632163,0,0,0,0,0,0,0,0.0572874608370672,0,0,0,0,0,0,0,0,0,0,0.024644070564081,0.155502176298249,0,0,0.0163377441936399,0,0,0,-0.135900304073916,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12179385580919,0.00756726499108122,0,0,0,0,0,0,0,0.833693768208743,0,0,4.33680868994202e-19,0,0.0171881575245201,0,0,-0.0840353658647908,0,-0.0337909885539633,0,-0.0223982856999505,0,0,0,0,-0.0324667270589078,0.260273103143939,0,0,0,0,0.0459829149669863,0.0114132955041925,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0146984893267927,0.0157876745904955,0,0,0,0,0,0,0,0.0394371375381525,0.197157088376082,0.155981908265616,0.0607792316907045,0.113158060233625,0,0,0,0,0.0257808941359996,0,0,0,0,0,0.0440414253015472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133439196022806,0,0,0,0,0,0,0.000699098193718506,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166994060715045,0,0,0,0,0.147270129154532,0,0.068127759451667,0,0,0.116436060192538,0,0,0,0,0,0,0,0.153191069631003,0,0,0.133470852870719,0,0,0,0,0,0.286228720389113,0,-0.0240977160610731,0.00142236201713996,0,0,0,0,0,0
X600011.SH,0,0,0.0954313325018253,0,0,0,0,0,0,0,0,0,0.0574045559709507,0,0,0,0,0,0,0.0580973907243731,0,0,0.0655913332227957,0,0,0.441593024203768,0,0.0953298897375428,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869273584190832,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.107825821509749,0.270780389756311,-0.0601482467204775,0,0,0.11281612262718,0,0,0,-0.0278539577222234,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399001476030831,0,0.0555133103561232,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.138502099349391,0.00922520946882147,0,0,-0.0558480780691964,0,0,0.0507695999115804,0,0,0,0,0.00757267357757246,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218535615296693,0,0.0327657377435848,0.257175636522585,0.0184833484616277,0,0,0,0,0.110713008597453,0,0,0.0520881395976626,0,0,0,0.00885052650343536,0,0,0,0,0,0,0.0531827054401962,0,0,0,0,0,0,0.0167299426104848,0.00431418120623456,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0588640120291441,0,0,0,0,0,0.0894320715923955,0,0,0,0,0,0.0972408854271331,0,0,0.0757164278885788,0,0,0,0,0,0.0440187159807359,0,0,0,0,0.14119369431753,0.112581012529657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084287406702536,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.104200246824403,0,0,0,0,0,0,0,0,0,0,0.349376548633533,0,0,-0.0514295666329166,0,0,0,0,0.285665442018935,0,0,0,0,0,0.111954320844973,0,0,0,0,0,0,0,0,0,-0.210761753096422,0.606041668924397,0,0,0,0.096503777814777,0,0,0.336130781591179,0,0,-0.0369809692624872,0.06015268561701,-0.57611624169842,0,0,-0.100968736212075,0,0
X600801.SH,0,0,0,0.493109017281401,0,0,0,0,0,0,0,0,0,0,0.142980813804669,0,0,0,0.05240567036238,0,0,0,0,0,0,0,0,0,0,0,0,0.0729274988929855,0.279685349909377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160162925710601,-0.017922789820687,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0685061097029246,0.105750996529353,0,0,0,0,0,-0.127349806409247,0.13881951250022,0,0,0,0,0,0,0,0,0,0.0636665369478398,0,0,0,0,0,0,0,0,0,0,0,0,0.10363836998758,0,0.282632647365584,0,0,0,0,0,0.0258056768269069,0.0419430161658905,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0455738041441901,0,0,0,0,0,0,0,0.0274990454195397,0,0,0,0.0793659458257487,0,0.313266521076752,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0747173339352342,0.0897188391952449,0,0,0,0,0.0444520721422271,0,0,0,0,0,0,0.00721041534025903,-0.00353691726864436,0,0,0,0,0,0
X600660.SH,0,0,0.0777872009348106,0,0,0,0,0.056741342201606,0,0,0,0,0.126518239301744,0,0,0,0,0,0,0.154131038977872,0.0063352363470782,0,0.0307260493559276,0,0,0,0,0,0,0,0.0914172906457729,0,0,0,0,0,0.163695526574878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264216186942267,0.0277246784921898,0,0,0,0,0,0
X600362.SH,0,0,0.0167680857156436,0.0965730281836731,0,0,0,0,0,0.0819901048819769,0,0,0.0849065721267511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712465815437405,0,0,0,0,0,0,0,0,0,0,0,0.0763269056702998,0,0,0,0,0,0,0,0,0.632556948077648,0,0,0.0986434640407178,0,0.0107748733412405,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.260773698248049,0,0,0.102075249974888,0,0.17850884762135,0,0,0,0,0,0,0.189228092495292,0,0,0,0,0.059706379657042,0,0,0,0,0.104214255649239,0,0,0,0,0,0.062550282621318,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.0254778963058287,0.0103314829745587,0,0,0,0,0,0
