,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002092.SZ,X600021.SH,X600623.SH,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.271664041123853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057635725309949,0,0,0,0.0104227197113976,0.134729855500443,0,0,0,0,0.0646598035881794,0,0,0,0,0,0,0,0,0,0,0,0.020775003290942,0,0,-0.0292984809827455,0,0.0199521760844302,0,0,0,-0.000408996448247218,-0.00484761339182568,0,0,0,0,0,0
X600028.SH,0.738094923532346,0,0,0,0,0.00247017425876482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324236137177373,0,-0.0325319204307541,0,0.0536521285667737,0,0,0,-0.0535136774303149,0,0.00555730214502107,0,0,0,0,0,0
X601088.SH,0,0.0455946944204518,0,0,0.265281156421858,0,0,0,2.16840434497101e-19,0,0.0311032315521429,0,0.0196872845924948,0,0,0,0,0,0,0,0.104129672577221,0,0,0.159058683861081,0,0.022498184929007,0.0184730945163551,0,0,0,0,-0.110286872313925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03444472185694,-0.037148317270643,0.162781560608818,0,-0.0105472786588493,-0.0150641653474972,0.00402989269768136,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.388038602281308,0,0,-0.00559803759265863,0,-0.0955760126557279,0,0,0,-0.0251435802862553,-0.0267201463487315,0,0,-0.0431986001804726,0,0,0,0.160269076458705,0,-0.165360217825785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10184294045058,-0.0224970490195734,0,0,0,-0.00656729242620237,-0.000973936486739276,0,0,0,0,0,0
X600011.SH,0,0,0,0.0245136556515914,0,0.084223674267257,0,0,2.16840434497101e-19,0,-0.0428100568679936,2.16840434497101e-19,0.22376595258862,0,0,0,-0.0567376653744986,0.479867214789178,0,0,0,0,0,-0.0944601251685742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068880430046198,0.0124723235519397,0,0,0,0,-0.0137023397866583,0.00535037277533131,0.0144480669838291,0,0,0,0,0
X600585.SH,0,0.304846901872353,0,0,0,0,0,0,0.178226045765454,0,0.0312133317831865,0,0,0,0,0,0.108890867690316,0,0,0.048200265150994,0,0,0,0.0996217827826052,0,0,0,0,0,-0.0554989967096254,0.0653302991707863,0,0,0.0868662965917443,-0.557517239425972,0,0,0,0,0,0,-0.0353457005373863,0,0.0640531511212083,0,0,0,0,0,-0.12131700381021,-0.0118480566456648,0.00405393773183253,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.110594998631972,0,0,0,0,0.0902955028144724,0,0,0,0,0.0648964472058062,0,0.00149930736821447,0,0,0.21737532248251,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914946035691152,0.00858005005719055,0,0,-0.0179893571608512,-0.00103157577613835,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0134519811267412,0,0,0.128396010023711,0,0,0,0,0,0,0,0,0,0,0,0.108736726577738,0,0.110723580091825,0,0,0,0,0,0.159574841391869,0,0,0,0,0,0,0,0.127075095690357,0,-0.0215429392277298,0,0,0.020728229085957,0,0,0,0,0,4.33680868994202e-19,-0.00137934935684595,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0254431774056609,0,0,0,0,0.0114729985397117,0.287100994165209,0,0,-0.0986342920798221,-0.0479391153124612,0,0,0,0,0.118362928685924,0,0,0,0,-0.155149429322635,0,0,0,0,0,0,0,0,0,0,0.555070076496885,0,0,0,0,0,0,0,0,0.0702679249326327,0,0,0,-0.0963595655645944,-0.0130348993254592,0.000242803800477671,0,0,0,0,0,0
X600688.SH,0.0312242312094446,0.45078420555363,0,0.0555268310488998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209608343666313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732287876817703,0.0450798825370061,0,-0.0795417090507002,0.00844741763901063,-0.00585940138603737,0,0,0,0,0,0
